rup_mag,rup_rake,rup_dip,rup_ztor,rup_width,dist_rrup,dist_rjb,dist_rx,dist_ry0,site_vs30,site_vs30measured,site_z1pt0,result_type,damping,pga,pgv,0.010,0.020,0.030,0.050,0.075,0.100,0.150,0.200,0.250,0.300,0.400,0.500,0.750,1.000,1.500,2.000,3.000,4.000,5.000,6.000,7.500,10.000,
5.00,90.00,45.00,1.00,10.00,1.00,0.00,1.00,1.00,151.00,1.00,48.00,INTRA_EVENT_STDDEV, 5.0, 4.337223e-01, 5.755055e-01, 4.337223e-01, 4.305848e-01, 4.229004e-01, 4.169025e-01, 4.193012e-01, 4.156480e-01, 4.099415e-01, 4.122457e-01, 4.254879e-01, 4.510262e-01, 4.997513e-01, 5.475396e-01, 6.305922e-01, 7.014881e-01, 7.684443e-01, 7.921609e-01, 8.000000e-01, 7.600000e-01, 7.200000e-01, 7.000000e-01, 6.700000e-01, 6.400000e-01
5.00,90.00,45.00,1.00,10.00,1.00,0.00,1.00,1.00,151.00,1.00,500.00,INTRA_EVENT_STDDEV, 5.0, 4.337223e-01, 5.755055e-01, 4.337223e-01, 4.305848e-01, 4.229004e-01, 4.169025e-01, 4.193012e-01, 4.156480e-01, 4.099415e-01, 4.122457e-01, 4.254879e-01, 4.510262e-01, 4.997513e-01, 5.475396e-01, 6.305922e-01, 7.014881e-01, 7.684443e-01, 7.921609e-01, 8.000000e-01, 7.600000e-01, 7.200000e-01, 7.000000e-01, 6.700000e-01, 6.400000e-01
5.00,90.00,45.00,1.00,10.00,1.00,0.00,1.00,1.00,151.00,1.00,1000.00,INTRA_EVENT_STDDEV, 5.0, 4.337223e-01, 5.755055e-01, 4.337223e-01, 4.305848e-01, 4.229004e-01, 4.169025e-01, 4.193012e-01, 4.156480e-01, 4.099415e-01, 4.122457e-01, 4.254879e-01, 4.510262e-01, 4.997513e-01, 5.475396e-01, 6.305922e-01, 7.014881e-01, 7.684443e-01, 7.921609e-01, 8.000000e-01, 7.600000e-01, 7.200000e-01, 7.000000e-01, 6.700000e-01, 6.400000e-01
5.00,90.00,45.00,1.00,10.00,1.00,0.00,1.00,1.00,151.00,1.00,5000.00,INTRA_EVENT_STDDEV, 5.0, 4.337223e-01, 5.755055e-01, 4.337223e-01, 4.305848e-01, 4.229004e-01, 4.169025e-01, 4.193012e-01, 4.156480e-01, 4.099415e-01, 4.122457e-01, 4.254879e-01, 4.510262e-01, 4.997513e-01, 5.475396e-01, 6.305922e-01, 7.014881e-01, 7.684443e-01, 7.921609e-01, 8.000000e-01, 7.600000e-01, 7.200000e-01, 7.000000e-01, 6.700000e-01, 6.400000e-01
5.00,90.00,45.00,1.00,10.00,10.00,9.00,1.00,1.00,151.00,1.00,48.00,INTRA_EVENT_STDDEV, 5.0, 4.836878e-01, 5.786977e-01, 4.836878e-01, 4.802451e-01, 4.719495e-01, 4.499009e-01, 4.408446e-01, 4.393638e-01, 4.587948e-01, 4.811242e-01, 5.139711e-01, 5.488480e-01, 5.960711e-01, 6.370844e-01, 6.956434e-01, 7.470154e-01, 7.895546e-01, 7.974317e-01, 8.000000e-01, 7.600000e-01, 7.200000e-01, 7.000000e-01, 6.700000e-01, 6.400000e-01
5.00,90.00,45.00,1.00,10.00,10.00,9.00,1.00,1.00,151.00,1.00,500.00,INTRA_EVENT_STDDEV, 5.0, 4.836878e-01, 5.786977e-01, 4.836878e-01, 4.802451e-01, 4.719495e-01, 4.499009e-01, 4.408446e-01, 4.393638e-01, 4.587948e-01, 4.811242e-01, 5.139711e-01, 5.488480e-01, 5.960711e-01, 6.370844e-01, 6.956434e-01, 7.470154e-01, 7.895546e-01, 7.974317e-01, 8.000000e-01, 7.600000e-01, 7.200000e-01, 7.000000e-01, 6.700000e-01, 6.400000e-01
5.00,90.00,45.00,1.00,10.00,10.00,9.00,1.00,1.00,151.00,1.00,1000.00,INTRA_EVENT_STDDEV, 5.0, 4.836878e-01, 5.786977e-01, 4.836878e-01, 4.802451e-01, 4.719495e-01, 4.499009e-01, 4.408446e-01, 4.393638e-01, 4.587948e-01, 4.811242e-01, 5.139711e-01, 5.488480e-01, 5.960711e-01, 6.370844e-01, 6.956434e-01, 7.470154e-01, 7.895546e-01, 7.974317e-01, 8.000000e-01, 7.600000e-01, 7.200000e-01, 7.000000e-01, 6.700000e-01, 6.400000e-01
5.00,90.00,45.00,1.00,10.00,10.00,9.00,1.00,1.00,151.00,1.00,5000.00,INTRA_EVENT_STDDEV, 5.0, 4.836878e-01, 5.786977e-01, 4.836878e-01, 4.802451e-01, 4.719495e-01, 4.499009e-01, 4.408446e-01, 4.393638e-01, 4.587948e-01, 4.811242e-01, 5.139711e-01, 5.488480e-01, 5.960711e-01, 6.370844e-01, 6.956434e-01, 7.470154e-01, 7.895546e-01, 7.974317e-01, 8.000000e-01, 7.600000e-01, 7.200000e-01, 7.000000e-01, 6.700000e-01, 6.400000e-01
5.00,90.00,45.00,1.00,10.00,50.00,49.00,1.00,1.00,151.00,1.00,48.00,INTRA_EVENT_STDDEV, 5.0, 5.672643e-01, 5.598815e-01, 5.672643e-01, 5.665226e-01, 5.689086e-01, 5.715483e-01, 5.818521e-01, 5.865440e-01, 6.049486e-01, 6.168704e-01, 6.328318e-01, 6.478019e-01, 6.684581e-01, 6.879852e-01, 7.101906e-01, 7.315102e-01, 7.428585e-01, 7.277256e-01, 7.000000e-01, 6.640000e-01, 6.320000e-01, 6.200000e-01, 6.020000e-01, 5.840000e-01
5.00,90.00,45.00,1.00,10.00,50.00,49.00,1.00,1.00,151.00,1.00,500.00,INTRA_EVENT_STDDEV, 5.0, 5.672643e-01, 5.598815e-01, 5.672643e-01, 5.665226e-01, 5.689086e-01, 5.715483e-01, 5.818521e-01, 5.865440e-01, 6.049486e-01, 6.168704e-01, 6.328318e-01, 6.478019e-01, 6.684581e-01, 6.879852e-01, 7.101906e-01, 7.315102e-01, 7.428585e-01, 7.277256e-01, 7.000000e-01, 6.640000e-01, 6.320000e-01, 6.200000e-01, 6.020000e-01, 5.840000e-01
