"","M","Ustar","sd_med","sd_sigma_T"
"47",5,0.46,0.289331607694771,0.0583008400280754
"48",5,0.47,0.289340699552502,0.0581768174724647
"49",5,0.48,0.289351520672321,0.0580501468212438
"50",5,0.49,0.289364121810088,0.0579210170475222
"51",5,0.5,0.289378551129938,0.0577896279641596
"52",5,0.51,0.28939485399712,0.057656190576341
"53",5,0.52,0.289413072831801,0.0575209274383005
"54",5,0.53,0.28943324702314,0.0573840730126559
"55",5,0.54,0.289455412904147,0.0572458740306403
"56",5,0.55,0.289479603789053,0.0571065898513238
"57",5,0.56,0.289505850076271,0.0569664928177085
"58",5,0.57,0.289534179421373,0.0568258686073624
"59",5,0.58,0.289564616986075,0.0566850165750195
"60",5,0.59,0.289597185770943,0.0565442500843269
"61",5,0.6,0.289631907041521,0.0564038968256592
"62",5,0.61,0.289668800859886,0.0562642991166494
"63",5,0.62,0.289707886736338,0.0561258141818114
"64",5,0.63,0.2897491844192,0.055988814407341
"65",5,0.64,0.289792714844557,0.055853687566903
"66",5,0.65,0.289838501272493,0.0557208370139285
"67",5,0.66,0.289886570642144,0.0555906818356746
"68",5,0.67,0.289936955184939,0.0554636569640394
"69",5,0.68,0.289989694344193,0.0553402132378886
"70",5,0.69,0.2900448370601,0.0552208174114432
"71",5,0.7,0.290102444492896,0.0551059521031057
"72",5,0.71,0.290162593274258,0.054996115678983
"73",5,0.72,0.290225379399012,0.054891822065302
"74",5,0.73,0.290290922897467,0.0547936004839187
"75",5,0.74,0.290359373465122,0.054701995105214
"76",5,0.75,0.290430917274022,0.054617564612852
"77",5,0.76,0.290505785252461,0.0545408816751643
"78",5,0.77,0.290584263202583,0.054472532318334
"79",5,0.78,0.290666704236584,0.0544131151970835
"80",5,0.79,0.290753544162799,0.0543632407592458
"81",5,0.8,0.290845320659778,0.0543235303014098
"82",5,0.81,0.290942697363887,0.0542946149137949
"83",5,0.82,0.291046494401565,0.0542771343136206
"84",5,0.83,0.291157727478557,0.0542717355674903
"85",5,0.84,0.291277658486048,0.054279071704703
"86",5,0.85,0.291407861843711,0.0542998002249191
"87",5,0.86,0.291550312713917,0.0543345815052313
"88",5,0.87,0.29170750620014,0.0543840771133848
"89",5,0.88,0.291882621406437,0.0544489480356489
"90",5,0.89,0.292079752093907,0.0545298528295996
"91",5,0.9,0.292304239107569,0.0546274457138153
"92",5,0.91,0.292563163699345,0.0547423746081497
"93",5,0.92,0.292866105715752,0.0548752791397984
"94",5,0.93,0.293226359661298,0.0550267886317529
"95",5,0.94,0.293662991655508,0.0551975200914024
"96",5,0.95,0.294204564136379,0.0553880762179499
"97",5,0.96,0.294896521444577,0.0555990434479093
"98",5,0.97,0.295817830628,0.0558309900582172
"99",5,0.98,0.297126608706309,0.0560844643463967
"100",5,0.99,0.299238973078055,0.0563599929067343
"101",5,1,0.30649049047516,0.0566580790205714
"102",5.1,0,0.289465834754637,0.0596062795238585
"103",5.1,0.01,0.279301244305512,0.059673303389523
"104",5.1,0.02,0.276989755804383,0.0597369363238721
"105",5.1,0.03,0.275635923038154,0.0597970494528576
"106",5.1,0.04,0.274723936632028,0.0598535217803425
"107",5.1,0.05,0.274066553754492,0.0599062399485227
"108",5.1,0.06,0.273573094707585,0.0599550980095916
"109",5.1,0.07,0.273192487639996,0.0599999972091055
"110",5.1,0.08,0.272893118104657,0.0600408457814536
"111",5.1,0.09,0.272654105241503,0.0600775587577885
"112",5.1,0.1,0.272460992295136,0.0601100577867285
"113",5.1,0.11,0.27230340781612,0.0601382709681057
"114",5.1,0.12,0.272173703193717,0.060162132699998
"115",5.1,0.13,0.272066113708158,0.060181583539254
"116",5.1,0.14,0.271976218363242,0.0601965700756915
"117",5.1,0.15,0.271900579076374,0.0602070448201264
"118",5.1,0.16,0.271836492137361,0.0602129661063679
"119",5.1,0.17,0.271781812462654,0.0602142980072972
"120",5.1,0.18,0.271734826493067,0.0602110102651293
"121",5.1,0.19,0.271694158453101,0.0602030782359438
"122",5.1,0.2,0.271658700016757,0.060190482848557
"123",5.1,0.21,0.271627556727265,0.0601732105777961
"124",5.1,0.22,0.271600006623751,0.0601512534322235
"125",5.1,0.23,0.271575467904103,0.0601246089563536
"126",5.1,0.24,0.27155347337288,0.0600932802473903
"127",5.1,0.25,0.27153365004995,0.0600572759865071
"128",5.1,0.26,0.27151570275052,0.0600166104846828
"129",5.1,0.27,0.271499400754071,0.059971303743095
"130",5.1,0.28,0.271484566899325,0.0599213815280665
"131",5.1,0.29,0.271471068601834,0.0598668754605456
"132",5.1,0.3,0.271458810407866,0.059807823120096
"133",5.1,0.31,0.271447727785392,0.0597442681633526
"134",5.1,0.32,0.271437781918355,0.0596762604568911
"135",5.1,0.33,0.2714289553201,0.059603856224441
"136",5.1,0.34,0.271421248119833,0.0595271182083528
"137",5.1,0.35,0.271414674905386,0.0594461158452106
"138",5.1,0.36,0.271409262028433,0.0593609254554582
"139",5.1,0.37,0.27140504529629,0.0592716304468773
"140",5.1,0.38,0.271402067988614,0.0591783215317263
"141",5.1,0.39,0.271400379148679,0.0590810969573151
"142",5.1,0.4,0.271400032107924,0.0589800627497453
"143",5.1,0.41,0.271401083209878,0.0588753329705059
"144",5.1,0.42,0.271403590705457,0.0587670299855562
"145",5.1,0.43,0.271407613796572,0.0586552847464742
"146",5.1,0.44,0.271413211809,0.0585402370831784
"147",5.1,0.45,0.271420443478815,0.0584220360076597
"148",5.1,0.46,0.271429366339544,0.0583008400280754
"149",5.1,0.47,0.271440036199561,0.0581768174724647
"150",5.1,0.48,0.271452506701359,0.0580501468212438
"151",5.1,0.49,0.271466828956097,0.0579210170475222
"152",5.1,0.5,0.271483051248463,0.0577896279641596
"153",5.1,0.51,0.271501218808357,0.057656190576341
"154",5.1,0.52,0.271521373647259,0.0575209274383005
"155",5.1,0.53,0.27154355445845,0.0573840730126559
"156",5.1,0.54,0.271567796581588,0.0572458740306403
"157",5.1,0.55,0.27159413203339,0.0571065898513238
"158",5.1,0.56,0.27162258960761,0.0569664928177085
"159",5.1,0.57,0.271653195048939,0.0568258686073624
"160",5.1,0.58,0.271685971307089,0.0566850165750195
"161",5.1,0.59,0.27172093887916,0.0565442500843269
"162",5.1,0.6,0.271758116250477,0.0564038968256592
"163",5.1,0.61,0.271797520446504,0.0562642991166494
"164",5.1,0.62,0.27183916771135,0.0561258141818114
"165",5.1,0.63,0.27188307433174,0.055988814407341
"166",5.1,0.64,0.271929257629497,0.055853687566903
"167",5.1,0.65,0.271977737150484,0.0557208370139285
"168",5.1,0.66,0.272028536084098,0.0555906818356746
"169",5.1,0.67,0.272081682954838,0.0554636569640394
"170",5.1,0.68,0.272137213636732,0.0553402132378886
"171",5.1,0.69,0.272195173752961,0.0552208174114432
"172",5.1,0.7,0.272255621537444,0.0551059521031057
"173",5.1,0.71,0.272318631253496,0.054996115678983
"174",5.1,0.72,0.27238429728786,0.054891822065302
"175",5.1,0.73,0.272452739068306,0.0547936004839187
"176",5.1,0.74,0.272524106991478,0.054701995105214
"177",5.1,0.75,0.272598589597893,0.054617564612852
"178",5.1,0.76,0.272676422296989,0.0545408816751643
"179",5.1,0.77,0.272757898032713,0.054472532318334
"180",5.1,0.78,0.272843380397588,0.0544131151970835
"181",5.1,0.79,0.272933319862445,0.0543632407592458
"182",5.1,0.8,0.273028274007598,0.0543235303014098
"183",5.1,0.81,0.273128932945126,0.0542946149137949
"184",5.1,0.82,0.273236151550694,0.0542771343136206
"185",5.1,0.83,0.273350990737785,0.0542717355674903
"186",5.1,0.84,0.273474770903238,0.054279071704703
"187",5.1,0.85,0.273609142005116,0.0542998002249191
"188",5.1,0.86,0.273756176757475,0.0543345815052313
"189",5.1,0.87,0.273918496575519,0.0543840771133848
"190",5.1,0.88,0.274099444940303,0.0544489480356489
"191",5.1,0.89,0.274303331159465,0.0545298528295996
"192",5.1,0.9,0.274535781703984,0.0546274457138153
"193",5.1,0.91,0.274804261617923,0.0547423746081497
"194",5.1,0.92,0.275118875894656,0.0548752791397984
"195",5.1,0.93,0.275493654824252,0.0550267886317529
"196",5.1,0.94,0.275948728137472,0.0551975200914024
"197",5.1,0.95,0.276514261867584,0.0553880762179499
"198",5.1,0.96,0.277238264538428,0.0555990434479093
"199",5.1,0.97,0.278204175736136,0.0558309900582172
"200",5.1,0.98,0.279579094261743,0.0560844643463967
"201",5.1,0.99,0.281802852623933,0.0563599929067343
"202",5.1,1,0.289465834754637,0.0566580790205714
"203",5.2,0,0.272845541751425,0.0596062795238585
"204",5.2,0.01,0.26220003958832,0.059673303389523
"205",5.2,0.02,0.259737949192603,0.0597369363238721
"206",5.2,0.03,0.258293666817211,0.0597970494528576
"207",5.2,0.04,0.257319902499902,0.0598535217803425
"208",5.2,0.05,0.256617632042441,0.0599062399485227
"209",5.2,0.06,0.25609034881886,0.0599550980095916
"210",5.2,0.07,0.255683644351122,0.0599999972091055
"211",5.2,0.08,0.255363810051048,0.0600408457814536
"212",5.2,0.09,0.255108565369145,0.0600775587577885
"213",5.2,0.1,0.254902474256822,0.0601100577867285
"214",5.2,0.11,0.254734456023081,0.0601382709681057
"215",5.2,0.12,0.254596334431387,0.060162132699998
"216",5.2,0.13,0.254481943814997,0.060181583539254
"217",5.2,0.14,0.254386553250833,0.0601965700756915
"218",5.2,0.15,0.254306481753058,0.0602070448201264
"219",5.2,0.16,0.254238833088033,0.0602129661063679
"220",5.2,0.17,0.254181308184388,0.0602142980072972
"221",5.2,0.18,0.254132069414095,0.0602110102651293
"222",5.2,0.19,0.254089640461872,0.0602030782359438
"223",5.2,0.2,0.254052831172086,0.060190482848557
"224",5.2,0.21,0.254020680279968,0.0601732105777961
"225",5.2,0.22,0.253992411177443,0.0601512534322235
"226",5.2,0.23,0.253967397330659,0.0601246089563536
"227",5.2,0.24,0.253945134946741,0.0600932802473903
"228",5.2,0.25,0.253925221155729,0.0600572759865071
"229",5.2,0.26,0.253907336437726,0.0600166104846828
"230",5.2,0.27,0.253891230352634,0.059971303743095
"231",5.2,0.28,0.253876709864306,0.0599213815280665
"232",5.2,0.29,0.253863629721144,0.0598668754605456
"233",5.2,0.3,0.253851884480223,0.059807823120096
"234",5.2,0.31,0.253841401855054,0.0597442681633526
"235",5.2,0.32,0.253832137136983,0.0596762604568911
"236",5.2,0.33,0.253824068493283,0.059603856224441
"237",5.2,0.34,0.253817192985636,0.0595271182083528
"238",5.2,0.35,0.253811523184105,0.0594461158452106
"239",5.2,0.36,0.253807084276178,0.0593609254554582
"240",5.2,0.37,0.253803911589679,0.0592716304468773
"241",5.2,0.38,0.253802048463517,0.0591783215317263
"242",5.2,0.39,0.253801544412396,0.0590810969573151
"243",5.2,0.4,0.253802453541264,0.0589800627497453
"244",5.2,0.41,0.253804833173182,0.0588753329705059
"245",5.2,0.42,0.25380874266064,0.0587670299855562
"246",5.2,0.43,0.253814242355587,0.0586552847464742
"247",5.2,0.44,0.253821392717758,0.0585402370831784
"248",5.2,0.45,0.253830253544486,0.0584220360076597
"249",5.2,0.46,0.253840883308192,0.0583008400280754
"250",5.2,0.47,0.253853338590321,0.0581768174724647
"251",5.2,0.48,0.253867673602722,0.0580501468212438
"252",5.2,0.49,0.253883939789363,0.0579210170475222
"253",5.2,0.5,0.253902185503036,0.0577896279641596
"254",5.2,0.51,0.25392245575324,0.057656190576341
"255",5.2,0.52,0.253944792022915,0.0575209274383005
"256",5.2,0.53,0.253969232153056,0.0573840730126559
"257",5.2,0.54,0.25399581029567,0.0572458740306403
"258",5.2,0.55,0.254024556936872,0.0571065898513238
"259",5.2,0.56,0.254055498993426,0.0569664928177085
"260",5.2,0.57,0.254088659987561,0.0568258686073624
"261",5.2,0.58,0.254124060306659,0.0566850165750195
"262",5.2,0.59,0.254161717556305,0.0565442500843269
"263",5.2,0.6,0.254201647017434,0.0564038968256592
"264",5.2,0.61,0.254243862220888,0.0562642991166494
"265",5.2,0.62,0.254288375655709,0.0561258141818114
"266",5.2,0.63,0.254335199631143,0.055988814407341
"267",5.2,0.64,0.254384347316654,0.055853687566903
"268",5.2,0.65,0.25443583398952,0.0557208370139285
"269",5.2,0.66,0.254489678526019,0.0555906818356746
"270",5.2,0.67,0.254545905180139,0.0554636569640394
"271",5.2,0.68,0.254604545703524,0.0553402132378886
"272",5.2,0.69,0.254665641872607,0.0552208174114432
"273",5.2,0.7,0.2547292485042,0.0551059521031057
"274",5.2,0.71,0.254795437060185,0.054996115678983
"275",5.2,0.72,0.254864299966608,0.054891822065302
"276",5.2,0.73,0.254935955804076,0.0547936004839187
"277",5.2,0.74,0.255010555567199,0.054701995105214
"278",5.2,0.75,0.25508829024403,0.054617564612852
"279",5.2,0.76,0.255169400036409,0.0545408816751643
"280",5.2,0.77,0.255254185634954,0.054472532318334
"281",5.2,0.78,0.25534302208695,0.0544131151970835
"282",5.2,0.79,0.255436375964183,0.0543632407592458
"283",5.2,0.8,0.255534826769471,0.0543235303014098
"284",5.2,0.81,0.255639093842766,0.0542946149137949
"285",5.2,0.82,0.255750070482192,0.0542771343136206
"286",5.2,0.83,0.255868867646647,0.0542717355674903
"287",5.2,0.84,0.255996870556298,0.054279071704703
"288",5.2,0.85,0.256135812919201,0.0542998002249191
"289",5.2,0.86,0.256287875656814,0.0543345815052313
"290",5.2,0.87,0.256455820338274,0.0543840771133848
"291",5.2,0.88,0.256643172869525,0.0544489480356489
"292",5.2,0.89,0.256854481785995,0.0545298528295996
"293",5.2,0.9,0.257095690546876,0.0546274457138153
"294",5.2,0.91,0.25737469005193,0.0547423746081497
"295",5.2,0.92,0.257702167814465,0.0548752791397984
"296",5.2,0.93,0.25809296992147,0.0550267886317529
"297",5.2,0.94,0.258568404642771,0.0551975200914024
"298",5.2,0.95,0.259160413450428,0.0553880762179499
"299",5.2,0.96,0.259919840940407,0.0555990434479093
"300",5.2,0.97,0.260935067215058,0.0558309900582172
"301",5.2,0.98,0.26238309724699,0.0560844643463967
"302",5.2,0.99,0.264729869698842,0.0563599929067343
"303",5.2,1,0.272845541751425,0.0566580790205714
"304",5.3,0,0.256708163711385,0.0596062795238585
"305",5.3,0.01,0.245537589700292,0.059673303389523
"306",5.3,0.02,0.242908318480548,0.0597369363238721
"307",5.3,0.03,0.241363307220892,0.0597970494528576
"308",5.3,0.04,0.240320607922746,0.0598535217803425
"309",5.3,0.05,0.239568181879448,0.0599062399485227
"310",5.3,0.06,0.239003068754596,0.0599550980095916
"311",5.3,0.07,0.238567156540899,0.0599999972091055
"312",5.3,0.08,0.238224407994277,0.0600408457814536
"313",5.3,0.09,0.23795098371268,0.0600775587577885
"314",5.3,0.1,0.237730355544814,0.0601100577867285
"315",5.3,0.11,0.237550650952257,0.0601382709681057
"316",5.3,0.12,0.23740310403811,0.060162132699998
"317",5.3,0.13,0.237281100664858,0.060181583539254
"318",5.3,0.14,0.237179562989171,0.0601965700756915
"319",5.3,0.15,0.23709453795133,0.0602070448201264
"320",5.3,0.16,0.237022913549578,0.0602129661063679
"321",5.3,0.17,0.236962218043889,0.0602142980072972
"322",5.3,0.18,0.236910474621196,0.0602110102651293
"323",5.3,0.19,0.23686609412829,0.0602030782359438
"324",5.3,0.2,0.236827794532912,0.060190482848557
"325",5.3,0.21,0.236794539529853,0.0601732105777961
"326",5.3,0.22,0.236765491105431,0.0601512534322235
"327",5.3,0.23,0.236739972441102,0.0601246089563536
"328",5.3,0.24,0.236717438585043,0.0600932802473903
"329",5.3,0.25,0.236697453035304,0.0600572759865071
"330",5.3,0.26,0.236679668874506,0.0600166104846828
"331",5.3,0.27,0.236663813446329,0.059971303743095
"332",5.3,0.28,0.236649675814998,0.0599213815280665
"333",5.3,0.29,0.236637096431125,0.0598668754605456
"334",5.3,0.3,0.236625958561256,0.059807823120096
"335",5.3,0.31,0.236616181138085,0.0597442681633526
"336",5.3,0.32,0.236607712763184,0.0596762604568911
"337",5.3,0.33,0.236600526650961,0.059603856224441
"338",5.3,0.34,0.236594616346138,0.0595271182083528
"339",5.3,0.35,0.2365899920807,0.0594461158452106
"340",5.3,0.36,0.236586677662511,0.0593609254554582
"341",5.3,0.37,0.236584707808426,0.0592716304468773
"342",5.3,0.38,0.236584125850993,0.0591783215317263
"343",5.3,0.39,0.236584981760872,0.0590810969573151
"344",5.3,0.4,0.236587330437485,0.0589800627497453
"345",5.3,0.41,0.236591230228869,0.0588753329705059
"346",5.3,0.42,0.236596741648508,0.0587670299855562
"347",5.3,0.43,0.236603926262588,0.0586552847464742
"348",5.3,0.44,0.236612845725697,0.0585402370831784
"349",5.3,0.45,0.236623560946896,0.0584220360076597
"350",5.3,0.46,0.236636131371299,0.0583008400280754
"351",5.3,0.47,0.236650614365071,0.0581768174724647
"352",5.3,0.48,0.236667064694119,0.0580501468212438
"353",5.3,0.49,0.236685534088818,0.0579210170475222
"354",5.3,0.5,0.236706070888972,0.0577896279641596
"355",5.3,0.51,0.236728719764857,0.057656190576341
"356",5.3,0.52,0.236753521511788,0.0575209274383005
"357",5.3,0.53,0.236780512917099,0.0573840730126559
"358",5.3,0.54,0.236809726699943,0.0572458740306403
"359",5.3,0.55,0.236841191525746,0.0571065898513238
"360",5.3,0.56,0.236874932098762,0.0569664928177085
"361",5.3,0.57,0.236910969337798,0.0568258686073624
"362",5.3,0.58,0.236949320642021,0.0566850165750195
"363",5.3,0.59,0.23699000025583,0.0565442500843269
"364",5.3,0.6,0.237033019744119,0.0564038968256592
"365",5.3,0.61,0.237078388591986,0.0562642991166494
"366",5.3,0.62,0.237126114946186,0.0561258141818114
"367",5.3,0.63,0.23717620651946,0.055988814407341
"368",5.3,0.64,0.237228671683471,0.055853687566903
"369",5.3,0.65,0.2372835207817,0.0557208370139285
"370",5.3,0.66,0.237340767700464,0.0555906818356746
"371",5.3,0.67,0.237400431744642,0.0554636569640394
"372",5.3,0.68,0.2374625398751,0.0553402132378886
"373",5.3,0.69,0.237527129377775,0.0552208174114432
"374",5.3,0.7,0.237594251050692,0.0551059521031057
"375",5.3,0.71,0.237663973015741,0.054996115678983
"376",5.3,0.72,0.237736385288266,0.054891822065302
"377",5.3,0.73,0.237811605271098,0.0547936004839187
"378",5.3,0.74,0.237889784383043,0.054701995105214
"379",5.3,0.75,0.237971116088447,0.054617564612852
"380",5.3,0.76,0.238055845668735,0.0545408816751643
"381",5.3,0.77,0.238144282175588,0.054472532318334
"382",5.3,0.78,0.238236813137669,0.0544131151970835
"383",5.3,0.79,0.238333922772303,0.0543632407592458
"384",5.3,0.8,0.238436214699721,0.0543235303014098
"385",5.3,0.81,0.23854444049988,0.0542946149137949
"386",5.3,0.82,0.238659535934873,0.0542771343136206
"387",5.3,0.83,0.238782667352051,0.0542717355674903
"388",5.3,0.84,0.238915291792156,0.054279071704703
"389",5.3,0.85,0.239059235827004,0.0542998002249191
"390",5.3,0.86,0.239216800429718,0.0543345815052313
"391",5.3,0.87,0.23939090272569,0.0543840771133848
"392",5.3,0.88,0.239585271140917,0.0544489480356489
"393",5.3,0.89,0.239804719813867,0.0545298528295996
"394",5.3,0.9,0.240055544119924,0.0546274457138153
"395",5.3,0.91,0.24034610764094,0.0547423746081497
"396",5.3,0.92,0.240687744228392,0.0548752791397984
"397",5.3,0.93,0.241096204656864,0.0550267886317529
"398",5.3,0.94,0.241594103199482,0.0551975200914024
"399",5.3,0.95,0.242215346924308,0.0553880762179499
"400",5.3,0.96,0.243013916487743,0.0555990434479093
"401",5.3,0.97,0.244083646952778,0.0558309900582172
"402",5.3,0.98,0.245612460992925,0.0560844643463967
"403",5.3,0.99,0.248095005139914,0.0563599929067343
"404",5.3,1,0.256708163711385,0.0566580790205714
"405",5.4,0,0.241150667929318,0.0596062795238585
"406",5.4,0.01,0.229409517752265,0.059673303389523
"407",5.4,0.02,0.226594950973568,0.0597369363238721
"408",5.4,0.03,0.224937870334025,0.0597970494528576
"409",5.4,0.04,0.223818293812086,0.0598535217803425
"410",5.4,0.05,0.223009843158393,0.0599062399485227
"411",5.4,0.06,0.222402425059616,0.0599550980095916
"412",5.4,0.07,0.221933823590475,0.0599999972091055
"413",5.4,0.08,0.22156541545697,0.0600408457814536
"414",5.4,0.09,0.221271626867877,0.0600775587577885
"415",5.4,0.1,0.221034712645597,0.0601100577867285
"416",5.4,0.11,0.220841916609617,0.0601382709681057
"417",5.4,0.12,0.220683814062861,0.060162132699998
"418",5.4,0.13,0.220553289294992,0.060181583539254
"419",5.4,0.14,0.220444876115912,0.0601965700756915
"420",5.4,0.15,0.220354316663213,0.0602070448201264
"421",5.4,0.16,0.220278257043254,0.0602129661063679
"422",5.4,0.17,0.220214031821433,0.0602142980072972
"423",5.4,0.18,0.220159507963014,0.0602110102651293
"424",5.4,0.19,0.220112969599199,0.0602030782359438
"425",5.4,0.2,0.22007303147057,0.060190482848557
"426",5.4,0.21,0.220038572920488,0.0601732105777961
"427",5.4,0.22,0.220008686877259,0.0601512534322235
"428",5.4,0.23,0.219982639942882,0.0601246089563536
"429",5.4,0.24,0.219959840829318,0.0600932802473903
"430",5.4,0.25,0.219939815149502,0.0600572759865071
"431",5.4,0.26,0.219922185102614,0.0600166104846828
"432",5.4,0.27,0.219906652968933,0.059971303743095
"433",5.4,0.28,0.21989298759887,0.0599213815280665
"434",5.4,0.29,0.219881013276383,0.0598668754605456
"435",5.4,0.3,0.219870600480795,0.059807823120096
"436",5.4,0.31,0.219861658178111,0.0597442681633526
"437",5.4,0.32,0.219854127353332,0.0596762604568911
"438",5.4,0.33,0.219847975556433,0.059603856224441
"439",5.4,0.34,0.219843192281489,0.0595271182083528
"440",5.4,0.35,0.219839785034643,0.0594461158452106
"441",5.4,0.36,0.219837775974853,0.0593609254554582
"442",5.4,0.37,0.21983719903352,0.0592716304468773
"443",5.4,0.38,0.219838097436643,0.0591783215317263
"444",5.4,0.39,0.219840521567124,0.0590810969573151
"445",5.4,0.4,0.219844527116099,0.0589800627497453
"446",5.4,0.41,0.219850173481179,0.0588753329705059
"447",5.4,0.42,0.219857522376917,0.0587670299855562
"448",5.4,0.43,0.219866636628824,0.0586552847464742
"449",5.4,0.44,0.21987757912727,0.0585402370831784
"450",5.4,0.45,0.219890411921725,0.0584220360076597
"451",5.4,0.46,0.219905195439331,0.0583008400280754
"452",5.4,0.47,0.21992198781473,0.0581768174724647
"453",5.4,0.48,0.219940844320613,0.0580501468212438
"454",5.4,0.49,0.219961816890729,0.0579210170475222
"455",5.4,0.5,0.219984953729004,0.0577896279641596
"456",5.4,0.51,0.220010299000295,0.057656190576341
"457",5.4,0.52,0.220037892599889,0.0575209274383005
"458",5.4,0.53,0.220067770000541,0.0573840730126559
"459",5.4,0.54,0.220099962177328,0.0572458740306403
"460",5.4,0.55,0.220134495612259,0.0571065898513238
"461",5.4,0.56,0.220171392382189,0.0569664928177085
"462",5.4,0.57,0.220210670335374,0.0568258686073624
"463",5.4,0.58,0.220252343363969,0.0566850165750195
"464",5.4,0.59,0.220296421781948,0.0565442500843269
"465",5.4,0.6,0.220342912820429,0.0564038968256592
"466",5.4,0.61,0.220391821255318,0.0562642991166494
"467",5.4,0.62,0.220443150185615,0.0561258141818114
"468",5.4,0.63,0.220496901984787,0.055988814407341
"469",5.4,0.64,0.22055307945257,0.055853687566903
"470",5.4,0.65,0.220611687200478,0.0557208370139285
"471",5.4,0.66,0.220672733311616,0.0555906818356746
"472",5.4,0.67,0.220736231324291,0.0554636569640394
"473",5.4,0.68,0.220802202600078,0.0553402132378886
"474",5.4,0.69,0.220870679150752,0.0552208174114432
"475",5.4,0.7,0.220941707015903,0.0551059521031057
"476",5.4,0.71,0.22101535030496,0.054996115678983
"477",5.4,0.72,0.221091696045272,0.054891822065302
"478",5.4,0.73,0.221170860013687,0.0547936004839187
"479",5.4,0.74,0.221252993775319,0.054701995105214
"480",5.4,0.75,0.221338293213483,0.054617564612852
"481",5.4,0.76,0.221427008913981,0.0545408816751643
"482",5.4,0.77,0.221519458872136,0.054472532318334
"483",5.4,0.78,0.221616044131948,0.0544131151970835
"484",5.4,0.79,0.221717268157986,0.0543632407592458
"485",5.4,0.8,0.221823761003013,0.0543235303014098
"486",5.4,0.81,0.221936309699156,0.0542946149137949
"487",5.4,0.82,0.222055896815053,0.0542771343136206
"488",5.4,0.83,0.222183749858703,0.0542717355674903
"489",5.4,0.84,0.222321405280755,0.054279071704703
"490",5.4,0.85,0.222470792430806,0.0542998002249191
"491",5.4,0.86,0.222634345245685,0.0543345815052313
"492",5.4,0.87,0.222815153223584,0.0543840771133848
"493",5.4,0.88,0.223017169272574,0.0544489480356489
"494",5.4,0.89,0.223245501974323,0.0545298528295996
"495",5.4,0.9,0.223506836814177,0.0546274457138153
"496",5.4,0.91,0.223810061238752,0.0547423746081497
"497",5.4,0.92,0.224167225128041,0.0548752791397984
"498",5.4,0.93,0.22459508086998,0.0550267886317529
"499",5.4,0.94,0.225117687433842,0.0551975200914024
"500",5.4,0.95,0.22577112380585,0.0553880762179499
"501",5.4,0.96,0.226612830994511,0.0555990434479093
"502",5.4,0.97,0.227742652545936,0.0558309900582172
"503",5.4,0.98,0.229360510855142,0.0560844643463967
"504",5.4,0.99,0.231992523390645,0.0563599929067343
"505",5.4,1,0.241150667929318,0.0566580790205714
"506",5.5,0,0.226292686546862,0.0596062795238585
"507",5.5,0.01,0.213936714434681,0.059673303389523
"508",5.5,0.02,0.210917672312228,0.0597369363238721
"509",5.5,0.03,0.209136359857753,0.0597970494528576
