rup_mag,dist_rrup,site_vs30,result_type,damping,pga,0.0100,0.0200,0.0250,0.0300,0.0400,0.0500,0.0750,0.1000,0.1500,0.2000,0.2500,0.3000,0.4000,0.5000,0.7500,1.0000,1.5000,2.0000,3.0000,4.0000,5.0000,7.5000,10.0000
4.0,0.0,3000.0,MEAN,5,0.48647238,0.778222,1.2142231,1.18074606,1.1540782,0.96464922,0.81672941,0.59138918,0.45164006,0.2663346,0.16489953,0.11103885,0.08092348,0.042163719,0.026813287999999998,0.012499429,0.0070699966000000005,0.0032055316,0.0018622524,0.00088391304,0.00048704992,0.00029307797,0.00010026178,5.4424480999999995e-05
4.0,5.0,3000.0,MEAN,5,0.27114205,0.436123,0.69118761,0.6720517559999999,0.65680974,0.54792878,0.46161328,0.33593538,0.26067768,0.15785965,0.099641961,0.06690389599999999,0.04858075,0.025948453,0.01661679,0.0075592654,0.0042318488,0.0018467922,0.0010488853,0.00048103224,0.00027133942,0.000166419,5.8385463e-05,3.0850709000000004e-05
4.0,10.0,3000.0,MEAN,5,0.10657542,0.167997,0.27146019,0.266733698,0.26293282,0.22272865,0.18873839,0.13945233,0.11058288,0.06916152099999999,0.044503121,0.029875247999999997,0.021614331,0.011843834,0.0076356939000000006,0.0034186568,0.0019041778,0.00081389107,0.00045515831,0.00020361128000000002,0.00011672290000000001,7.2488896e-05,2.6058962999999998e-05,1.3437407e-05
4.0,15.0,3000.0,MEAN,5,0.048564935999999996,0.0741368,0.12141973,0.121067081,0.12077969,0.1045606,0.089571644,0.06717706,0.054132352,0.03463281,0.022542066,0.015177213,0.010966908000000001,0.0061028365,0.0039502865000000005,0.0017671451000000002,0.0009857554700000001,0.00042159965,0.00023470649000000002,0.00010399915999999999,5.994858e-05,3.7354831e-05,1.3614601e-05,6.9302415999999994e-06
4.0,20.0,3000.0,MEAN,5,0.025823782000000003,0.0382266,0.06324337599999999,0.0639329086,0.064501906,0.056961912,0.04928797099999999,0.037398332,0.030495243,0.019847056999999998,0.013029076,0.0088093997,0.006367330300000001,0.0035837108,0.0023273266,0.0010455196000000002,0.00058512565,0.00025185634999999997,0.00014006276,6.1794352e-05,3.5692472e-05,2.2251660000000003e-05,8.1823134e-06,4.1312306e-06
4.0,25.0,3000.0,MEAN,5,0.015351284,0.0221174,0.036896588,0.0377500091,0.038461977,0.03454286,0.030136614,0.023066581000000003,0.018980777,0.012526328,0.008284747700000001,0.0056284852,0.0040730638,0.0023148096,0.0015081182,0.00068142711,0.0003827403,0.00016599664,9.2327199e-05,4.0638872e-05,2.3490181e-05,1.4637994000000001e-05,5.417302599999999e-06,2.7190039000000003e-06
4.0,34.0,3000.0,MEAN,5,0.0072514655,0.0100356,0.016950546,0.017654773000000002,0.018251866000000002,0.016787108000000002,0.014806343000000001,0.011449583999999999,0.0095355078,0.0064226058,0.004300971,0.0029491838,0.0021417602,0.0012366405,0.00081056158,0.00037039605,0.00020935631000000001,9.2014527e-05,5.1240456000000005e-05,2.2504447e-05,1.3009014e-05,8.0943393e-06,3.0204712999999998e-06,1.5040429e-06
4.0,44.0,3000.0,MEAN,5,0.0037689909999999997,0.00503544,0.0086046135,0.00910352858,0.0095325954,0.0089395905,0.007946655300000001,0.0061817415,0.0051965008,0.0035656001,0.0024197592999999997,0.0016771568,0.0012243345,0.0007187627099999999,0.00047450080000000004,0.00021953636999999998,0.0001248817,5.561572e-05,3.1024533000000005e-05,1.3609187999999999e-05,7.862007e-06,4.882355099999999e-06,1.8337158e-06,9.0703861e-07
4.0,70.0,3000.0,MEAN,5,0.0015996491000000001,0.00198068,0.0033673273,0.0037315193299999995,0.004058157,0.0040746266,0.0037439051,0.0029298046999999996,0.002436871,0.0016566817000000001,0.0011375558,0.00080321355,0.00059402903,0.00036216883,0.00024410826,0.00011598111000000001,6.664241e-05,3.0292064e-05,1.6924812e-05,7.4252282e-06,4.2847465999999995e-06,2.6532279999999998e-06,1.0132514e-06,5.054417700000001e-07
