rup_mag,dist_rrup,site_vs30,result_type,damping,pgv,pga,0.0100,0.0200,0.0250,0.0300,0.0400,0.0500,0.0750,0.1000,0.1500,0.2000,0.2500,0.3000,0.4000,0.5000,0.7500,1.0000,1.5000,2.0000,3.0000,4.0000,5.0000,7.5000,10.0000
4.0,0.1,3000.0,MEAN,5,32.2218901,1.674,2.38,3.405,3.613,3.71,3.734,3.655,3.357,3.073,1.61207462,0.8618617140000001,0.492625259,0.307028115,0.145384495,0.0831209048,0.0329162004,0.0183891399,0.00892573853,0.00521808675,0.00232389947,0.0012920940099999999,0.00082051923,0.000360822489,0.000202140124
4.0,5.0,3000.0,MEAN,5,2.89841293,0.366411031,0.695044565,0.944648534,0.949245019,0.923229348,0.839467665,0.7457364790000001,0.540642261,0.392061425,0.20770301100000002,0.12125258,0.081583564,0.0581033961,0.0328453678,0.0207061896,0.008842955520000001,0.00484023899,0.0019357178100000002,0.00100803688,0.000409252709,0.000220011377,0.000137460816,5.9450631299999996e-05,3.3098763e-05
4.0,10.0,3000.0,MEAN,5,0.771235006,0.10069402699999999,0.19273212,0.268411281,0.271075165,0.264522362,0.241444667,0.21476535300000002,0.155500649,0.112451075,0.061258157199999996,0.036508698799999996,0.024700674500000002,0.0176712526,0.010076961,0.006384039029999999,0.00270907323,0.00145473842,0.000559857243,0.000286411556,0.00011468397800000001,6.12654947e-05,3.81211732e-05,1.63901316e-05,9.09591182e-06
4.0,15.0,3000.0,MEAN,5,0.34602615200000003,0.043630504400000006,0.0802366454,0.115321862,0.118071742,0.116489835,0.10806935599999999,0.09721758679999999,0.071649878,0.052365764100000003,0.029064256,0.0175007956,0.011783736299999998,0.00838165812,0.00473562302,0.002977932,0.0012433807400000002,0.0006588978170000001,0.000252111629,0.00012876145000000001,5.14595713e-05,2.7442775899999997e-05,1.70486667e-05,7.30940953e-06,4.04933804e-06
4.0,20.0,3000.0,MEAN,5,0.1943,0.02364,0.04182,0.06173,0.06398,0.06375,0.06001,0.05454,0.04086,0.03016,0.01697,0.01029,0.006896,0.004878,0.002731,0.001705,0.0007022,0.0003686,0.000141,7.205e-05,2.878e-05,1.533e-05,9.512e-06,4.0689999999999995e-06,2.251e-06
4.0,25.0,3000.0,MEAN,5,0.1172,0.0138,0.0238,0.03594,0.0376,0.03777,0.03593,0.03293,0.02502,0.01863,0.0106,0.006467,0.004341,0.003073,0.001723,0.001076,0.000444,0.000233,8.924e-05,4.543e-05,1.796e-05,9.479e-06,5.84e-06,2.4730000000000003e-06,1.361e-06
4.0,34.0,3000.0,MEAN,5,0.06008,0.00676,0.01115,0.01738,0.01844,0.01874,0.01812,0.0168,0.01301,0.009804,0.005655,0.003475,0.002323,0.001636,0.0009092,0.0005641,0.0002298,0.0001196,4.592e-05,2.342e-05,9.268e-06,4.891e-06,3.011e-06,1.271e-06,6.978e-07
4.0,44.0,3000.0,MEAN,5,0.03566,0.003866,0.006089,0.009759,0.01049,0.01078,0.01059,0.009929,0.007826,0.005959,0.00348,0.00215,0.001423,0.0009912,0.0005411,0.0003311,0.0001317,6.76e-05,2.604e-05,1.333e-05,5.287999999999999e-06,2.7919999999999997e-06,1.719e-06,7.264e-07,3.9899999999999996e-07
4.0,70.0,3000.0,MEAN,5,0.02043,0.002012,0.002844,0.004768,0.005283,0.005562,0.005667,0.00545,0.004469,0.003484,0.002093,0.001313,0.0008698,0.0006051,0.000329,0.0002005,7.893e-05,4.023e-05,1.553e-05,7.957999999999999e-06,3.155e-06,1.664e-06,1.024e-06,4.319e-07,2.371e-07
4.0,120.0,3000.0,MEAN,5,0.01158,0.0009669,0.00118,0.001981,0.002305,0.00253,0.00275,0.002769,0.00244,0.001985,0.001254,0.0008105,0.0005481,0.0003872,0.0002148,0.0001326,5.305e-05,2.723e-05,1.056e-05,5.41e-06,2.136e-06,1.121e-06,6.859000000000001e-07,2.868e-07,1.566e-07
4.0,250.0,3000.0,MEAN,5,0.003662,0.0002159,0.0002286,0.0003042,0.0003675,0.0004326,0.0005402,0.0006081,0.0006443,0.0005862,0.0004229,0.0002961,0.0002115,0.0001556,9.142e-05,5.858e-05,2.47e-05,1.3e-05,5.147000000000001e-06,2.65e-06,1.0390000000000001e-06,5.382e-07,3.2509999999999997e-07,1.324e-07,7.099e-08
4.0,500.0,3000.0,MEAN,5,0.0007197,2.636e-05,2.689e-05,2.834e-05,3.006e-05,3.279e-05,4.132e-05,5.193e-05,7.353e-05,8.208e-05,7.608e-05,6.19e-05,4.902e-05,3.894e-05,2.549e-05,1.76e-05,8.319e-06,4.662e-06,1.968e-06,1.045e-06,4.195e-07,2.1789999999999999e-07,1.308e-07,5.187e-08,2.705e-08
4.0,1000.0,3000.0,MEAN,5,8.466e-05,1.566e-06,1.58e-06,1.592e-06,1.6030000000000002e-06,1.618e-06,1.67e-06,1.767e-06,2.325e-06,3.2010000000000004e-06,4.523999999999999e-06,4.892e-06,4.723e-06,4.343999999999999e-06,3.4980000000000002e-06,2.7830000000000003e-06,1.644e-06,1.053e-06,5.190999999999999e-07,3.003e-07,1.32e-07,7.174e-08,4.42e-08,1.798e-08,9.382e-09
