PGV 0.0 0.0 41.4227 26.79310 33.1676
PGV 0.0 0.1 17.4768 9.054 13.2879
PGV 0.0 0.2 8.19412 8.41794 6.5504
PGA 0.0 0.0 0.489966 0.455252 0.393138
PGA 0.0 0.1 0.207681 0.240424 0.300524
PGA 0.0 0.2 0.099697 0.087133 0.092085
