rup_mag,rup_rake,dist_rjb,site_vs30,result_type,damping,pga,pgv,0.01,0.02,0.03,0.04,0.05,0.075,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4
5,-90,0,180,MEAN,5,1.13973445E-01,7.36970532E+00,1.14077066E-01,1.15489356E-01,1.19409633E-01,1.31881068E-01,1.49120588E-01,2.04890372E-01,2.63329435E-01,2.83168597E-01,2.96260401E-01,3.01117569E-01,3.03991955E-01,3.07843894E-01,3.08210580E-01,3.06503693E-01,3.03885691E-01,3.00341236E-01,2.95698743E-01,2.99535079E-01,3.00892218E-01,2.98688765E-01,2.83993981E-01,2.69109306E-01,2.56180679E-01,2.42600246E-01,2.29343752E-01,2.16669821E-01,2.04784738E-01,1.93749230E-01,1.83570448E-01,1.74246628E-01,1.65713066E-01,1.57886111E-01,1.40980286E-01,1.26959686E-01,1.14938410E-01,1.04310043E-01,9.47409258E-02,8.61041233E-02,7.83359848E-02,7.14088960E-02,6.53091874E-02,5.99676019E-02,5.07843000E-02,4.28113037E-02,3.64337580E-02,3.11685671E-02,2.68528276E-02,2.33802420E-02,2.05569446E-02,1.81818492E-02,1.62166983E-02,1.45766828E-02,1.19931169E-02,9.97995992E-03,8.38388467E-03,7.10210102E-03,6.05949493E-03,5.20219474E-03,4.49021513E-03,3.89469121E-03,3.39276785E-03,2.96684785E-03
5,-90,1,180,MEAN,5,1.13208008E-01,7.32257686E+00,1.13309755E-01,1.14708261E-01,1.18575480E-01,1.30916856E-01,1.47976897E-01,2.03166124E-01,2.61234836E-01,2.80981020E-01,2.94038284E-01,2.98933247E-01,3.01854788E-01,3.05742503E-01,3.06164407E-01,3.04521753E-01,3.01969136E-01,2.98491387E-01,2.93918689E-01,2.97798698E-01,2.99200860E-01,2.97050383E-01,2.82465558E-01,2.67682041E-01,2.54829695E-01,2.41328605E-01,2.28147643E-01,2.15544513E-01,2.03724725E-01,1.92749013E-01,1.82624699E-01,1.73350256E-01,1.64861454E-01,1.57075212E-01,1.40256180E-01,1.26306497E-01,1.14345374E-01,1.03769863E-01,9.42482148E-02,8.56542583E-02,7.79247060E-02,7.10320958E-02,6.49628129E-02,5.96479245E-02,5.05108113E-02,4.25784550E-02,3.62336884E-02,3.09958309E-02,2.67026962E-02,2.32484228E-02,2.04401116E-02,1.80777238E-02,1.61231466E-02,1.44920044E-02,1.19225316E-02,9.92051475E-03,8.33339070E-03,7.05888621E-03,6.02227060E-03,5.16995082E-03,4.46215094E-03,3.87015702E-03,3.37123668E-03,2.94788732E-03
5,-90,2,180,MEAN,5,1.11007762E-01,7.18705199E+00,1.11104180E-01,1.12463266E-01,1.16179186E-01,1.28148952E-01,1.44696376E-01,1.98228353E-01,2.55229323E-01,2.74705520E-01,2.87660342E-01,2.92660224E-01,2.95714014E-01,2.99701668E-01,3.00279742E-01,2.98819518E-01,2.96452958E-01,2.93165348E-01,2.88791908E-01,2.92795091E-01,2.94325010E-01,2.92325803E-01,2.78057070E-01,2.63564664E-01,2.50932250E-01,2.37659905E-01,2.24696747E-01,2.12297818E-01,2.00666377E-01,1.89863170E-01,1.79896013E-01,1.70764045E-01,1.62404410E-01,1.54735665E-01,1.38167148E-01,1.24422182E-01,1.12634712E-01,1.02211797E-01,9.28271837E-02,8.43569109E-02,7.67387385E-02,6.99456452E-02,6.39641758E-02,5.87263360E-02,4.97225086E-02,4.19073985E-02,3.56571862E-02,3.04981616E-02,2.62702121E-02,2.28687398E-02,2.01036351E-02,1.77778802E-02,1.58537819E-02,1.42482150E-02,1.17193568E-02,9.74943781E-03,8.18809922E-03,6.93455963E-03,5.91519419E-03,5.07721358E-03,4.38144565E-03,3.79961179E-03,3.30933355E-03,2.89338094E-03
5,-90,5,180,MEAN,5,9.86921920E-02,6.42691091E+00,9.87604320E-02,9.99046834E-02,1.02808550E-01,1.12762166E-01,1.26533759E-01,1.71115322E-01,2.22052419E-01,2.39940773E-01,2.52232710E-01,2.57713983E-01,2.61413782E-01,2.65877623E-01,2.67256328E-01,2.66753509E-01,2.65373513E-01,2.63103454E-01,2.59805451E-01,2.64428797E-01,2.66624921E-01,2.65442503E-01,2.52943217E-01,2.40089626E-01,2.28707552E-01,2.16735132E-01,2.05011155E-01,1.93775054E-01,1.83217001E-01,1.73397527E-01,1.64327101E-01,1.56008496E-01,1.48386588E-01,1.41389173E-01,1.26252877E-01,1.13679048E-01,1.02885386E-01,9.33358177E-02,8.47353787E-02,7.69726734E-02,6.99914728E-02,6.37673179E-02,5.82877310E-02,5.34901355E-02,4.52474014E-02,3.81009798E-02,3.23896418E-02,2.76795115E-02,2.38224693E-02,2.07212719E-02,1.82017503E-02,1.60840816E-02,1.43330360E-02,1.28726178E-02,1.05741152E-02,8.78603996E-03,7.37062903E-03,6.23561849E-03,5.31368995E-03,4.55663254E-03,3.92871042E-03,3.40412298E-03,2.96250200E-03,2.58816585E-03
5,-90,10,180,MEAN,5,7.52698206E-02,4.97278336E+00,7.52932142E-02,7.60596607E-02,7.76026327E-02,8.40545765E-02,9.30274052E-02,1.22231420E-01,1.61226123E-01,1.75711216E-01,1.86286394E-01,1.92135170E-01,1.96569990E-01,2.01498933E-01,2.04007043E-01,2.04980761E-01,2.05177804E-01,2.04585617E-01,2.03111058E-01,2.08525815E-01,2.11711170E-01,2.11908970E-01,2.02768732E-01,1.93078403E-01,1.84179283E-01,1.74785581E-01,1.65527985E-01,1.56612298E-01,1.48200971E-01,1.40352517E-01,1.33081830E-01,1.26397914E-01,1.20260611E-01,1.14615659E-01,1.02369742E-01,9.21636420E-02,8.33812986E-02,7.55995757E-02,6.85857746E-02,6.22535607E-02,5.65589429E-02,5.14828725E-02,4.70152036E-02,4.31046045E-02,3.63925728E-02,3.05864457E-02,2.59529702E-02,2.21385869E-02,1.90201346E-02,1.65159437E-02,1.44839679E-02,1.27786657E-02,1.13701310E-02,1.01966452E-02,8.35269605E-03,6.92230821E-03,5.79308805E-03,4.88989157E-03,4.15803350E-03,3.55844758E-03,3.06224233E-03,2.64855531E-03,2.30099976E-03,2.00696064E-03
5,-90,20,180,MEAN,5,4.67566370E-02,3.18096646E+00,4.67448501E-02,4.71199959E-02,4.74148371E-02,5.03270951E-02,5.44746522E-02,6.83163873E-02,9.21127355E-02,1.01702083E-01,1.09250266E-01,1.14376970E-01,1.18626579E-01,1.23136598E-01,1.26120525E-01,1.28088142E-01,1.29492740E-01,1.30318473E-01,1.30514323E-01,1.35919305E-01,1.39590440E-01,1.41001768E-01,1.35892064E-01,1.30131345E-01,1.24493034E-01,1.18482201E-01,1.12482157E-01,1.06647459E-01,1.01099410E-01,9.58895905E-02,9.10363734E-02,8.65543315E-02,8.24218855E-02,7.86073027E-02,7.02864706E-02,6.33071304E-02,5.72716537E-02,5.19055431E-02,4.70583550E-02,4.26769316E-02,3.87340835E-02,3.52186323E-02,3.21244313E-02,2.94161692E-02,2.47723967E-02,2.07662588E-02,1.75748773E-02,1.49537547E-02,1.28154784E-02,1.11012892E-02,9.71270468E-03,8.54980117E-03,7.59073345E-03,6.79292758E-03,5.54214384E-03,4.57580908E-03,3.81587652E-03,3.21029021E-03,2.72129831E-03,2.32202650E-03,1.99266276E-03,1.71889867E-03,1.48957561E-03,1.29610375E-03
5,-90,50,180,MEAN,5,2.03686413E-02,1.47666931E+00,2.03501694E-02,2.04568644E-02,2.01689618E-02,2.07791787E-02,2.17709413E-02,2.54846160E-02,3.49720473E-02,3.92510574E-02,4.29089719E-02,4.58815841E-02,4.85251947E-02,5.12914894E-02,5.34279777E-02,5.51224520E-02,5.65522510E-02,5.77009059E-02,5.85447265E-02,6.23192744E-02,6.51747400E-02,6.68231358E-02,6.51932308E-02,6.30601343E-02,6.07203338E-02,5.81445615E-02,5.54980043E-02,5.28688280E-02,5.03263576E-02,4.79064349E-02,4.56259064E-02,4.34996857E-02,4.15227507E-02,3.96843005E-02,3.56286016E-02,3.21803701E-02,2.91652068E-02,2.64612564E-02,2.40028418E-02,2.17704971E-02,1.97548439E-02,1.79534462E-02,1.63652994E-02,1.49734916E-02,1.25853333E-02,1.05268519E-02,8.88808148E-03,7.54417460E-03,6.44958779E-03,5.57322000E-03,4.86434234E-03,4.27181748E-03,3.78383062E-03,3.37848778E-03,2.74440800E-03,2.25656131E-03,1.87446422E-03,1.57117122E-03,1.32719413E-03,1.12871029E-03,9.65559668E-04,8.30401538E-04,7.17556157E-04,6.22648087E-04
5,-90,100,180,MEAN,5,1.00680979E-02,7.77779095E-01,1.00559380E-02,1.00925364E-02,9.80832984E-03,9.89553269E-03,1.01344816E-02,1.12984600E-02,1.54862524E-02,1.75383576E-02,1.93774441E-02,2.10132025E-02,2.25197325E-02,2.41014762E-02,2.54011333E-02,2.64977393E-02,2.74693085E-02,2.83034134E-02,2.89857707E-02,3.13596918E-02,3.32559507E-02,3.45040278E-02,3.40047477E-02,3.31783624E-02,3.21593527E-02,3.09834767E-02,2.97340160E-02,2.84628757E-02,2.72112111E-02,2.60028002E-02,2.48503194E-02,2.37653405E-02,2.27479505E-02,2.17947009E-02,1.96678547E-02,1.78343183E-02,1.62121038E-02,1.47431643E-02,1.33971131E-02,1.21675738E-02,1.10521817E-02,1.00517910E-02,9.16745662E-03,8.39077485E-03,7.05472655E-03,5.90047798E-03,4.98031193E-03,4.22518579E-03,3.60994209E-03,3.11724381E-03,2.71871939E-03,2.38569977E-03,2.11148120E-03,1.88376701E-03,1.52773040E-03,1.25415240E-03,1.04016619E-03,8.70552971E-04,7.34302687E-04,6.23615057E-04,5.32759717E-04,4.57593396E-04,3.94921439E-04,3.42279190E-04
5,-90,200,180,MEAN,5,4.81870886E-03,4.00086903E-01,4.81209509E-03,4.82367869E-03,4.62577715E-03,4.57738150E-03,4.59074618E-03,4.89128878E-03,6.63256740E-03,7.56070093E-03,8.42573697E-03,9.25126677E-03,1.00327481E-02,1.08592242E-02,1.15681362E-02,1.21911300E-02,1.27608117E-02,1.32692787E-02,1.37080366E-02,1.50639765E-02,1.61947725E-02,1.70044639E-02,1.69342426E-02,1.66745037E-02,1.62853065E-02,1.57984974E-02,1.52553443E-02,1.46844815E-02,1.41088778E-02,1.35429883E-02,1.29951993E-02,1.24733168E-02,1.19788934E-02,1.15114222E-02,1.04541809E-02,9.52743532E-03,8.69572850E-03,7.93353588E-03,7.22818546E-03,6.57896585E-03,5.98641356E-03,5.45242896E-03,4.97867614E-03,4.56136565E-03,3.84075370E-03,3.21557018E-03,2.71587941E-03,2.30502834E-03,1.96982779E-03,1.70111783E-03,1.48361798E-03,1.30177468E-03,1.15197558E-03,1.02754549E-03,8.32936838E-04,6.83400361E-04,5.66458082E-04,4.73797519E-04,3.99393757E-04,3.38978659E-04,2.89414759E-04,2.48431083E-04,2.14279865E-04,1.85609831E-04
