rup_mag,rup_rake,rup_dip,rup_ztor,rup_width,rup_hypo_depth,dist_rrup,dist_rjb,dist_rx,site_vs30,site_z2pt5,result_type,damping,pgv,pga,0.010,0.050,0.100,0.150,0.200,0.300,0.500,0.750,1.000,1.500,2.000,3.000,4.000,5.000,7.500,10.000
4.00,-90.00,90.00,0.00,1.13,0.00,100.00,100.00,-100.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,-90.00,90.00,0.00,1.13,0.00,119.99,120.00,-120.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.242181E-01,6.499298E-01,6.499298E-01,6.652741E-01,6.502572E-01,6.506846E-01,6.514474E-01,6.418249E-01,6.126148E-01,5.759717E-01,5.599566E-01,5.332467E-01,5.270706E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,20.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.504707E-01,7.210527E-01,7.210527E-01,7.590174E-01,7.495146E-01,7.500932E-01,7.438756E-01,7.139484E-01,6.552994E-01,6.013717E-01,5.760478E-01,5.398229E-01,5.287199E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,40.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.535678E-01,7.298832E-01,7.298832E-01,7.712524E-01,7.627605E-01,7.629659E-01,7.555492E-01,7.228556E-01,6.605558E-01,6.045297E-01,5.780615E-01,5.406265E-01,5.289115E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,60.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.542927E-01,7.319643E-01,7.319643E-01,7.741545E-01,7.659096E-01,7.660137E-01,7.583041E-01,7.249513E-01,6.617919E-01,6.052731E-01,5.785360E-01,5.408154E-01,5.289563E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,80.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.545738E-01,7.327725E-01,7.327725E-01,7.752834E-01,7.671354E-01,7.671988E-01,7.593743E-01,7.257649E-01,6.622717E-01,6.055618E-01,5.787202E-01,5.408887E-01,5.289737E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,100.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.547234E-01,7.332034E-01,7.332034E-01,7.758857E-01,7.677895E-01,7.678308E-01,7.599449E-01,7.261985E-01,6.625274E-01,6.057156E-01,5.788184E-01,5.409278E-01,5.289829E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,120.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.548072E-01,7.334447E-01,7.334447E-01,7.762231E-01,7.681560E-01,7.681849E-01,7.602645E-01,7.264413E-01,6.626706E-01,6.058018E-01,5.788734E-01,5.409497E-01,5.289881E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.242181E-01,6.499298E-01,6.499298E-01,6.652741E-01,6.502572E-01,6.506846E-01,6.514474E-01,6.418249E-01,6.126148E-01,5.759717E-01,5.599566E-01,5.332467E-01,5.270706E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,-20.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.504707E-01,7.210527E-01,7.210527E-01,7.590174E-01,7.495146E-01,7.500932E-01,7.438756E-01,7.139484E-01,6.552994E-01,6.013717E-01,5.760478E-01,5.398229E-01,5.287199E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,-40.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.535678E-01,7.298832E-01,7.298832E-01,7.712524E-01,7.627605E-01,7.629659E-01,7.555492E-01,7.228556E-01,6.605558E-01,6.045297E-01,5.780615E-01,5.406265E-01,5.289115E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,-60.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.542927E-01,7.319643E-01,7.319643E-01,7.741545E-01,7.659096E-01,7.660137E-01,7.583041E-01,7.249513E-01,6.617919E-01,6.052731E-01,5.785360E-01,5.408154E-01,5.289563E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,-80.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.545738E-01,7.327725E-01,7.327725E-01,7.752834E-01,7.671354E-01,7.671988E-01,7.593743E-01,7.257649E-01,6.622717E-01,6.055618E-01,5.787202E-01,5.408887E-01,5.289737E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,-100.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.547234E-01,7.332034E-01,7.332034E-01,7.758857E-01,7.677895E-01,7.678308E-01,7.599449E-01,7.261985E-01,6.625274E-01,6.057156E-01,5.788184E-01,5.409278E-01,5.289829E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,-120.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.548072E-01,7.334447E-01,7.334447E-01,7.762231E-01,7.681560E-01,7.681849E-01,7.602645E-01,7.264413E-01,6.626706E-01,6.058018E-01,5.788734E-01,5.409497E-01,5.289881E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.488768E-01,7.009026E-01,7.009026E-01,7.294070E-01,7.179060E-01,7.209075E-01,7.193904E-01,6.987672E-01,6.498411E-01,5.994114E-01,5.750201E-01,5.394115E-01,5.286210E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,20.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.541528E-01,7.292736E-01,7.292736E-01,7.700651E-01,7.615071E-01,7.620435E-01,7.550494E-01,7.230117E-01,6.611569E-01,6.050799E-01,5.784442E-01,5.407789E-01,5.289477E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,40.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.547339E-01,7.325102E-01,7.325102E-01,7.748091E-01,7.666313E-01,7.668042E-01,7.591241E-01,7.257444E-01,6.624203E-01,6.057107E-01,5.788252E-01,5.409305E-01,5.289836E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,60.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.548688E-01,7.332648E-01,7.332648E-01,7.759183E-01,7.678303E-01,7.679161E-01,7.600743E-01,7.263806E-01,6.627141E-01,6.058573E-01,5.789138E-01,5.409657E-01,5.289919E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,80.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549210E-01,7.335570E-01,7.335570E-01,7.763481E-01,7.682951E-01,7.683469E-01,7.604422E-01,7.266268E-01,6.628278E-01,6.059140E-01,5.789481E-01,5.409794E-01,5.289951E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,100.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549487E-01,7.337126E-01,7.337126E-01,7.765771E-01,7.685426E-01,7.685763E-01,7.606382E-01,7.267579E-01,6.628883E-01,6.059442E-01,5.789663E-01,5.409866E-01,5.289968E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,120.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549643E-01,7.337997E-01,7.337997E-01,7.767052E-01,7.686812E-01,7.687047E-01,7.607478E-01,7.268313E-01,6.629221E-01,6.059611E-01,5.789765E-01,5.409907E-01,5.289978E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.488768E-01,7.009026E-01,7.009026E-01,7.294070E-01,7.179060E-01,7.209075E-01,7.193904E-01,6.987672E-01,6.498411E-01,5.994114E-01,5.750201E-01,5.394115E-01,5.286210E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,-20.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.541528E-01,7.292736E-01,7.292736E-01,7.700651E-01,7.615071E-01,7.620435E-01,7.550494E-01,7.230117E-01,6.611569E-01,6.050799E-01,5.784442E-01,5.407789E-01,5.289477E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,-40.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.547339E-01,7.325102E-01,7.325102E-01,7.748091E-01,7.666313E-01,7.668042E-01,7.591241E-01,7.257444E-01,6.624203E-01,6.057107E-01,5.788252E-01,5.409305E-01,5.289836E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,-60.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.548688E-01,7.332648E-01,7.332648E-01,7.759183E-01,7.678303E-01,7.679161E-01,7.600743E-01,7.263806E-01,6.627141E-01,6.058573E-01,5.789138E-01,5.409657E-01,5.289919E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,-80.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549210E-01,7.335570E-01,7.335570E-01,7.763481E-01,7.682951E-01,7.683469E-01,7.604422E-01,7.266268E-01,6.628278E-01,6.059140E-01,5.789481E-01,5.409794E-01,5.289951E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,-100.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549487E-01,7.337126E-01,7.337126E-01,7.765771E-01,7.685426E-01,7.685763E-01,7.606382E-01,7.267579E-01,6.628883E-01,6.059442E-01,5.789663E-01,5.409866E-01,5.289968E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,-120.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549643E-01,7.337997E-01,7.337997E-01,7.767052E-01,7.686812E-01,7.687047E-01,7.607478E-01,7.268313E-01,6.629221E-01,6.059611E-01,5.789765E-01,5.409907E-01,5.289978E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.252076E-01,7.252076E-01,7.613149E-01,7.523441E-01,7.558239E-01,7.525249E-01,7.261426E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,20.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.327860E-01,7.327860E-01,7.748143E-01,7.666755E-01,7.671743E-01,7.598329E-01,7.268829E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,40.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.336187E-01,7.336187E-01,7.763129E-01,7.682691E-01,7.684264E-01,7.606336E-01,7.269633E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,60.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.338120E-01,7.338120E-01,7.766611E-01,7.686395E-01,7.687172E-01,7.608193E-01,7.269819E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,80.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.338868E-01,7.338868E-01,7.767959E-01,7.687829E-01,7.688296E-01,7.608912E-01,7.269891E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,100.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339266E-01,7.339266E-01,7.768676E-01,7.688592E-01,7.688895E-01,7.609294E-01,7.269929E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,120.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339488E-01,7.339488E-01,7.769077E-01,7.689019E-01,7.689230E-01,7.609508E-01,7.269951E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.252076E-01,7.252076E-01,7.613149E-01,7.523441E-01,7.558239E-01,7.525249E-01,7.261426E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,-20.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.327860E-01,7.327860E-01,7.748143E-01,7.666755E-01,7.671743E-01,7.598329E-01,7.268829E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,-40.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.336187E-01,7.336187E-01,7.763129E-01,7.682691E-01,7.684264E-01,7.606336E-01,7.269633E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,-60.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.338120E-01,7.338120E-01,7.766611E-01,7.686395E-01,7.687172E-01,7.608193E-01,7.269819E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,-80.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.338868E-01,7.338868E-01,7.767959E-01,7.687829E-01,7.688296E-01,7.608912E-01,7.269891E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,-100.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339266E-01,7.339266E-01,7.768676E-01,7.688592E-01,7.688895E-01,7.609294E-01,7.269929E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,-120.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339488E-01,7.339488E-01,7.769077E-01,7.689019E-01,7.689230E-01,7.609508E-01,7.269951E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.316955E-01,7.316955E-01,7.699732E-01,7.617566E-01,7.652734E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,20.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.336846E-01,7.336846E-01,7.760322E-01,7.680020E-01,7.684893E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,40.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339010E-01,7.339010E-01,7.766961E-01,7.686866E-01,7.688397E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,60.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339512E-01,7.339512E-01,7.768502E-01,7.688455E-01,7.689210E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,80.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339706E-01,7.339706E-01,7.769098E-01,7.689069E-01,7.689524E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,100.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339809E-01,7.339809E-01,7.769415E-01,7.689396E-01,7.689691E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,120.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339867E-01,7.339867E-01,7.769592E-01,7.689579E-01,7.689785E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.316955E-01,7.316955E-01,7.699732E-01,7.617566E-01,7.652734E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,-20.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.336846E-01,7.336846E-01,7.760322E-01,7.680020E-01,7.684893E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,-40.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339010E-01,7.339010E-01,7.766961E-01,7.686866E-01,7.688397E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,-60.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339512E-01,7.339512E-01,7.768502E-01,7.688455E-01,7.689210E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,-80.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339706E-01,7.339706E-01,7.769098E-01,7.689069E-01,7.689524E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,-100.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339809E-01,7.339809E-01,7.769415E-01,7.689396E-01,7.689691E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,-120.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339867E-01,7.339867E-01,7.769592E-01,7.689579E-01,7.689785E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,20.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,40.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,60.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,80.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,100.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,120.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
