rup_mag,rup_rake,rup_dip,rup_ztor,rup_width,rup_hypo_depth,dist_rrup,dist_rjb,dist_rx,site_vs30,site_z2pt5,result_type,damping,pgv,pga,0.010,0.050,0.100,0.150,0.200,0.300,0.500,0.750,1.000,1.500,2.000,3.000,4.000,5.000,7.500,10.000
4.00,-90.00,30.00,0.00,1.13,0.00,60.00,60.00,-60.00,150.00,5.00,TOTAL_STDDEV,5.0,7.271380E-01,8.387078E-01,8.362861E-01,9.261572E-01,8.861190E-01,8.563915E-01,8.310624E-01,8.010268E-01,7.627541E-01,7.424936E-01,7.453867E-01,7.344913E-01,7.271809E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,80.00,80.00,-80.00,150.00,5.00,TOTAL_STDDEV,5.0,7.273524E-01,8.393247E-01,8.369027E-01,9.270195E-01,8.870543E-01,8.572899E-01,8.318688E-01,8.016427E-01,7.631228E-01,7.427182E-01,7.455306E-01,7.345488E-01,7.271946E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,100.00,100.00,-100.00,150.00,5.00,TOTAL_STDDEV,5.0,7.274811E-01,8.396953E-01,8.372732E-01,9.275379E-01,8.876166E-01,8.578299E-01,8.323533E-01,8.020127E-01,7.633444E-01,7.428530E-01,7.456170E-01,7.345833E-01,7.272028E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,120.00,120.00,-120.00,150.00,5.00,TOTAL_STDDEV,5.0,7.275500E-01,8.398938E-01,8.374716E-01,9.278156E-01,8.879179E-01,8.581192E-01,8.326129E-01,8.022109E-01,7.634630E-01,7.429253E-01,7.456632E-01,7.346018E-01,7.272071E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,0.00,0.00,0.00,300.00,4.00,TOTAL_STDDEV,5.0,7.229190E-01,8.141907E-01,8.117803E-01,8.905110E-01,8.478229E-01,8.208565E-01,8.007460E-01,7.806252E-01,7.533249E-01,7.378144E-01,7.425687E-01,7.333618E-01,7.269118E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,19.03,19.02,20.00,300.00,4.00,TOTAL_STDDEV,5.0,7.269773E-01,8.363497E-01,8.339291E-01,9.225842E-01,8.822741E-01,8.529356E-01,8.282322E-01,7.993048E-01,7.621474E-01,7.422835E-01,7.452789E-01,7.344481E-01,7.271707E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,39.02,39.02,40.00,300.00,4.00,TOTAL_STDDEV,5.0,7.274654E-01,8.390743E-01,8.366525E-01,9.265837E-01,8.865903E-01,8.569176E-01,8.316180E-01,8.015852E-01,7.632173E-01,7.428239E-01,7.456064E-01,7.345791E-01,7.272018E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,59.02,59.02,60.00,300.00,4.00,TOTAL_STDDEV,5.0,7.275742E-01,8.396834E-01,8.372613E-01,9.274795E-01,8.875575E-01,8.578089E-01,8.323751E-01,8.020945E-01,7.634560E-01,7.429445E-01,7.456795E-01,7.346083E-01,7.272087E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,79.02,79.02,80.00,300.00,4.00,TOTAL_STDDEV,5.0,7.276156E-01,8.399152E-01,8.374930E-01,9.278205E-01,8.879258E-01,8.581481E-01,8.326632E-01,8.022883E-01,7.635468E-01,7.429904E-01,7.457073E-01,7.346194E-01,7.272113E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,99.01,99.02,100.00,300.00,4.00,TOTAL_STDDEV,5.0,7.276399E-01,8.400517E-01,8.376294E-01,9.280213E-01,8.881426E-01,8.583479E-01,8.328328E-01,8.024023E-01,7.636003E-01,7.430173E-01,7.457236E-01,7.346260E-01,7.272129E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,119.01,119.02,120.00,300.00,4.00,TOTAL_STDDEV,5.0,7.276531E-01,8.401253E-01,8.377030E-01,9.281297E-01,8.882598E-01,8.584557E-01,8.329244E-01,8.024639E-01,7.636291E-01,7.430319E-01,7.457325E-01,7.346295E-01,7.272137E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,0.00,0.00,0.00,300.00,4.00,TOTAL_STDDEV,5.0,7.229190E-01,8.141907E-01,8.117803E-01,8.905110E-01,8.478229E-01,8.208565E-01,8.007460E-01,7.806252E-01,7.533249E-01,7.378144E-01,7.425687E-01,7.333618E-01,7.269118E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,20.00,20.00,-20.00,300.00,4.00,TOTAL_STDDEV,5.0,7.270302E-01,8.366445E-01,8.342238E-01,9.230163E-01,8.827403E-01,8.533660E-01,8.285985E-01,7.995517E-01,7.622633E-01,7.423421E-01,7.453144E-01,7.344623E-01,7.271741E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,40.00,40.00,-40.00,300.00,4.00,TOTAL_STDDEV,5.0,7.274743E-01,8.391240E-01,8.367021E-01,9.266568E-01,8.866691E-01,8.569903E-01,8.316798E-01,8.016267E-01,7.632368E-01,7.428338E-01,7.456124E-01,7.345815E-01,7.272023E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,60.00,60.00,-60.00,300.00,4.00,TOTAL_STDDEV,5.0,7.275771E-01,8.396999E-01,8.372777E-01,9.275037E-01,8.875836E-01,8.578329E-01,8.323955E-01,8.021082E-01,7.634624E-01,7.429478E-01,7.456815E-01,7.346091E-01,7.272089E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,80.00,80.00,-80.00,300.00,4.00,TOTAL_STDDEV,5.0,7.276169E-01,8.399227E-01,8.375004E-01,9.278314E-01,8.879376E-01,8.581590E-01,8.326724E-01,8.022945E-01,7.635497E-01,7.429918E-01,7.457082E-01,7.346198E-01,7.272114E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,100.00,100.00,-100.00,300.00,4.00,TOTAL_STDDEV,5.0,7.276408E-01,8.400564E-01,8.376341E-01,9.280283E-01,8.881502E-01,8.583548E-01,8.328387E-01,8.024063E-01,7.636021E-01,7.430183E-01,7.457242E-01,7.346262E-01,7.272129E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,120.00,120.00,-120.00,300.00,4.00,TOTAL_STDDEV,5.0,7.276536E-01,8.401280E-01,8.377057E-01,9.281337E-01,8.882640E-01,8.584597E-01,8.329277E-01,8.024661E-01,7.636302E-01,7.430324E-01,7.457328E-01,7.346296E-01,7.272137E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,0.00,0.00,0.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.334333E-01,8.310139E-01,9.161007E-01,8.754987E-01,8.484820E-01,8.266043E-01,8.019190E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,19.03,19.02,20.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.392574E-01,8.368355E-01,9.265220E-01,8.865555E-01,8.571557E-01,8.321404E-01,8.024806E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,39.02,39.02,40.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.399568E-01,8.375346E-01,9.277814E-01,8.878932E-01,8.582000E-01,8.328041E-01,8.025475E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,59.02,59.02,60.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.401127E-01,8.376904E-01,9.280623E-01,8.881917E-01,8.584328E-01,8.329520E-01,8.025624E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,79.02,79.02,80.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.401719E-01,8.377496E-01,9.281692E-01,8.883052E-01,8.585214E-01,8.330082E-01,8.025681E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,99.01,99.02,100.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402068E-01,8.377845E-01,9.282320E-01,8.883720E-01,8.585735E-01,8.330413E-01,8.025714E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,119.01,119.02,120.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402257E-01,8.378033E-01,9.282660E-01,8.884080E-01,8.586016E-01,8.330592E-01,8.025732E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,0.00,0.00,0.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.334333E-01,8.310139E-01,9.161007E-01,8.754987E-01,8.484820E-01,8.266043E-01,8.019190E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,20.00,20.00,-20.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.393333E-01,8.369113E-01,9.266585E-01,8.867005E-01,8.572689E-01,8.322124E-01,8.024878E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,40.00,40.00,-40.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.399695E-01,8.375473E-01,9.278044E-01,8.879176E-01,8.582190E-01,8.328162E-01,8.025487E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,60.00,60.00,-60.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.401169E-01,8.376946E-01,9.280699E-01,8.881997E-01,8.584391E-01,8.329560E-01,8.025628E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,80.00,80.00,-80.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.401738E-01,8.377515E-01,9.281726E-01,8.883088E-01,8.585242E-01,8.330100E-01,8.025682E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,100.00,100.00,-100.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402080E-01,8.377857E-01,9.282342E-01,8.883743E-01,8.585753E-01,8.330425E-01,8.025715E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,120.00,120.00,-120.00,570.00,2.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402263E-01,8.378040E-01,9.282672E-01,8.884093E-01,8.586026E-01,8.330598E-01,8.025733E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,0.00,0.00,0.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.384775E-01,8.360559E-01,9.228778E-01,8.828623E-01,8.557897E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,19.03,19.02,20.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.399997E-01,8.375774E-01,9.275288E-01,8.876509E-01,8.582344E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,39.02,39.02,40.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.401814E-01,8.377590E-01,9.280864E-01,8.882250E-01,8.585265E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,59.02,59.02,60.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.402218E-01,8.377995E-01,9.282106E-01,8.883530E-01,8.585915E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,79.02,79.02,80.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.402372E-01,8.378148E-01,9.282578E-01,8.884016E-01,8.586162E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,99.01,99.02,100.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.402463E-01,8.378239E-01,9.282856E-01,8.884303E-01,8.586308E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,119.01,119.02,120.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.402511E-01,8.378288E-01,9.283006E-01,8.884457E-01,8.586387E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,0.00,0.00,0.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.384775E-01,8.360559E-01,9.228778E-01,8.828623E-01,8.557897E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,20.00,20.00,-20.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.400194E-01,8.375971E-01,9.275893E-01,8.877131E-01,8.582661E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,40.00,40.00,-40.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.401847E-01,8.377623E-01,9.280965E-01,8.882355E-01,8.585318E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,60.00,60.00,-60.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.402229E-01,8.378005E-01,9.282139E-01,8.883564E-01,8.585933E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,80.00,80.00,-80.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.402377E-01,8.378153E-01,9.282593E-01,8.884032E-01,8.586170E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,100.00,100.00,-100.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.402466E-01,8.378242E-01,9.282866E-01,8.884313E-01,8.586313E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,120.00,120.00,-120.00,760.00,1.00,TOTAL_STDDEV,5.0,7.276771E-01,8.402513E-01,8.378289E-01,9.283012E-01,8.884463E-01,8.586389E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,0.00,0.00,0.00,1200.00,0.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402601E-01,8.378377E-01,9.283281E-01,8.884740E-01,8.586530E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,19.03,19.02,20.00,1200.00,0.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402601E-01,8.378377E-01,9.283281E-01,8.884740E-01,8.586530E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,39.02,39.02,40.00,1200.00,0.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402601E-01,8.378377E-01,9.283281E-01,8.884740E-01,8.586530E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,59.02,59.02,60.00,1200.00,0.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402601E-01,8.378377E-01,9.283281E-01,8.884740E-01,8.586530E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,79.02,79.02,80.00,1200.00,0.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402601E-01,8.378377E-01,9.283281E-01,8.884740E-01,8.586530E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,99.01,99.02,100.00,1200.00,0.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402601E-01,8.378377E-01,9.283281E-01,8.884740E-01,8.586530E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,119.01,119.02,120.00,1200.00,0.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402601E-01,8.378377E-01,9.283281E-01,8.884740E-01,8.586530E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,0.00,0.00,0.00,1200.00,0.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402601E-01,8.378377E-01,9.283281E-01,8.884740E-01,8.586530E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,20.00,20.00,-20.00,1200.00,0.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402601E-01,8.378377E-01,9.283281E-01,8.884740E-01,8.586530E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
4.00,-90.00,30.00,0.00,1.13,0.00,40.00,40.00,-40.00,1200.00,0.50,TOTAL_STDDEV,5.0,7.276771E-01,8.402601E-01,8.378377E-01,9.283281E-01,8.884740E-01,8.586530E-01,8.330918E-01,8.025765E-01,7.636819E-01,7.430585E-01,7.457486E-01,7.346360E-01,7.272152E-01,7.264496E-01,7.525224E-01,7.329120E-01,6.945344E-01,6.415894E-01
