-0.6 -0.3 -0.6 -0.3 5.0 6.0 -0.5 0.5 0.0
-0.6 -0.3 -0.6 -0.3 5.0 6.0 0.5 1.5 0.0
-0.6 -0.3 -0.6 -0.3 5.0 6.0 1.5 2.5 0.0
-0.6 -0.3 -0.6 -0.3 5.0 6.0 2.5 3.5 0.0
-0.6 -0.3 -0.6 -0.3 6.0 7.0 -0.5 0.5 0.0
-0.6 -0.3 -0.6 -0.3 6.0 7.0 0.5 1.5 0.0
-0.6 -0.3 -0.6 -0.3 6.0 7.0 1.5 2.5 4.7949258559747425E-4
-0.6 -0.3 -0.6 -0.3 6.0 7.0 2.5 3.5 1.778841833872788E-4
-0.6 -0.3 -0.6 -0.3 7.0 8.0 -0.5 0.5 0.0
-0.6 -0.3 -0.6 -0.3 7.0 8.0 0.5 1.5 3.106528642683631E-4
-0.6 -0.3 -0.6 -0.3 7.0 8.0 1.5 2.5 9.019691092568487E-4
-0.6 -0.3 -0.6 -0.3 7.0 8.0 2.5 3.5 1.3203890613441884E-6
-0.6 -0.3 -0.6 -0.3 8.0 9.0 -0.5 0.5 5.2782178351455096E-5
-0.6 -0.3 -0.6 -0.3 8.0 9.0 0.5 1.5 5.439286799684037E-4
-0.6 -0.3 -0.6 -0.3 8.0 9.0 1.5 2.5 6.673435661348631E-6
-0.6 -0.3 -0.6 -0.3 8.0 9.0 2.5 3.5 0.0
-0.6 -0.3 -0.3 -0.1 5.0 6.0 -0.5 0.5 0.0
-0.6 -0.3 -0.3 -0.1 5.0 6.0 0.5 1.5 0.0
-0.6 -0.3 -0.3 -0.1 5.0 6.0 1.5 2.5 0.0
-0.6 -0.3 -0.3 -0.1 5.0 6.0 2.5 3.5 2.990377976320245E-5
-0.6 -0.3 -0.3 -0.1 6.0 7.0 -0.5 0.5 0.0
-0.6 -0.3 -0.3 -0.1 6.0 7.0 0.5 1.5 9.71328929119359E-5
-0.6 -0.3 -0.3 -0.1 6.0 7.0 1.5 2.5 0.002341723549583179
-0.6 -0.3 -0.3 -0.1 6.0 7.0 2.5 3.5 3.048613807941184E-4
-0.6 -0.3 -0.3 -0.1 7.0 8.0 -0.5 0.5 0.0
-0.6 -0.3 -0.3 -0.1 7.0 8.0 0.5 1.5 0.0018835416030457326
-0.6 -0.3 -0.3 -0.1 7.0 8.0 1.5 2.5 8.536148384109481E-4
-0.6 -0.3 -0.3 -0.1 7.0 8.0 2.5 3.5 0.0
-0.6 -0.3 -0.3 -0.1 8.0 9.0 -0.5 0.5 3.599192187466352E-4
-0.6 -0.3 -0.3 -0.1 8.0 9.0 0.5 1.5 6.06971588023979E-4
-0.6 -0.3 -0.3 -0.1 8.0 9.0 1.5 2.5 0.0
-0.6 -0.3 -0.3 -0.1 8.0 9.0 2.5 3.5 0.0
-0.6 -0.3 -0.1 0.1 5.0 6.0 -0.5 0.5 0.0
-0.6 -0.3 -0.1 0.1 5.0 6.0 0.5 1.5 0.0
-0.6 -0.3 -0.1 0.1 5.0 6.0 1.5 2.5 0.0
-0.6 -0.3 -0.1 0.1 5.0 6.0 2.5 3.5 1.5498595631897017E-4
-0.6 -0.3 -0.1 0.1 6.0 7.0 -0.5 0.5 0.0
-0.6 -0.3 -0.1 0.1 6.0 7.0 0.5 1.5 6.632010277386825E-4
-0.6 -0.3 -0.1 0.1 6.0 7.0 1.5 2.5 0.003711107578255537
-0.6 -0.3 -0.1 0.1 6.0 7.0 2.5 3.5 2.9985907064094186E-4
-0.6 -0.3 -0.1 0.1 7.0 8.0 -0.5 0.5 5.925989359394389E-6
-0.6 -0.3 -0.1 0.1 7.0 8.0 0.5 1.5 0.0031683780223828437
-0.6 -0.3 -0.1 0.1 7.0 8.0 1.5 2.5 5.609437998369925E-4
-0.6 -0.3 -0.1 0.1 7.0 8.0 2.5 3.5 0.0
-0.6 -0.3 -0.1 0.1 8.0 9.0 -0.5 0.5 6.582010422890963E-4
-0.6 -0.3 -0.1 0.1 8.0 9.0 0.5 1.5 4.941987847272346E-4
-0.6 -0.3 -0.1 0.1 8.0 9.0 1.5 2.5 0.0
-0.6 -0.3 -0.1 0.1 8.0 9.0 2.5 3.5 0.0
-0.6 -0.3 0.1 0.3 5.0 6.0 -0.5 0.5 0.0
-0.6 -0.3 0.1 0.3 5.0 6.0 0.5 1.5 0.0
-0.6 -0.3 0.1 0.3 5.0 6.0 1.5 2.5 0.0
-0.6 -0.3 0.1 0.3 5.0 6.0 2.5 3.5 3.5470994380920606E-5
-0.6 -0.3 0.1 0.3 6.0 7.0 -0.5 0.5 0.0
-0.6 -0.3 0.1 0.3 6.0 7.0 0.5 1.5 1.1905119189087062E-4
-0.6 -0.3 0.1 0.3 6.0 7.0 1.5 2.5 0.0024557973233810745
-0.6 -0.3 0.1 0.3 6.0 7.0 2.5 3.5 3.082133779286404E-4
-0.6 -0.3 0.1 0.3 7.0 8.0 -0.5 0.5 0.0
-0.6 -0.3 0.1 0.3 7.0 8.0 0.5 1.5 0.0019858268017563826
-0.6 -0.3 0.1 0.3 7.0 8.0 1.5 2.5 8.310372363234278E-4
-0.6 -0.3 0.1 0.3 7.0 8.0 2.5 3.5 0.0
-0.6 -0.3 0.1 0.3 8.0 9.0 -0.5 0.5 3.813270876639568E-4
-0.6 -0.3 0.1 0.3 8.0 9.0 0.5 1.5 6.014890493500399E-4
-0.6 -0.3 0.1 0.3 8.0 9.0 1.5 2.5 0.0
-0.6 -0.3 0.1 0.3 8.0 9.0 2.5 3.5 0.0
-0.6 -0.3 0.3 0.6 5.0 6.0 -0.5 0.5 0.0
-0.6 -0.3 0.3 0.6 5.0 6.0 0.5 1.5 0.0
-0.6 -0.3 0.3 0.6 5.0 6.0 1.5 2.5 0.0
-0.6 -0.3 0.3 0.6 5.0 6.0 2.5 3.5 0.0
-0.6 -0.3 0.3 0.6 6.0 7.0 -0.5 0.5 0.0
-0.6 -0.3 0.3 0.6 6.0 7.0 0.5 1.5 0.0
-0.6 -0.3 0.3 0.6 6.0 7.0 1.5 2.5 5.358981054473363E-4
-0.6 -0.3 0.3 0.6 6.0 7.0 2.5 3.5 1.836936814172418E-4
-0.6 -0.3 0.3 0.6 7.0 8.0 -0.5 0.5 0.0
-0.6 -0.3 0.3 0.6 7.0 8.0 0.5 1.5 3.5314124353208145E-4
-0.6 -0.3 0.3 0.6 7.0 8.0 1.5 2.5 9.228359697093516E-4
-0.6 -0.3 0.3 0.6 7.0 8.0 2.5 3.5 8.708028439546238E-7
-0.6 -0.3 0.3 0.6 8.0 9.0 -0.5 0.5 6.094436388198476E-5
-0.6 -0.3 0.3 0.6 8.0 9.0 0.5 1.5 5.554437399495534E-4
-0.6 -0.3 0.3 0.6 8.0 9.0 1.5 2.5 5.168551974514168E-6
-0.6 -0.3 0.3 0.6 8.0 9.0 2.5 3.5 0.0
-0.3 -0.1 -0.6 -0.3 5.0 6.0 -0.5 0.5 0.0
-0.3 -0.1 -0.6 -0.3 5.0 6.0 0.5 1.5 0.0
-0.3 -0.1 -0.6 -0.3 5.0 6.0 1.5 2.5 0.0
-0.3 -0.1 -0.6 -0.3 5.0 6.0 2.5 3.5 2.990416342825146E-5
-0.3 -0.1 -0.6 -0.3 6.0 7.0 -0.5 0.5 0.0
-0.3 -0.1 -0.6 -0.3 6.0 7.0 0.5 1.5 9.713413156551693E-5
-0.3 -0.1 -0.6 -0.3 6.0 7.0 1.5 2.5 0.0023417601915444062
-0.3 -0.1 -0.6 -0.3 6.0 7.0 2.5 3.5 3.0486670660342154E-4
-0.3 -0.1 -0.6 -0.3 7.0 8.0 -0.5 0.5 0.0
-0.3 -0.1 -0.6 -0.3 7.0 8.0 0.5 1.5 0.001883570551272597
-0.3 -0.1 -0.6 -0.3 7.0 8.0 1.5 2.5 8.536320459779312E-4
-0.3 -0.1 -0.6 -0.3 7.0 8.0 2.5 3.5 0.0
-0.3 -0.1 -0.6 -0.3 8.0 9.0 -0.5 0.5 3.599247492910377E-4
-0.3 -0.1 -0.6 -0.3 8.0 9.0 0.5 1.5 6.069830570042069E-4
-0.3 -0.1 -0.6 -0.3 8.0 9.0 1.5 2.5 0.0
-0.3 -0.1 -0.6 -0.3 8.0 9.0 2.5 3.5 0.0
-0.3 -0.1 -0.3 -0.1 5.0 6.0 -0.5 0.5 0.0
-0.3 -0.1 -0.3 -0.1 5.0 6.0 0.5 1.5 0.0
-0.3 -0.1 -0.3 -0.1 5.0 6.0 1.5 2.5 0.002335941202309465
-0.3 -0.1 -0.3 -0.1 5.0 6.0 2.5 3.5 9.126424797489639E-4
-0.3 -0.1 -0.3 -0.1 6.0 7.0 -0.5 0.5 2.591928665509258E-5
-0.3 -0.1 -0.3 -0.1 6.0 7.0 0.5 1.5 0.008509517735581205
-0.3 -0.1 -0.3 -0.1 6.0 7.0 1.5 2.5 0.007030789346918714
-0.3 -0.1 -0.3 -0.1 6.0 7.0 2.5 3.5 9.03103748407493E-5
-0.3 -0.1 -0.3 -0.1 7.0 8.0 -0.5 0.5 0.0016069875464810573
-0.3 -0.1 -0.3 -0.1 7.0 8.0 0.5 1.5 0.005839453174424967
-0.3 -0.1 -0.3 -0.1 7.0 8.0 1.5 2.5 2.237552497332813E-5
-0.3 -0.1 -0.3 -0.1 7.0 8.0 2.5 3.5 0.0
-0.3 -0.1 -0.3 -0.1 8.0 9.0 -0.5 0.5 0.0015379271035423693
-0.3 -0.1 -0.3 -0.1 8.0 9.0 0.5 1.5 1.066864405882592E-4
