5.0 6.0 0.0 20.0 -0.5 0.5 0.09462251115858174
5.0 6.0 0.0 20.0 0.5 1.5 0.18647977601266583
5.0 6.0 0.0 20.0 1.5 2.5 0.059182633208084756
5.0 6.0 0.0 20.0 2.5 3.5 4.545616481948088E-4
5.0 6.0 20.0 40.0 -0.5 0.5 0.0
5.0 6.0 20.0 40.0 0.5 1.5 0.012042205225439534
5.0 6.0 20.0 40.0 1.5 2.5 0.07285190597026119
5.0 6.0 20.0 40.0 2.5 3.5 0.012210475154957032
5.0 6.0 40.0 60.0 -0.5 0.5 0.0
5.0 6.0 40.0 60.0 0.5 1.5 0.0
5.0 6.0 40.0 60.0 1.5 2.5 3.707987248442157E-5
5.0 6.0 40.0 60.0 2.5 3.5 0.0010139776859129513
6.0 7.0 0.0 20.0 -0.5 0.5 0.09556355956727483
6.0 7.0 0.0 20.0 0.5 1.5 0.03195375027406912
6.0 7.0 0.0 20.0 1.5 2.5 0.0
6.0 7.0 0.0 20.0 2.5 3.5 0.0
6.0 7.0 20.0 40.0 -0.5 0.5 0.017206287550701537
6.0 7.0 20.0 40.0 0.5 1.5 0.15084933735403158
6.0 7.0 20.0 40.0 1.5 2.5 0.05155280770343657
6.0 7.0 20.0 40.0 2.5 3.5 3.047213860858001E-4
6.0 7.0 40.0 60.0 -0.5 0.5 0.0
6.0 7.0 40.0 60.0 0.5 1.5 0.004246911854552202
6.0 7.0 40.0 60.0 1.5 2.5 0.035557760645773734
6.0 7.0 40.0 60.0 2.5 3.5 0.0036461083894881985
7.0 8.0 0.0 20.0 -0.5 0.5 0.014810044079202304
7.0 8.0 0.0 20.0 0.5 1.5 0.0
7.0 8.0 0.0 20.0 1.5 2.5 0.0
7.0 8.0 0.0 20.0 2.5 3.5 0.0
7.0 8.0 20.0 40.0 -0.5 0.5 0.039902378159326395
7.0 8.0 20.0 40.0 0.5 1.5 0.04010532868510378
7.0 8.0 20.0 40.0 1.5 2.5 5.850950262256323E-5
7.0 8.0 20.0 40.0 2.5 3.5 0.0
7.0 8.0 40.0 60.0 -0.5 0.5 5.3307793466581796E-5
7.0 8.0 40.0 60.0 0.5 1.5 0.029556929524112225
7.0 8.0 40.0 60.0 1.5 2.5 0.008690862529342817
7.0 8.0 40.0 60.0 2.5 3.5 0.0
8.0 9.0 0.0 20.0 -0.5 0.5 1.5886219570094957E-4
8.0 9.0 0.0 20.0 0.5 1.5 0.0
8.0 9.0 0.0 20.0 1.5 2.5 0.0
8.0 9.0 0.0 20.0 2.5 3.5 0.0
8.0 9.0 20.0 40.0 -0.5 0.5 0.013427483101499672
8.0 9.0 20.0 40.0 0.5 1.5 3.5744597685475124E-4
8.0 9.0 20.0 40.0 1.5 2.5 0.0
8.0 9.0 20.0 40.0 2.5 3.5 0.0
8.0 9.0 40.0 60.0 -0.5 0.5 0.005928469504524784
8.0 9.0 40.0 60.0 0.5 1.5 0.006691602144485651
8.0 9.0 40.0 60.0 1.5 2.5 0.0
8.0 9.0 40.0 60.0 2.5 3.5 0.0
