rup_mag,rup_dip,rup_rake,rup_ztor,dist_rrup,dist_rjb,dist_rx,site_vs30,site_vs30measured,site_z1pt0,result_type,damping,0.01,0.02,0.03,0.04,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1.0,1.5,2.0,3.0,4.0,5.0,7.5,10.0,pga,pgv
4.5,60.0,-70.0,0.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.839E-03,2.975E-03,3.255E-03,3.561E-03,3.909E-03,4.743E-03,5.383E-03,5.934E-03,5.588E-03,4.952E-03,4.248E-03,3.052E-03,2.236E-03,1.190E-03,7.327E-04,3.482E-04,1.885E-04,7.481E-05,3.716E-05,2.089E-05,6.463E-06,2.508E-06,2.839E-03,1.373E-01
4.5,60.0,-70.0,0.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,7.534E-02,7.952E-02,8.911E-02,1.005E-01,1.137E-01,1.453E-01,1.661E-01,1.732E-01,1.534E-01,1.293E-01,1.065E-01,7.191E-02,5.039E-02,2.503E-02,1.476E-02,6.677E-03,3.521E-03,1.365E-03,6.725E-04,3.765E-04,1.160E-04,4.491E-05,7.534E-02,3.341E+00
4.5,60.0,-70.0,5.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.898E-01,3.064E-01,3.443E-01,3.887E-01,4.397E-01,5.604E-01,6.408E-01,6.717E-01,6.010E-01,5.129E-01,4.272E-01,2.927E-01,2.062E-01,1.017E-01,5.911E-02,2.581E-02,1.314E-02,4.825E-03,2.301E-03,1.268E-03,3.886E-04,1.504E-04,2.898E-01,1.297E+01
4.5,60.0,-70.0,5.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,9.744E-04,1.015E-03,1.081E-03,1.141E-03,1.207E-03,1.377E-03,1.554E-03,1.852E-03,1.911E-03,1.830E-03,1.674E-03,1.325E-03,1.033E-03,5.958E-04,3.810E-04,1.859E-04,1.004E-04,3.882E-05,1.886E-05,1.048E-05,3.245E-06,1.262E-06,9.744E-04,5.512E-02
4.5,60.0,-70.0,5.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.264E-02,4.485E-02,4.993E-02,5.586E-02,6.272E-02,7.898E-02,8.971E-02,9.341E-02,8.292E-02,7.006E-02,5.778E-02,3.901E-02,2.726E-02,1.339E-02,7.813E-03,3.459E-03,1.787E-03,6.733E-04,3.246E-04,1.791E-04,5.492E-05,2.127E-05,4.264E-02,1.646E+00
4.5,60.0,-70.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.309E-01,1.363E-01,1.501E-01,1.665E-01,1.860E-01,2.342E-01,2.691E-01,2.952E-01,2.796E-01,2.505E-01,2.163E-01,1.553E-01,1.125E-01,5.772E-02,3.440E-02,1.569E-02,8.360E-03,3.394E-03,1.690E-03,9.347E-04,2.864E-04,1.109E-04,1.309E-01,8.415E+00
4.5,60.0,-70.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.461E-04,1.501E-04,1.518E-04,1.498E-04,1.479E-04,1.506E-04,1.692E-04,2.391E-04,2.996E-04,3.388E-04,3.563E-04,3.482E-04,3.135E-04,2.224E-04,1.595E-04,8.804E-05,5.059E-05,2.066E-05,1.023E-05,5.742E-06,1.796E-06,7.018E-07,1.461E-04,1.592E-02
4.5,60.0,-70.0,5.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.652E-03,3.828E-03,4.185E-03,4.571E-03,5.006E-03,6.046E-03,6.840E-03,7.502E-03,7.038E-03,6.217E-03,5.318E-03,3.798E-03,2.760E-03,1.439E-03,8.701E-04,3.995E-04,2.093E-04,7.883E-05,3.793E-05,2.099E-05,6.463E-06,2.508E-06,3.652E-03,1.520E-01
4.5,60.0,-70.0,5.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,7.785E-02,8.165E-02,9.071E-02,1.014E-01,1.138E-01,1.435E-01,1.635E-01,1.723E-01,1.555E-01,1.335E-01,1.115E-01,7.657E-02,5.401E-02,2.681E-02,1.572E-02,7.009E-03,3.652E-03,1.408E-03,6.854E-04,3.784E-04,1.160E-04,4.491E-05,7.785E-02,3.504E+00
4.5,90.0,-70.0,0.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.247E-01,2.375E-01,2.670E-01,3.020E-01,3.425E-01,4.392E-01,5.041E-01,5.308E-01,4.765E-01,4.078E-01,3.404E-01,2.346E-01,1.665E-01,8.386E-02,4.963E-02,2.244E-02,1.182E-02,4.576E-03,2.254E-03,1.262E-03,3.886E-04,1.504E-04,2.247E-01,1.170E+01
4.5,90.0,-70.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,7.551E-04,7.862E-04,8.381E-04,8.862E-04,9.396E-04,1.077E-03,1.219E-03,1.460E-03,1.512E-03,1.453E-03,1.333E-03,1.062E-03,8.341E-04,4.914E-04,3.201E-04,1.617E-04,9.031E-05,3.682E-05,1.847E-05,1.043E-05,3.245E-06,1.262E-06,7.551E-04,4.972E-02
4.5,90.0,-70.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.602E-02,3.797E-02,4.243E-02,4.770E-02,5.382E-02,6.839E-02,7.804E-02,8.143E-02,7.209E-02,6.071E-02,4.992E-02,3.363E-02,2.355E-02,1.171E-02,6.920E-03,3.142E-03,1.661E-03,6.454E-04,3.182E-04,1.782E-04,5.492E-05,2.127E-05,3.602E-02,1.524E+00
4.5,90.0,-70.0,0.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.726E-01,1.824E-01,2.049E-01,2.316E-01,2.626E-01,3.365E-01,3.858E-01,4.048E-01,3.616E-01,3.079E-01,2.558E-01,1.750E-01,1.237E-01,6.194E-02,3.660E-02,1.654E-02,8.711E-03,3.373E-03,1.662E-03,9.300E-04,2.864E-04,1.109E-04,1.726E-01,8.535E+00
4.5,90.0,-70.0,0.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.131E-04,1.162E-04,1.176E-04,1.162E-04,1.150E-04,1.176E-04,1.325E-04,1.882E-04,2.368E-04,2.687E-04,2.835E-04,2.788E-04,2.530E-04,1.834E-04,1.339E-04,7.655E-05,4.549E-05,1.959E-05,1.002E-05,5.714E-06,1.796E-06,7.018E-07,1.131E-04,1.435E-02
4.5,90.0,-70.0,0.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.839E-03,2.975E-03,3.255E-03,3.561E-03,3.909E-03,4.743E-03,5.383E-03,5.933E-03,5.588E-03,4.952E-03,4.248E-03,3.052E-03,2.236E-03,1.190E-03,7.327E-04,3.482E-04,1.885E-04,7.481E-05,3.716E-05,2.089E-05,6.463E-06,2.508E-06,2.839E-03,1.373E-01
4.5,90.0,-70.0,0.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,7.533E-02,7.951E-02,8.910E-02,1.005E-01,1.137E-01,1.452E-01,1.661E-01,1.732E-01,1.534E-01,1.293E-01,1.065E-01,7.190E-02,5.039E-02,2.503E-02,1.476E-02,6.677E-03,3.521E-03,1.365E-03,6.725E-04,3.765E-04,1.160E-04,4.491E-05,7.533E-02,3.341E+00
4.5,90.0,-70.0,5.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.898E-01,3.064E-01,3.443E-01,3.887E-01,4.397E-01,5.604E-01,6.408E-01,6.717E-01,6.010E-01,5.129E-01,4.272E-01,2.927E-01,2.062E-01,1.017E-01,5.911E-02,2.581E-02,1.314E-02,4.825E-03,2.301E-03,1.268E-03,3.886E-04,1.504E-04,2.898E-01,1.297E+01
4.5,90.0,-70.0,5.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,9.754E-04,1.016E-03,1.082E-03,1.142E-03,1.209E-03,1.379E-03,1.556E-03,1.855E-03,1.913E-03,1.832E-03,1.676E-03,1.326E-03,1.034E-03,5.963E-04,3.813E-04,1.860E-04,1.005E-04,3.883E-05,1.886E-05,1.048E-05,3.245E-06,1.262E-06,9.754E-04,5.514E-02
4.5,90.0,-70.0,5.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.650E-02,4.903E-02,5.476E-02,6.146E-02,6.919E-02,8.747E-02,9.950E-02,1.033E-01,9.114E-02,7.650E-02,6.273E-02,4.199E-02,2.917E-02,1.420E-02,8.243E-03,3.614E-03,1.848E-03,6.805E-04,3.248E-04,1.791E-04,5.492E-05,2.127E-05,4.650E-02,1.690E+00
4.5,90.0,-70.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.227E-01,2.353E-01,2.642E-01,2.981E-01,3.372E-01,4.295E-01,4.906E-01,5.124E-01,4.563E-01,3.874E-01,3.211E-01,2.184E-01,1.531E-01,7.515E-02,4.359E-02,1.902E-02,9.689E-03,3.557E-03,1.696E-03,9.347E-04,2.864E-04,1.109E-04,2.227E-01,9.465E+00
4.5,90.0,-70.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.461E-04,1.501E-04,1.519E-04,1.498E-04,1.479E-04,1.506E-04,1.692E-04,2.392E-04,2.997E-04,3.389E-04,3.564E-04,3.483E-04,3.135E-04,2.225E-04,1.596E-04,8.805E-05,5.060E-05,2.066E-05,1.023E-05,5.742E-06,1.796E-06,7.018E-07,1.461E-04,1.592E-02
4.5,90.0,-70.0,5.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.666E-03,3.843E-03,4.203E-03,4.591E-03,5.029E-03,6.074E-03,6.873E-03,7.538E-03,7.071E-03,6.245E-03,5.341E-03,3.813E-03,2.771E-03,1.444E-03,8.728E-04,4.006E-04,2.097E-04,7.888E-05,3.793E-05,2.099E-05,6.463E-06,2.508E-06,3.666E-03,1.522E-01
4.5,90.0,-70.0,5.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,9.723E-02,1.026E-01,1.150E-01,1.294E-01,1.461E-01,1.856E-01,2.115E-01,2.195E-01,1.937E-01,1.629E-01,1.338E-01,8.976E-02,6.242E-02,3.036E-02,1.758E-02,7.680E-03,3.917E-03,1.439E-03,6.865E-04,3.784E-04,1.160E-04,4.491E-05,9.723E-02,3.705E+00
5.0,30.0,-70.0,0.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.244E-01,3.358E-01,3.664E-01,4.074E-01,4.587E-01,5.882E-01,6.863E-01,7.632E-01,7.294E-01,6.634E-01,5.866E-01,4.447E-01,3.383E-01,1.897E-01,1.195E-01,5.839E-02,3.249E-02,1.362E-02,7.082E-03,4.126E-03,1.358E-03,5.468E-04,3.244E-01,2.168E+01
5.0,30.0,-70.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.828E-03,1.866E-03,1.943E-03,2.037E-03,2.163E-03,2.517E-03,2.895E-03,3.571E-03,3.821E-03,3.801E-03,3.614E-03,3.062E-03,2.521E-03,1.603E-03,1.094E-03,5.871E-04,3.439E-04,1.507E-04,7.950E-05,4.666E-05,1.550E-05,6.263E-06,1.828E-03,1.417E-01
5.0,30.0,-70.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,6.421E-02,6.629E-02,7.193E-02,7.958E-02,8.920E-02,1.135E-01,1.317E-01,1.448E-01,1.360E-01,1.213E-01,1.054E-01,7.777E-02,5.818E-02,3.208E-02,2.014E-02,9.866E-03,5.510E-03,2.315E-03,1.204E-03,7.013E-04,2.310E-04,9.304E-05,6.421E-02,3.429E+00
5.0,30.0,-70.0,0.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.592E-01,2.682E-01,2.924E-01,3.250E-01,3.658E-01,4.688E-01,5.465E-01,6.056E-01,5.760E-01,5.212E-01,4.587E-01,3.453E-01,2.614E-01,1.458E-01,9.170E-02,4.478E-02,2.492E-02,1.045E-02,5.429E-03,3.163E-03,1.041E-03,4.192E-04,2.592E-01,1.647E+01
5.0,30.0,-70.0,0.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.349E-04,3.379E-04,3.360E-04,3.321E-04,3.319E-04,3.495E-04,4.005E-04,5.730E-04,7.263E-04,8.351E-04,8.967E-04,9.129E-04,8.521E-04,6.492E-04,4.895E-04,2.927E-04,1.810E-04,8.321E-05,4.465E-05,2.642E-05,8.857E-06,3.594E-06,3.349E-04,4.794E-02
5.0,30.0,-70.0,0.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,6.109E-03,6.273E-03,6.680E-03,7.218E-03,7.899E-03,9.662E-03,1.115E-02,1.280E-02,1.262E-02,1.171E-02,1.051E-02,8.148E-03,6.314E-03,3.678E-03,2.389E-03,1.216E-03,6.933E-04,2.967E-04,1.552E-04,9.070E-05,2.999E-05,1.210E-05,6.109E-03,3.570E-01
5.0,30.0,-70.0,0.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.252E-01,1.294E-01,1.408E-01,1.561E-01,1.755E-01,2.243E-01,2.608E-01,2.870E-01,2.702E-01,2.419E-01,2.108E-01,1.563E-01,1.172E-01,6.475E-02,4.061E-02,1.983E-02,1.105E-02,4.636E-03,2.409E-03,1.403E-03,4.621E-04,1.861E-04,1.252E-01,7.084E+00
5.0,30.0,-70.0,5.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.184E-01,4.332E-01,4.724E-01,5.243E-01,5.887E-01,7.502E-01,8.720E-01,9.653E-01,9.195E-01,8.341E-01,7.357E-01,5.546E-01,4.187E-01,2.301E-01,1.423E-01,6.716E-02,3.613E-02,1.436E-02,7.228E-03,4.146E-03,1.358E-03,5.468E-04,4.184E-01,2.404E+01
5.0,30.0,-70.0,5.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.359E-03,2.409E-03,2.506E-03,2.624E-03,2.780E-03,3.219E-03,3.692E-03,4.532E-03,4.829E-03,4.788E-03,4.539E-03,3.821E-03,3.121E-03,1.944E-03,1.302E-03,6.749E-04,3.823E-04,1.589E-04,8.114E-05,4.689E-05,1.550E-05,6.263E-06,2.359E-03,1.571E-01
5.0,30.0,-70.0,5.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,7.553E-02,7.777E-02,8.404E-02,9.249E-02,1.031E-01,1.300E-01,1.499E-01,1.640E-01,1.541E-01,1.376E-01,1.197E-01,8.838E-02,6.595E-02,3.595E-02,2.232E-02,1.069E-02,5.854E-03,2.406E-03,1.227E-03,7.048E-04,2.310E-04,9.304E-05,7.553E-02,3.668E+00
5.0,30.0,-70.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,7.551E-02,7.493E-02,7.732E-02,8.171E-02,8.850E-02,1.085E-01,1.271E-01,1.590E-01,1.778E-01,1.861E-01,1.831E-01,1.596E-01,1.316E-01,8.170E-02,5.456E-02,2.925E-02,1.799E-02,9.603E-03,5.490E-03,3.179E-03,1.041E-03,4.192E-04,7.551E-02,1.294E+01
5.0,30.0,-70.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.325E-04,4.364E-04,4.337E-04,4.280E-04,4.270E-04,4.475E-04,5.113E-04,7.279E-04,9.189E-04,1.053E-03,1.127E-03,1.140E-03,1.056E-03,7.876E-04,5.830E-04,3.366E-04,2.013E-04,8.774E-05,4.558E-05,2.655E-05,8.857E-06,3.594E-06,4.325E-04,5.316E-02
5.0,30.0,-70.0,5.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,7.860E-03,8.070E-03,8.588E-03,9.263E-03,1.012E-02,1.231E-02,1.416E-02,1.618E-02,1.589E-02,1.470E-02,1.315E-02,1.014E-02,7.795E-03,4.448E-03,2.837E-03,1.395E-03,7.697E-04,3.126E-04,1.584E-04,9.116E-05,2.999E-05,1.210E-05,7.860E-03,3.954E-01
5.0,30.0,-70.0,5.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.171E-01,1.199E-01,1.288E-01,1.409E-01,1.565E-01,1.958E-01,2.252E-01,2.476E-01,2.362E-01,2.149E-01,1.901E-01,1.440E-01,1.094E-01,6.115E-02,3.853E-02,1.893E-02,1.066E-02,4.672E-03,2.451E-03,1.410E-03,4.621E-04,1.861E-04,1.171E-01,7.017E+00
5.0,60.0,-70.0,0.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.244E-01,3.358E-01,3.664E-01,4.074E-01,4.587E-01,5.882E-01,6.863E-01,7.632E-01,7.294E-01,6.634E-01,5.866E-01,4.447E-01,3.383E-01,1.897E-01,1.195E-01,5.839E-02,3.249E-02,1.362E-02,7.082E-03,4.126E-03,1.358E-03,5.468E-04,3.244E-01,2.168E+01
5.0,60.0,-70.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.828E-03,1.866E-03,1.943E-03,2.037E-03,2.163E-03,2.517E-03,2.895E-03,3.571E-03,3.821E-03,3.801E-03,3.614E-03,3.062E-03,2.521E-03,1.603E-03,1.094E-03,5.871E-04,3.439E-04,1.507E-04,7.950E-05,4.666E-05,1.550E-05,6.263E-06,1.828E-03,1.417E-01
5.0,60.0,-70.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,6.421E-02,6.629E-02,7.193E-02,7.958E-02,8.920E-02,1.135E-01,1.317E-01,1.448E-01,1.360E-01,1.213E-01,1.054E-01,7.777E-02,5.818E-02,3.208E-02,2.014E-02,9.866E-03,5.510E-03,2.315E-03,1.204E-03,7.013E-04,2.310E-04,9.304E-05,6.421E-02,3.429E+00
5.0,60.0,-70.0,0.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.591E-01,2.681E-01,2.923E-01,3.249E-01,3.657E-01,4.687E-01,5.463E-01,6.055E-01,5.759E-01,5.211E-01,4.586E-01,3.452E-01,2.614E-01,1.458E-01,9.169E-02,4.477E-02,2.492E-02,1.045E-02,5.429E-03,3.163E-03,1.041E-03,4.192E-04,2.591E-01,1.647E+01
5.0,60.0,-70.0,0.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.349E-04,3.379E-04,3.360E-04,3.321E-04,3.319E-04,3.495E-04,4.005E-04,5.730E-04,7.263E-04,8.351E-04,8.967E-04,9.129E-04,8.521E-04,6.492E-04,4.895E-04,2.927E-04,1.810E-04,8.321E-05,4.465E-05,2.642E-05,8.857E-06,3.594E-06,3.349E-04,4.794E-02
5.0,60.0,-70.0,0.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,6.109E-03,6.273E-03,6.680E-03,7.218E-03,7.899E-03,9.662E-03,1.115E-02,1.280E-02,1.262E-02,1.171E-02,1.051E-02,8.148E-03,6.314E-03,3.678E-03,2.389E-03,1.216E-03,6.933E-04,2.967E-04,1.552E-04,9.070E-05,2.999E-05,1.210E-05,6.109E-03,3.570E-01
5.0,60.0,-70.0,0.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.252E-01,1.294E-01,1.408E-01,1.561E-01,1.755E-01,2.243E-01,2.607E-01,2.870E-01,2.702E-01,2.419E-01,2.108E-01,1.563E-01,1.172E-01,6.474E-02,4.061E-02,1.983E-02,1.105E-02,4.636E-03,2.409E-03,1.403E-03,4.621E-04,1.861E-04,1.252E-01,7.084E+00
5.0,60.0,-70.0,5.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.184E-01,4.332E-01,4.724E-01,5.243E-01,5.887E-01,7.502E-01,8.720E-01,9.653E-01,9.195E-01,8.341E-01,7.357E-01,5.546E-01,4.187E-01,2.301E-01,1.423E-01,6.716E-02,3.613E-02,1.436E-02,7.228E-03,4.146E-03,1.358E-03,5.468E-04,4.184E-01,2.404E+01
5.0,60.0,-70.0,5.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.359E-03,2.409E-03,2.506E-03,2.624E-03,2.780E-03,3.219E-03,3.692E-03,4.532E-03,4.829E-03,4.788E-03,4.539E-03,3.821E-03,3.121E-03,1.944E-03,1.302E-03,6.749E-04,3.823E-04,1.589E-04,8.114E-05,4.689E-05,1.550E-05,6.263E-06,2.359E-03,1.571E-01
5.0,60.0,-70.0,5.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,7.601E-02,7.829E-02,8.462E-02,9.317E-02,1.039E-01,1.311E-01,1.514E-01,1.660E-01,1.564E-01,1.400E-01,1.219E-01,9.020E-02,6.733E-02,3.668E-02,2.274E-02,1.086E-02,5.926E-03,2.415E-03,1.228E-03,7.048E-04,2.310E-04,9.304E-05,7.601E-02,3.702E+00
5.0,60.0,-70.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.965E-01,2.004E-01,2.142E-01,2.336E-01,2.591E-01,3.264E-01,3.814E-01,4.419E-01,4.454E-01,4.242E-01,3.880E-01,3.064E-01,2.379E-01,1.359E-01,8.618E-02,4.247E-02,2.392E-02,1.051E-02,5.524E-03,3.179E-03,1.041E-03,4.192E-04,1.965E-01,1.623E+01
5.0,60.0,-70.0,5.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.325E-04,4.364E-04,4.337E-04,4.280E-04,4.270E-04,4.475E-04,5.113E-04,7.279E-04,9.189E-04,1.053E-03,1.127E-03,1.140E-03,1.056E-03,7.876E-04,5.830E-04,3.366E-04,2.013E-04,8.774E-05,4.558E-05,2.655E-05,8.857E-06,3.594E-06,4.325E-04,5.316E-02
5.0,60.0,-70.0,5.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,7.860E-03,8.070E-03,8.588E-03,9.263E-03,1.012E-02,1.231E-02,1.416E-02,1.618E-02,1.589E-02,1.470E-02,1.315E-02,1.014E-02,7.795E-03,4.448E-03,2.837E-03,1.395E-03,7.697E-04,3.126E-04,1.584E-04,9.116E-05,2.999E-05,1.210E-05,7.860E-03,3.954E-01
5.0,60.0,-70.0,5.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.294E-01,1.329E-01,1.433E-01,1.575E-01,1.755E-01,2.215E-01,2.566E-01,2.854E-01,2.739E-01,2.497E-01,2.207E-01,1.664E-01,1.256E-01,6.935E-02,4.324E-02,2.082E-02,1.146E-02,4.781E-03,2.455E-03,1.410E-03,4.621E-04,1.861E-04,1.294E-01,7.431E+00
5.0,90.0,-70.0,0.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.244E-01,3.358E-01,3.664E-01,4.074E-01,4.587E-01,5.882E-01,6.863E-01,7.632E-01,7.294E-01,6.634E-01,5.866E-01,4.447E-01,3.383E-01,1.897E-01,1.195E-01,5.839E-02,3.249E-02,1.362E-02,7.082E-03,4.126E-03,1.358E-03,5.468E-04,3.244E-01,2.168E+01
5.0,90.0,-70.0,0.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.828E-03,1.866E-03,1.943E-03,2.037E-03,2.163E-03,2.516E-03,2.895E-03,3.571E-03,3.821E-03,3.801E-03,3.614E-03,3.062E-03,2.521E-03,1.603E-03,1.094E-03,5.871E-04,3.439E-04,1.507E-04,7.950E-05,4.666E-05,1.550E-05,6.263E-06,1.828E-03,1.417E-01
5.0,90.0,-70.0,0.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,6.421E-02,6.629E-02,7.193E-02,7.957E-02,8.919E-02,1.135E-01,1.317E-01,1.448E-01,1.360E-01,1.213E-01,1.054E-01,7.777E-02,5.818E-02,3.208E-02,2.014E-02,9.865E-03,5.510E-03,2.315E-03,1.204E-03,7.013E-04,2.310E-04,9.304E-05,6.421E-02,3.429E+00
5.0,90.0,-70.0,0.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.591E-01,2.681E-01,2.923E-01,3.249E-01,3.657E-01,4.686E-01,5.463E-01,6.054E-01,5.758E-01,5.211E-01,4.586E-01,3.452E-01,2.614E-01,1.458E-01,9.168E-02,4.477E-02,2.492E-02,1.045E-02,5.429E-03,3.163E-03,1.041E-03,4.192E-04,2.591E-01,1.647E+01
5.0,90.0,-70.0,0.0,200.0,200.0,200.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.349E-04,3.379E-04,3.360E-04,3.321E-04,3.319E-04,3.495E-04,4.005E-04,5.730E-04,7.263E-04,8.351E-04,8.967E-04,9.129E-04,8.521E-04,6.492E-04,4.895E-04,2.927E-04,1.810E-04,8.321E-05,4.465E-05,2.642E-05,8.857E-06,3.594E-06,3.349E-04,4.794E-02
5.0,90.0,-70.0,0.0,50.0,50.0,50.0,7.600E+02,0,1.000E+02,MEAN,5.0,6.109E-03,6.273E-03,6.680E-03,7.218E-03,7.899E-03,9.662E-03,1.115E-02,1.280E-02,1.262E-02,1.171E-02,1.050E-02,8.148E-03,6.314E-03,3.678E-03,2.389E-03,1.216E-03,6.933E-04,2.967E-04,1.552E-04,9.070E-05,2.999E-05,1.210E-05,6.109E-03,3.570E-01
5.0,90.0,-70.0,0.0,5.0,5.0,5.0,7.600E+02,0,1.000E+02,MEAN,5.0,1.252E-01,1.294E-01,1.407E-01,1.561E-01,1.754E-01,2.242E-01,2.607E-01,2.869E-01,2.702E-01,2.418E-01,2.108E-01,1.563E-01,1.172E-01,6.474E-02,4.060E-02,1.983E-02,1.105E-02,4.636E-03,2.409E-03,1.403E-03,4.621E-04,1.861E-04,1.252E-01,7.084E+00
5.0,90.0,-70.0,5.0,0.0,0.0,0.0,7.600E+02,0,1.000E+02,MEAN,5.0,4.184E-01,4.332E-01,4.724E-01,5.243E-01,5.887E-01,7.502E-01,8.720E-01,9.653E-01,9.195E-01,8.341E-01,7.357E-01,5.546E-01,4.187E-01,2.301E-01,1.423E-01,6.716E-02,3.613E-02,1.436E-02,7.228E-03,4.146E-03,1.358E-03,5.468E-04,4.184E-01,2.404E+01
5.0,90.0,-70.0,5.0,100.0,100.0,100.0,7.600E+02,0,1.000E+02,MEAN,5.0,2.362E-03,2.411E-03,2.508E-03,2.626E-03,2.783E-03,3.223E-03,3.697E-03,4.537E-03,4.835E-03,4.793E-03,4.544E-03,3.825E-03,3.124E-03,1.945E-03,1.303E-03,6.754E-04,3.825E-04,1.589E-04,8.114E-05,4.689E-05,1.550E-05,6.263E-06,2.362E-03,1.572E-01
5.0,90.0,-70.0,5.0,10.0,10.0,10.0,7.600E+02,0,1.000E+02,MEAN,5.0,8.288E-02,8.557E-02,9.281E-02,1.025E-01,1.146E-01,1.451E-01,1.678E-01,1.836E-01,1.718E-01,1.528E-01,1.324E-01,9.708E-02,7.206E-02,3.892E-02,2.399E-02,1.135E-02,6.128E-03,2.441E-03,1.228E-03,7.048E-04,2.310E-04,9.304E-05,8.288E-02,3.802E+00
5.0,90.0,-70.0,5.0,1.0,1.0,1.0,7.600E+02,0,1.000E+02,MEAN,5.0,3.342E-01,3.459E-01,3.769E-01,4.181E-01,4.694E-01,5.979E-01,6.943E-01,7.659E-01,7.261E-01,6.552E-01,5.753E-01,4.305E-01,3.236E-01,1.769E-01,1.092E-01,5.149E-02,2.771E-02,1.101E-02,5.542E-03,3.179E-03,1.041E-03,4.192E-04,3.342E-01,1.826E+01
