rup_mag,dist_rrup,site_vs30,site_backarc,result_type,damping,pga,0.020,0.050,0.075,0.100,0.150,0.200,0.250,0.300,0.400,0.500,0.600,0.750,1.000,1.500,2.000,2.500,3.000,4.000,5.000,6.000,7.500,10.000
5.0,1.0,180.0,0.0,MEAN,5.0,5.23519779e-01,5.16770108e-01,6.42620091e-01,8.08798620e-01,6.43752400e-01,2.68260767e-01,1.46260957e-01,1.03739987e-01,1.31847578e-01,1.06950332e-01,1.30490758e-01,9.76000214e-02,5.69734544e-02,3.51456545e-02,1.64314190e-02,1.20926661e-02,8.33735467e-03,6.84448817e-03,4.74956564e-03,3.89107013e-03,2.46247284e-03,1.40698712e-03,7.65103349e-04
5.0,5.0,180.0,0.0,MEAN,5.0,3.41465292e-01,3.37464913e-01,4.37721097e-01,5.68597409e-01,4.98538143e-01,2.62686674e-01,1.63813871e-01,1.22521967e-01,1.47357299e-01,1.16923613e-01,1.22990876e-01,8.93081933e-02,5.04456028e-02,2.85857414e-02,1.16538622e-02,7.53895940e-03,4.92259606e-03,3.90465650e-03,2.65955849e-03,2.10719263e-03,1.35371097e-03,7.89481458e-04,4.36388824e-04
5.0,10.0,180.0,0.0,MEAN,5.0,2.22426312e-01,2.20044218e-01,2.95786082e-01,3.92907801e-01,3.69796084e-01,2.31449492e-01,1.58489288e-01,1.22502278e-01,1.40022798e-01,1.09113481e-01,1.02215449e-01,7.30338948e-02,4.06801400e-02,2.19415162e-02,8.30363663e-03,4.97315580e-03,3.13840379e-03,2.41900934e-03,1.62242560e-03,1.25065574e-03,8.13775745e-04,4.82934982e-04,2.70682992e-04
5.0,20.0,180.0,0.0,MEAN,5.0,1.09438002e-01,1.08412012e-01,1.48303199e-01,1.99306568e-01,2.01975208e-01,1.53652090e-01,1.17544045e-01,9.49387415e-02,1.02608008e-01,7.98509662e-02,6.60419203e-02,4.70564383e-02,2.63329392e-02,1.37469364e-02,4.98830676e-03,2.81810901e-03,1.72618788e-03,1.28257522e-03,8.43635335e-04,6.28520042e-04,4.15910346e-04,2.52560255e-04,1.44179755e-04
5.0,50.0,180.0,0.0,MEAN,5.0,2.72587937e-02,2.70624538e-02,3.51732972e-02,4.62422453e-02,5.10895124e-02,5.10939050e-02,4.68106452e-02,4.14330329e-02,4.26631510e-02,3.49315654e-02,2.52792462e-02,1.84635150e-02,1.07612312e-02,5.56755323e-03,2.02862244e-03,1.10110966e-03,6.50188787e-04,4.57620879e-04,2.92796477e-04,2.08309874e-04,1.41621426e-04,8.92307423e-05,5.24615257e-05
5.0,100.0,180.0,0.0,MEAN,5.0,7.61385145e-03,7.57328473e-03,9.12510136e-03,1.15350643e-02,1.33776936e-02,1.61079389e-02,1.70738160e-02,1.64717468e-02,1.69521596e-02,1.49241366e-02,1.03125929e-02,7.77766492e-03,4.74681795e-03,2.47428971e-03,9.25102961e-04,4.92184542e-04,2.77939979e-04,1.88496447e-04,1.18591016e-04,8.24240753e-05,5.73229130e-05,3.72532013e-05,2.24504703e-05
5.0,300.0,180.0,0.0,MEAN,5.0,8.24798535e-04,8.23177030e-04,8.94389898e-04,1.03721962e-03,1.20056185e-03,1.58676422e-03,1.99151216e-03,2.18939870e-03,2.57698787e-03,2.70133723e-03,2.21134399e-03,1.77225014e-03,1.17443805e-03,6.24033852e-04,2.43428859e-04,1.22942509e-04,5.83656544e-05,3.86975550e-05,2.43916895e-05,1.75228802e-05,1.26572088e-05,8.66233371e-06,5.44033055e-06
5.0,1.0,360.0,0.0,MEAN,5.0,7.64502484e-01,7.66473810e-01,1.16349682e+00,1.61520803e+00,1.37923485e+00,6.09859316e-01,3.18899495e-01,2.21751313e-01,2.58498210e-01,1.84839879e-01,2.13906616e-01,1.48302784e-01,8.09741258e-02,4.51014565e-02,1.67161262e-02,9.87243391e-03,6.54444005e-03,5.43486737e-03,3.56669688e-03,2.90032731e-03,1.88232108e-03,1.12211943e-03,6.39765421e-04
5.0,5.0,360.0,0.0,MEAN,5.0,4.08889478e-01,4.10432859e-01,6.38390005e-01,8.98251606e-01,8.21675473e-01,4.32598124e-01,2.46369652e-01,1.74743225e-01,1.88921727e-01,1.30427439e-01,1.31135587e-01,8.98812680e-02,4.92724457e-02,2.71000376e-02,1.01154737e-02,5.87627405e-03,3.86401156e-03,3.10049338e-03,1.99720136e-03,1.57066003e-03,1.03478043e-03,6.29637952e-04,3.64900350e-04
