rup_mag,dist_rrup,site_vs30,result_type,damping,pga,0.100,0.200,0.400,1.000,2.000,4.000
5.00,0.504020,280.0,MEAN,5,6.35744809e-01,9.64871948e-01,7.52359541e-01,5.09454934e-01,1.80035366e-01,3.79216873e-02,7.42552392e-03
5.00,0.755200,280.0,MEAN,5,6.31850951e-01,9.61994822e-01,7.50439701e-01,5.07838030e-01,1.79266075e-01,3.77601147e-02,7.39442986e-03
5.00,1.131550,280.0,MEAN,5,6.03900737e-01,9.33559396e-01,7.26428918e-01,4.87407332e-01,1.70213159e-01,3.58260228e-02,7.01684661e-03
5.00,1.695450,280.0,MEAN,5,5.27927785e-01,8.50931540e-01,6.56249456e-01,4.29026060e-01,1.45069532e-01,3.04579003e-02,5.96768909e-03
5.00,2.540370,280.0,MEAN,5,4.61214486e-01,7.73951797e-01,5.91846379e-01,3.77345916e-01,1.23635371e-01,2.58940984e-02,5.07539218e-03
5.00,3.806360,280.0,MEAN,5,4.02636020e-01,7.02273789e-01,5.32760957e-01,3.31602390e-01,1.05363490e-01,2.20141033e-02,4.31650341e-03
5.00,5.703240,280.0,MEAN,5,3.31974598e-01,6.07951519e-01,4.56262556e-01,2.74994939e-01,8.38077567e-02,1.74532014e-02,3.42421925e-03
5.00,8.545430,280.0,MEAN,5,2.42643336e-01,4.74781874e-01,3.50787283e-01,2.01769849e-01,5.77742482e-02,1.19726124e-02,2.35137911e-03
5.00,12.804020,280.0,MEAN,5,1.64941948e-01,3.43753214e-01,2.53034394e-01,1.40043174e-01,3.77567782e-02,7.79939768e-03,1.53533515e-03
5.00,19.184850,280.0,MEAN,5,1.03413868e-01,2.28348833e-01,1.69477824e-01,9.13502566e-02,2.33699254e-02,4.82259278e-03,9.52893322e-04
5.00,28.745550,280.0,MEAN,5,6.04993885e-02,1.40823063e-01,1.06076315e-01,5.63556746e-02,1.38604444e-02,2.86396465e-03,5.68650969e-04
5.00,43.070780,280.0,MEAN,5,3.40255981e-02,8.29258874e-02,6.38544968e-02,3.38891231e-02,8.15953353e-03,1.69399945e-03,3.38517658e-04
5.00,64.534950,280.0,MEAN,5,1.98304948e-02,5.04666460e-02,4.02662778e-02,2.17073696e-02,5.22381302e-03,1.09502342e-03,2.20699261e-04
5.00,96.695690,280.0,MEAN,5,1.24938684e-02,3.34542400e-02,2.91914384e-02,1.67171180e-02,4.17521927e-03,8.94119872e-04,1.82798167e-04
5.00,144.883630,280.0,MEAN,5,7.39540540e-03,2.04659171e-02,1.98034779e-02,1.22128814e-02,3.20647553e-03,7.05268047e-04,1.46713866e-04
5.00,217.085850,280.0,MEAN,5,3.81799875e-03,1.04750944e-02,1.14543616e-02,7.76326874e-03,2.18083002e-03,4.96247376e-04,1.05385407e-04
5.00,0.100000,380.0,MEAN,5,7.15606903e-01,1.23348982e+00,9.43355764e-01,6.07153802e-01,1.62492453e-01,3.43457406e-02,7.09125057e-03
5.00,0.149830,380.0,MEAN,5,7.10928443e-01,1.22850943e+00,9.39875332e-01,6.04665185e-01,1.61777815e-01,3.41981404e-02,7.06122392e-03
5.00,0.224500,380.0,MEAN,5,7.06279500e-01,1.22354560e+00,9.36405766e-01,6.02186175e-01,1.61066242e-01,3.40511588e-02,7.03132120e-03
5.00,0.336380,380.0,MEAN,5,7.01660480e-01,1.21859889e+00,9.32947474e-01,5.99717051e-01,1.60357813e-01,3.39048121e-02,7.00154575e-03
5.00,0.504020,380.0,MEAN,5,6.97070995e-01,1.21366905e+00,9.29500270e-01,5.97257666e-01,1.59652482e-01,3.37590911e-02,6.97189575e-03
5.00,0.755200,380.0,MEAN,5,6.92511042e-01,1.20875620e+00,9.26064256e-01,5.94808084e-01,1.58950266e-01,3.36139993e-02,6.94237188e-03
5.00,1.131550,380.0,MEAN,5,6.59844279e-01,1.16387925e+00,8.88926642e-01,5.66995330e-01,1.50783736e-01,3.18835155e-02,6.58557300e-03
5.00,1.695450,380.0,MEAN,5,5.71657196e-01,1.03702907e+00,7.83630938e-01,4.89224310e-01,1.28160794e-01,2.70840885e-02,5.59511204e-03
5.00,2.540370,380.0,MEAN,5,4.95020365e-01,9.22725864e-01,6.90137516e-01,4.21987012e-01,1.08931366e-01,2.30071001e-02,4.75361012e-03
5.00,3.806360,380.0,MEAN,5,4.28425652e-01,8.19771973e-01,6.07144095e-01,3.63860812e-01,9.25864256e-02,1.95438042e-02,4.03866470e-03
5.00,5.703240,380.0,MEAN,5,3.49086097e-01,6.89929208e-01,5.04171498e-01,2.94069532e-01,7.33747635e-02,1.54769663e-02,3.19916031e-03
5.00,8.545430,380.0,MEAN,5,2.50633081e-01,5.17187179e-01,3.70473720e-01,2.07618189e-01,5.02961535e-02,1.05975066e-02,2.19173412e-03
5.00,12.804020,380.0,MEAN,5,1.67108068e-01,3.59178940e-01,2.55024415e-01,1.38323691e-01,3.26608695e-02,6.88842106e-03,1.42711334e-03
5.00,19.184850,380.0,MEAN,5,1.02791159e-01,2.29739694e-01,1.63568626e-01,8.67476356e-02,2.00819604e-02,4.24838155e-03,8.82862216e-04
5.00,28.745550,380.0,MEAN,5,5.91715175e-02,1.37612994e-01,9.89472493e-02,5.18164929e-02,1.18386297e-02,2.51587292e-03,5.25006575e-04
5.00,43.070780,380.0,MEAN,5,3.28976232e-02,7.95081660e-02,5.82274831e-02,3.04716802e-02,6.93686508e-03,1.48386676e-03,3.11435875e-04
5.00,64.534950,380.0,MEAN,5,1.90437231e-02,4.78823363e-02,3.62563590e-02,1.92699303e-02,4.42803043e-03,9.56784374e-04,2.02426881e-04
5.00,96.695690,380.0,MEAN,5,1.19540860e-02,3.15678004e-02,2.61099414e-02,1.47385522e-02,3.53326308e-03,7.79679731e-04,1.67269221e-04
5.00,144.883630,380.0,MEAN,5,7.05726614e-03,1.92381702e-02,1.76304159e-02,1.07151567e-02,2.71011584e-03,6.13725656e-04,1.33936009e-04
5.00,217.085850,380.0,MEAN,5,3.63655132e-03,9.82023784e-03,1.01638743e-02,6.78768215e-03,1.84156721e-03,4.30873612e-04,9.59790263e-05
5.00,0.100000,540.0,MEAN,5,8.10827414e-01,1.62165935e+00,1.04896247e+00,5.34957762e-01,1.19243829e-01,2.58599646e-02,5.41947438e-03
5.00,0.149830,540.0,MEAN,5,8.05068947e-01,1.61330199e+00,1.04405431e+00,5.32496151e-01,1.18716667e-01,2.57485153e-02,5.39643401e-03
5.00,0.224500,540.0,MEAN,5,7.99350428e-01,1.60498513e+00,1.03916796e+00,5.30045541e-01,1.18191781e-01,2.56375345e-02,5.37348914e-03
5.00,0.336380,540.0,MEAN,5,7.93672314e-01,1.59670963e+00,1.03430394e+00,5.27606197e-01,1.17669226e-01,2.55270344e-02,5.35064232e-03
5.00,0.504020,540.0,MEAN,5,7.88034076e-01,1.58847495e+00,1.02946195e+00,5.25177964e-01,1.17148970e-01,2.54170082e-02,5.32789215e-03
5.00,0.755200,540.0,MEAN,5,7.82435663e-01,1.58028120e+00,1.02464209e+00,5.22760889e-01,1.16631024e-01,2.53074584e-02,5.30523915e-03
5.00,1.131550,540.0,MEAN,5,7.42434733e-01,1.50924078e+00,9.76450360e-01,4.96482025e-01,1.10620117e-01,2.40024328e-02,5.03194469e-03
5.00,1.695450,540.0,MEAN,5,6.35424308e-01,1.31326039e+00,8.42825016e-01,4.23788958e-01,9.39765121e-02,2.03838830e-02,4.27354978e-03
5.00,2.540370,540.0,MEAN,5,5.43703495e-01,1.14205816e+00,7.27233336e-01,3.61714024e-01,7.98369776e-02,1.73108448e-02,3.62945446e-03
5.00,3.806360,540.0,MEAN,5,4.65091678e-01,9.92533434e-01,6.27252864e-01,3.08707234e-01,6.78247697e-02,1.47010798e-02,3.08243232e-03
5.00,5.703240,540.0,MEAN,5,3.72956568e-01,8.11116006e-01,5.07210160e-01,2.46043585e-01,5.37151896e-02,1.16375663e-02,2.44041423e-03
5.00,8.545430,540.0,MEAN,5,2.61386865e-01,5.82620376e-01,3.58457559e-01,1.70134429e-01,3.67820976e-02,7.96375500e-03,1.67051575e-03
5.00,12.804020,540.0,MEAN,5,1.69781223e-01,3.87424945e-01,2.37007940e-01,1.10870537e-01,2.38575085e-02,5.17272018e-03,1.08663521e-03
5.00,19.184850,540.0,MEAN,5,1.01776947e-01,2.38223800e-01,1.46443825e-01,6.80678036e-02,1.46513577e-02,3.18753803e-03,6.71443909e-04
5.00,28.745550,540.0,MEAN,5,5.73230129e-02,1.38425872e-01,8.60245301e-02,3.99554068e-02,8.62769756e-03,1.88589781e-03,3.98775587e-04
5.00,43.070780,540.0,MEAN,5,3.13777640e-02,7.84066634e-02,4.96433885e-02,2.32147558e-02,5.05111715e-03,1.11126128e-03,2.36253778e-04
5.00,64.534950,540.0,MEAN,5,1.79985239e-02,4.67058977e-02,3.05762622e-02,1.45794438e-02,3.22257064e-03,7.15939055e-04,1.53391439e-04
5.00,96.695690,540.0,MEAN,5,1.12419437e-02,3.06169231e-02,2.18934523e-02,1.11097730e-02,2.57060571e-03,5.83031001e-04,1.26642395e-04
5.00,144.883630,540.0,MEAN,5,6.61324718e-03,1.85844428e-02,1.47238898e-02,8.05576495e-03,1.97128550e-03,4.58620159e-04,1.01319356e-04
5.00,217.085850,540.0,MEAN,5,3.39906460e-03,9.45996331e-03,8.46418124e-03,5.09350924e-03,1.33929859e-03,3.21743538e-04,7.25435725e-05
5.00,0.100000,760.0,MEAN,5,9.15690445e-01,1.85690309e+00,1.05866120e+00,4.58356777e-01,9.44599129e-02,2.05614586e-02,4.33490791e-03
5.00,0.149830,760.0,MEAN,5,9.08632808e-01,1.84581113e+00,1.05312528e+00,4.56182913e-01,9.40421968e-02,2.04728103e-02,4.31646695e-03
5.00,0.224500,760.0,MEAN,5,9.01628821e-01,1.83478426e+00,1.04761772e+00,4.54019129e-01,9.36262835e-02,2.03845348e-02,4.29810249e-03
5.00,0.336380,760.0,MEAN,5,8.94678971e-01,1.82382349e+00,1.04213908e+00,4.51865654e-01,9.32122185e-02,2.02966418e-02,4.27981655e-03
5.00,0.504020,760.0,MEAN,5,8.87782542e-01,1.81292797e+00,1.03668897e+00,4.49722347e-01,9.27999758e-02,2.02091259e-02,4.26160801e-03
5.00,0.755200,760.0,MEAN,5,8.80939405e-01,1.80209775e+00,1.03126747e+00,4.47589247e-01,9.23895642e-02,2.01219890e-02,4.24347729e-03
5.00,1.131550,760.0,MEAN,5,8.32180235e-01,1.71078634e+00,9.78810732e-01,4.24648720e-01,8.76271783e-02,1.90841278e-02,4.02479953e-03
5.00,1.695450,760.0,MEAN,5,7.02981802e-01,1.46292210e+00,8.35008989e-01,3.61376579e-01,7.44409549e-02,1.62064616e-02,3.41799893e-03
5.00,2.540370,760.0,MEAN,5,5.93841377e-01,1.25096838e+00,7.12333361e-01,3.07531697e-01,6.32389628e-02,1.37627046e-02,2.90268084e-03
5.00,3.806360,760.0,MEAN,5,5.01644960e-01,1.06972247e+00,6.07680171e-01,2.61709453e-01,5.37226189e-02,1.16874296e-02,2.46505313e-03
5.00,5.703240,760.0,MEAN,5,3.95427557e-01,8.55492710e-01,4.84172340e-01,2.07770809e-01,4.25451089e-02,9.25144868e-03,1.95146513e-03
5.00,8.545430,760.0,MEAN,5,2.70046706e-01,5.95505682e-01,3.34835886e-01,1.42831991e-01,2.91315652e-02,6.33038241e-03,1.33564514e-03
5.00,12.804020,760.0,MEAN,5,1.70550915e-01,3.83547289e-01,2.16482277e-01,9.25016494e-02,1.88940076e-02,4.11138711e-03,8.68672893e-04
5.00,19.184850,760.0,MEAN,5,9.94463939e-02,2.29098539e-01,1.31012535e-01,5.64520312e-02,1.16023870e-02,2.53323203e-03,5.36664861e-04
5.00,28.745550,760.0,MEAN,5,5.47131928e-02,1.30183129e-01,7.57129026e-02,3.29749483e-02,6.83183752e-03,1.49859136e-03,3.18666193e-04
5.00,43.070780,760.0,MEAN,5,2.94528663e-02,7.26698921e-02,4.32203916e-02,1.90941407e-02,3.99953330e-03,8.82929318e-04,1.88755706e-04
5.00,64.534950,760.0,MEAN,5,1.67292683e-02,4.29422025e-02,2.64593152e-02,1.19682847e-02,2.55159224e-03,5.68770579e-04,1.22531639e-04
5.00,96.695690,760.0,MEAN,5,1.03935068e-02,2.80318117e-02,1.88852282e-02,9.11052806e-03,2.03533949e-03,4.63141699e-04,1.01150660e-04
5.00,144.883630,760.0,MEAN,5,6.09080322e-03,1.69654748e-02,1.26723728e-02,6.60121958e-03,1.56079342e-03,3.64279888e-04,8.09142104e-05
5.00,217.085850,760.0,MEAN,5,3.12197113e-03,8.61807095e-03,7.27333642e-03,4.17163312e-03,1.06039892e-03,2.55533987e-04,5.79259809e-05
5.00,0.100000,2000.0,MEAN,5,9.15690445e-01,1.32055214e+00,9.21283275e-01,4.37378405e-01,9.24456672e-02,1.98120393e-02,4.14600057e-03
5.00,0.149830,2000.0,MEAN,5,9.08632808e-01,1.31266401e+00,9.16465726e-01,4.35304036e-01,9.20368562e-02,1.97266200e-02,4.12836242e-03
5.00,0.224500,2000.0,MEAN,5,9.01628821e-01,1.30482215e+00,9.11672857e-01,4.33239286e-01,9.16298095e-02,1.96415600e-02,4.11079744e-03
5.00,0.336380,2000.0,MEAN,5,8.94678971e-01,1.29702731e+00,9.06905155e-01,4.31184372e-01,9.12245718e-02,1.95568685e-02,4.09330756e-03
5.00,0.504020,2000.0,MEAN,5,8.87782542e-01,1.28927887e+00,9.02162285e-01,4.29139162e-01,9.08211175e-02,1.94725404e-02,4.07589172e-03
5.00,0.755200,2000.0,MEAN,5,8.80939405e-01,1.28157687e+00,8.97444310e-01,4.27103691e-01,9.04194553e-02,1.93885775e-02,4.05855032e-03
5.00,1.131550,2000.0,MEAN,5,8.32180235e-01,1.21664000e+00,8.51794658e-01,4.05213121e-01,8.57586073e-02,1.83885307e-02,3.84939673e-03
5.00,1.695450,2000.0,MEAN,5,7.02981802e-01,1.04036927e+00,7.26653451e-01,3.44836860e-01,7.28535308e-02,1.56157177e-02,3.26902672e-03
5.00,2.540370,2000.0,MEAN,5,5.93841377e-01,8.89636617e-01,6.19896913e-01,2.93456386e-01,6.18903853e-02,1.32610089e-02,2.77615662e-03
5.00,3.806360,2000.0,MEAN,5,5.01644960e-01,7.60742074e-01,5.28824119e-01,2.49731364e-01,5.25769521e-02,1.12613595e-02,2.35759441e-03
5.00,5.703240,2000.0,MEAN,5,3.95427557e-01,6.08390788e-01,4.21343371e-01,1.98261419e-01,4.16377802e-02,8.91415531e-03,1.86638387e-03
5.00,8.545430,2000.0,MEAN,5,2.70046706e-01,4.23498841e-01,2.91385668e-01,1.36294764e-01,2.85102669e-02,6.09955596e-03,1.27740043e-03
5.00,12.804020,2000.0,MEAN,5,1.70550915e-01,2.72762859e-01,1.88390299e-01,8.82679736e-02,1.84910268e-02,3.96144863e-03,8.30782221e-04
5.00,19.184850,2000.0,MEAN,5,9.94463939e-02,1.62925340e-01,1.14011600e-01,5.38682979e-02,1.13549113e-02,2.44083024e-03,5.13249128e-04
5.00,28.745550,2000.0,MEAN,5,5.47131928e-02,9.25808196e-02,6.58879637e-02,3.14657294e-02,6.68610865e-03,1.44391785e-03,3.04757691e-04
5.00,43.070780,2000.0,MEAN,5,2.94528663e-02,5.16798009e-02,3.76118667e-02,1.82202276e-02,3.91421642e-03,8.50710529e-04,1.80514621e-04
5.00,64.534950,2000.0,MEAN,5,1.67292683e-02,3.05387061e-02,2.30258032e-02,1.14205125e-02,2.49716103e-03,5.48011924e-04,1.17180416e-04
5.00,96.695690,2000.0,MEAN,5,1.03935068e-02,1.99350571e-02,1.64345731e-02,8.69355148e-03,1.99192049e-03,4.46235778e-04,9.67322408e-05
5.00,144.883630,2000.0,MEAN,5,6.09080322e-03,1.20651391e-02,1.10279333e-02,6.29909066e-03,1.52749735e-03,3.50980699e-04,7.73789947e-05
5.00,217.085850,2000.0,MEAN,5,3.12197113e-03,6.12881316e-03,6.32950672e-03,3.98070310e-03,1.03777747e-03,2.46203408e-04,5.53945940e-05
5.00,0.100000,3000.0,MEAN,5,7.72467832e-01,1.15090558e+00,6.81836826e-01,3.49721061e-01,8.10582533e-02,1.82249737e-02,3.91193313e-03
5.00,0.149830,3000.0,MEAN,5,7.66514075e-01,1.14403080e+00,6.78271384e-01,3.48062428e-01,8.06997995e-02,1.81463970e-02,3.89529077e-03
5.00,0.224500,3000.0,MEAN,5,7.60605578e-01,1.13719636e+00,6.74724208e-01,3.46411485e-01,8.03428927e-02,1.80681508e-02,3.87871743e-03
5.00,0.336380,3000.0,MEAN,5,7.54742749e-01,1.13040290e+00,6.71195657e-01,3.44768408e-01,7.99875719e-02,1.79902436e-02,3.86221497e-03
5.00,0.504020,3000.0,MEAN,5,7.48924987e-01,1.12364987e+00,6.67685484e-01,3.43133089e-01,7.96338150e-02,1.79126707e-02,3.84578236e-03
5.00,0.755200,3000.0,MEAN,5,7.43152181e-01,1.11693732e+00,6.64193736e-01,3.41505558e-01,7.92816293e-02,1.78354338e-02,3.82941999e-03
5.00,1.131550,3000.0,MEAN,5,7.02019405e-01,1.06034266e+00,6.30408673e-01,3.24002194e-01,7.51949024e-02,1.69154968e-02,3.63207442e-03
5.00,1.695450,3000.0,MEAN,5,5.93028824e-01,9.06716788e-01,5.37792334e-01,2.75726262e-01,6.38794671e-02,1.43648031e-02,3.08446989e-03
5.00,2.540370,3000.0,MEAN,5,5.00958990e-01,7.75348213e-01,4.58782391e-01,2.34643223e-01,5.42667567e-02,1.21987209e-02,2.61942536e-03
5.00,3.806360,3000.0,MEAN,5,4.23182961e-01,6.63012287e-01,3.91379904e-01,1.99681367e-01,4.61005479e-02,1.03592556e-02,2.22449359e-03
5.00,5.703240,3000.0,MEAN,5,3.33578961e-01,5.30233021e-01,3.11833976e-01,1.58526789e-01,3.65088580e-02,8.20007691e-03,1.76101493e-03
5.00,8.545430,3000.0,MEAN,5,2.27808856e-01,3.69093474e-01,2.15652975e-01,1.08979202e-01,2.49983857e-02,5.61094419e-03,1.20528326e-03
5.00,12.804020,3000.0,MEAN,5,1.43875144e-01,2.37721999e-01,1.39426653e-01,7.05777173e-02,1.62133108e-02,3.64411234e-03,7.83879414e-04
5.00,19.184850,3000.0,MEAN,5,8.38920408e-02,1.41994910e-01,8.43793755e-02,4.30722644e-02,9.95621865e-03,2.24530480e-03,4.84273032e-04
5.00,28.745550,3000.0,MEAN,5,4.61555339e-02,8.06872960e-02,4.87633297e-02,2.51595144e-02,5.86251693e-03,1.32825119e-03,2.87552229e-04
5.00,43.070780,3000.0,MEAN,5,2.48461605e-02,4.50406835e-02,2.78363414e-02,1.45686144e-02,3.43206508e-03,7.82563408e-04,1.70323452e-04
5.00,64.534950,3000.0,MEAN,5,1.41126531e-02,2.66155088e-02,1.70412739e-02,9.13166653e-03,2.18956191e-03,5.04112814e-04,1.10564855e-04
5.00,96.695690,3000.0,MEAN,5,8.76786442e-03,1.73740723e-02,1.21631397e-02,6.95123037e-03,1.74655666e-03,4.10489561e-04,9.12711061e-05
5.00,144.883630,3000.0,MEAN,5,5.13814421e-03,1.05151743e-02,8.16171447e-03,5.03665624e-03,1.33934094e-03,3.22864996e-04,7.30104707e-05
5.00,217.085850,3000.0,MEAN,5,2.63366543e-03,5.34146667e-03,4.68443409e-03,3.18290911e-03,9.09944533e-04,2.26481008e-04,5.22672257e-05
6.00,0.100000,180.0,MEAN,5,8.65782937e-01,8.42284481e-01,6.25836835e-01,4.98989806e-01,4.94388297e-01,1.74480352e-01,4.12085356e-02
6.00,0.149830,180.0,MEAN,5,8.61974025e-01,8.42258897e-01,6.26232467e-01,4.99153063e-01,4.93475197e-01,1.74067733e-01,4.11144351e-02
6.00,0.224500,180.0,MEAN,5,8.58181014e-01,8.42231399e-01,6.26627165e-01,4.99315788e-01,4.92563618e-01,1.73656046e-01,4.10205393e-02
6.00,0.336380,180.0,MEAN,5,8.54404321e-01,8.42201982e-01,6.27020867e-01,4.99477957e-01,4.91653675e-01,1.73245341e-01,4.09268599e-02
6.00,0.504020,180.0,MEAN,5,8.50643716e-01,8.42170635e-01,6.27413584e-01,4.99639574e-01,4.90745324e-01,1.72835598e-01,4.08333923e-02
6.00,0.755200,180.0,MEAN,5,8.46899281e-01,8.42137351e-01,6.27805289e-01,4.99800627e-01,4.89838601e-01,1.72426832e-01,4.07401398e-02
6.00,1.131550,180.0,MEAN,5,8.21480428e-01,8.36018538e-01,6.24504459e-01,4.95330922e-01,4.77749331e-01,1.67518371e-01,3.95980481e-02
6.00,1.695450,180.0,MEAN,5,7.50899860e-01,8.15845863e-01,6.12607818e-01,4.80463593e-01,4.42077423e-01,1.53236390e-01,3.62682292e-02
6.00,2.540370,180.0,MEAN,5,6.86206314e-01,7.95292242e-01,6.00369069e-01,4.65768605e-01,4.09041070e-01,1.40171909e-01,3.32183693e-02
6.00,3.806360,180.0,MEAN,5,6.26905976e-01,7.74327795e-01,5.87760335e-01,4.51228356e-01,3.78444504e-01,1.28221133e-01,3.04249282e-02
6.00,5.703240,180.0,MEAN,5,5.51333491e-01,7.33864488e-01,5.60136021e-01,4.23448753e-01,3.32884225e-01,1.10985798e-01,2.63822226e-02
6.00,8.545430,180.0,MEAN,5,4.47721159e-01,6.55712640e-01,5.03472582e-01,3.71356525e-01,2.63635746e-01,8.56735993e-02,2.04231692e-02
6.00,12.804020,180.0,MEAN,5,3.42703996e-01,5.61002777e-01,4.35605384e-01,3.13258982e-01,1.97023102e-01,6.20716939e-02,1.48552799e-02
6.00,19.184850,180.0,MEAN,5,2.44638955e-01,4.53756529e-01,3.58360573e-01,2.51733493e-01,1.38196482e-01,4.20025756e-02,1.01051873e-02
6.00,28.745550,180.0,MEAN,5,1.63272702e-01,3.42575526e-01,2.77428615e-01,1.92090841e-01,9.22659157e-02,2.70281342e-02,6.54875647e-03
6.00,43.070780,180.0,MEAN,5,1.05267794e-01,2.45873977e-01,2.04726145e-01,1.41194330e-01,6.08125317e-02,1.72642265e-02,4.21947847e-03
6.00,64.534950,180.0,MEAN,5,6.97181901e-02,1.76127380e-01,1.51984376e-01,1.06065505e-01,4.27959578e-02,1.19338038e-02,2.94924306e-03
6.00,96.695690,180.0,MEAN,5,4.93771661e-02,1.31327733e-01,1.23488362e-01,9.12985785e-02,3.67088223e-02,1.02778947e-02,2.58545426e-03
6.00,144.883630,180.0,MEAN,5,3.24818780e-02,8.87135131e-02,9.26917503e-02,7.40302753e-02,3.03050951e-02,8.60250171e-03,2.21410299e-03
6.00,217.085850,180.0,MEAN,5,1.82509640e-02,4.90892131e-02,5.79505468e-02,5.10142815e-02,2.17413789e-02,6.33144439e-03,1.67662505e-03
6.00,0.100000,280.0,MEAN,5,1.06172168e+00,1.45497803e+00,1.26935577e+00,1.09743153e+00,6.83278541e-01,1.96668609e-01,4.69415679e-02
6.00,0.149830,280.0,MEAN,5,1.05663254e+00,1.45306215e+00,1.26813712e+00,1.09574823e+00,6.81584389e-01,1.96182313e-01,4.68284390e-02
6.00,0.224500,280.0,MEAN,5,1.05156683e+00,1.45114638e+00,1.26691805e+00,1.09406678e+00,6.79894241e-01,1.95697167e-01,4.67155707e-02
6.00,0.336380,280.0,MEAN,5,1.04652509e+00,1.44923097e+00,1.26569871e+00,1.09238740e+00,6.78208306e-01,1.95213232e-01,4.66029768e-02
6.00,0.504020,280.0,MEAN,5,1.04150699e+00,1.44731583e+00,1.26447904e+00,1.09071001e+00,6.76526500e-01,1.94730482e-01,4.64906519e-02
6.00,0.755200,280.0,MEAN,5,1.03651262e+00,1.44540104e+00,1.26325908e+00,1.08903468e+00,6.74848882e-01,1.94248936e-01,4.63785997e-02
