rup_mag,dist_rrup,site_vs30,result_type,damping,pga,0.100,0.200,0.400,1.000,2.000,4.000
5.00,1.695450,280.0,MEAN,5,2.89420287e-01,6.23360660e-01,4.45078209e-01,2.53070985e-01,8.06145180e-02,1.91288999e-02,3.75589304e-03
5.00,2.540370,280.0,MEAN,5,2.55791574e-01,5.61477149e-01,3.96669065e-01,2.21182687e-01,6.87549069e-02,1.62863799e-02,3.19995830e-03
5.00,3.806360,280.0,MEAN,5,2.25862182e-01,5.04484729e-01,3.52794685e-01,1.93111915e-01,5.86364746e-02,1.38662279e-02,2.72630312e-03
5.00,5.703240,280.0,MEAN,5,1.89408159e-01,4.32487914e-01,3.00078048e-01,1.60831765e-01,4.74196645e-02,1.11945228e-02,2.20383398e-03
5.00,8.545430,280.0,MEAN,5,1.42450087e-01,3.34967417e-01,2.31819833e-01,1.21213227e-01,3.43446465e-02,8.09464784e-03,1.59760392e-03
5.00,12.804020,280.0,MEAN,5,1.00258102e-01,2.42028249e-01,1.68967635e-01,8.67909124e-02,2.36946935e-02,5.58267158e-03,1.10592292e-03
5.00,19.184850,280.0,MEAN,5,6.53718965e-02,1.61440303e-01,1.15020366e-01,5.85793138e-02,1.55134264e-02,3.66134018e-03,7.29175329e-04
5.00,28.745550,280.0,MEAN,5,3.99314232e-02,1.00768744e-01,7.38982792e-02,3.76845448e-02,9.78690742e-03,2.32042075e-03,4.65587625e-04
5.00,43.070780,280.0,MEAN,5,2.34173044e-02,6.02128593e-02,4.56661540e-02,2.35008581e-02,6.05794596e-03,1.44802064e-03,2.93454082e-04
5.00,64.534950,280.0,MEAN,5,1.37751800e-02,3.64020546e-02,2.92492277e-02,1.54631967e-02,4.02437355e-03,9.75019597e-04,2.00331407e-04
5.00,96.695690,280.0,MEAN,5,8.17776578e-03,2.30535102e-02,2.02739216e-02,1.12462270e-02,3.00676182e-03,7.43126581e-04,1.55591217e-04
5.00,144.883630,280.0,MEAN,5,4.59768093e-03,1.35385531e-02,1.32254162e-02,7.78797408e-03,2.16204929e-03,5.48146653e-04,1.17572607e-04
5.00,217.085850,280.0,MEAN,5,2.36775878e-03,6.97166267e-03,7.72603396e-03,4.91403310e-03,1.43624192e-03,3.75992643e-04,8.31099939e-05
5.00,0.100000,380.0,MEAN,5,3.68815793e-01,8.33617455e-01,5.89751856e-01,3.34591367e-01,9.02428234e-02,2.17349204e-02,4.49178421e-03
5.00,0.149830,380.0,MEAN,5,3.66828224e-01,8.29534975e-01,5.86586932e-01,3.32553115e-01,8.96480677e-02,2.15914413e-02,4.46223003e-03
5.00,0.224500,380.0,MEAN,5,3.64850808e-01,8.25470009e-01,5.83437612e-01,3.30526861e-01,8.90571675e-02,2.14488943e-02,4.43286716e-03
5.00,0.336380,380.0,MEAN,5,3.62883748e-01,8.21423009e-01,5.80304226e-01,3.28512793e-01,8.84701736e-02,2.13072913e-02,4.40369813e-03
5.00,0.504020,380.0,MEAN,5,3.60926905e-01,8.17393728e-01,5.77186563e-01,3.26510754e-01,8.78870350e-02,2.11666201e-02,4.37472041e-03
5.00,0.755200,380.0,MEAN,5,3.58980307e-01,8.13382258e-01,5.74084671e-01,3.24520753e-01,8.73077501e-02,2.10268804e-02,4.34593393e-03
5.00,1.131550,380.0,MEAN,5,3.43760168e-01,7.81926146e-01,5.49522672e-01,3.08761806e-01,8.27263924e-02,1.99217877e-02,4.11820798e-03
5.00,1.695450,380.0,MEAN,5,3.01902756e-01,6.94320488e-01,4.81798944e-01,2.65960290e-01,7.04007404e-02,1.69492487e-02,3.50544654e-03
5.00,2.540370,380.0,MEAN,5,2.64976409e-01,6.15584934e-01,4.21946233e-01,2.29001304e-01,5.99109634e-02,1.44202302e-02,2.98385617e-03
5.00,3.806360,380.0,MEAN,5,2.32408757e-01,5.44906999e-01,3.69091199e-01,1.97094478e-01,5.09836393e-02,1.22685562e-02,2.53987176e-03
5.00,5.703240,380.0,MEAN,5,1.93161355e-01,4.58177101e-01,3.07192019e-01,1.61064757e-01,4.11098640e-02,9.89472002e-03,2.05051590e-03
5.00,8.545430,380.0,MEAN,5,1.43383888e-01,3.45375907e-01,2.30135777e-01,1.18113087e-01,2.96434247e-02,7.14333813e-03,1.48345922e-03
5.00,12.804020,380.0,MEAN,5,9.95451382e-02,2.43000066e-01,1.62686339e-01,8.22349073e-02,2.03529744e-02,4.91714050e-03,1.02443053e-03
5.00,19.184850,380.0,MEAN,5,6.40637655e-02,1.58300553e-01,1.07724261e-01,5.40713509e-02,1.32606715e-02,3.21761208e-03,6.73544058e-04
5.00,28.745550,380.0,MEAN,5,3.87116128e-02,9.70326874e-02,6.77351457e-02,3.40594143e-02,8.32972903e-03,2.03416149e-03,4.28748452e-04
5.00,43.070780,380.0,MEAN,5,2.25276948e-02,5.72818036e-02,4.12513770e-02,2.09308700e-02,5.13908321e-03,1.26617425e-03,2.69401952e-04
5.00,64.534950,380.0,MEAN,5,1.31886409e-02,3.43823366e-02,2.61922234e-02,1.36495472e-02,3.40663470e-03,8.50574339e-04,1.83400416e-04
5.00,96.695690,380.0,MEAN,5,7.80704569e-03,2.16832720e-02,1.80622242e-02,9.87446893e-03,2.54181049e-03,6.46915210e-04,1.42099806e-04
5.00,144.883630,380.0,MEAN,5,4.38099583e-03,1.26996335e-02,1.17438524e-02,6.81444558e-03,1.82607479e-03,4.76211083e-04,1.07142426e-04
5.00,217.085850,380.0,MEAN,5,2.25348464e-03,6.52869043e-03,6.84639982e-03,4.29042722e-03,1.21235309e-03,3.26037851e-04,7.55944505e-05
5.00,0.100000,540.0,MEAN,5,3.95699794e-01,9.87597981e-01,5.97448930e-01,2.80975402e-01,6.60754586e-02,1.63447483e-02,3.42694795e-03
5.00,0.149830,540.0,MEAN,5,3.93403361e-01,9.82012891e-01,5.93832968e-01,2.79162497e-01,6.56388305e-02,1.62366902e-02,3.40435286e-03
5.00,0.224500,540.0,MEAN,5,3.91119820e-01,9.76457769e-01,5.90238129e-01,2.77361060e-01,6.52050414e-02,1.61293350e-02,3.38190436e-03
5.00,0.336380,540.0,MEAN,5,3.88849390e-01,9.70933167e-01,5.86664752e-01,2.75571248e-01,6.47741282e-02,1.60226920e-02,3.35960436e-03
5.00,0.504020,540.0,MEAN,5,3.86591900e-01,9.65438685e-01,5.83112558e-01,2.73792911e-01,6.43460534e-02,1.59167517e-02,3.33745093e-03
5.00,0.755200,540.0,MEAN,5,3.84347367e-01,9.59974386e-01,5.79581565e-01,2.72026047e-01,6.39208159e-02,1.58115140e-02,3.31544400e-03
5.00,1.131550,540.0,MEAN,5,3.66837497e-01,9.17327291e-01,5.51773239e-01,2.58074426e-01,6.05582122e-02,1.49793302e-02,3.14136764e-03
5.00,1.695450,540.0,MEAN,5,3.19064491e-01,8.00529336e-01,4.76188034e-01,2.20443609e-01,5.15142556e-02,1.27412320e-02,2.67306965e-03
5.00,2.540370,540.0,MEAN,5,2.77423066e-01,6.98148353e-01,4.10791414e-01,1.88283419e-01,4.38209016e-02,1.08375258e-02,2.27458124e-03
5.00,3.806360,540.0,MEAN,5,2.41131434e-01,6.08448875e-01,3.54225676e-01,1.60799928e-01,3.72764549e-02,9.21825010e-03,1.93549579e-03
5.00,5.703240,540.0,MEAN,5,1.98002118e-01,5.01373247e-01,2.89352177e-01,1.30064847e-01,3.00412070e-02,7.43215150e-03,1.56186514e-03
5.00,8.545430,540.0,MEAN,5,1.44401319e-01,3.67407310e-01,2.11108671e-01,9.39800881e-02,2.16446286e-02,5.36269961e-03,1.12911633e-03
5.00,12.804020,540.0,MEAN,5,9.84169975e-02,2.51431873e-01,1.45353840e-01,6.44493010e-02,1.48480119e-02,3.68910181e-03,7.79051967e-04
5.00,19.184850,540.0,MEAN,5,6.22286136e-02,1.59804280e-01,9.39815939e-02,4.17820370e-02,9.66539862e-03,2.41223696e-03,5.11690770e-04
5.00,28.745550,540.0,MEAN,5,3.70575143e-02,9.61191009e-02,5.80069597e-02,2.60204291e-02,6.06657967e-03,1.52376399e-03,3.25358599e-04
5.00,43.070780,540.0,MEAN,5,2.13417784e-02,5.60297848e-02,3.48855803e-02,1.58643160e-02,3.74058016e-03,9.47683896e-04,2.04209455e-04
5.00,64.534950,540.0,MEAN,5,1.24138878e-02,3.33800289e-02,2.19845715e-02,1.02956238e-02,2.47861377e-03,6.36130832e-04,1.38879536e-04
5.00,96.695690,540.0,MEAN,5,7.31989474e-03,2.09592958e-02,1.50938615e-02,7.42674458e-03,1.84892880e-03,4.83482099e-04,1.07511377e-04
5.00,144.883630,540.0,MEAN,5,4.09718722e-03,1.22412109e-02,9.78601288e-03,5.11568786e-03,1.32808018e-03,3.55665808e-04,8.09986669e-05
5.00,217.085850,540.0,MEAN,5,2.10411420e-03,6.28201450e-03,5.69489681e-03,3.21709618e-03,8.81635426e-04,2.43356272e-04,5.71097636e-05
5.00,0.100000,760.0,MEAN,5,4.21444275e-01,1.04752832e+00,5.72524209e-01,2.37513373e-01,5.23355803e-02,1.29936676e-02,2.74040186e-03
5.00,0.149830,760.0,MEAN,5,4.18810978e-01,1.04102090e+00,5.68840792e-01,2.35956841e-01,5.19896944e-02,1.29077468e-02,2.72232756e-03
5.00,0.224500,760.0,MEAN,5,4.16193855e-01,1.03455321e+00,5.65180682e-01,2.34410345e-01,5.16460579e-02,1.28223850e-02,2.70437055e-03
5.00,0.336380,760.0,MEAN,5,4.13593142e-01,1.02812585e+00,5.61544200e-01,2.32874017e-01,5.13047000e-02,1.27375895e-02,2.68653237e-03
5.00,0.504020,760.0,MEAN,5,4.11008624e-01,1.02173828e+00,5.57931039e-01,2.31347726e-01,5.09655910e-02,1.26533529e-02,2.66881148e-03
5.00,0.755200,760.0,MEAN,5,4.08440307e-01,1.01539051e+00,5.54341194e-01,2.29831467e-01,5.06287299e-02,1.25696751e-02,2.65120781e-03
5.00,1.131550,760.0,MEAN,5,3.88452042e-01,9.66009214e-01,5.26148524e-01,2.17868090e-01,4.79649910e-02,1.19079859e-02,2.51196371e-03
5.00,1.695450,760.0,MEAN,5,3.34368244e-01,8.32317408e-01,4.50099632e-01,1.85661995e-01,4.08008031e-02,1.01284589e-02,2.13738396e-03
5.00,2.540370,760.0,MEAN,5,2.87814297e-01,7.17127555e-01,3.85042501e-01,1.58216620e-01,3.47066544e-02,8.61485807e-03,1.81865964e-03
5.00,3.806360,760.0,MEAN,5,2.47741845e-01,6.17879110e-01,3.29388426e-01,1.34828231e-01,2.95227241e-02,7.32744428e-03,1.54746185e-03
5.00,5.703240,760.0,MEAN,5,2.00805761e-01,5.01636334e-01,2.66276353e-01,1.08743614e-01,2.37917369e-02,5.90743676e-03,1.24864834e-03
5.00,8.545430,760.0,MEAN,5,1.43691869e-01,3.60040896e-01,1.91433221e-01,7.82483145e-02,1.71411231e-02,4.26223113e-03,9.02580516e-04
5.00,12.804020,760.0,MEAN,5,9.60104809e-02,2.41418117e-01,1.29888306e-01,5.34329711e-02,1.17580696e-02,2.93181799e-03,6.22665401e-04
5.00,19.184850,760.0,MEAN,5,5.95662445e-02,1.50682987e-01,8.28763844e-02,3.45028746e-02,7.65360068e-03,1.91687033e-03,4.08909408e-04
5.00,28.745550,760.0,MEAN,5,3.49201253e-02,8.93810393e-02,5.06270367e-02,2.14185655e-02,4.80364351e-03,1.21071662e-03,2.59960210e-04
5.00,43.070780,760.0,MEAN,5,1.98872800e-02,5.16200291e-02,3.02351255e-02,1.30295560e-02,2.96176941e-03,7.52903317e-04,1.63134222e-04
5.00,64.534950,760.0,MEAN,5,1.14878696e-02,3.05840877e-02,1.89744526e-02,8.44444010e-03,1.96250868e-03,5.05331819e-04,1.10927571e-04
5.00,96.695690,760.0,MEAN,5,6.74562510e-03,1.91420664e-02,1.29952745e-02,6.08646990e-03,1.46391866e-03,3.84034104e-04,8.58612185e-05
5.00,144.883630,760.0,MEAN,5,3.76544661e-03,1.11568193e-02,8.41210031e-03,4.19028000e-03,1.05151882e-03,2.82482896e-04,6.46795388e-05
5.00,217.085850,760.0,MEAN,5,1.93041291e-03,5.71815431e-03,4.89052272e-03,2.63426659e-03,6.98038240e-04,1.93266355e-04,4.55987969e-05
5.00,0.100000,2000.0,MEAN,5,4.21444275e-01,7.44958515e-01,4.98230196e-01,2.26642707e-01,5.12194668e-02,1.25199493e-02,2.62092827e-03
5.00,0.149830,2000.0,MEAN,5,4.18810978e-01,7.40330709e-01,4.95024760e-01,2.25157415e-01,5.08809564e-02,1.24371599e-02,2.60364154e-03
5.00,0.224500,2000.0,MEAN,5,4.16193855e-01,7.35731161e-01,4.91839607e-01,2.23681700e-01,5.05446474e-02,1.23549092e-02,2.58646700e-03
5.00,0.336380,2000.0,MEAN,5,4.13593142e-01,7.31160286e-01,4.88675016e-01,2.22215687e-01,5.02105684e-02,1.22732041e-02,2.56940611e-03
5.00,0.504020,2000.0,MEAN,5,4.11008624e-01,7.26617712e-01,4.85530719e-01,2.20759252e-01,4.98786904e-02,1.21920376e-02,2.55245739e-03
5.00,0.755200,2000.0,MEAN,5,4.08440307e-01,7.22103446e-01,4.82406713e-01,2.19312391e-01,4.95490124e-02,1.21114095e-02,2.53562079e-03
5.00,1.131550,2000.0,MEAN,5,3.88452042e-01,6.86985523e-01,4.57872485e-01,2.07896562e-01,4.69420741e-02,1.14738366e-02,2.40244438e-03
5.00,1.695450,2000.0,MEAN,5,3.34368244e-01,5.91909479e-01,3.91692131e-01,1.77164496e-01,3.99306549e-02,9.75916955e-03,2.04418817e-03
5.00,2.540370,2000.0,MEAN,5,2.87814297e-01,5.09991253e-01,3.35077185e-01,1.50975259e-01,3.39664603e-02,8.30073912e-03,1.73935448e-03
5.00,3.806360,2000.0,MEAN,5,2.47741845e-01,4.39409892e-01,2.86645101e-01,1.28657325e-01,2.88930767e-02,7.06025370e-03,1.47997702e-03
5.00,5.703240,2000.0,MEAN,5,2.00805761e-01,3.56742870e-01,2.31722812e-01,1.03766566e-01,2.32843045e-02,5.69201017e-03,1.19418842e-03
5.00,8.545430,2000.0,MEAN,5,1.43691869e-01,2.56046091e-01,1.66591753e-01,7.46669947e-02,1.67755216e-02,4.10678231e-03,8.63207108e-04
5.00,12.804020,2000.0,MEAN,5,9.60104809e-02,1.71686511e-01,1.13033257e-01,5.09874161e-02,1.15072723e-02,2.82487615e-03,5.95496777e-04
5.00,19.184850,2000.0,MEAN,5,5.95662445e-02,1.07159465e-01,7.21218712e-02,3.29237246e-02,7.49034399e-03,1.84693864e-03,3.91062959e-04
5.00,28.745550,2000.0,MEAN,5,3.49201253e-02,6.35640729e-02,4.40573831e-02,2.04382666e-02,4.70117459e-03,1.16653909e-03,2.48611321e-04
5.00,43.070780,2000.0,MEAN,5,1.98872800e-02,3.67100150e-02,2.63116428e-02,1.24332108e-02,2.89858863e-03,7.25425792e-04,1.56010385e-04
5.00,64.534950,2000.0,MEAN,5,1.14878696e-02,2.17501295e-02,1.65122192e-02,8.05794947e-03,1.92064345e-03,4.86886392e-04,1.06082292e-04
5.00,96.695690,2000.0,MEAN,5,6.74562510e-03,1.36130405e-02,1.13089334e-02,5.80790038e-03,1.43268925e-03,3.70014108e-04,8.21100072e-05
5.00,144.883630,2000.0,MEAN,5,3.76544661e-03,7.93426528e-03,7.32049810e-03,3.99849654e-03,1.02908685e-03,2.72168735e-04,6.18531730e-05
5.00,217.085850,2000.0,MEAN,5,1.93041291e-03,4.06651321e-03,4.25590054e-03,2.51369976e-03,6.83146972e-04,1.86208759e-04,4.36058784e-05
5.00,0.100000,3000.0,MEAN,5,3.55526419e-01,6.49256385e-01,3.68737505e-01,1.81220030e-01,4.49102769e-02,1.15170247e-02,2.47296062e-03
5.00,0.149830,3000.0,MEAN,5,3.53304995e-01,6.45223096e-01,3.66365179e-01,1.80032414e-01,4.46134641e-02,1.14408673e-02,2.45664983e-03
5.00,0.224500,3000.0,MEAN,5,3.51097214e-01,6.41214436e-01,3.64007864e-01,1.78852455e-01,4.43185815e-02,1.13652053e-02,2.44044490e-03
5.00,0.336380,3000.0,MEAN,5,3.48903277e-01,6.37230765e-01,3.61665767e-01,1.77680254e-01,4.40256542e-02,1.12900453e-02,2.42434720e-03
5.00,0.504020,3000.0,MEAN,5,3.46723003e-01,6.33271758e-01,3.59338689e-01,1.76515711e-01,4.37346568e-02,1.12153808e-02,2.40835534e-03
5.00,0.755200,3000.0,MEAN,5,3.44556394e-01,6.29337424e-01,3.57026630e-01,1.75358822e-01,4.34455883e-02,1.11412115e-02,2.39246928e-03
5.00,1.131550,3000.0,MEAN,5,3.27694482e-01,5.98730974e-01,3.38868978e-01,1.66230901e-01,4.11597715e-02,1.05547121e-02,2.26681150e-03
5.00,1.695450,3000.0,MEAN,5,2.82069900e-01,5.15869005e-01,2.89889252e-01,1.41658013e-01,3.50120156e-02,8.97740033e-03,1.92878108e-03
5.00,2.540370,3000.0,MEAN,5,2.42797429e-01,4.44474518e-01,2.47988834e-01,1.20717500e-01,2.97824877e-02,7.63579911e-03,1.64115714e-03
5.00,3.806360,3000.0,MEAN,5,2.08992686e-01,3.82960490e-01,2.12144507e-01,1.02872423e-01,2.53340411e-02,6.49468417e-03,1.39642314e-03
5.00,5.703240,3000.0,MEAN,5,1.69397848e-01,3.10913402e-01,1.71496814e-01,8.29701535e-02,2.04161548e-02,5.23604531e-03,1.12676908e-03
5.00,8.545430,3000.0,MEAN,5,1.21217107e-01,2.23152774e-01,1.23293665e-01,5.97025832e-02,1.47091208e-02,3.77780391e-03,8.14473715e-04
5.00,12.804020,3000.0,MEAN,5,8.09935370e-02,1.49630565e-01,8.36553093e-02,4.07687555e-02,1.00898119e-02,2.59858628e-03,5.61877292e-04
5.00,19.184850,3000.0,MEAN,5,5.02495226e-02,9.33930755e-02,5.33770113e-02,2.63253050e-02,6.56768694e-03,1.69898755e-03,3.68985030e-04
5.00,28.745550,3000.0,MEAN,5,2.94582887e-02,5.53982260e-02,3.26066337e-02,1.63421244e-02,4.12208611e-03,1.07309216e-03,2.34575670e-04
5.00,43.070780,3000.0,MEAN,5,1.67767220e-02,3.19940120e-02,1.94731062e-02,9.94140461e-03,2.54154184e-03,6.67314746e-04,1.47202632e-04
5.00,64.534950,3000.0,MEAN,5,9.69105855e-03,1.89559689e-02,1.22206052e-02,6.44301275e-03,1.68405950e-03,4.47883812e-04,1.00093289e-04
5.00,96.695690,3000.0,MEAN,5,5.69054577e-03,1.18642223e-02,8.36968115e-03,4.64390803e-03,1.25621126e-03,3.40373713e-04,7.74743882e-05
5.00,144.883630,3000.0,MEAN,5,3.17649528e-03,6.91497887e-03,5.41786151e-03,3.19713648e-03,9.02324420e-04,2.50000000e-04,5.83611779e-05
5.00,217.085850,3000.0,MEAN,5,1.62847814e-03,3.54410295e-03,3.14976924e-03,2.00991576e-03,5.98997249e-04,1.71292297e-04,4.11440562e-05
6.00,0.100000,180.0,MEAN,5,4.63715973e-01,7.31515584e-01,5.14979769e-01,3.64323509e-01,2.64138500e-01,9.53551841e-02,2.38177104e-02
6.00,0.149830,180.0,MEAN,5,4.61988949e-01,7.29929090e-01,5.13948267e-01,3.63449708e-01,2.63036265e-01,9.49140625e-02,2.37087189e-02
6.00,0.224500,180.0,MEAN,5,4.60267832e-01,7.28343786e-01,5.12917415e-01,3.62577312e-01,2.61938459e-01,9.44749346e-02,2.36002146e-02
6.00,0.336380,180.0,MEAN,5,4.58552822e-01,7.26759877e-01,5.11887344e-01,3.61706429e-01,2.60845204e-01,9.40378475e-02,2.34922091e-02
6.00,0.504020,180.0,MEAN,5,4.56843824e-01,7.25177293e-01,5.10858010e-01,3.60837021e-01,2.59756436e-01,9.36027731e-02,2.33846955e-02
6.00,0.755200,180.0,MEAN,5,4.55140886e-01,7.23596100e-01,5.09829454e-01,3.59969118e-01,2.58672179e-01,9.31697197e-02,2.32776759e-02
6.00,1.131550,180.0,MEAN,5,4.43167531e-01,7.12587233e-01,5.01987517e-01,3.53176983e-01,2.50504110e-01,8.99294046e-02,2.24764030e-02
6.00,1.695450,180.0,MEAN,5,4.09517967e-01,6.80507144e-01,4.78983011e-01,3.33489691e-01,2.27678453e-01,8.09428873e-02,2.02524861e-02
6.00,2.540370,180.0,MEAN,5,3.78282294e-01,6.48967136e-01,4.56460917e-01,3.14641069e-01,2.06910990e-01,7.28542834e-02,1.82485738e-02
6.00,3.806360,180.0,MEAN,5,3.49288213e-01,6.17978183e-01,4.34418696e-01,2.96595601e-01,1.88016293e-01,6.55738726e-02,1.64429011e-02
6.00,5.703240,180.0,MEAN,5,3.10680987e-01,5.72618937e-01,4.03344033e-01,2.72188521e-01,1.63928065e-01,5.64121379e-02,1.41704581e-02
6.00,8.545430,180.0,MEAN,5,2.55433145e-01,4.99464978e-01,3.54506725e-01,2.35695070e-01,1.31142327e-01,4.41891717e-02,1.11350072e-02
6.00,12.804020,180.0,MEAN,5,1.99189403e-01,4.14450188e-01,2.99270282e-01,1.96862315e-01,1.00289510e-01,3.29889631e-02,8.34938785e-03
6.00,19.184850,180.0,MEAN,5,1.45709027e-01,3.22371995e-01,2.39272359e-01,1.56776533e-01,7.28578238e-02,2.33499494e-02,5.94637646e-03
6.00,28.745550,180.0,MEAN,5,9.96894862e-02,2.33775978e-01,1.80355000e-01,1.18912466e-01,5.08098483e-02,1.58873148e-02,4.08046268e-03
6.00,43.070780,180.0,MEAN,5,6.39543251e-02,1.56946257e-01,1.26798272e-01,8.49568958e-02,3.40055878e-02,1.04312854e-02,2.70980191e-03
6.00,64.534950,180.0,MEAN,5,4.03862047e-02,1.03169355e-01,8.92431251e-02,6.18799327e-02,2.40006716e-02,7.31246531e-03,1.92859385e-03
6.00,96.695690,180.0,MEAN,5,2.54281864e-02,6.92195234e-02,6.59681197e-02,4.82961921e-02,1.87214562e-02,5.74159599e-03,1.54494177e-03
6.00,144.883630,180.0,MEAN,5,1.49487195e-02,4.22480124e-02,4.49166359e-02,3.50960922e-02,1.38429111e-02,4.31915482e-03,1.19202653e-03
6.00,217.085850,180.0,MEAN,5,8.17496640e-03,2.29979060e-02,2.76780255e-02,2.34057858e-02,9.56921071e-03,3.07226859e-03,8.74557429e-04
6.00,0.100000,280.0,MEAN,5,5.38821214e-01,1.06488812e+00,8.43984608e-01,6.22762540e-01,3.34532669e-01,1.05867083e-01,2.66542031e-02
6.00,0.149830,280.0,MEAN,5,5.36650198e-01,1.06157891e+00,8.41298138e-01,6.20387949e-01,3.32969066e-01,1.05367941e-01,2.65294611e-02
6.00,0.224500,280.0,MEAN,5,5.34487395e-01,1.05827762e+00,8.38618673e-01,6.18021737e-01,3.31412594e-01,1.04871099e-01,2.64052896e-02
6.00,0.336380,280.0,MEAN,5,5.32333048e-01,1.05498464e+00,8.35946539e-01,6.15664178e-01,3.29863421e-01,1.04376611e-01,2.62817019e-02
6.00,0.504020,280.0,MEAN,5,5.30187035e-01,1.05169982e+00,8.33281602e-01,6.13315140e-01,3.28321444e-01,1.03884443e-01,2.61586900e-02
6.00,0.755200,280.0,MEAN,5,5.28049409e-01,1.04842327e+00,8.30623953e-01,6.10974687e-01,3.26786695e-01,1.03394606e-01,2.60362562e-02
