rup_mag,dist_rrup,site_vs30,result_type,damping,pga,0.100,0.200,0.400,1.000,2.000,4.000
6.00,1.131550,280.0,MEAN,5,1.28092310e+00,1.72355917e+00,1.43314973e+00,1.27512858e+00,1.01245775e+00,3.08637236e-01,6.34719081e-02
6.00,1.695450,280.0,MEAN,5,1.20092498e+00,1.63385134e+00,1.36354851e+00,1.20317421e+00,9.42553025e-01,2.87325345e-01,5.91531703e-02
6.00,2.540370,280.0,MEAN,5,1.12585153e+00,1.54844075e+00,1.29709087e+00,1.13519098e+00,8.77471552e-01,2.67484981e-01,5.51282649e-02
6.00,3.806360,280.0,MEAN,5,1.05539888e+00,1.46711778e+00,1.23363082e+00,1.07095844e+00,8.16880485e-01,2.49014529e-01,5.13771988e-02
6.00,5.703240,280.0,MEAN,5,9.26425052e-01,1.32777526e+00,1.11831504e+00,9.51619257e-01,7.05217786e-01,2.14810238e-01,4.43955149e-02
6.00,8.545430,280.0,MEAN,5,7.09012613e-01,1.08917643e+00,9.15517559e-01,7.46032516e-01,5.20668406e-01,1.58229358e-01,3.27992464e-02
6.00,12.804020,280.0,MEAN,5,4.97123895e-01,8.40517581e-01,7.00917632e-01,5.39158678e-01,3.47897284e-01,1.05346979e-01,2.19197823e-02
6.00,19.184850,280.0,MEAN,5,3.14162733e-01,6.01731400e-01,4.94194203e-01,3.54298641e-01,2.07740760e-01,6.25967201e-02,1.30877184e-02
6.00,28.745550,280.0,MEAN,5,1.83905955e-01,3.95439130e-01,3.18210199e-01,2.12794486e-01,1.13210652e-01,3.39419959e-02,7.14248918e-03
6.00,43.070780,280.0,MEAN,5,1.01267851e-01,2.39771998e-01,1.89752967e-01,1.20122359e-01,5.88516403e-02,1.75924390e-02,3.73531527e-03
6.00,64.534950,280.0,MEAN,5,6.04101329e-02,1.52460928e-01,1.23046416e-01,7.68715102e-02,3.61792762e-02,1.08592466e-02,2.33586593e-03
6.00,96.695690,280.0,MEAN,5,4.80050972e-02,1.29976917e-01,9.88028327e-02,5.88779184e-02,2.66721367e-02,8.01369891e-03,1.74767359e-03
6.00,144.883630,280.0,MEAN,5,3.41967419e-02,9.51994294e-02,7.40259107e-02,4.41969517e-02,1.97428673e-02,5.99583114e-03,1.33687598e-03
6.00,217.085850,280.0,MEAN,5,1.95578528e-02,5.42180148e-02,4.65928338e-02,2.91722073e-02,1.31306519e-02,4.06944870e-03,9.35929261e-04
6.00,0.100000,380.0,MEAN,5,1.51601580e+00,2.53342326e+00,2.08156589e+00,1.71165066e+00,9.34508243e-01,2.82855544e-01,6.13913899e-02
6.00,0.149830,380.0,MEAN,5,1.51455660e+00,2.53119825e+00,2.08030774e+00,1.71072636e+00,9.34018460e-01,2.82718640e-01,6.13638657e-02
6.00,0.224500,380.0,MEAN,5,1.51309864e+00,2.52897489e+00,2.07905017e+00,1.70980244e+00,9.33528880e-01,2.82581787e-01,6.13363510e-02
6.00,0.336380,380.0,MEAN,5,1.51164209e+00,2.52675346e+00,2.07779336e+00,1.70887903e+00,9.33039567e-01,2.82445004e-01,6.13088491e-02
6.00,0.504020,380.0,MEAN,5,1.51018691e+00,2.52453386e+00,2.07653724e+00,1.70795610e+00,9.32550500e-01,2.82308283e-01,6.12813590e-02
6.00,0.755200,380.0,MEAN,5,1.50873314e+00,2.52231619e+00,2.07528186e+00,1.70703366e+00,9.32061699e-01,2.82171632e-01,6.12538817e-02
6.00,1.131550,380.0,MEAN,5,1.47618234e+00,2.47046326e+00,2.03480372e+00,1.67095765e+00,9.11184152e-01,2.75941457e-01,5.99207889e-02
6.00,1.695450,380.0,MEAN,5,1.37748109e+00,2.31253551e+00,1.91030236e+00,1.56004920e+00,8.47097509e-01,2.56785033e-01,5.58154091e-02
6.00,2.540370,380.0,MEAN,5,1.28531898e+00,2.16436846e+00,1.79323108e+00,1.45645511e+00,7.87517610e-01,2.38958410e-01,5.19912858e-02
6.00,3.806360,380.0,MEAN,5,1.19926245e+00,2.02535890e+00,1.68314543e+00,1.35969277e+00,7.32127500e-01,2.22369270e-01,4.84291485e-02
6.00,5.703240,380.0,MEAN,5,1.04289894e+00,1.78822209e+00,1.48622742e+00,1.18310221e+00,6.30303764e-01,1.91671310e-01,4.18054602e-02
6.00,8.545430,380.0,MEAN,5,7.83263386e-01,1.39665528e+00,1.15465454e+00,8.89324849e-01,4.62759774e-01,1.40954353e-01,3.08215269e-02
6.00,12.804020,380.0,MEAN,5,5.36172298e-01,1.01426104e+00,8.28078450e-01,6.09456439e-01,3.06978076e-01,9.36437796e-02,2.05418168e-02
6.00,19.184850,380.0,MEAN,5,3.29277924e-01,6.77664788e-01,5.41512753e-01,3.76198397e-01,1.81693283e-01,5.54908212e-02,1.22224788e-02
6.00,28.745550,380.0,MEAN,5,1.87281040e-01,4.17653341e-01,3.24637584e-01,2.12459343e-01,9.80997163e-02,2.99959528e-02,6.64418901e-03
6.00,43.070780,380.0,MEAN,5,1.00583148e-01,2.40894211e-01,1.82839320e-01,1.13897953e-01,5.05580954e-02,1.54960131e-02,3.46030442e-03
6.00,64.534950,380.0,MEAN,5,5.90820560e-02,1.48976206e-01,1.14768307e-01,7.06747879e-02,3.09013850e-02,9.53932113e-03,2.15656619e-03
6.00,96.695690,380.0,MEAN,5,4.67047194e-02,1.25890065e-01,9.11955086e-02,5.35814815e-02,2.27339375e-02,7.03148105e-03,1.61119949e-03
6.00,144.883630,380.0,MEAN,5,3.30657035e-02,9.12872999e-02,6.75127279e-02,3.97460398e-02,1.67850483e-02,5.25220305e-03,1.22996076e-03
6.00,217.085850,380.0,MEAN,5,1.87793718e-02,5.14311723e-02,4.19425626e-02,2.58900443e-02,1.11296926e-02,3.55548836e-03,8.58377149e-04
6.00,0.100000,540.0,MEAN,5,1.83759722e+00,3.81888705e+00,2.61050757e+00,1.60197773e+00,6.87632833e-01,2.13272412e-01,4.70110725e-02
6.00,0.149830,540.0,MEAN,5,1.83566525e+00,3.81483077e+00,2.60850983e+00,1.60098452e+00,6.87270018e-01,2.13168797e-01,4.69898759e-02
6.00,0.224500,540.0,MEAN,5,1.83373510e+00,3.81077831e+00,2.60651339e+00,1.59999182e+00,6.86907357e-01,2.13065222e-01,4.69686865e-02
6.00,0.336380,540.0,MEAN,5,1.83180701e+00,3.80673021e+00,2.60451850e+00,1.59899976e+00,6.86544894e-01,2.12961699e-01,4.69475071e-02
6.00,0.504020,540.0,MEAN,5,1.82988089e+00,3.80268628e+00,2.60252508e+00,1.59800829e+00,6.86182615e-01,2.12858224e-01,4.69263368e-02
6.00,0.755200,540.0,MEAN,5,1.82795684e+00,3.79864667e+00,2.60053321e+00,1.59701745e+00,6.85820534e-01,2.12754802e-01,4.69051765e-02
6.00,1.131550,540.0,MEAN,5,1.78492333e+00,3.70509870e+00,2.54054380e+00,1.56043846e+00,6.70405185e-01,2.08048708e-01,4.58817122e-02
6.00,1.695450,540.0,MEAN,5,1.65500586e+00,3.42294441e+00,2.35781531e+00,1.44854590e+00,6.23096009e-01,1.93580161e-01,4.27303764e-02
6.00,2.540370,540.0,MEAN,5,1.53450705e+00,3.16206891e+00,2.18814722e+00,1.34466680e+00,5.79125150e-01,1.80117759e-01,3.97954744e-02
6.00,3.806360,540.0,MEAN,5,1.42274405e+00,2.92086978e+00,2.03060639e+00,1.24822725e+00,5.38257023e-01,1.67591529e-01,3.70621402e-02
6.00,5.703240,540.0,MEAN,5,1.22169333e+00,2.51323655e+00,1.75288948e+00,1.07386973e+00,4.63163061e-01,1.44417497e-01,3.19813436e-02
6.00,8.545430,540.0,MEAN,5,8.94498292e-01,1.86503233e+00,1.30176752e+00,7.89081896e-01,3.39700636e-01,1.06146856e-01,2.35608623e-02
6.00,12.804020,540.0,MEAN,5,5.92798292e-01,1.27125638e+00,8.82472877e-01,5.25449860e-01,2.25048563e-01,7.04692725e-02,1.56872399e-02
6.00,19.184850,540.0,MEAN,5,3.50243667e-01,7.90366004e-01,5.40843495e-01,3.13556167e-01,1.32986670e-01,4.17206431e-02,9.32227905e-03
6.00,28.745550,540.0,MEAN,5,1.91602435e-01,4.55579536e-01,3.04881489e-01,1.71287409e-01,7.16805531e-02,2.25294081e-02,5.06045019e-03
6.00,43.070780,540.0,MEAN,5,9.94906010e-02,2.49425091e-01,1.63467834e-01,8.92987837e-02,3.68842715e-02,1.16261440e-02,2.63153316e-03
6.00,64.534950,540.0,MEAN,5,5.72335128e-02,1.49846380e-01,9.97729323e-02,5.44948119e-02,2.25200987e-02,7.15065535e-03,1.63804240e-03
6.00,96.695690,540.0,MEAN,5,4.49247475e-02,1.25465455e-01,7.85678863e-02,4.10872645e-02,1.65616182e-02,5.26876961e-03,1.22316600e-03
6.00,144.883630,540.0,MEAN,5,3.15414426e-02,9.00343696e-02,5.75672352e-02,3.02828657e-02,1.22222011e-02,3.93338297e-03,9.33052359e-04
6.00,217.085850,540.0,MEAN,5,1.77454563e-02,5.01569336e-02,3.53641397e-02,1.95854905e-02,8.09972477e-03,2.66043318e-03,6.50428333e-04
6.00,0.100000,760.0,MEAN,5,2.23112757e+00,4.83557066e+00,2.81701312e+00,1.39607745e+00,5.44796100e-01,1.69607090e-01,3.76145913e-02
6.00,0.149830,760.0,MEAN,5,2.22856906e+00,4.82978071e+00,2.81460533e+00,1.39518052e+00,5.44508543e-01,1.69524648e-01,3.75976164e-02
6.00,0.224500,760.0,MEAN,5,2.22601321e+00,4.82399708e+00,2.81219933e+00,1.39428407e+00,5.44221106e-01,1.69442236e-01,3.75806475e-02
6.00,0.336380,760.0,MEAN,5,2.22346035e+00,4.81822049e+00,2.80979544e+00,1.39338822e+00,5.43933828e-01,1.69359867e-01,3.75636865e-02
6.00,0.504020,760.0,MEAN,5,2.22091036e+00,4.81245069e+00,2.80739356e+00,1.39249292e+00,5.43646695e-01,1.69277536e-01,3.75467328e-02
6.00,0.755200,760.0,MEAN,5,2.21836334e+00,4.80668792e+00,2.80499377e+00,1.39159822e+00,5.43359719e-01,1.69195246e-01,3.75297872e-02
6.00,1.131550,760.0,MEAN,5,2.16146340e+00,4.67398556e+00,2.73474345e+00,1.35903252e+00,5.31144117e-01,1.65451754e-01,3.67105630e-02
6.00,1.695450,760.0,MEAN,5,1.99048148e+00,4.27650347e+00,2.52185515e+00,1.25955306e+00,4.93655321e-01,1.53942837e-01,3.41881646e-02
6.00,2.540370,760.0,MEAN,5,1.83302439e+00,3.91282232e+00,2.32553851e+00,1.16735498e+00,4.58812386e-01,1.43234442e-01,3.18390716e-02
6.00,3.806360,760.0,MEAN,5,1.68802224e+00,3.58006760e+00,2.14450347e+00,1.08190530e+00,4.26428558e-01,1.33270883e-01,2.96513756e-02
6.00,5.703240,760.0,MEAN,5,1.42993334e+00,3.02258234e+00,1.82803463e+00,9.27819525e-01,3.66925753e-01,1.14838496e-01,2.55850447e-02
6.00,8.545430,760.0,MEAN,5,1.01875491e+00,2.16021165e+00,1.32393471e+00,6.77424396e-01,2.69101268e-01,8.44001274e-02,1.88464631e-02
6.00,12.804020,760.0,MEAN,5,6.52063737e-01,1.40543853e+00,8.69825525e-01,4.47470782e-01,1.78263943e-01,5.60265717e-02,1.25463804e-02
6.00,19.184850,760.0,MEAN,5,3.69589330e-01,8.28731127e-01,5.14201234e-01,2.64496726e-01,1.05330969e-01,3.31659369e-02,7.45434141e-03
6.00,28.745550,760.0,MEAN,5,1.93911170e-01,4.54755175e-01,2.80105926e-01,1.43142892e-01,5.67685757e-02,1.79073395e-02,4.04557821e-03
6.00,43.070780,760.0,MEAN,5,9.71074644e-02,2.39612870e-01,1.46128751e-01,7.40429584e-02,2.92085162e-02,9.23959865e-03,2.10328829e-03
6.00,64.534950,760.0,MEAN,5,5.46248638e-02,1.40916795e-01,8.78101755e-02,4.49737371e-02,1.78325250e-02,5.68212478e-03,1.30897797e-03
6.00,96.695690,760.0,MEAN,5,4.25529032e-02,1.17193056e-01,6.88013502e-02,3.38561125e-02,1.31140277e-02,4.18650523e-03,9.77366423e-04
6.00,144.883630,760.0,MEAN,5,2.96098944e-02,8.34548507e-02,5.01226451e-02,2.49082327e-02,9.67768422e-03,3.12519022e-03,7.45466380e-04
6.00,217.085850,760.0,MEAN,5,1.64908289e-02,4.61079740e-02,3.05989190e-02,1.60771396e-02,6.41325961e-03,2.11354851e-03,5.19570832e-04
6.00,0.100000,2000.0,MEAN,5,2.23112757e+00,3.43885648e+00,2.45146140e+00,1.33218087e+00,5.33180458e-01,1.63427213e-01,3.59762364e-02
6.00,0.149830,2000.0,MEAN,5,2.22856906e+00,3.43473891e+00,2.44936606e+00,1.33132499e+00,5.32899030e-01,1.63347772e-01,3.59599999e-02
6.00,0.224500,2000.0,MEAN,5,2.22601321e+00,3.43062583e+00,2.44727228e+00,1.33046957e+00,5.32617720e-01,1.63268361e-01,3.59437690e-02
6.00,0.336380,2000.0,MEAN,5,2.22346035e+00,3.42651776e+00,2.44518033e+00,1.32961472e+00,5.32336565e-01,1.63188990e-01,3.59275457e-02
6.00,0.504020,2000.0,MEAN,5,2.22091036e+00,3.42241452e+00,2.44309013e+00,1.32876040e+00,5.32055552e-01,1.63109656e-01,3.59113294e-02
6.00,0.755200,2000.0,MEAN,5,2.21836334e+00,3.41831627e+00,2.44100175e+00,1.32790664e+00,5.31774693e-01,1.63030362e-01,3.58951208e-02
6.00,1.131550,2000.0,MEAN,5,2.16146340e+00,3.32394388e+00,2.37986751e+00,1.29683144e+00,5.19819498e-01,1.59423215e-01,3.51115558e-02
6.00,1.695450,2000.0,MEAN,5,1.99048148e+00,3.04127118e+00,2.19460482e+00,1.20190501e+00,4.83129881e-01,1.48333485e-01,3.26989569e-02
6.00,2.540370,2000.0,MEAN,5,1.83302439e+00,2.78263628e+00,2.02376334e+00,1.11392672e+00,4.49029730e-01,1.38015131e-01,3.04521241e-02
6.00,3.806360,2000.0,MEAN,5,1.68802224e+00,2.54599499e+00,1.86622044e+00,1.03238795e+00,4.17336271e-01,1.28414494e-01,2.83596669e-02
6.00,5.703240,2000.0,MEAN,5,1.42993334e+00,2.14953469e+00,1.59081841e+00,8.85354477e-01,3.59101994e-01,1.10653541e-01,2.44703744e-02
6.00,8.545430,2000.0,MEAN,5,1.01875491e+00,1.53625257e+00,1.15213338e+00,6.46419595e-01,2.63363088e-01,8.13240455e-02,1.80252180e-02
6.00,12.804020,2000.0,MEAN,5,6.52063737e-01,9.99489354e-01,7.56951994e-01,4.26990648e-01,1.74462495e-01,5.39842862e-02,1.19995280e-02
6.00,19.184850,2000.0,MEAN,5,3.69589330e-01,5.89359065e-01,4.47475543e-01,2.52391067e-01,1.03084632e-01,3.19567302e-02,7.12932987e-03
6.00,28.745550,2000.0,MEAN,5,1.93911170e-01,3.23402942e-01,2.43757780e-01,1.36591434e-01,5.55578052e-02,1.72543044e-02,3.86912652e-03
6.00,43.070780,2000.0,MEAN,5,9.71074644e-02,1.70402694e-01,1.27166250e-01,7.06541120e-02,2.85855050e-02,8.90257370e-03,2.01151654e-03
6.00,64.534950,2000.0,MEAN,5,5.46248638e-02,1.00214156e-01,7.64154253e-02,4.29153498e-02,1.74521421e-02,5.47482220e-03,1.25184628e-03
6.00,96.695690,2000.0,MEAN,5,4.25529032e-02,8.33428213e-02,5.98732939e-02,3.23065639e-02,1.28342893e-02,4.03375495e-03,9.34702643e-04
6.00,144.883630,2000.0,MEAN,5,2.96098944e-02,5.93496143e-02,4.36184442e-02,2.37682165e-02,9.47124275e-03,3.01114976e-03,7.12919365e-04
6.00,217.085850,2000.0,MEAN,5,1.64908289e-02,3.27900710e-02,2.66282284e-02,1.53413106e-02,6.27645028e-03,2.03640911e-03,4.96879892e-04
6.00,0.100000,3000.0,MEAN,5,1.88215819e+00,2.99707901e+00,1.81431348e+00,1.06519138e+00,4.67503540e-01,1.50335693e-01,3.39451548e-02
6.00,0.149830,3000.0,MEAN,5,1.87999986e+00,2.99349040e+00,1.81276272e+00,1.06450703e+00,4.67256778e-01,1.50262615e-01,3.39298349e-02
6.00,0.224500,3000.0,MEAN,5,1.87784377e+00,2.98990571e+00,1.81121313e+00,1.06382305e+00,4.67010120e-01,1.50189566e-01,3.39145203e-02
6.00,0.336380,3000.0,MEAN,5,1.87569020e+00,2.98632539e+00,1.80966489e+00,1.06313953e+00,4.66763597e-01,1.50116553e-01,3.38992130e-02
6.00,0.504020,3000.0,MEAN,5,1.87353905e+00,2.98274928e+00,1.80811794e+00,1.06245643e+00,4.66517199e-01,1.50043574e-01,3.38839122e-02
6.00,0.755200,3000.0,MEAN,5,1.87139041e+00,2.97917753e+00,1.80657234e+00,1.06177378e+00,4.66270936e-01,1.49970632e-01,3.38686186e-02
6.00,1.131550,3000.0,MEAN,5,1.82339016e+00,2.89692882e+00,1.76132722e+00,1.03692652e+00,4.55788377e-01,1.46652440e-01,3.31292908e-02
6.00,1.695450,3000.0,MEAN,5,1.67915142e+00,2.65057005e+00,1.62421529e+00,9.61024805e-01,4.23618169e-01,1.36451065e-01,3.08528980e-02
6.00,2.540370,3000.0,MEAN,5,1.54632211e+00,2.42516105e+00,1.49777643e+00,8.90678713e-01,3.93718459e-01,1.26959274e-01,2.87329129e-02
6.00,3.806360,3000.0,MEAN,5,1.42399966e+00,2.21892021e+00,1.38117977e+00,8.25481566e-01,3.65928986e-01,1.18127707e-01,2.67585878e-02
6.00,5.703240,3000.0,MEAN,5,1.20627829e+00,1.87339173e+00,1.17735620e+00,7.07915854e-01,3.14867979e-01,1.01789515e-01,2.30888701e-02
6.00,8.545430,3000.0,MEAN,5,8.59412044e-01,1.33889575e+00,8.52687754e-01,5.16867189e-01,2.30922147e-01,7.48094917e-02,1.70075827e-02
6.00,12.804020,3000.0,MEAN,5,5.50074824e-01,8.71088566e-01,5.60216124e-01,3.41415170e-01,1.52972287e-01,4.96598144e-02,1.13220803e-02
6.00,19.184850,3000.0,MEAN,5,3.11782076e-01,5.13646235e-01,3.31174257e-01,2.01808025e-01,9.03867154e-02,2.93968005e-02,6.72683500e-03
6.00,28.745550,3000.0,MEAN,5,1.63581636e-01,2.81856534e-01,1.80403830e-01,1.09216415e-01,4.87142209e-02,1.58721290e-02,3.65069034e-03
6.00,43.070780,3000.0,MEAN,5,8.19189420e-02,1.48511675e-01,9.41150615e-02,5.64939438e-02,2.50643560e-02,8.18942305e-03,1.89795396e-03
6.00,64.534950,3000.0,MEAN,5,4.60810204e-02,8.73400052e-02,5.65546478e-02,3.43144552e-02,1.53023955e-02,5.03625543e-03,1.18117179e-03
6.00,96.695690,3000.0,MEAN,5,3.58972282e-02,7.26360700e-02,4.43119047e-02,2.58318328e-02,1.12533676e-02,3.71062649e-03,8.81932884e-04
6.00,144.883630,3000.0,MEAN,5,2.49786279e-02,5.17251837e-02,3.22817774e-02,1.90047012e-02,8.30457952e-03,2.76993823e-03,6.72670647e-04
6.00,217.085850,3000.0,MEAN,5,1.39115079e-02,2.85776490e-02,1.97074095e-02,1.22666766e-02,5.50000000e-03,1.87328027e-03,4.68827941e-04
7.00,0.100000,180.0,MEAN,5,1.27040509e+00,1.16256644e+00,8.49487015e-01,7.54360155e-01,1.45652198e+00,8.94906709e-01,2.76604142e-01
7.00,0.149830,180.0,MEAN,5,1.26962965e+00,1.16229396e+00,8.49655688e-01,7.54626025e-01,1.45672916e+00,8.94996679e-01,2.76642607e-01
7.00,0.224500,180.0,MEAN,5,1.26885459e+00,1.16202148e+00,8.49824392e-01,7.54892006e-01,1.45693639e+00,8.95086667e-01,2.76681081e-01
7.00,0.336380,180.0,MEAN,5,1.26808001e+00,1.16174904e+00,8.49993105e-01,7.55158065e-01,1.45714365e+00,8.95176663e-01,2.76719560e-01
7.00,0.504020,180.0,MEAN,5,1.26730587e+00,1.16147662e+00,8.50161836e-01,7.55424212e-01,1.45735094e+00,8.95266669e-01,2.76758046e-01
7.00,0.755200,180.0,MEAN,5,1.26653222e+00,1.16120425e+00,8.50330576e-01,7.55690437e-01,1.45755825e+00,8.95356683e-01,2.76796535e-01
7.00,1.131550,180.0,MEAN,5,1.24850660e+00,1.15308929e+00,8.49699976e-01,7.56189504e-01,1.44969506e+00,8.89286308e-01,2.75061863e-01
7.00,1.695450,180.0,MEAN,5,1.19292936e+00,1.12741524e+00,8.47182088e-01,7.57177254e-01,1.42379455e+00,8.69512568e-01,2.69376787e-01
7.00,2.540370,180.0,MEAN,5,1.13978308e+00,1.10212788e+00,8.44550545e-01,7.58100414e-01,1.39834314e+00,8.50178365e-01,2.63809150e-01
7.00,3.806360,180.0,MEAN,5,1.08896082e+00,1.07721660e+00,8.41799416e-01,7.58954777e-01,1.37333243e+00,8.31273911e-01,2.58356521e-01
7.00,5.703240,180.0,MEAN,5,9.98720001e-01,1.03488439e+00,8.33541136e-01,7.54916662e-01,1.31489751e+00,7.88797457e-01,2.45805804e-01
7.00,8.545430,180.0,MEAN,5,8.41194924e-01,9.57710333e-01,8.12966951e-01,7.40247241e-01,1.19417793e+00,7.03419291e-01,2.20260627e-01
7.00,12.804020,180.0,MEAN,5,6.68935069e-01,8.58475531e-01,7.64281382e-01,6.92377021e-01,1.00371270e+00,5.76106673e-01,1.81434797e-01
7.00,19.184850,180.0,MEAN,5,4.93486374e-01,7.40906602e-01,6.81755813e-01,6.03582875e-01,7.56114532e-01,4.18559517e-01,1.32702666e-01
7.00,28.745550,180.0,MEAN,5,3.40136939e-01,6.07770992e-01,5.63275333e-01,4.77540922e-01,5.01349359e-01,2.65311006e-01,8.47562762e-02
7.00,43.070780,180.0,MEAN,5,2.21312637e-01,4.69120865e-01,4.30959595e-01,3.47562053e-01,3.03574359e-01,1.53011755e-01,4.93456910e-02
7.00,64.534950,180.0,MEAN,5,1.53082560e-01,3.63119738e-01,3.38777352e-01,2.68529749e-01,2.07558712e-01,1.01236410e-01,3.30725046e-02
7.00,96.695690,180.0,MEAN,5,1.29569909e-01,3.37565271e-01,2.95803312e-01,2.22689151e-01,1.59807603e-01,7.66341794e-02,2.53617264e-02
7.00,144.883630,180.0,MEAN,5,1.00625995e-01,2.70526278e-01,2.40428556e-01,1.80541850e-01,1.21876753e-01,5.76757162e-02,1.95017559e-02
7.00,217.085850,180.0,MEAN,5,6.55095120e-02,1.74182788e-01,1.69473327e-01,1.33189968e-01,8.52309143e-02,3.98559769e-02,1.39012325e-02
7.00,0.100000,280.0,MEAN,5,1.61336002e+00,2.25293116e+00,1.98545098e+00,1.95672110e+00,2.12843673e+00,1.01828233e+00,3.18596444e-01
7.00,0.149830,280.0,MEAN,5,1.61228425e+00,2.25198157e+00,1.98538804e+00,1.95688842e+00,2.12854873e+00,1.01836932e+00,3.18635104e-01
7.00,0.224500,280.0,MEAN,5,1.61120909e+00,2.25103224e+00,1.98532508e+00,1.95705577e+00,2.12866074e+00,1.01845634e+00,3.18673772e-01
7.00,0.336380,280.0,MEAN,5,1.61013465e+00,2.25008329e+00,1.98526208e+00,1.95722311e+00,2.12877276e+00,1.01854335e+00,3.18712445e-01
7.00,0.504020,280.0,MEAN,5,1.60906090e+00,2.24913468e+00,1.98519906e+00,1.95739046e+00,2.12888479e+00,1.01863038e+00,3.18751123e-01
7.00,0.755200,280.0,MEAN,5,1.60798788e+00,2.24818644e+00,1.98513602e+00,1.95755781e+00,2.12899682e+00,1.01871742e+00,3.18789804e-01
7.00,1.131550,280.0,MEAN,5,1.58300531e+00,2.22269629e+00,1.97297975e+00,1.94662439e+00,2.11306281e+00,1.01145212e+00,3.16660260e-01
7.00,1.695450,280.0,MEAN,5,1.50620117e+00,2.14320169e+00,1.93376175e+00,1.91086297e+00,2.06150970e+00,9.87849719e-01,3.09706271e-01
7.00,2.540370,280.0,MEAN,5,1.43308165e+00,2.06631848e+00,1.89516291e+00,1.87569084e+00,2.01121100e+00,9.64797963e-01,3.02904952e-01
7.00,3.806360,280.0,MEAN,5,1.36346958e+00,1.99195714e+00,1.85716816e+00,1.84109562e+00,1.96213601e+00,9.42283993e-01,2.96252947e-01
7.00,5.703240,280.0,MEAN,5,1.24065325e+00,1.86467458e+00,1.78104927e+00,1.76437394e+00,1.85516425e+00,8.92231955e-01,2.81157606e-01
7.00,8.545430,280.0,MEAN,5,1.02890823e+00,1.64053645e+00,1.63186325e+00,1.60836779e+00,1.64361943e+00,7.92311883e-01,2.50696146e-01
7.00,12.804020,280.0,MEAN,5,8.01801861e-01,1.37766127e+00,1.41484617e+00,1.36792113e+00,1.33717318e+00,6.45291922e-01,2.05155623e-01
7.00,19.184850,280.0,MEAN,5,5.76366803e-01,1.09580274e+00,1.13978382e+00,1.05664042e+00,9.65731210e-01,4.65393725e-01,1.48765799e-01
7.00,28.745550,280.0,MEAN,5,3.85638250e-01,8.21599143e-01,8.40658993e-01,7.28890321e-01,6.09585305e-01,2.92406820e-01,9.40389733e-02
7.00,43.070780,280.0,MEAN,5,2.43358766e-01,5.81270482e-01,5.75162612e-01,4.61746074e-01,3.50283570e-01,1.66980321e-01,5.41209526e-02
7.00,64.534950,280.0,MEAN,5,1.64612222e-01,4.24154317e-01,4.18550172e-01,3.23071439e-01,2.30113021e-01,1.09581678e-01,3.59296546e-02
7.00,96.695690,280.0,MEAN,5,1.38105275e-01,3.85721223e-01,3.54941315e-01,2.57809379e-01,1.74300073e-01,8.26552601e-02,2.74382364e-02
7.00,144.883630,280.0,MEAN,5,1.05994134e-01,3.00507326e-01,2.77777329e-01,1.98650483e-01,1.29959767e-01,6.18793127e-02,2.09693187e-02
7.00,217.085850,280.0,MEAN,5,6.79081276e-02,1.86678619e-01,1.86489749e-01,1.36998344e-01,8.80023825e-02,4.23947250e-02,1.47995135e-02
7.00,0.100000,380.0,MEAN,5,1.89120652e+00,3.38065351e+00,2.95886055e+00,2.66428919e+00,1.92511103e+00,9.11709840e-01,3.01318198e-01
7.00,0.149830,380.0,MEAN,5,1.88985194e+00,3.37877619e+00,2.95834863e+00,2.66421972e+00,1.92518446e+00,9.11783964e-01,3.01353178e-01
7.00,0.224500,380.0,MEAN,5,1.88849819e+00,3.37689966e+00,2.95783671e+00,2.66415024e+00,1.92525790e+00,9.11858102e-01,3.01388164e-01
7.00,0.336380,380.0,MEAN,5,1.88714542e+00,3.37502417e+00,2.95732487e+00,2.66408075e+00,1.92533134e+00,9.11932245e-01,3.01423155e-01
7.00,0.504020,380.0,MEAN,5,1.88579359e+00,3.37314965e+00,2.95681308e+00,2.66401126e+00,1.92540478e+00,9.12006395e-01,3.01458150e-01
7.00,0.755200,380.0,MEAN,5,1.88444275e+00,3.37127616e+00,2.95630136e+00,2.66394177e+00,1.92547823e+00,9.12080550e-01,3.01493148e-01
7.00,1.131550,380.0,MEAN,5,1.85301165e+00,3.32260199e+00,2.92847350e+00,2.64213724e+00,1.91041828e+00,9.05487952e-01,2.99442200e-01
7.00,1.695450,380.0,MEAN,5,1.75662615e+00,3.17206440e+00,2.84027379e+00,2.57216490e+00,1.86180138e+00,8.84085980e-01,2.92751628e-01
7.00,2.540370,380.0,MEAN,5,1.66521834e+00,3.02812823e+00,2.75459672e+00,2.50400848e+00,1.81442103e+00,8.63189769e-01,2.86210516e-01
7.00,3.806360,380.0,MEAN,5,1.57853089e+00,2.89050229e+00,2.67136677e+00,2.43761963e+00,1.76824575e+00,8.42787352e-01,2.79815520e-01
7.00,5.703240,380.0,MEAN,5,1.42643583e+00,2.65605810e+00,2.51205722e+00,2.29995749e+00,1.66845074e+00,7.97555216e-01,2.65360858e-01
7.00,8.545430,380.0,MEAN,5,1.16701841e+00,2.25378215e+00,2.21502485e+00,2.03360873e+00,1.47229351e+00,7.07421607e-01,2.36264065e-01
7.00,12.804020,380.0,MEAN,5,8.93411062e-01,1.80633306e+00,1.82735999e+00,1.66218391e+00,1.19150082e+00,5.75272831e-01,1.92969391e-01
