rup_mag,dist_rrup,site_vs30,result_type,damping,pga,0.100,0.200,0.400,1.000,2.000,4.000
5.00,0.755200,380.0,MEAN,5,6.94724222e-01,1.17451177e+00,8.69488387e-01,5.58744781e-01,1.71222545e-01,3.63887983e-02,6.79220164e-03
5.00,1.131550,380.0,MEAN,5,6.62822801e-01,1.12612550e+00,8.28055851e-01,5.27405143e-01,1.60665883e-01,3.41290013e-02,6.36975588e-03
5.00,1.695450,380.0,MEAN,5,5.73947888e-01,9.88296625e-01,7.10413882e-01,4.39882301e-01,1.31520539e-01,2.78911057e-02,5.20344899e-03
5.00,2.540370,380.0,MEAN,5,4.96752334e-01,8.66131636e-01,6.08891402e-01,3.66767239e-01,1.07661515e-01,2.27933126e-02,4.25068863e-03
5.00,3.806360,380.0,MEAN,5,4.29705974e-01,7.57906692e-01,5.21312353e-01,3.05695446e-01,8.81300278e-02,1.86272455e-02,3.47237536e-03
5.00,5.703240,380.0,MEAN,5,3.42879678e-01,6.20397982e-01,4.16068345e-01,2.35491227e-01,6.62431731e-02,1.39755167e-02,2.60436701e-03
5.00,8.545430,380.0,MEAN,5,2.30826015e-01,4.39455113e-01,2.85756269e-01,1.53822671e-01,4.17208803e-02,8.78296178e-03,1.63641478e-03
5.00,12.804020,380.0,MEAN,5,1.43458145e-01,2.89348497e-01,1.84782248e-01,9.53966377e-02,2.50292144e-02,5.26258824e-03,9.80829045e-04
5.00,19.184850,380.0,MEAN,5,8.03605111e-02,1.74720588e-01,1.11604320e-01,5.60513077e-02,1.43258640e-02,3.01270598e-03,5.62070952e-04
5.00,28.745550,380.0,MEAN,5,4.06459072e-02,9.67961268e-02,6.26919544e-02,3.10810767e-02,7.80774379e-03,1.64397046e-03,3.07161462e-04
5.00,43.070780,380.0,MEAN,5,2.00946424e-02,5.18865362e-02,3.44297603e-02,1.70904542e-02,4.26392912e-03,8.99767907e-04,1.68448993e-04
5.00,64.534950,380.0,MEAN,5,1.14289310e-02,3.15579143e-02,2.15256418e-02,1.07764521e-02,2.68708218e-03,5.68348977e-04,1.06635929e-04
5.00,96.695690,380.0,MEAN,5,7.15185024e-03,2.18064673e-02,1.56452753e-02,8.01458655e-03,2.01354773e-03,4.27633193e-04,8.05036031e-05
5.00,144.883630,380.0,MEAN,5,4.17088723e-03,1.37629985e-02,1.08073115e-02,5.80748925e-03,1.48961539e-03,3.18897294e-04,6.03806437e-05
5.00,217.085850,380.0,MEAN,5,2.14360180e-03,7.07189424e-03,6.34984089e-03,3.69389912e-03,9.84587900e-04,2.13713008e-04,4.08387971e-05
5.00,0.100000,540.0,MEAN,5,8.04362793e-01,1.56929237e+00,9.80935613e-01,5.00310453e-01,1.27892885e-01,2.78801570e-02,5.28137805e-03
5.00,0.149830,540.0,MEAN,5,8.00484093e-01,1.56264868e+00,9.77222631e-01,4.98472287e-01,1.27438589e-01,2.77828005e-02,5.26308251e-03
5.00,0.224500,540.0,MEAN,5,7.96623529e-01,1.55603165e+00,9.73523033e-01,4.96640652e-01,1.26985857e-01,2.76857736e-02,5.24484840e-03
5.00,0.336380,540.0,MEAN,5,7.92781510e-01,1.54944203e+00,9.69837243e-01,4.94815758e-01,1.26534744e-01,2.75890876e-02,5.22667785e-03
5.00,0.504020,540.0,MEAN,5,7.88957784e-01,1.54287942e+00,9.66165054e-01,4.92997503e-01,1.26085224e-01,2.74927373e-02,5.20856986e-03
5.00,0.755200,540.0,MEAN,5,7.85152418e-01,1.53634398e+00,9.62506564e-01,4.91185937e-01,1.25637309e-01,2.73967252e-02,5.19052496e-03
5.00,1.131550,540.0,MEAN,5,7.46074213e-01,1.46139024e+00,9.10198071e-01,4.61973678e-01,1.17871847e-01,2.56930879e-02,4.86709904e-03
5.00,1.695450,540.0,MEAN,5,6.38184896e-01,1.25235980e+00,7.64519657e-01,3.81159747e-01,9.64414381e-02,2.09914126e-02,3.97443865e-03
5.00,2.540370,540.0,MEAN,5,5.45762116e-01,1.07259543e+00,6.41933194e-01,3.14460611e-01,7.89072216e-02,1.71500995e-02,3.24549552e-03
5.00,3.806360,540.0,MEAN,5,4.66592637e-01,9.18038447e-01,5.38793890e-01,2.59412561e-01,6.45608465e-02,1.40117109e-02,2.65024336e-03
5.00,5.703240,540.0,MEAN,5,3.65826734e-01,7.27572135e-01,4.17638870e-01,1.96798971e-01,4.84916002e-02,1.05082384e-02,1.98659726e-03
5.00,8.545430,540.0,MEAN,5,2.39378852e-01,4.90316215e-01,2.74049082e-01,1.25470000e-01,3.05034142e-02,6.59919068e-03,1.24699986e-03
5.00,12.804020,540.0,MEAN,5,1.44480253e-01,3.07819656e-01,1.69511997e-01,7.59068963e-02,1.82755122e-02,3.95077274e-03,7.46546627e-04
5.00,19.184850,540.0,MEAN,5,7.87224123e-02,1.78435203e-01,9.84673747e-02,4.36045026e-02,1.04463190e-02,2.25947293e-03,4.27226254e-04
5.00,28.745550,540.0,MEAN,5,3.89552285e-02,9.60269313e-02,5.37667544e-02,2.37667169e-02,5.68678945e-03,1.23157219e-03,2.33115891e-04
5.00,43.070780,540.0,MEAN,5,1.90054367e-02,5.06542272e-02,2.90602657e-02,1.29374566e-02,3.10327742e-03,6.73328157e-04,1.27657503e-04
5.00,64.534950,540.0,MEAN,5,1.07440238e-02,3.05943026e-02,1.80417234e-02,8.12091307e-03,1.95492552e-03,4.24975564e-04,8.07296431e-05
5.00,96.695690,540.0,MEAN,5,6.70234826e-03,2.10670964e-02,1.30670391e-02,6.02575786e-03,1.46462197e-03,3.19563623e-04,6.09002309e-05
5.00,144.883630,540.0,MEAN,5,3.90007423e-03,1.32639014e-02,9.00402817e-03,4.35924995e-03,1.08336653e-03,2.38161239e-04,4.56445102e-05
5.00,217.085850,540.0,MEAN,5,2.00134748e-03,6.80407784e-03,5.28136865e-03,2.76963197e-03,7.15998321e-04,1.59510183e-04,3.08514371e-05
5.00,0.100000,760.0,MEAN,5,9.07767665e-01,1.79527676e+00,9.89390893e-01,4.28602338e-01,1.01311182e-01,2.21676878e-02,4.22443531e-03
5.00,0.149830,760.0,MEAN,5,9.03016950e-01,1.78667845e+00,9.85276828e-01,4.26986577e-01,1.00951220e-01,2.20902541e-02,4.20979357e-03
5.00,0.224500,760.0,MEAN,5,8.98290593e-01,1.77812040e+00,9.81179432e-01,4.25376735e-01,1.00592499e-01,2.20130826e-02,4.19520102e-03
5.00,0.336380,760.0,MEAN,5,8.93589074e-01,1.76960353e+00,9.77099163e-01,4.23772996e-01,1.00235059e-01,2.19361824e-02,4.18065937e-03
5.00,0.504020,760.0,MEAN,5,8.88912062e-01,1.76112727e+00,9.73035775e-01,4.22175270e-01,9.98788822e-02,2.18595492e-02,4.16616781e-03
5.00,0.755200,760.0,MEAN,5,8.84259619e-01,1.75269177e+00,9.68989362e-01,4.20583598e-01,9.95239778e-02,2.17831851e-02,4.15172676e-03
5.00,1.131550,760.0,MEAN,5,8.36606600e-01,1.65746825e+00,9.12739657e-01,3.95171255e-01,9.33716830e-02,2.04283764e-02,3.89295490e-03
5.00,1.695450,760.0,MEAN,5,7.06290644e-01,1.39574715e+00,7.57673729e-01,3.25052590e-01,7.63935384e-02,1.66895024e-02,3.17877401e-03
5.00,2.540370,760.0,MEAN,5,5.96273221e-01,1.17535203e+00,6.28951550e-01,2.67375465e-01,6.25025434e-02,1.36349186e-02,2.59561071e-03
5.00,3.806360,760.0,MEAN,5,5.03392548e-01,9.89757486e-01,5.22097653e-01,2.19932313e-01,5.11373603e-02,1.11393863e-02,2.11942967e-03
5.00,5.703240,760.0,MEAN,5,3.87300823e-01,7.65985563e-01,3.98172655e-01,1.66131076e-01,3.84076414e-02,8.35363619e-03,1.58856133e-03
5.00,8.545430,760.0,MEAN,5,2.45819441e-01,4.97629009e-01,2.54731176e-01,1.05173945e-01,2.41584899e-02,5.24558575e-03,9.96994975e-04
5.00,12.804020,760.0,MEAN,5,1.43774848e-01,3.01657847e-01,1.53716978e-01,6.32009029e-02,1.44730055e-02,3.14004323e-03,5.96766300e-04
5.00,19.184850,760.0,MEAN,5,7.60427618e-02,1.69689643e-01,8.73768218e-02,3.60760123e-02,8.27217828e-03,1.79556920e-03,3.41438489e-04
5.00,28.745550,760.0,MEAN,5,3.67550566e-02,8.93926628e-02,4.69645344e-02,1.95684474e-02,4.50293438e-03,9.78563976e-04,1.86261688e-04
5.00,43.070780,760.0,MEAN,5,1.76788296e-02,4.66011247e-02,2.51592125e-02,1.06219869e-02,2.45714328e-03,5.34924504e-04,1.01976585e-04
5.00,64.534950,760.0,MEAN,5,9.92914619e-03,2.80023307e-02,1.55590218e-02,6.65900183e-03,1.54785771e-03,3.37584580e-04,6.44788692e-05
5.00,96.695690,760.0,MEAN,5,6.17332810e-03,1.92329477e-02,1.12468648e-02,4.93782091e-03,1.15963563e-03,2.53828479e-04,4.86354174e-05
5.00,144.883630,760.0,MEAN,5,3.58368604e-03,1.20873801e-02,7.73914913e-03,3.57056286e-03,8.57764202e-04,1.89155116e-04,3.64479927e-05
5.00,217.085850,760.0,MEAN,5,1.83596503e-03,6.19294582e-03,4.53517107e-03,2.26782899e-03,5.66894250e-04,1.26677596e-04,2.46329045e-05
5.00,0.100000,2000.0,MEAN,5,9.07767665e-01,1.27672607e+00,8.61001877e-01,4.08985787e-01,9.91508388e-02,2.13597226e-02,4.04034126e-03
5.00,0.149830,2000.0,MEAN,5,9.03016950e-01,1.27061131e+00,8.57421676e-01,4.07443977e-01,9.87985507e-02,2.12851097e-02,4.02633705e-03
5.00,0.224500,2000.0,MEAN,5,8.98290593e-01,1.26452518e+00,8.53855982e-01,4.05907815e-01,9.84474768e-02,2.12107495e-02,4.01237989e-03
5.00,0.336380,2000.0,MEAN,5,8.93589074e-01,1.25846833e+00,8.50305192e-01,4.04377478e-01,9.80976579e-02,2.11366506e-02,3.99847140e-03
5.00,0.504020,2000.0,MEAN,5,8.88912062e-01,1.25244037e+00,8.46769092e-01,4.02852877e-01,9.77490744e-02,2.10628091e-02,3.98461083e-03
5.00,0.755200,2000.0,MEAN,5,8.84259619e-01,1.24644140e+00,8.43247766e-01,4.01334054e-01,9.74017364e-02,2.09892269e-02,3.97079858e-03
5.00,1.131550,2000.0,MEAN,5,8.36606600e-01,1.17872239e+00,7.94297344e-01,3.77084799e-01,9.13806171e-02,1.96837842e-02,3.72329847e-03
5.00,1.695450,2000.0,MEAN,5,7.06290644e-01,9.92597248e-01,6.59353656e-01,3.10175371e-01,7.47644773e-02,1.60811522e-02,3.04022870e-03
5.00,2.540370,2000.0,MEAN,5,5.96273221e-01,8.35861419e-01,5.47335203e-01,2.55138050e-01,6.11696709e-02,1.31378819e-02,2.48247155e-03
5.00,3.806360,2000.0,MEAN,5,5.03392548e-01,7.03874306e-01,4.54347278e-01,2.09866307e-01,5.00468262e-02,1.07332958e-02,2.02703785e-03
5.00,5.703240,2000.0,MEAN,5,3.87300823e-01,5.44737033e-01,3.46503496e-01,1.58527480e-01,3.75885472e-02,8.04907347e-03,1.51930138e-03
5.00,8.545430,2000.0,MEAN,5,2.45819441e-01,3.53893028e-01,2.21675803e-01,1.00360276e-01,2.36432480e-02,5.05430830e-03,9.53515823e-04
5.00,12.804020,2000.0,MEAN,5,1.43774848e-01,2.14526498e-01,1.33769785e-01,6.03082828e-02,1.41643121e-02,3.02552201e-03,5.70733480e-04
5.00,19.184850,2000.0,MEAN,5,7.60427618e-02,1.20676207e-01,7.60383061e-02,3.44248619e-02,8.09573053e-03,1.73006829e-03,3.26538695e-04
5.00,28.745550,2000.0,MEAN,5,3.67550566e-02,6.35723390e-02,4.08701480e-02,1.86728260e-02,4.40688033e-03,9.42858011e-04,1.78130415e-04
5.00,43.070780,2000.0,MEAN,5,1.76788296e-02,3.31407792e-02,2.18944093e-02,1.01358329e-02,2.40472699e-03,5.15401481e-04,9.75231623e-05
5.00,64.534950,2000.0,MEAN,5,9.92914619e-03,1.99140915e-02,1.35399942e-02,6.35422830e-03,1.51483790e-03,3.25261667e-04,6.16622762e-05
5.00,96.695690,2000.0,MEAN,5,6.17332810e-03,1.36776715e-02,9.78740735e-03,4.71182351e-03,1.13489738e-03,2.44561701e-04,4.65105023e-05
5.00,144.883630,2000.0,MEAN,5,3.58368604e-03,8.59604132e-03,6.73487291e-03,3.40714302e-03,8.39465579e-04,1.82248508e-04,3.48552651e-05
5.00,217.085850,2000.0,MEAN,5,1.83596503e-03,4.40416516e-03,3.94666136e-03,2.16403352e-03,5.54800677e-04,1.22051612e-04,2.35562997e-05
5.00,0.100000,3000.0,MEAN,5,7.65784248e-01,1.11270968e+00,6.37222886e-01,3.27018759e-01,8.69374851e-02,1.96486780e-02,3.81223895e-03
5.00,0.149830,3000.0,MEAN,5,7.61776590e-01,1.10738046e+00,6.34573199e-01,3.25785952e-01,8.66285917e-02,1.95800421e-02,3.79902536e-03
5.00,0.224500,3000.0,MEAN,5,7.57789480e-01,1.10207620e+00,6.31934248e-01,3.24557661e-01,8.63207629e-02,1.95116386e-02,3.78585617e-03
5.00,0.336380,3000.0,MEAN,5,7.53823323e-01,1.09679745e+00,6.29306327e-01,3.23334026e-01,8.60140345e-02,1.94434756e-02,3.77273290e-03
5.00,0.504020,3000.0,MEAN,5,7.49877840e-01,1.09154388e+00,6.26689278e-01,3.22114979e-01,8.57083894e-02,1.93755492e-02,3.75965485e-03
5.00,0.755200,3000.0,MEAN,5,7.45953082e-01,1.08631557e+00,6.24083163e-01,3.20900551e-01,8.54038363e-02,1.93078614e-02,3.74662238e-03
5.00,1.131550,3000.0,MEAN,5,7.05753445e-01,1.02729618e+00,5.87855218e-01,3.01511219e-01,8.01243956e-02,1.81069926e-02,3.51309518e-03
5.00,1.695450,3000.0,MEAN,5,5.95820132e-01,8.65081864e-01,4.87984116e-01,2.48011467e-01,6.55550242e-02,1.47929535e-02,2.86858894e-03
5.00,2.540370,3000.0,MEAN,5,5.03010471e-01,7.28481321e-01,4.05079857e-01,2.04004470e-01,5.36348196e-02,1.20854571e-02,2.34232064e-03
5.00,3.806360,3000.0,MEAN,5,4.24657210e-01,6.13450116e-01,3.36259992e-01,1.67805879e-01,4.38820817e-02,9.87349307e-03,1.91259899e-03
5.00,5.703240,3000.0,MEAN,5,3.26723325e-01,4.74756633e-01,2.56445385e-01,1.26756141e-01,3.29584077e-02,7.40429341e-03,1.43352740e-03
5.00,8.545430,3000.0,MEAN,5,2.07370964e-01,3.08429668e-01,1.64061077e-01,8.02465364e-02,2.07308838e-02,4.64942726e-03,8.99683943e-04
5.00,12.804020,3000.0,MEAN,5,1.21287107e-01,1.86967054e-01,9.90023024e-02,4.82215775e-02,1.24195588e-02,2.78315917e-03,5.38512037e-04
5.00,19.184850,3000.0,MEAN,5,6.41489574e-02,1.05280000e-01,5.62755439e-02,2.75255913e-02,7.09850225e-03,1.59147923e-03,3.08103561e-04
5.00,28.745550,3000.0,MEAN,5,3.10062194e-02,5.54054302e-02,3.02477781e-02,1.49305051e-02,3.86404288e-03,8.67329313e-04,1.68073848e-04
5.00,43.070780,3000.0,MEAN,5,1.49136941e-02,2.88833030e-02,1.62039353e-02,8.10445643e-03,2.10851385e-03,4.74114668e-04,9.20173752e-05
5.00,64.534950,3000.0,MEAN,5,8.37613416e-03,1.73558000e-02,1.00208773e-02,5.08074345e-03,1.32824088e-03,2.99206217e-04,5.81810584e-05
5.00,96.695690,3000.0,MEAN,5,5.20776142e-03,1.19205504e-02,7.24360785e-03,3.76750178e-03,9.95101251e-04,2.24970811e-04,4.38846960e-05
5.00,144.883630,3000.0,MEAN,5,3.02316378e-03,7.49173894e-03,4.98444344e-03,2.72429928e-03,7.36060603e-04,1.67649287e-04,3.28874693e-05
5.00,217.085850,3000.0,MEAN,5,1.54880280e-03,3.83837797e-03,2.92090297e-03,1.73032799e-03,4.86460590e-04,1.12274531e-04,2.22264006e-05
6.00,0.100000,180.0,MEAN,5,6.87910406e-01,7.99711006e-01,5.57786132e-01,4.07528961e-01,4.13014125e-01,1.57696130e-01,3.50473165e-02
6.00,0.149830,180.0,MEAN,5,6.85599422e-01,7.98989399e-01,5.57762722e-01,4.07511761e-01,4.12372459e-01,1.57391389e-01,3.49816944e-02
6.00,0.224500,180.0,MEAN,5,6.83295683e-01,7.98267034e-01,5.57738500e-01,4.07494189e-01,4.11731677e-01,1.57087203e-01,3.49161880e-02
6.00,0.336380,180.0,MEAN,5,6.80999460e-01,7.97544003e-01,5.57713465e-01,4.07476248e-01,4.11091861e-01,1.56783612e-01,3.48508057e-02
6.00,0.504020,180.0,MEAN,5,6.78710630e-01,7.96820274e-01,5.57687614e-01,4.07457933e-01,4.10452981e-01,1.56480601e-01,3.47855443e-02
6.00,0.755200,180.0,MEAN,5,6.76429264e-01,7.96095873e-01,5.57660945e-01,4.07439246e-01,4.09815063e-01,1.56178181e-01,3.47204064e-02
6.00,1.131550,180.0,MEAN,5,6.60224709e-01,7.87291103e-01,5.53002681e-01,4.03229431e-01,4.00742226e-01,1.52258808e-01,3.38594372e-02
6.00,1.695450,180.0,MEAN,5,6.14476077e-01,7.60334682e-01,5.37846811e-01,3.89687199e-01,3.73743665e-01,1.40726774e-01,3.13219848e-02
6.00,2.540370,180.0,MEAN,5,5.71779491e-01,7.33682262e-01,5.22719772e-01,3.76424374e-01,3.48544702e-01,1.30068072e-01,2.89746564e-02
6.00,3.806360,180.0,MEAN,5,5.31930405e-01,7.07324725e-01,5.07614424e-01,3.63429657e-01,3.25025013e-01,1.20216559e-01,2.68032051e-02
6.00,5.703240,180.0,MEAN,5,4.72582010e-01,6.61786597e-01,4.78192072e-01,3.38283518e-01,2.85666603e-01,1.04101301e-01,2.32380197e-02
6.00,8.545430,180.0,MEAN,5,3.81149969e-01,5.79174464e-01,4.21201438e-01,2.91089568e-01,2.21998181e-01,7.87560688e-02,1.76136042e-02
6.00,12.804020,180.0,MEAN,5,2.85111162e-01,4.81592689e-01,3.54262721e-01,2.38691258e-01,1.60461327e-01,5.50030336e-02,1.23330893e-02
6.00,19.184850,180.0,MEAN,5,1.91193226e-01,3.73212650e-01,2.80830280e-01,1.85171260e-01,1.07358339e-01,3.52702717e-02,7.93696811e-03
6.00,28.745550,180.0,MEAN,5,1.13744558e-01,2.61519341e-01,2.04597401e-01,1.34019445e-01,6.73103596e-02,2.11441388e-02,4.78140982e-03
6.00,43.070780,180.0,MEAN,5,6.30267695e-02,1.65613118e-01,1.34564730e-01,8.85741424e-02,4.00096159e-02,1.21171252e-02,2.75499462e-03
6.00,64.534950,180.0,MEAN,5,3.83984448e-02,1.10136876e-01,9.20787012e-02,6.11502837e-02,2.61702327e-02,7.77663752e-03,1.77718948e-03
6.00,96.695690,180.0,MEAN,5,2.52783006e-02,7.94214156e-02,7.00237097e-02,4.77685550e-02,2.00478845e-02,5.91973770e-03,1.36204602e-03
6.00,144.883630,180.0,MEAN,5,1.53665962e-02,5.12896369e-02,4.97449741e-02,3.58757635e-02,1.51039109e-02,4.47343715e-03,1.04010615e-03
6.00,217.085850,180.0,MEAN,5,8.33955103e-03,2.71577489e-02,3.01771659e-02,2.37803347e-02,1.03045312e-02,3.09722465e-03,7.31509868e-04
6.00,0.100000,280.0,MEAN,5,8.26563082e-01,1.29341850e+00,1.04265463e+00,8.14417243e-01,5.52403382e-01,1.76754216e-01,3.96610315e-02
6.00,0.149830,280.0,MEAN,5,8.23543832e-01,1.29103478e+00,1.04139089e+00,8.13260352e-01,5.51283179e-01,1.76398203e-01,3.95829706e-02
6.00,0.224500,280.0,MEAN,5,8.20535036e-01,1.28865377e+00,1.04012766e+00,8.12104676e-01,5.50165118e-01,1.76042869e-01,3.95050549e-02
6.00,0.336380,280.0,MEAN,5,8.17537045e-01,1.28627575e+00,1.03886509e+00,8.10950360e-01,5.49049340e-01,1.75688258e-01,3.94272942e-02
6.00,0.504020,280.0,MEAN,5,8.15280000e-01,1.28390064e+00,1.03760313e+00,8.09797353e-01,5.47935790e-01,1.75334353e-01,3.93496849e-02
6.00,0.755200,280.0,MEAN,5,8.11573057e-01,1.28152852e+00,1.03634183e+00,8.08645699e-01,5.46824511e-01,1.74981168e-01,3.92722299e-02
