rup_mag,rup_hypo_depth,dist_rrup,site_vs30,site_z2pt5,site_fpeak,result_type,damping,pgv,pga,0.01,0.01259,0.01585,0.01995,0.02512,0.03162,0.03981,0.05012,0.06310,0.07943,0.1,0.12589,0.15849,0.19953,0.25119,0.31623,0.39810,0.50119,0.63096,0.79433,1.0,1.25892,1.58489,1.99526,2.51189,3.16228,3.98107,5.01187,6.30957,7.94328,10.000
8.000000,10.000000,10.000000,500.000000,0.000000,-1.000000,INTER_EVENT_STDDEV,5,0.4820000000,0.5130000000,0.5130000000,0.5130000000,0.5130000000,0.5150000000,0.5190000000,0.5280000000,0.5440000000,0.5630000000,0.5770000000,0.5770000000,0.5600000000,0.5340000000,0.5090000000,0.4980000000,0.5010000000,0.5100000000,0.5110000000,0.5030000000,0.4910000000,0.4830000000,0.4720000000,0.4570000000,0.4350000000,0.4210000000,0.4220000000,0.4270000000,0.4290000000,0.4160000000,0.4020000000,0.3920000000,0.3920000000
8.000000,10.000000,10.000000,500.000000,0.000000,-1.000000,INTRA_EVENT_STDDEV,5,0.4766812352,0.6183752906,0.6175993847,0.6190129239,0.6190129239,0.6211119062,0.6246671113,0.6310071315,0.6415894326,0.6570395726,0.6774215822,0.6986444017,0.7114632809,0.7086113180,0.6908610569,0.6682252614,0.6407948190,0.6150325195,0.5899567781,0.5708554984,0.5608921465,0.5600723168,0.5632566023,0.5644147411,0.5614588142,0.5557877293,0.5487221519,0.5430745805,0.5331885220,0.5120156248,0.4872381348,0.4582248356,0.4341624120
8.000000,10.000000,10.000000,500.000000,0.000000,-1.000000,TOTAL_STDDEV,5,0.6780000000,0.8030000000,0.8030000000,0.8040000000,0.8050000000,0.8060000000,0.8120000000,0.8220000000,0.8410000000,0.8650000000,0.8900000000,0.9060000000,0.9050000000,0.8870000000,0.8580000000,0.8340000000,0.8130000000,0.7990000000,0.7800000000,0.7610000000,0.7450000000,0.7400000000,0.7350000000,0.7270000000,0.7100000000,0.6970000000,0.6930000000,0.6910000000,0.6840000000,0.6600000000,0.6310000000,0.6030000000,0.5850000000
