rup_mag,dist_rrup,site_vs30,result_type,damping,pgv,pga,0.01,0.02,0.025,0.03,0.04,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1,1.5,2,2.5,3,4,5,7.5,10
7.6,341,800,MEAN,5,0.4623578667,0.0026980343,0.0029009590,0.0029700219,0.0029018991,0.0029430248,0.0031265462,0.0032592816,0.0036510171,0.0040864805,0.0047317465,0.0050644170,0.0053101737,0.0057401873,0.0057868992,0.0053332709,0.0046666854,0.0039860295,0.0027132811,0.0019382970,0.0012841320,0.0009303931,0.0005583096,0.0003636064,0.0001810971,0.0000972191
8,341,800,MEAN,5,0.7527048151,0.0042240451,0.0045418780,0.0046147893,0.0044981075,0.0045508782,0.0048191648,0.0050116576,0.0055893035,0.0062359090,0.0071888520,0.0076697288,0.0080195389,0.0086518144,0.0086959604,0.0080157687,0.0072289268,0.0063094591,0.0044264521,0.0032303897,0.0021763486,0.0015983519,0.0009806841,0.0006496813,0.0003339115,0.0001832622
8.3,341,800,MEAN,5,1.2416802662,0.0056200155,0.0060430859,0.0061400801,0.0059847955,0.0060549463,0.0064118255,0.0066678461,0.0074362934,0.0082964897,0.0096623425,0.0103863413,0.0109157547,0.0118155754,0.0119190253,0.0110101201,0.0099485250,0.0086840469,0.0060876020,0.0044363892,0.0029845393,0.0021893613,0.0013405691,0.0008865330,0.0004543163,0.0002489038
