rup_mag,dist_rrup,site_vs30,result_type,damping,pgv,pga,0.01,0.02,0.025,0.03,0.04,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1,1.5,2,2.5,3,4,5,7.5,10
7.4,876,987,MEAN,5,0.0921643067,0.0001708282,0.0002080579,0.0002158084,0.0002166306,0.0002183420,0.0002196523,0.0002222177,0.0002401335,0.0002569541,0.0002802694,0.0003002402,0.0003255891,0.0003369902,0.0003541760,0.0003250107,0.0004581347,0.0005646524,0.0006048605,0.0005634749,0.0005026312,0.0004027408,0.0003374049,0.0002652414,0.0001911956,0.0001247543
7.6,876,987,MEAN,5,0.1332299569,0.0002139878,0.0002606241,0.0002703326,0.0002713625,0.0002735062,0.0002751474,0.0002783607,0.0003008028,0.0003218728,0.0003534741,0.0003805594,0.0004140954,0.0004295400,0.0004525311,0.0004158488,0.0005868898,0.0007233496,0.0007744012,0.0007206993,0.0006422395,0.0005141944,0.0004301776,0.0003377679,0.0002429909,0.0001583611
7.8,876,987,MEAN,5,0.1916797708,0.0002667773,0.0003249191,0.0003370227,0.0003383066,0.0003409788,0.0003430247,0.0003470304,0.0003750086,0.0004012762,0.0004436800,0.0004800718,0.0005241567,0.0005449046,0.0005754509,0.0005295465,0.0007482586,0.0009222490,0.0009867584,0.0009174205,0.0008167327,0.0006533785,0.0005458593,0.0004280874,0.0003073548,0.0002000690
