rup_mag,dist_rrup,site_vs30,result_type,damping,pgv,pga,0.01,0.02,0.025,0.03,0.04,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1,1.5,2,2.5,3,4,5,7.5,10
8.6,456,345,MEAN,5,4.4862222535,0.0183265038,0.0195282400,0.0194044412,0.0196495610,0.0202206965,0.0223252255,0.0249110105,0.0299363295,0.0330961665,0.0364303954,0.0375555975,0.0420099133,0.0480391414,0.0478028598,0.0474733508,0.0492363144,0.0434838759,0.0326734336,0.0229483427,0.0171504252,0.0136592885,0.0095905821,0.0071781276,0.0041761730,0.0026247433
8.5,456,345,MEAN,5,3.8131740360,0.0167546863,0.0178599322,0.0177468571,0.0179712729,0.0184947393,0.0204210273,0.0227875293,0.0273851354,0.0302762735,0.0332126848,0.0341518662,0.0381415113,0.0435728988,0.0433060427,0.0429707046,0.0445250013,0.0393032873,0.0295227458,0.0207340171,0.0154951721,0.0123209121,0.0086567722,0.0064830288,0.0037754557,0.0023742941
8,456,345,MEAN,5,2.1192512198,0.0098395108,0.0105063611,0.0105398864,0.0107058546,0.0110538009,0.0122577863,0.0137228180,0.0165842463,0.0184101584,0.0203053550,0.0209600472,0.0235018331,0.0269308680,0.0268651740,0.0266316252,0.0265335016,0.0227463383,0.0164070528,0.0111897826,0.0081692336,0.0063274261,0.0043226709,0.0031682507,0.0017730107,0.0010841831
