37.099,-122.000
0.001,3.87E-02
0.01,9.32E-03
0.05,1.39E-03
0.1,4.41E-04
0.15,1.76E-04
0.2,6.47E-05
0.25,2.27E-05
0.3,8.45E-06
0.35,2.66E-06
0.4,5.84E-07

