rup_mag,rup_rake,dist_rjb,site_vs30,site_z1pt0,result_type,damping,pgv,pga,0.010,0.020,0.050,0.100,0.150,0.200,0.210,0.220,0.230,0.240,0.250,0.300,0.400,0.500,0.600,0.700,0.800,0.900,1.000,1.500,2.000,2.500,3.000,3.500,4.000,4.500,5.000,5.500,6.000,6.500,7.000,7.500,8.000,8.500,9.000,9.500,10.000
3.0,-90.0,0.0,1000.0,0.0,MEAN,5.0,5.9040000e-02,4.8108700e-03,4.9203200e-03,5.1457700e-03,9.8746700e-03,1.2030000e-02,7.8276300e-03,5.0002600e-03,4.5861700e-03,4.2233300e-03,3.7968600e-03,3.4289500e-03,3.1341800e-03,1.9853900e-03,9.8301800e-04,5.7485700e-04,3.6845600e-04,2.5452300e-04,1.8344000e-04,1.3596400e-04,1.0365500e-04,3.7405200e-05,1.9901400e-05,1.4479300e-05,1.2037000e-05,1.0055600e-05,8.3583100e-06,6.7625100e-06,5.2165400e-06,3.9057700e-06,2.8449400e-06,2.0681600e-06,1.5325400e-06,1.1498500e-06,9.1634900e-07,7.5866600e-07,6.5187900e-07,5.7697900e-07,5.1994500e-07
3.0,-90.0,50.0,1250.0,0.0,MEAN,5.0,1.8820000e-03,1.0744300e-04,1.0962700e-04,1.1462400e-04,2.0356600e-04,2.8288700e-04,2.2667100e-04,1.6061500e-04,1.4916700e-04,1.3901200e-04,1.2648000e-04,1.1554200e-04,1.0643800e-04,7.0060700e-05,3.7077200e-05,2.3600100e-05,1.5947700e-05,1.1704800e-05,8.8304100e-06,6.8177300e-06,5.3990100e-06,2.3075100e-06,1.3990900e-06,1.0611400e-06,9.0459800e-07,7.7866100e-07,6.6736500e-07,5.5503600e-07,4.4862100e-07,3.5040100e-07,2.6898100e-07,2.0350600e-07,1.5236500e-07,1.1444800e-07,8.8849800e-08,7.1293400e-08,5.9489600e-08,5.1076400e-08,4.4895200e-08
3.0,-90.0,20.0,1250.0,0.0,MEAN,5.0,6.7368500e-03,4.4831600e-04,4.5793300e-04,4.8017000e-04,8.7523000e-04,1.1553700e-03,8.6168700e-04,5.8637400e-04,5.4142100e-04,5.0177200e-04,4.5410100e-04,4.1270900e-04,3.7880200e-04,2.4513000e-04,1.2614900e-04,7.8573100e-05,5.2367300e-05,3.7821600e-05,2.8176300e-05,2.1514600e-05,1.6864400e-05,6.9861900e-06,4.2161900e-06,3.2116500e-06,2.7423900e-06,2.3616400e-06,2.0222500e-06,1.6785200e-06,1.3516600e-06,1.0531900e-06,8.0713700e-07,6.1263100e-07,4.6339300e-07,3.5279900e-07,2.7863300e-07,2.2756600e-07,1.9291500e-07,1.6797300e-07,1.4930600e-07
3.0,-90.0,75.0,200.0,1000.0,MEAN,5.0,4.9726700e-03,1.5958300e-04,1.6378100e-04,1.6188200e-04,2.2591600e-04,3.3727400e-04,3.3459200e-04,2.9773500e-04,2.8765300e-04,2.7835900e-04,2.6224900e-04,2.4769900e-04,2.3549000e-04,1.7906300e-04,1.1053300e-04,7.7130400e-05,5.5076800e-05,4.1899200e-05,3.3358100e-05,2.7797100e-05,2.3744800e-05,1.1320200e-05,6.8864600e-06,5.2436100e-06,4.4034900e-06,3.7070800e-06,3.1065000e-06,2.4593800e-06,1.8882100e-06,1.4175200e-06,1.0394500e-06,7.4860700e-07,5.3183600e-07,3.7827500e-07,2.7543700e-07,2.1001900e-07,1.6659100e-07,1.3608000e-07,1.1391500e-07
3.0,-90.0,20.0,1250.0,0.0,MEAN,5.0,6.7368500e-03,4.4831600e-04,4.5793300e-04,4.8017000e-04,8.7523000e-04,1.1553700e-03,8.6168700e-04,5.8637400e-04,5.4142100e-04,5.0177200e-04,4.5410100e-04,4.1270900e-04,3.7880200e-04,2.4513000e-04,1.2614900e-04,7.8573100e-05,5.2367300e-05,3.7821600e-05,2.8176300e-05,2.1514600e-05,1.6864400e-05,6.9861900e-06,4.2161900e-06,3.2116500e-06,2.7423900e-06,2.3616400e-06,2.0222500e-06,1.6785200e-06,1.3516600e-06,1.0531900e-06,8.0713700e-07,6.1263100e-07,4.6339300e-07,3.5279900e-07,2.7863300e-07,2.2756600e-07,1.9291500e-07,1.6797300e-07,1.4930600e-07
3.0,-90.0,50.0,1250.0,0.0,MEAN,5.0,1.8820000e-03,1.0744300e-04,1.0962700e-04,1.1462400e-04,2.0356600e-04,2.8288700e-04,2.2667100e-04,1.6061500e-04,1.4916700e-04,1.3901200e-04,1.2648000e-04,1.1554200e-04,1.0643800e-04,7.0060700e-05,3.7077200e-05,2.3600100e-05,1.5947700e-05,1.1704800e-05,8.8304100e-06,6.8177300e-06,5.3990100e-06,2.3075100e-06,1.3990900e-06,1.0611400e-06,9.0459800e-07,7.7866100e-07,6.6736500e-07,5.5503600e-07,4.4862100e-07,3.5040100e-07,2.6898100e-07,2.0350600e-07,1.5236500e-07,1.1444800e-07,8.8849800e-08,7.1293400e-08,5.9489600e-08,5.1076400e-08,4.4895200e-08
3.0,-90.0,50.0,600.0,300.0,MEAN,5.0,3.4863500e-03,1.6688600e-04,1.7074400e-04,1.7466000e-04,2.8488200e-04,4.0448300e-04,3.4684200e-04,2.6604200e-04,2.5050800e-04,2.3654300e-04,2.1783000e-04,2.0130200e-04,1.8753600e-04,1.2993900e-04,7.2352800e-05,4.6351000e-05,3.1519800e-05,2.2956500e-05,1.7418000e-05,1.3654600e-05,1.0986300e-05,4.7372300e-06,2.8004200e-06,2.0738800e-06,1.7061800e-06,1.4134300e-06,1.1624300e-06,9.3402700e-07,7.3256800e-07,5.6463200e-07,4.2766600e-07,3.1956700e-07,2.3648700e-07,1.7567600e-07,1.3365800e-07,1.0649800e-07,8.8166100e-08,7.5052900e-08,6.5382100e-08
3.0,-90.0,0.0,1250.0,0.0,MEAN,5.0,4.8948700e-02,4.2080200e-03,4.3001900e-03,4.5272600e-03,8.9154400e-03,1.0790600e-02,6.8779600e-03,4.2890000e-03,3.9173600e-03,3.5930400e-03,3.2184000e-03,2.8963600e-03,2.6383500e-03,1.6454400e-03,8.0220200e-04,4.8022000e-04,3.1088800e-04,2.1978900e-04,1.6072300e-04,1.2065300e-04,9.3111600e-05,3.4906600e-05,1.9813100e-05,1.4570300e-05,1.2121400e-05,1.0130900e-05,8.4239800e-06,6.8171300e-06,5.2594000e-06,3.9382600e-06,2.8686800e-06,2.0854100e-06,1.5452600e-06,1.1593000e-06,9.2376200e-07,7.6467900e-07,6.5692100e-07,5.8132200e-07,5.2374600e-07
3.0,-90.0,50.0,200.0,1000.0,MEAN,5.0,8.7683600e-03,3.2242000e-04,3.3122600e-04,3.2788600e-04,4.7081300e-04,6.9028800e-04,6.5510000e-04,5.6578300e-04,5.4385400e-04,5.2373700e-04,4.9108400e-04,4.6173000e-04,4.3745000e-04,3.2729100e-04,1.9665800e-04,1.3433500e-04,9.4612700e-05,7.0944000e-05,5.5862500e-05,4.6122200e-05,3.9081200e-05,1.8210800e-05,1.1046000e-05,8.4544100e-06,7.1236100e-06,6.0111200e-06,5.0397500e-06,3.9888100e-06,3.0623000e-06,2.3010300e-06,1.6908400e-06,1.2231500e-06,8.7494300e-07,6.2765700e-07,4.6094200e-07,3.5442300e-07,2.8307100e-07,2.3244500e-07,1.9532300e-07
3.0,-90.0,75.0,1250.0,0.0,MEAN,5.0,1.0670100e-03,5.3161800e-05,5.4189200e-05,5.6572300e-05,9.7642400e-05,1.3815900e-04,1.1571900e-04,8.4482200e-05,7.8860100e-05,7.3848300e-05,6.7511400e-05,6.1954400e-05,5.7271100e-05,3.8313100e-05,2.0830300e-05,1.3544700e-05,9.2799600e-06,6.9101700e-06,5.2711700e-06,4.1076000e-06,3.2793400e-06,1.4341800e-06,8.7219400e-07,6.5812600e-07,5.5917700e-07,4.8020100e-07,4.1136200e-07,3.4221800e-07,2.7661900e-07,2.1585900e-07,1.6535800e-07,1.2455200e-07,9.2615200e-08,6.8975300e-08,5.3092500e-08,4.2246100e-08,3.5010400e-08,2.9901600e-08,2.6183500e-08
3.0,-90.0,75.0,600.0,300.0,MEAN,5.0,1.9766200e-03,8.2575100e-05,8.4401100e-05,8.6204000e-05,1.3664900e-04,1.9755100e-04,1.7707200e-04,1.3993900e-04,1.3244000e-04,1.2566400e-04,1.1627400e-04,1.0794200e-04,1.0091000e-04,7.1059400e-05,4.0649100e-05,2.6602500e-05,1.8341600e-05,1.3553100e-05,1.0397500e-05,8.2268300e-06,6.6731000e-06,2.9443300e-06,1.7457900e-06,1.2862500e-06,1.0546800e-06,8.7166500e-07,7.1651900e-07,5.7589200e-07,4.5170000e-07,3.4783400e-07,2.6290900e-07,1.9558500e-07,1.4374900e-07,1.0587600e-07,7.9867700e-08,6.3107500e-08,5.1886900e-08,4.3938200e-08,3.8131800e-08
3.0,-90.0,100.0,1000.0,0.0,MEAN,5.0,8.6471000e-04,3.5474200e-05,3.6153700e-05,3.7446000e-05,6.1028300e-05,8.7752500e-05,7.8057700e-05,6.0094200e-05,5.6625900e-05,5.3505500e-05,4.9336300e-05,4.5649300e-05,4.2499000e-05,2.9378100e-05,1.6693500e-05,1.0849000e-05,7.4695800e-06,5.5167800e-06,4.1951800e-06,3.2582600e-06,2.5906000e-06,1.1160100e-06,6.3855100e-07,4.7432400e-07,4.0129900e-07,3.4361500e-07,2.9415700e-07,2.4474100e-07,1.9778100e-07,1.5417200e-07,1.1787600e-07,8.8474200e-08,6.5457500e-08,4.8441200e-08,3.7067800e-08,2.9329700e-08,2.4205500e-08,2.0618900e-08,1.8027700e-08
