3.0,100.0,400.0,MEAN,5.0,2.2530600e-03,7.5183100e-05,7.6892600e-05,7.6523700e-05,1.0763300e-04,1.7426700e-04,1.6955200e-04,1.3829400e-04,1.3205300e-04,1.2636500e-04,1.1815300e-04,1.1079000e-04,1.0462300e-04,7.7359700e-05,4.7302800e-05,3.2478700e-05,2.2898600e-05,1.6971700e-05,1.2965200e-05,1.0192300e-05,8.1912900e-06,3.4451300e-06,1.8937100e-06,1.2756500e-06,9.8124700e-07,7.8114300e-07,6.3086400e-07,5.0623100e-07,3.9768800e-07,3.0998500e-07,2.3991900e-07,1.8290800e-07,1.3712500e-07,1.0268600e-07,7.8511600e-08,6.2577000e-08,5.1747000e-08,4.3957100e-08,3.8184300e-08
3.0,75.0,400.0,MEAN,5.0,3.3532400e-03,1.2880600e-04,1.3186700e-04,1.3139900e-04,1.9072600e-04,3.0586200e-04,2.8604400e-04,2.2664600e-04,2.1528900e-04,2.0499200e-04,1.9072700e-04,1.7800100e-04,1.6747500e-04,1.2172500e-04,7.2325100e-05,4.8537700e-05,3.3714900e-05,2.4616900e-05,1.8592500e-05,1.4479300e-05,1.1542900e-05,4.7441300e-06,2.5981200e-06,1.7589000e-06,1.3577600e-06,1.0835300e-06,8.7535000e-07,7.0218500e-07,5.5167800e-07,4.3043800e-07,3.3377500e-07,2.5536400e-07,1.9242100e-07,1.4502300e-07,1.1155000e-07,8.9426400e-08,7.4271200e-08,6.3270700e-08,5.5056500e-08
3.0,100.0,250.0,MEAN,5.0,3.3434300e-03,9.9665600e-05,1.0211000e-04,1.0020500e-04,1.3346500e-04,2.1908400e-04,2.2261300e-04,1.9102800e-04,1.8402400e-04,1.7758600e-04,1.6733100e-04,1.5806800e-04,1.5034700e-04,1.1488100e-04,7.2570800e-05,5.1214500e-05,3.6653600e-05,2.7301000e-05,2.0947600e-05,1.6584100e-05,1.3416400e-05,5.6308000e-06,3.0862300e-06,2.0694200e-06,1.5782800e-06,1.2445500e-06,9.9496000e-07,7.8946300e-07,6.1268700e-07,4.7137600e-07,3.5990800e-07,2.7063100e-07,2.0014600e-07,1.4792500e-07,1.1171000e-07,8.8001900e-08,7.1961200e-08,6.0467900e-08,5.1968000e-08
3.0,50.0,400.0,MEAN,5.0,5.9141000e-03,2.6030000e-04,2.6674600e-04,2.6620900e-04,3.9758100e-04,6.2616800e-04,5.6021600e-04,4.3082700e-04,4.0716600e-04,3.8581700e-04,3.5726800e-04,3.3191500e-04,3.1120500e-04,2.2256000e-04,1.2872100e-04,8.4562100e-05,5.7933600e-05,4.1693500e-05,3.1144200e-05,2.4030700e-05,1.9002700e-05,7.6327500e-06,4.1675700e-06,2.8359500e-06,2.1964900e-06,1.7569800e-06,1.4201000e-06,1.1388600e-06,8.9471000e-07,6.9872100e-07,5.4294000e-07,4.1724100e-07,3.1655800e-07,2.4063100e-07,1.8667900e-07,1.5091400e-07,1.2620200e-07,1.0807600e-07,9.4401600e-08
3.0,0.0,400.0,MEAN,5.0,1.5313800e-01,1.0125500e-02,1.0393100e-02,1.0444600e-02,1.7261100e-02,2.3617200e-02,1.6801600e-02,1.1376300e-02,1.0574600e-02,9.8628600e-03,8.9921300e-03,8.2305900e-03,7.6317500e-03,5.1751900e-03,2.7603900e-03,1.7071400e-03,1.1213600e-03,7.7784500e-04,5.6353200e-04,4.2304000e-04,3.2619600e-04,1.1514200e-04,5.8924200e-05,3.8909400e-05,2.9420700e-05,2.2854900e-05,1.7924100e-05,1.3987400e-05,1.0489100e-05,7.8531600e-06,5.7904800e-06,4.2756500e-06,3.2104900e-06,2.4374700e-06,1.9408700e-06,1.6186600e-06,1.3935900e-06,1.2300500e-06,1.1012900e-06
3.0,0.0,760.0,MEAN,5.0,8.9724300e-02,6.9374900e-03,7.1032900e-03,7.2759800e-03,1.2981100e-02,1.7475800e-02,1.1721600e-02,7.4016200e-03,6.7969000e-03,6.2663900e-03,5.6527100e-03,5.1215400e-03,4.7019200e-03,3.0462000e-03,1.5524200e-03,9.2384500e-04,5.9406400e-04,4.0904700e-04,2.9439900e-04,2.1874500e-04,1.6705900e-04,5.9029400e-05,3.0291900e-05,2.0112100e-05,1.5380000e-05,1.2101000e-05,9.6218200e-06,7.6244000e-06,5.8131900e-06,4.4306000e-06,3.3280300e-06,2.5040600e-06,1.9155500e-06,1.4806200e-06,1.1990600e-06,1.0161100e-06,8.8830300e-07,7.9577500e-07,7.2294900e-07
3.0,75.0,200.0,MEAN,5.0,6.0008200e-03,1.9517400e-04,2.0032800e-04,1.9552800e-04,2.6188900e-04,4.2859100e-04,4.2731000e-04,3.6489300e-04,3.5115000e-04,3.3852900e-04,3.1857800e-04,3.0057900e-04,2.8582100e-04,2.1805300e-04,1.3593300e-04,9.4994400e-05,6.7460500e-05,4.9616600e-05,3.7717200e-05,2.9680700e-05,2.3893000e-05,9.7901500e-06,5.3391500e-06,3.5901900e-06,2.7366800e-06,2.1535900e-06,1.7139300e-06,1.3522500e-06,1.0435100e-06,7.9865100e-07,6.0701700e-07,4.5507600e-07,3.3608700e-07,2.4844600e-07,1.8764800e-07,1.4785800e-07,1.2078900e-07,1.0126300e-07,8.6737900e-08
3.0,20.0,400.0,MEAN,5.0,2.1162200e-02,1.0854900e-03,1.1136100e-03,1.1145400e-03,1.7081100e-03,2.5549400e-03,2.1275300e-03,1.5713500e-03,1.4764600e-03,1.3913200e-03,1.2814900e-03,1.1844800e-03,1.1065300e-03,7.7803400e-04,4.3761900e-04,2.8134700e-04,1.9012000e-04,1.3464900e-04,9.9325800e-05,7.5798900e-05,5.9333500e-05,2.3103300e-05,1.2557300e-05,8.5827500e-06,6.6586500e-06,5.3287300e-06,4.3031500e-06,3.4440900e-06,2.6956900e-06,2.1001200e-06,1.6292100e-06,1.2560500e-06,9.6276200e-07,7.4177200e-07,5.8542400e-07,4.8171000e-07,4.0925200e-07,3.5542400e-07,3.1394800e-07
3.0,75.0,760.0,MEAN,5.0,1.9558600e-03,8.7644500e-05,8.9512800e-05,9.0920000e-05,1.4216900e-04,2.2375400e-04,1.9721000e-04,1.4579300e-04,1.3682800e-04,1.2879400e-04,1.1857500e-04,1.0955200e-04,1.0206500e-04,7.0929100e-05,4.0310500e-05,2.6057300e-05,1.7732700e-05,1.2860400e-05,9.6552900e-06,7.4471100e-06,5.8837100e-06,2.4252900e-06,1.3334900e-06,9.0844300e-07,7.0949800e-07,5.7358600e-07,4.6985500e-07,3.8274300e-07,3.0574600e-07,2.4284500e-07,1.9183500e-07,1.4955600e-07,1.1480900e-07,8.8093300e-08,6.8915100e-08,5.6136700e-08,4.7341800e-08,4.0932500e-08,3.6142300e-08
3.0,50.0,200.0,MEAN,5.0,1.0580700e-02,3.9429900e-04,4.0510900e-04,3.9600500e-04,5.4573400e-04,8.7709900e-04,8.3654900e-04,6.9332900e-04,6.6383400e-04,6.3688100e-04,5.9650300e-04,5.6024500e-04,5.3089000e-04,3.9851600e-04,2.4182700e-04,1.6543300e-04,1.1587600e-04,8.4004100e-05,6.3157300e-05,4.9243800e-05,3.9322700e-05,1.5748900e-05,8.5639900e-06,5.7885400e-06,4.4271700e-06,3.4920900e-06,2.7805500e-06,2.1931900e-06,1.6923500e-06,1.2964300e-06,9.8741300e-07,7.4355100e-07,5.5290900e-07,4.1223700e-07,3.1402700e-07,2.4952100e-07,2.0524400e-07,1.7297200e-07,1.4872400e-07
3.0,100.0,760.0,MEAN,5.0,1.3141200e-03,5.1155400e-05,5.2193700e-05,5.2947700e-05,8.0226800e-05,1.2747700e-04,1.1688800e-04,8.8954200e-05,8.3922000e-05,7.9389200e-05,7.3451200e-05,6.8182500e-05,6.3757200e-05,4.5075000e-05,2.6363000e-05,1.7435300e-05,1.2043300e-05,8.8660900e-06,6.7327500e-06,5.2420400e-06,4.1752000e-06,1.7611900e-06,9.7193800e-07,6.5884600e-07,5.1274800e-07,4.1351100e-07,3.3862400e-07,2.7593300e-07,2.2040300e-07,1.7488800e-07,1.3789200e-07,1.0712200e-07,8.1816500e-08,6.2376000e-08,4.8503900e-08,3.9282200e-08,3.2984400e-08,2.8437700e-08,2.5066400e-08
3.0,50.0,760.0,MEAN,5.0,3.4497500e-03,1.7713400e-04,1.8108700e-04,1.8421700e-04,2.9639700e-04,4.5814600e-04,3.8629800e-04,2.7717800e-04,2.5881600e-04,2.4244200e-04,2.2214700e-04,2.0431000e-04,1.8968800e-04,1.2970300e-04,7.1751500e-05,4.5401700e-05,3.0473800e-05,2.1783600e-05,1.6174800e-05,1.2360600e-05,9.6867800e-06,3.9021600e-06,2.1390500e-06,1.4647400e-06,1.1477800e-06,9.3008800e-07,7.6225800e-07,6.2076300e-07,4.9585800e-07,3.9420600e-07,3.1205200e-07,2.4436100e-07,1.8887600e-07,1.4617000e-07,1.1532900e-07,9.4734700e-08,8.0443000e-08,6.9918700e-08,6.1970700e-08
3.0,20.0,760.0,MEAN,5.0,1.2348800e-02,7.3911000e-04,7.5644000e-04,7.7170400e-04,1.2743500e-03,1.8711700e-03,1.4685000e-03,1.0119200e-03,9.3940500e-04,8.7510900e-04,7.9757100e-04,7.2978000e-04,6.7508000e-04,4.5381000e-04,2.4412300e-04,1.5115900e-04,1.0006700e-04,7.0389400e-05,5.1611100e-05,3.9006000e-05,3.0257800e-05,1.1814100e-05,6.4460800e-06,4.4331900e-06,3.4796100e-06,2.8209100e-06,2.3097900e-06,1.8772900e-06,1.4939800e-06,1.1848500e-06,9.3637800e-07,7.3562000e-07,5.7443700e-07,4.5058400e-07,3.6167100e-07,3.0239000e-07,2.6086400e-07,2.2993900e-07,2.0609400e-07
3.0,20.0,200.0,MEAN,5.0,3.7793800e-02,1.6411000e-03,1.6880100e-03,1.6546100e-03,2.3394800e-03,3.5705800e-03,3.1689200e-03,2.5221900e-03,2.4008800e-03,2.2906500e-03,2.1339500e-03,1.9939800e-03,1.8826100e-03,1.3894700e-03,8.2001400e-04,5.4904100e-04,3.7935600e-04,2.7066100e-04,2.0097600e-04,1.5501000e-04,1.2255300e-04,4.7625100e-05,2.5797300e-05,1.7517100e-05,1.3420500e-05,1.0591000e-05,8.4255000e-06,6.6325400e-06,5.0989200e-06,3.8966500e-06,2.9629400e-06,2.2383700e-06,1.6815900e-06,1.2707600e-06,9.8478700e-07,7.9646200e-07,6.6557400e-07,5.6884700e-07,4.9460500e-07
4.0,75.0,760.0,MEAN,5.0,2.4941100e-02,6.8551800e-04,6.9622800e-04,6.9823200e-04,9.8539500e-04,1.5679200e-03,1.6729100e-03,1.4509400e-03,1.4024900e-03,1.3577900e-03,1.2900100e-03,1.2282800e-03,1.1768200e-03,9.2621400e-04,6.1745400e-04,4.4051100e-04,3.1802500e-04,2.3830100e-04,1.8270800e-04,1.4329900e-04,1.1448300e-04,4.7326000e-05,2.5183700e-05,1.5990100e-05,1.1530500e-05,8.9243700e-06,7.1662400e-06,5.8632800e-06,4.8194500e-06,3.9792400e-06,3.2998100e-06,2.7564100e-06,2.3152200e-06,1.9561800e-06,1.6747900e-06,1.4579300e-06,1.2871500e-06,1.1481000e-06,1.0360000e-06
4.0,50.0,250.0,MEAN,5.0,1.0509400e-01,2.4888900e-03,2.5409500e-03,2.4706200e-03,3.1545600e-03,5.1200300e-03,5.8317700e-03,5.5561600e-03,5.4587500e-03,5.3674600e-03,5.1713100e-03,4.9902300e-03,4.8486300e-03,4.0679800e-03,2.8621500e-03,2.1380100e-03,1.5800500e-03,1.1829600e-03,9.0800300e-04,7.1865500e-04,5.7935900e-04,2.3379900e-04,1.2333100e-04,7.7901800e-05,5.5209200e-05,4.1844400e-05,3.2792400e-05,2.6109300e-05,2.0848800e-05,1.6699500e-05,1.3423800e-05,1.0882100e-05,8.8899800e-06,7.3257500e-06,6.1279500e-06,5.2202900e-06,4.5094000e-06,3.9332800e-06,3.4682100e-06
4.0,0.0,600.0,MEAN,5.0,9.3765600e-01,3.6263700e-02,3.6968300e-02,3.7342800e-02,5.8032600e-02,8.2547300e-02,7.2862800e-02,5.7277200e-02,5.4658400e-02,5.2273000e-02,4.9068100e-02,4.6183900e-02,4.3940500e-02,3.3435300e-02,2.0954100e-02,1.4213200e-02,9.8959100e-03,7.1512600e-03,5.3301300e-03,4.0821300e-03,3.1916400e-03,1.1566600e-03,5.7698200e-04,3.5782300e-04,2.5132100e-04,1.8791500e-04,1.4540400e-04,1.1509600e-04,9.0017300e-05,7.0949700e-05,5.5497100e-05,4.4203500e-05,3.6401100e-05,3.0469600e-05,2.6516100e-05,2.3596800e-05,2.1243900e-05,1.9331500e-05,1.7704700e-05
4.0,20.0,200.0,MEAN,5.0,3.9215500e-01,9.8422900e-03,1.0070300e-02,9.7652000e-03,1.2467000e-02,1.9573900e-02,2.1500500e-02,2.0317300e-02,1.9949000e-02,1.9604100e-02,1.8875100e-02,1.8202600e-02,1.7699700e-02,1.4911000e-02,1.0452400e-02,7.7856200e-03,5.7392700e-03,4.2575500e-03,3.2480800e-03,2.5621000e-03,2.0596800e-03,8.1513000e-04,4.2973800e-04,2.7260100e-04,1.9260100e-04,1.4515300e-04,1.1293000e-04,8.9209600e-05,7.0568400e-05,5.6012400e-05,4.4580000e-05,3.5897800e-05,2.9299000e-05,2.4199700e-05,2.0368100e-05,1.7478100e-05,1.5188900e-05,1.3312500e-05,1.1771100e-05
4.0,100.0,400.0,MEAN,5.0,2.9975900e-02,6.2105800e-04,6.3162300e-04,6.2029400e-04,7.8678000e-04,1.2821300e-03,1.5022800e-03,1.4338100e-03,1.4096300e-03,1.3869500e-03,1.3378100e-03,1.2923900e-03,1.2546900e-03,1.0491300e-03,7.5063800e-04,5.6804700e-04,4.2446300e-04,3.2466500e-04,2.5302000e-04,2.0207700e-04,1.6408700e-04,6.9097000e-05,3.6760000e-05,2.3077900e-05,1.6397800e-05,1.2505800e-05,9.9068500e-06,7.9867600e-06,6.4566600e-06,5.2332000e-06,4.2552500e-06,3.4806000e-06,2.8600700e-06,2.3627300e-06,1.9806300e-06,1.6899100e-06,1.4652400e-06,1.2858100e-06,1.1427800e-06
4.0,75.0,250.0,MEAN,5.0,6.3356000e-02,1.3329300e-03,1.3594000e-03,1.3187500e-03,1.6354000e-03,2.6872500e-03,3.1767100e-03,3.1067700e-03,3.0663900e-03,3.0283800e-03,2.9302300e-03,2.8392300e-03,2.7670000e-03,2.3540100e-03,1.6952100e-03,1.2907900e-03,9.6568600e-04,7.3219800e-04,5.6730800e-04,4.5251400e-04,3.6726400e-04,1.5117300e-04,7.9938500e-05,5.0217600e-05,3.5489500e-05,2.6859100e-05,2.1055900e-05,1.6775100e-05,1.3397300e-05,1.0725200e-05,8.6127300e-06,6.9637500e-06,5.6636700e-06,4.6390800e-06,3.8572200e-06,3.2661300e-06,2.8081400e-06,2.4412300e-06,2.1478500e-06
4.0,100.0,760.0,MEAN,5.0,1.7488200e-02,4.2273800e-04,4.2890200e-04,4.2935200e-04,5.8673600e-04,9.3848800e-04,1.0363500e-03,9.2284800e-04,8.9640600e-04,8.7189900e-04,8.3218100e-04,7.9585100e-04,7.6507500e-04,6.1163900e-04,4.1856000e-04,3.0507800e-04,2.2333200e-04,1.6966900e-04,1.3143500e-04,1.0396200e-04,8.3659200e-05,3.5328800e-05,1.8868600e-05,1.1919800e-05,8.5688400e-06,6.6202300e-06,5.3176500e-06,4.3533800e-06,3.5783500e-06,2.9524700e-06,2.4456800e-06,2.0384500e-06,1.7064800e-06,1.4352300e-06,1.2236200e-06,1.0608300e-06,9.3396600e-07,8.3184800e-07,7.5018600e-07
4.0,100.0,250.0,MEAN,5.0,4.4452900e-02,8.2265500e-04,8.3812100e-04,8.1159400e-04,9.7473100e-04,1.6103000e-03,1.9703200e-03,1.9784000e-03,1.9622700e-03,1.9470100e-03,1.8925700e-03,1.8418700e-03,1.8010600e-03,1.5563000e-03,1.1504100e-03,8.9484900e-04,6.7879600e-04,5.2179000e-04,4.0844900e-04,3.2854700e-04,2.6856500e-04,1.1289200e-04,5.9901700e-05,3.7436900e-05,2.6374500e-05,1.9924700e-05,1.5624400e-05,1.2455300e-05,9.9472800e-06,7.9578000e-06,6.3834100e-06,5.1499000e-06,4.1745100e-06,3.4036500e-06,2.8181300e-06,2.3765100e-06,2.0376100e-06,1.7687800e-06,1.5553000e-06
4.0,50.0,400.0,MEAN,5.0,7.0977800e-02,1.8823500e-03,1.9183100e-03,1.8917800e-03,2.5515600e-03,4.0857200e-03,4.4572900e-03,4.0367500e-03,3.9311800e-03,3.8330900e-03,3.6646600e-03,3.5103500e-03,3.3863100e-03,2.7490900e-03,1.8720400e-03,1.3602900e-03,9.9017600e-04,7.3759100e-04,5.6358500e-04,4.4281900e-04,3.5455200e-04,1.4322000e-04,7.5705100e-05,4.8026400e-05,3.4326300e-05,2.6264200e-05,2.0792600e-05,1.6742200e-05,1.3532700e-05,1.0981900e-05,8.9484600e-06,7.3547600e-06,6.0907600e-06,5.0853700e-06,4.3068300e-06,3.7120800e-06,3.2427000e-06,2.8593000e-06,2.5483200e-06
4.0,20.0,400.0,MEAN,5.0,2.2213400e-01,6.5936200e-03,6.7278600e-03,6.6657300e-03,9.2346100e-03,1.4219200e-02,1.4676500e-02,1.2876200e-02,1.2480800e-02,1.2115100e-02,1.1534000e-02,1.1003800e-02,1.0587600e-02,8.4955500e-03,5.6743200e-03,4.0554000e-03,2.9220000e-03,2.1506900e-03,1.6288100e-03,1.2698000e-03,1.0093800e-03,3.9786300e-04,2.0955200e-04,1.3363300e-04,9.5579000e-05,7.3038900e-05,5.7679100e-05,4.6324700e-05,3.7308100e-05,3.0188200e-05,2.4512800e-05,2.0143900e-05,1.6774600e-05,1.4125900e-05,1.2108200e-05,1.0571000e-05,9.3394600e-06,8.3178800e-06,7.4716600e-06
4.0,0.0,200.0,MEAN,5.0,2.1298000e+00,6.2246200e-02,6.3799900e-02,6.2058300e-02,8.3655300e-02,1.2136000e-01,1.1704100e-01,1.0332300e-01,1.0060000e-01,9.8071500e-02,9.3685200e-02,8.9669500e-02,8.6745000e-02,7.1550300e-02,4.8637300e-02,3.5479800e-02,2.5764500e-02,1.8939300e-02,1.4367100e-02,1.1305300e-02,9.0821100e-03,3.4494000e-03,1.7744800e-03,1.1020100e-03,7.6132000e-04,5.5751100e-04,4.2156700e-04,3.2514400e-04,2.4719600e-04,1.8898700e-04,1.4320900e-04,1.1045100e-04,8.8104000e-05,7.1518800e-05,6.0464600e-05,5.2356200e-05,4.5917900e-05,4.0737000e-05,3.6388200e-05
4.0,75.0,400.0,MEAN,5.0,4.2743100e-02,1.0068400e-03,1.0250300e-03,1.0084800e-03,1.3209000e-03,2.1410700e-03,2.4238900e-03,2.2532900e-03,2.2044800e-03,2.1589200e-03,2.0729000e-03,1.9937500e-03,1.9291000e-03,1.5880800e-03,1.1069400e-03,8.1996100e-04,6.0426200e-04,4.5587400e-04,3.5164000e-04,2.7847900e-04,2.2450200e-04,9.2551100e-05,4.9060000e-05,3.0957300e-05,2.2065100e-05,1.6858300e-05,1.3350800e-05,1.0756800e-05,8.6960500e-06,7.0531200e-06,5.7413500e-06,4.7065000e-06,3.8803300e-06,3.2203400e-06,2.7109200e-06,2.3225100e-06,2.0193300e-06,1.7746600e-06,1.5781600e-06
