rup_mag,dist_rjb,site_vs30,site_z1pt0,result_type,damping,pgv,pga,0.010,0.020,0.050,0.100,0.150,0.200,0.210,0.220,0.230,0.240,0.250,0.300,0.400,0.500,0.600,0.700,0.800,0.900,1.000,1.500,2.000,2.500,3.000,3.500,4.000,4.500,5.000,5.500,6.000,6.500,7.000,7.500,8.000,8.500,9.000,9.500,10.000
3.0,0.0,1000.0,0.0,MEAN,5.0,6.9932500e-02,5.8256900e-03,5.9596900e-03,6.1555700e-03,1.1340200e-02,1.5151400e-02,9.9037600e-03,6.0712400e-03,5.5465700e-03,5.0886000e-03,4.5696800e-03,4.1225000e-03,3.7694500e-03,2.3971600e-03,1.1984900e-03,7.0088400e-04,4.4641000e-04,3.0605200e-04,2.1940100e-04,1.6210700e-04,1.2315300e-04,4.3394200e-05,2.2255100e-05,1.5323900e-05,1.2337800e-05,1.0166400e-05,8.4595100e-06,6.9365500e-06,5.4340400e-06,4.1780300e-06,3.1582500e-06,2.3865000e-06,1.8306800e-06,1.4172000e-06,1.1592900e-06,9.7872100e-07,8.5240000e-07,7.6080500e-07,6.8875300e-07
3.0,50.0,1250.0,0.0,MEAN,5.0,1.8334800e-03,1.1417800e-04,1.1675000e-04,1.2076000e-04,2.0406500e-04,3.1205400e-04,2.5242900e-04,1.7312000e-04,1.6035600e-04,1.4906300e-04,1.3565800e-04,1.2395500e-04,1.1455200e-04,7.6580000e-05,4.1106500e-05,2.5892500e-05,1.7311300e-05,1.2512300e-05,9.3417100e-06,7.1600200e-06,5.6312000e-06,2.3404500e-06,1.3762000e-06,9.9542500e-07,8.2736100e-07,7.0413200e-07,6.0352600e-07,5.0851500e-07,4.1802400e-07,3.3567800e-07,2.6773700e-07,2.1072300e-07,1.6331200e-07,1.2666000e-07,1.0082500e-07,8.2370200e-08,6.9415300e-08,5.9778000e-08,5.2481400e-08
3.0,20.0,1250.0,0.0,MEAN,5.0,7.4636000e-03,5.1862200e-04,5.3023200e-04,5.4941300e-04,9.5801300e-04,1.3884700e-03,1.0424400e-03,6.8298000e-04,6.2845300e-04,5.8052200e-04,5.2505400e-04,4.7692100e-04,4.3834000e-04,2.8596100e-04,1.4886000e-04,9.2405600e-05,6.1117400e-05,4.3697300e-05,3.2326800e-05,2.4573300e-05,1.9173900e-05,7.7493600e-06,4.5191400e-06,3.2669900e-06,2.7081500e-06,2.3025800e-06,1.9735400e-06,1.6602400e-06,1.3587500e-06,1.0878800e-06,8.6588500e-07,6.8357400e-07,5.3538400e-07,4.2075600e-07,3.4101100e-07,2.8388000e-07,2.4366900e-07,2.1359900e-07,1.9040100e-07
3.0,75.0,200.0,1000.0,MEAN,5.0,4.3475700e-03,1.5792500e-04,1.6259700e-04,1.5913100e-04,2.1037100e-04,3.4626800e-04,3.4760400e-04,3.0068800e-04,2.8993200e-04,2.8003600e-04,2.6407600e-04,2.4964900e-04,2.3846500e-04,1.8530400e-04,1.1627900e-04,7.9816500e-05,5.6245900e-05,4.1952300e-05,3.2957500e-05,2.7198400e-05,2.3029200e-05,1.0645800e-05,6.2990700e-06,4.5927500e-06,3.7740700e-06,3.1448700e-06,2.6334000e-06,2.1112700e-06,1.6494200e-06,1.2735000e-06,9.7052400e-07,7.2710800e-07,5.3452600e-07,3.9259200e-07,2.9290200e-07,2.2716600e-07,1.8157900e-07,1.4829400e-07,1.2356400e-07
3.0,20.0,1250.0,0.0,MEAN,5.0,7.4636000e-03,5.1862200e-04,5.3023200e-04,5.4941300e-04,9.5801300e-04,1.3884700e-03,1.0424400e-03,6.8298000e-04,6.2845300e-04,5.8052200e-04,5.2505400e-04,4.7692100e-04,4.3834000e-04,2.8596100e-04,1.4886000e-04,9.2405600e-05,6.1117400e-05,4.3697300e-05,3.2326800e-05,2.4573300e-05,1.9173900e-05,7.7493600e-06,4.5191400e-06,3.2669900e-06,2.7081500e-06,2.3025800e-06,1.9735400e-06,1.6602400e-06,1.3587500e-06,1.0878800e-06,8.6588500e-07,6.8357400e-07,5.3538400e-07,4.2075600e-07,3.4101100e-07,2.8388000e-07,2.4366900e-07,2.1359900e-07,1.9040100e-07
3.0,50.0,1250.0,0.0,MEAN,5.0,1.8334800e-03,1.1417800e-04,1.1675000e-04,1.2076000e-04,2.0406500e-04,3.1205400e-04,2.5242900e-04,1.7312000e-04,1.6035600e-04,1.4906300e-04,1.3565800e-04,1.2395500e-04,1.1455200e-04,7.6580000e-05,4.1106500e-05,2.5892500e-05,1.7311300e-05,1.2512300e-05,9.3417100e-06,7.1600200e-06,5.6312000e-06,2.3404500e-06,1.3762000e-06,9.9542500e-07,8.2736100e-07,7.0413200e-07,6.0352600e-07,5.0851500e-07,4.1802400e-07,3.3567800e-07,2.6773700e-07,2.1072300e-07,1.6331200e-07,1.2666000e-07,1.0082500e-07,8.2370200e-08,6.9415300e-08,5.9778000e-08,5.2481400e-08
3.0,50.0,600.0,300.0,MEAN,5.0,3.3964600e-03,1.7734800e-04,1.8183800e-04,1.8401000e-04,2.8557900e-04,4.4618500e-04,3.8625400e-04,2.8675400e-04,2.6929800e-04,2.5364600e-04,2.3363600e-04,2.1595800e-04,2.0183300e-04,1.4203000e-04,8.0215400e-05,5.0853100e-05,3.4214700e-05,2.4540400e-05,1.8426500e-05,1.4340200e-05,1.1458800e-05,4.8048500e-06,2.7546000e-06,1.9454600e-06,1.5605000e-06,1.2781400e-06,1.0512300e-06,8.5574100e-07,6.8260500e-07,5.4090800e-07,4.2568700e-07,3.3089900e-07,2.5347900e-07,1.9442100e-07,1.5167300e-07,1.2304500e-07,1.0287600e-07,8.7839300e-08,7.6430100e-08
3.0,0.0,1250.0,0.0,MEAN,5.0,5.7979600e-02,5.0956700e-03,5.2085500e-03,5.4156900e-03,1.0238600e-02,1.3590400e-02,8.7022100e-03,5.2076300e-03,4.7377000e-03,4.3291800e-03,3.8734800e-03,3.4821900e-03,3.1731200e-03,1.9867000e-03,9.7803700e-04,5.8550000e-04,3.7666300e-04,2.6428600e-04,1.9223000e-04,1.4385200e-04,1.1062600e-04,4.0495500e-05,2.2156200e-05,1.5420100e-05,1.2424300e-05,1.0242500e-05,8.5259800e-06,6.9925800e-06,5.4786800e-06,4.2127700e-06,3.1846100e-06,2.4064000e-06,1.8458700e-06,1.4288500e-06,1.1686600e-06,9.8647900e-07,8.5899400e-07,7.6653200e-07,6.9378800e-07
3.0,50.0,200.0,1000.0,MEAN,5.0,8.5419900e-03,3.4261700e-04,3.5273300e-04,3.4542500e-04,4.7194300e-04,7.6141900e-04,7.2950100e-04,6.0979700e-04,5.8461400e-04,5.6157300e-04,5.2668800e-04,4.9532000e-04,4.7077300e-04,3.5772600e-04,2.1801700e-04,1.4737600e-04,1.0269700e-04,7.5835300e-05,5.9094500e-05,4.8435900e-05,4.0760500e-05,1.8470400e-05,1.0865200e-05,7.9308600e-06,6.5153600e-06,5.4357700e-06,4.5576600e-06,3.6544800e-06,2.8534400e-06,2.2043500e-06,1.6830200e-06,1.2665200e-06,9.3780800e-07,6.9462900e-07,5.2307000e-07,4.0948900e-07,3.3030100e-07,2.7204600e-07,2.2832700e-07
3.0,75.0,1250.0,0.0,MEAN,5.0,9.3287900e-04,5.2609300e-05,5.3797500e-05,5.5610500e-05,9.0923200e-05,1.4184300e-04,1.2021900e-04,8.5319700e-05,7.9484400e-05,7.4292700e-05,6.7981600e-05,6.2442000e-05,5.7994400e-05,3.9648300e-05,2.1913200e-05,1.4016400e-05,9.4769000e-06,6.9189000e-06,5.2078600e-06,4.0191100e-06,3.1805100e-06,1.3487300e-06,7.9779800e-07,5.7643700e-07,4.7925000e-07,4.0737400e-07,3.4871500e-07,2.9378000e-07,2.4163600e-07,1.9392800e-07,1.5439200e-07,1.2097500e-07,9.3083700e-08,7.1585900e-08,5.6459000e-08,4.5695200e-08,3.8160200e-08,3.2585300e-08,2.8401300e-08
