rup_mag,rup_rake,dist_rjb,site_vs30,site_z1pt0,result_type,damping,pgv,pga,0.010,0.020,0.050,0.100,0.150,0.200,0.210,0.220,0.230,0.240,0.250,0.300,0.400,0.500,0.600,0.700,0.800,0.900,1.000,1.500,2.000,2.500,3.000,3.500,4.000,4.500,5.000,5.500,6.000,6.500,7.000,7.500,8.000,8.500,9.000,9.500,10.000
3.0,-90.0,0.0,1000.0,0.0,MEAN,5.0,5.7864900e-02,4.7206800e-03,4.8306900e-03,5.0543900e-03,9.7195600e-03,1.1831400e-02,7.6832300e-03,4.9005100e-03,4.4937300e-03,4.1373600e-03,3.7188100e-03,3.3578200e-03,3.0687300e-03,1.9429900e-03,9.6150500e-04,5.6189700e-04,3.5990600e-04,2.4853200e-04,1.7907400e-04,1.3272800e-04,1.0122200e-04,3.6532500e-05,1.9455200e-05,1.4155500e-05,1.1768500e-05,9.8277100e-06,8.1657400e-06,6.6098800e-06,5.1054500e-06,3.8238500e-06,2.7857300e-06,2.0257500e-06,1.5022600e-06,1.1284600e-06,9.0147300e-07,7.4743600e-07,6.4274100e-07,5.6913800e-07,5.1305700e-07
3.0,-90.0,50.0,1250.0,0.0,MEAN,5.0,1.4947400e-03,8.2342900e-05,8.4659900e-05,8.9100500e-05,1.5960200e-04,2.1779600e-04,1.7300200e-04,1.2203600e-04,1.1331700e-04,1.0558400e-04,9.6060200e-05,8.7747500e-05,8.0857000e-05,5.3457600e-05,2.8530100e-05,1.8215900e-05,1.2316600e-05,9.0466700e-06,6.8321200e-06,5.2920500e-06,4.2167100e-06,1.8425100e-06,1.1428300e-06,8.7411800e-07,7.4937300e-07,6.4687400e-07,5.5593300e-07,4.6624700e-07,3.8325200e-07,3.0193500e-07,2.3389000e-07,1.7859700e-07,1.3495700e-07,1.0247400e-07,8.0771500e-08,6.5395000e-08,5.4840100e-08,4.7202200e-08,4.1572800e-08
3.0,-90.0,20.0,1250.0,0.0,MEAN,5.0,6.1443900e-03,4.0344900e-04,4.1335100e-04,4.3454900e-04,7.9498400e-04,1.0419900e-03,7.7426600e-04,5.2582800e-04,4.8546300e-04,4.4986600e-04,4.0710000e-04,3.6997000e-04,3.3960300e-04,2.2011300e-04,1.1362700e-04,7.0846700e-05,4.7221400e-05,3.4112300e-05,2.5421400e-05,1.9434900e-05,1.5271100e-05,6.3795400e-06,3.8841200e-06,2.9681200e-06,2.5398300e-06,2.1893100e-06,1.8763900e-06,1.5625400e-06,1.2666500e-06,9.9020000e-07,7.6144700e-07,5.7996800e-07,4.4028500e-07,3.3666500e-07,2.6759100e-07,2.1937300e-07,1.8636000e-07,1.6243700e-07,1.4450800e-07
3.0,-90.0,75.0,200.0,1000.0,MEAN,5.0,3.5156400e-03,1.0688800e-04,1.1096700e-04,1.1076900e-04,1.5658200e-04,2.2744200e-04,2.2271600e-04,1.9686200e-04,1.9014800e-04,1.8395900e-04,1.7329800e-04,1.6367100e-04,1.5567500e-04,1.1916800e-04,7.4507900e-05,5.2238300e-05,3.7337400e-05,2.8437600e-05,2.2676600e-05,1.8989200e-05,1.6372100e-05,8.0707200e-06,5.0810300e-06,3.9185700e-06,3.3188900e-06,2.8061400e-06,2.3614000e-06,1.8932700e-06,1.4909300e-06,1.1339700e-06,8.4305000e-07,6.1570000e-07,4.4355900e-07,3.2066100e-07,2.3885500e-07,1.8458600e-07,1.4751200e-07,1.2094600e-07,1.0154900e-07
3.0,-90.0,20.0,1250.0,0.0,MEAN,5.0,6.1443900e-03,4.0344900e-04,4.1335100e-04,4.3454900e-04,7.9498400e-04,1.0419900e-03,7.7426600e-04,5.2582800e-04,4.8546300e-04,4.4986600e-04,4.0710000e-04,3.6997000e-04,3.3960300e-04,2.2011300e-04,1.1362700e-04,7.0846700e-05,4.7221400e-05,3.4112300e-05,2.5421400e-05,1.9434900e-05,1.5271100e-05,6.3795400e-06,3.8841200e-06,2.9681200e-06,2.5398300e-06,2.1893100e-06,1.8763900e-06,1.5625400e-06,1.2666500e-06,9.9020000e-07,7.6144700e-07,5.7996800e-07,4.4028500e-07,3.3666500e-07,2.6759100e-07,2.1937300e-07,1.8636000e-07,1.6243700e-07,1.4450800e-07
3.0,-90.0,50.0,1250.0,0.0,MEAN,5.0,1.4947400e-03,8.2342900e-05,8.4659900e-05,8.9100500e-05,1.5960200e-04,2.1779600e-04,1.7300200e-04,1.2203600e-04,1.1331700e-04,1.0558400e-04,9.6060200e-05,8.7747500e-05,8.0857000e-05,5.3457600e-05,2.8530100e-05,1.8215900e-05,1.2316600e-05,9.0466700e-06,6.8321200e-06,5.2920500e-06,4.2167100e-06,1.8425100e-06,1.1428300e-06,8.7411800e-07,7.4937300e-07,6.4687400e-07,5.5593300e-07,4.6624700e-07,3.8325200e-07,3.0193500e-07,2.3389000e-07,1.7859700e-07,1.3495700e-07,1.0247400e-07,8.0771500e-08,6.5395000e-08,5.4840100e-08,4.7202200e-08,4.1572800e-08
3.0,-90.0,50.0,600.0,300.0,MEAN,5.0,2.7689700e-03,1.2790100e-04,1.3185900e-04,1.3576900e-04,2.2335800e-04,3.1141800e-04,2.6472300e-04,2.0214200e-04,1.9030500e-04,1.7966500e-04,1.6544100e-04,1.5287900e-04,1.4246600e-04,9.9146800e-05,5.5674300e-05,3.5776600e-05,2.4343300e-05,1.7743300e-05,1.3476400e-05,1.0599000e-05,8.5805100e-06,3.7826100e-06,2.2875000e-06,1.7083800e-06,1.4134100e-06,1.1742100e-06,9.6833700e-07,7.8461000e-07,6.2582500e-07,4.8653500e-07,3.7187200e-07,2.8045100e-07,2.0946900e-07,1.5729600e-07,1.2150500e-07,9.7687400e-08,8.1275300e-08,6.9360000e-08,6.0543600e-08
3.0,-90.0,0.0,1250.0,0.0,MEAN,5.0,4.7974600e-02,4.1291300e-03,4.2218500e-03,4.4468600e-03,8.7753900e-03,1.0612500e-02,6.7510800e-03,4.2034300e-03,3.8383900e-03,3.5199000e-03,3.1522500e-03,2.8362800e-03,2.5832500e-03,1.6103000e-03,7.8464700e-04,4.6939300e-04,3.0367400e-04,2.1461500e-04,1.5689800e-04,1.1778200e-04,9.0926200e-05,3.4092200e-05,1.9368800e-05,1.4244400e-05,1.1851000e-05,9.9012900e-06,8.2299000e-06,6.6632600e-06,5.1474000e-06,3.8556500e-06,2.8089700e-06,2.0426400e-06,1.5147200e-06,1.1377300e-06,9.0876400e-07,7.5336000e-07,6.4771400e-07,5.7342200e-07,5.1680800e-07
3.0,-90.0,50.0,200.0,1000.0,MEAN,5.0,6.9649800e-03,2.4713700e-04,2.5583000e-04,2.5491600e-04,3.6919700e-04,5.3156100e-04,5.0009800e-04,4.2997600e-04,4.1323600e-04,3.9788300e-04,3.7305300e-04,3.5073300e-04,3.3238700e-04,2.4978200e-04,1.5135500e-04,1.0370700e-04,7.3084000e-05,5.4842500e-05,4.3228100e-05,3.5806300e-05,3.0527200e-05,1.4542100e-05,9.0230600e-06,6.9644500e-06,5.9012500e-06,4.9937600e-06,4.1982500e-06,3.3507200e-06,2.6160900e-06,1.9827600e-06,1.4702600e-06,1.0734300e-06,7.7498100e-07,5.6199000e-07,4.1903200e-07,3.2510000e-07,2.6094700e-07,2.1481400e-07,1.8086800e-07
