-8.055500871855697653e+01 -5.450889056516726505e+00 5.000000000000000000e+01
-8.047355605876816753e+01 -5.442736393277280982e+00 5.269899312905544519e+01
-8.039200954160109802e+01 -5.434571198576986006e+00 5.536199935364539471e+01
-8.031043936307582953e+01 -5.426397757663623089e+00 5.801543618335472985e+01
-8.022887138205196322e+01 -5.418213309077231088e+00 6.066887301306405789e+01
-8.014730559808641885e+01 -5.410017869805837876e+00 6.332230984277339303e+01
-8.006574201071819630e+01 -5.401811456858515825e+00 6.597574667248272817e+01
-7.998431160061643652e+01 -5.393525716164431216e+00 6.867182733633879366e+01
-7.990411616600606237e+01 -5.385497301321073849e+00 7.180074628604926090e+01
-7.982392283740283290e+01 -5.377458325945784878e+00 7.492966523575972815e+01
-7.974373161435099178e+01 -5.369408806162907055e+00 7.805858418547018118e+01
-7.966354249637826968e+01 -5.361348758116300850e+00 8.118750313518064843e+01
-7.958131237800505176e+01 -5.352753400075843437e+00 8.341039559383692392e+01
-7.949746660251649644e+01 -5.344353188493863094e+00 8.494288311372505973e+01
-7.941362311321353218e+01 -5.335941520270409910e+00 8.647537063361319554e+01
-7.932978190952266573e+01 -5.327518413843577605e+00 8.800785815350133134e+01
-7.924594299085075022e+01 -5.319083887674596944e+00 8.954034567338946715e+01
-7.916210635658501360e+01 -5.310637960247778899e+00 9.107283319327760296e+01
-7.907827200609303020e+01 -5.302180650070475565e+00 9.260532071316575298e+01
-7.899443993872277758e+01 -5.293711975673035752e+00 9.413780823305387457e+01
-7.891061015380257970e+01 -5.285231955608757026e+00 9.567029575294201038e+01
-7.882678265064120637e+01 -5.276740608453837744e+00 9.720278327283014619e+01
-7.874246001772317527e+01 -5.266982902653618126e+00 9.815580615945191312e+01
-7.865773893954896323e+01 -5.258492354518550016e+00 9.885785150293803270e+01
-7.857302015853100841e+01 -5.249990295056553791e+00 9.955989684642416648e+01
-7.848830367397637531e+01 -5.241476743285134354e+00 1.002619421899102861e+02
-7.840358948517194904e+01 -5.232951718245506534e+00 1.009639875333964056e+02
-7.831887759138447791e+01 -5.224415239002552447e+00 1.016660328768825394e+02
-7.823416799186061610e+01 -5.215867324644778869e+00 1.023680782203686590e+02
-7.814946068582688099e+01 -5.207307994284254171e+00 1.030701235638547786e+02
-7.806475567248963898e+01 -5.198737267056577238e+00 1.037721689073409124e+02
-7.798005295103526180e+01 -5.190155162120825949e+00 1.044742142508270319e+02
-7.789556359751304626e+01 -5.179056760279058480e+00 1.050884305024830070e+02
-7.781068840630619832e+01 -5.170554652642000093e+00 1.054687337748717653e+02
-7.772581548079236313e+01 -5.162041182820629182e+00 1.058490370472605235e+02
-7.764094482017816290e+01 -5.153516369917336526e+00 1.062293403196492818e+02
-7.755607642365031040e+01 -5.144980233057993679e+00 1.066096435920380401e+02
-7.747121029037553797e+01 -5.136432791391901453e+00 1.069899468644267984e+02
-7.738634641950075377e+01 -5.127874064091752615e+00 1.073702501368155566e+02
-7.730148481015288553e+01 -5.119304070353574154e+00 1.077505534092043291e+02
-7.721662546143906525e+01 -5.110722829396686429e+00 1.081308566815930874e+02
-7.713208485723089325e+01 -5.098906377072028206e+00 1.084542901484900170e+02
-7.704716803501037248e+01 -5.090398929644995185e+00 1.086400289904887870e+02
-7.696225344564219029e+01 -5.081880283299932799e+00 1.088257678324875428e+02
-7.687734108824083989e+01 -5.073350457160642257e+00 1.090115066744863128e+02
-7.679243096190120355e+01 -5.064809470374083133e+00 1.091972455164850686e+02
-7.670778261698623623e+01 -5.053826771278240315e+00 1.094040232635902896e+02
-7.662310907601357712e+01 -5.045346035008568819e+00 1.101355221870211096e+02
-7.653843773474186207e+01 -5.036854261408826972e+00 1.108670211104519296e+02
-7.645376859224577970e+01 -5.028351469428481657e+00 1.115985200338827354e+02
-7.636910164758079134e+01 -5.019837678039693607e+00 1.123300189573135555e+02
-7.628443689978318787e+01 -5.011312906237249898e+00 1.130615178807443755e+02
-7.619977434786994763e+01 -5.002777173038536418e+00 1.137930168041751813e+02
-7.611511399083892115e+01 -4.994230497483479247e+00 1.145245157276060013e+02
-7.603045582766867483e+01 -4.985672898634506467e+00 1.152560146510368213e+02
-7.594642524006245310e+01 -4.972647897203936296e+00 1.161619226565105407e+02
-7.586220076407559532e+01 -4.964207626912978455e+00 1.173679928153676428e+02
-7.577797843045320292e+01 -4.955756609875169083e+00 1.185740629742247307e+02
