-8.005401143406720621e+01 -6.255591549193818324e+00 5.000000000000000000e+01
-7.997881329948204154e+01 -6.237054651531391158e+00 5.247855031002639237e+01
-7.990362044881723591e+01 -6.218507011727592904e+00 5.495710062005277763e+01
-7.982843286891019829e+01 -6.199948662704631630e+00 5.743565093007917000e+01
-7.975700230377549360e+01 -6.182322457787429393e+00 6.097938957765317269e+01
-7.968768091652900409e+01 -6.165226157332431178e+00 6.512133876733993532e+01
-7.961836396946559091e+01 -6.148120831539919173e+00 6.926328795702669083e+01
-7.954905145221903240e+01 -6.131006506199331518e+00 7.340523714671346056e+01
-7.947587976536028975e+01 -6.112828400942763807e+00 7.655106090778528483e+01
-7.940248635233636776e+01 -6.094721565458756096e+00 7.964698398786705980e+01
-7.932909786085866699e+01 -6.076604727112623117e+00 8.274290706794883477e+01
-7.925571427856198170e+01 -6.058477916506880057e+00 8.583883014803060973e+01
-7.918234138769761898e+01 -6.039968945716109872e+00 8.889451949633514971e+01
-7.910447146999887025e+01 -6.020765334335538732e+00 8.977055048308581320e+01
-7.902660702267401405e+01 -6.001550597298978218e+00 9.064658146983649090e+01
-7.894874803090395687e+01 -5.982324771124675422e+00 9.152261245658715438e+01
-7.887089447983305490e+01 -5.963087892342116447e+00 9.239864344333783208e+01
-7.879304635456931294e+01 -5.943839997491980220e+00 9.327467443008849557e+01
-7.871520364018446969e+01 -5.924581123126081650e+00 9.415070541683917327e+01
-7.863736632171405461e+01 -5.905311305807320998e+00 9.502673640358983675e+01
-7.855953438415764367e+01 -5.886030582109631482e+00 9.590276739034050024e+01
-7.848170781247881678e+01 -5.866738988617921535e+00 9.677879837709117794e+01
-7.840388659160538509e+01 -5.847436561928033960e+00 9.765482936384184143e+01
-7.832607070642943370e+01 -5.828123338646681084e+00 9.853086035059251913e+01
-7.824858153764382962e+01 -5.807358726705063035e+00 9.936418782477028344e+01
-7.817065699175137183e+01 -5.788129408888203820e+00 1.001315879697125411e+02
-7.809273771404009779e+01 -5.768889374188527874e+00 1.008989881146547987e+02
-7.801482368944259349e+01 -5.749638659167104926e+00 1.016663882595970421e+02
-7.793691490285631573e+01 -5.730377300395817386e+00 1.024337884045392997e+02
-7.785901133914367733e+01 -5.711105334457308835e+00 1.032011885494815573e+02
-7.778111298313220345e+01 -5.691822797944933399e+00 1.039685886944238149e+02
-7.770321981961464530e+01 -5.672529727462705118e+00 1.047359888393660583e+02
-7.762533183334906539e+01 -5.653226159625241998e+00 1.055033889843083159e+02
-7.754800694811420669e+01 -5.631555911693320482e+00 1.062170782808570664e+02
-7.746984608569081843e+01 -5.612265779704642910e+00 1.064663983636224742e+02
-7.739169036197159812e+01 -5.592965188994593717e+00 1.067157184463878821e+02
-7.731353976160377783e+01 -5.573654176420375528e+00 1.069650385291532757e+02
-7.723539426920012829e+01 -5.554332778849791374e+00 1.072143586119186836e+02
-7.715725386933917207e+01 -5.535001033161192296e+00 1.074636786946840772e+02
-7.707911854656518358e+01 -5.515658976243424938e+00 1.077129987774494850e+02
-7.700098828538838802e+01 -5.496306644995783586e+00 1.079623188602148787e+02
-7.692286307028501824e+01 -5.476944076327958655e+00 1.082116389429802865e+02
-7.684474288569748524e+01 -5.457571307159977181e+00 1.084609590257456944e+02
-7.676662771603450608e+01 -5.438188374422167293e+00 1.087102791085110880e+02
-7.668965104601439009e+01 -5.415351755485576568e+00 1.094558334284185861e+02
-7.661180913200010423e+01 -5.396125151451294677e+00 1.102614543035852250e+02
-7.653397212115685022e+01 -5.376888568459369466e+00 1.110670751787518640e+02
-7.645613999812312045e+01 -5.357642042896719303e+00 1.118726960539185029e+02
-7.637831274750483601e+01 -5.338385611160257227e+00 1.126783169290851419e+02
-7.630201414811121197e+01 -5.317095674519895177e+00 1.142486762524013244e+02
-7.622533258770737064e+01 -5.298153639675324378e+00 1.159694784935498006e+02
-7.614865569895590625e+01 -5.279202094904938747e+00 1.176902807346982769e+02
-7.607198346709807879e+01 -5.260241074975214204e+00 1.194110829758467531e+02
-7.599531587734513494e+01 -5.241270614661868166e+00 1.211318852169952294e+02
-7.591865291487833645e+01 -5.222290748749815137e+00 1.228526874581437056e+02
-7.584199456484910229e+01 -5.203301512033121412e+00 1.245734896992921819e+02
-7.576534081237915075e+01 -5.184302939314956227e+00 1.262942919404406581e+02
-7.568869164256054205e+01 -5.165295065407554453e+00 1.280150941815891485e+02
