-8.037639540293662321e+01 -3.950279339932936118e+00 5.000000000000000000e+01
-8.029449190613570408e+01 -3.957643586324973040e+00 5.366000464038068429e+01
-8.021002894354015211e+01 -3.965236848537780912e+00 5.652882168740372038e+01
-8.012556444032327363e+01 -3.972821462069588971e+00 5.939763873442674935e+01
-8.004109839526127246e+01 -3.980397410171541139e+00 6.226645578144977833e+01
-7.995663080714372484e+01 -3.987964676112733642e+00 6.513527282847280730e+01
-7.987216167477363626e+01 -3.995523243180254980e+00 6.800408987549585049e+01
-7.978748055763446700e+01 -4.003044077074519258e+00 7.077745509002794222e+01
-7.970056162216640416e+01 -4.010858085393246952e+00 7.251168988980812458e+01
-7.961364103639387224e+01 -4.018662830063262525e+00 7.424592468958829272e+01
-7.952671879902679564e+01 -4.026458292828867691e+00 7.598015948936847508e+01
-7.943979490879030436e+01 -4.034244455454731870e+00 7.771439428914865744e+01
-7.935286936442476247e+01 -4.042021299725936601e+00 7.944862908892883979e+01
-7.926594216468575382e+01 -4.049788807448020833e+00 8.118286388870900794e+01
-7.917901330834412477e+01 -4.057546960447023565e+00 8.291709868848919029e+01
-7.909174725564358255e+01 -4.064850150313148447e+00 8.438553410206434080e+01
-7.900364670233986431e+01 -4.072767998901856146e+00 8.505766966556676323e+01
-7.891554442784502044e+01 -4.080676184345887414e+00 8.572980522906919987e+01
-7.882744043087976138e+01 -4.088574687635741611e+00 8.640194079257163651e+01
-7.873933471018116848e+01 -4.096463489783751299e+00 8.707407635607407315e+01
-7.865122726450263713e+01 -4.104342571824129315e+00 8.774621191957649557e+01
-7.856311809261381995e+01 -4.112211914813022950e+00 8.841834748307893221e+01
-7.847500719330078311e+01 -4.120071499828553918e+00 8.909048304658136885e+01
-7.838689456536593525e+01 -4.127921307970872533e+00 8.976261861008380549e+01
-7.829878020762808433e+01 -4.135761320362203897e+00 9.043475417358624213e+01
-7.821066411892235237e+01 -4.143591518146893193e+00 9.110688973708866456e+01
-7.812254629810030337e+01 -4.151411882491459870e+00 9.177902530059110120e+01
-7.803442674402991486e+01 -4.159222394584637605e+00 9.245116086409353784e+01
-7.794630545559557788e+01 -4.167023035637426709e+00 9.312329642759596027e+01
-7.785818243169811126e+01 -4.174813786883146527e+00 9.379543199109839691e+01
-7.777005767125480418e+01 -4.182594629577472745e+00 9.446756755460083355e+01
-7.768166143568659265e+01 -4.188286916153454165e+00 9.490580426431502303e+01
-7.759335301452874489e+01 -4.196219857604770453e+00 9.506832709329151498e+01
-7.750504281228191417e+01 -4.204142798062160402e+00 9.523084992226800694e+01
-7.741673082778811477e+01 -4.212055718379414060e+00 9.539337275124449889e+01
-7.732841705990635717e+01 -4.219958599433031310e+00 9.555589558022100505e+01
-7.723997843257147622e+01 -4.226341896159296674e+00 9.575529554493870421e+01
-7.715170050387763467e+01 -4.234273897765286954e+00 9.607513671679753031e+01
-7.706342077872571394e+01 -4.242195815311855966e+00 9.639497788865635641e+01
-7.697513925599733398e+01 -4.250107629664940490e+00 9.671481906051519672e+01
-7.688685593459123879e+01 -4.258009321713372763e+00 9.703466023237402283e+01
-7.679857081342326808e+01 -4.265900872368929342e+00 9.735450140423284893e+01
-7.671043444440962844e+01 -4.271983267069967560e+00 9.821679716914596270e+01
-7.662247922300971936e+01 -4.279878726458370863e+00 9.912318131013462619e+01
-7.653452220071208956e+01 -4.287764068370890413e+00 1.000295654511233039e+02
-7.644664575395373163e+01 -4.294147161257773959e+00 1.011017870471738007e+02
-7.635987038769964386e+01 -4.301944032347625679e+00 1.029419980051108610e+02
-7.627309325780035465e+01 -4.309731005190068132e+00 1.047822089630479212e+02
-7.618631436326184314e+01 -4.317508061605750846e+00 1.066224199209849814e+02
-7.610238792601829516e+01 -4.323554987301268859e+00 1.096403504634400150e+02
-7.601976474912083859e+01 -4.330973857482075751e+00 1.131232721337581779e+02
-7.593713996351516471e+01 -4.338383693931549878e+00 1.166061938040763408e+02
-7.585451356837201331e+01 -4.345784480964474561e+00 1.200891154743945037e+02
-7.577188556287549659e+01 -4.353176202913609849e+00 1.235720371447126809e+02
-7.568925594622319863e+01 -4.360558844129722722e+00 1.270549588150308296e+02
-7.560662471762609016e+01 -4.367932388981628833e+00 1.305378804853490067e+02
-7.552399187630859956e+01 -4.375296821856217377e+00 1.340208021556671554e+02
-7.544135742150862711e+01 -4.382652127158499944e+00 1.375037238259853325e+02
