lon,lat,intensity
-75.35007,4.91738,0
-75.27240,4.91738,0
-75.37197,4.91709,0
-75.34803,4.91679,0
-75.34481,4.91679,0
-75.28787,4.91679,0
-75.28087,4.91679,0
-75.37022,4.91650,0
-75.36233,4.91650,0
-75.32759,4.91621,0
-75.29255,4.91592,0
-75.29109,4.91592,0
-75.35562,4.91563,0
-75.34014,4.91563,0
-75.33430,4.91563,0
-75.33167,4.91563,0
-75.29926,4.91563,1
-75.29751,4.91563,1
-75.28612,4.91563,0
-75.37606,4.91533,0
-75.32642,4.91533,0
-75.29255,4.91533,0
-75.32321,4.91504,0
-75.31328,4.91504,0
-75.30277,4.91504,0
-75.29371,4.91504,0
-75.29313,4.91504,0
-75.28904,4.91504,0
-75.28203,4.91504,0
-75.27386,4.91504,0
-75.27211,4.91504,0
-75.35065,4.91475,0
-75.31328,4.91475,0
-75.30831,4.91475,0
-75.28087,4.91475,0
-75.27911,4.91475,0
-75.27006,4.91475,0
-75.36934,4.91446,0
-75.30569,4.91446,0
-75.29313,4.91446,0
-75.31999,4.91417,0
-75.31883,4.91417,0
-75.27532,4.91417,0
-75.35270,4.91387,0
-75.34043,4.91387,0
-75.32759,4.91387,0
-75.31153,4.91387,0
-75.30831,4.91387,0
-75.27765,4.91387,0
-75.36788,4.91358,0
-75.36671,4.91358,0
-75.36613,4.91358,0
-75.35328,4.91358,0
-75.31853,4.91358,0
-75.29780,4.91358,1
-75.36671,4.91329,0
-75.34657,4.91329,0
-75.34335,4.91329,0
-75.28349,4.91329,0
-75.27619,4.91329,0
-75.34861,4.91300,0
-75.29488,4.91300,0
-75.28700,4.91300,0
-75.27736,4.91300,0
-75.36175,4.91271,0
-75.31561,4.91271,0
-75.37752,4.91241,0
-75.36117,4.91241,0
-75.28466,4.91241,0
-75.27123,4.91241,0
-75.35387,4.91212,0
-75.33109,4.91212,0
-75.30685,4.91212,1
-75.28174,4.91212,0
-75.37869,4.91183,0
-75.35211,4.91183,0
-75.29050,4.91183,0
-75.27736,4.91183,0
-75.35474,4.91154,0
-75.34043,4.91154,0
-75.32817,4.91154,0
-75.30423,4.91154,1
-75.36642,4.91125,0
-75.35679,4.91125,0
-75.32992,4.91125,0
-75.28700,4.91125,0
-75.30685,4.91095,1
-75.30014,4.91095,0
-75.28116,4.91095,0
-75.27006,4.91095,0
-75.34365,4.91066,0
-75.33868,4.91066,0
-75.33722,4.91066,0
-75.33197,4.91066,0
-75.28349,4.91066,0
-75.35825,4.91037,0
-75.33518,4.91037,0
-75.32321,4.91037,0
-75.32291,4.91037,0
-75.27152,4.91037,0
-75.35241,4.91008,0
-75.31970,4.91008,0
-75.32905,4.90979,0
-75.32058,4.90979,0
-75.29225,4.90979,0
-75.29079,4.90979,0
-75.28525,4.90979,0
-75.36701,4.90949,0
-75.35825,4.90949,0
-75.33401,4.90949,0
-75.28758,4.90949,0
-75.34014,4.90920,0
-75.30131,4.90920,0
-75.33781,4.90891,0
-75.33430,4.90891,0
-75.28028,4.90891,0
-75.28379,4.90862,0
-75.28028,4.90862,0
-75.27882,4.90862,0
-75.36701,4.90833,0
-75.36438,4.90833,0
-75.34452,4.90833,0
-75.34481,4.90803,0
-75.33021,4.90803,0
-75.31737,4.90803,0
-75.30189,4.90803,0
-75.29401,4.90803,0
-75.33313,4.90774,0
-75.30014,4.90774,0
-75.35124,4.90745,0
-75.33109,4.90745,0
-75.32963,4.90745,0
-75.37723,4.90716,0
-75.35211,4.90716,0
-75.32321,4.90716,0
-75.37343,4.90687,0
-75.32262,4.90687,0
-75.27152,4.90687,0
-75.35474,4.90657,0
-75.34773,4.90657,0
-75.32408,4.90657,0
-75.35095,4.90628,0
-75.28992,4.90628,0
-75.37255,4.90599,0
-75.36993,4.90599,0
-75.36759,4.90599,0
-75.35562,4.90599,0
-75.35387,4.90599,0
-75.34540,4.90599,0
-75.35679,4.90570,0
-75.34598,4.90570,0
-75.30335,4.90570,0
-75.32992,4.90541,0
-75.32496,4.90541,0
-75.29021,4.90541,0
-75.27970,4.90511,0
-75.34569,4.90482,0
-75.32525,4.90482,0
-75.32291,4.90482,0
-75.30277,4.90482,0
-75.28145,4.90482,0
-75.27532,4.90482,0
-75.33401,4.90395,0
-75.32729,4.90395,0
-75.30744,4.90395,0
-75.29897,4.90395,0
-75.27882,4.90395,0
-75.27269,4.90395,0
-75.36993,4.90365,0
-75.34569,4.90365,0
-75.32262,4.90365,0
-75.30948,4.90365,1
-75.28787,4.90365,0
-75.37577,4.90336,0
-75.32788,4.90336,0
-75.30452,4.90336,0
-75.37401,4.90307,0
-75.35825,4.90307,0
-75.34043,4.90307,1
-75.32613,4.90307,0
-75.30744,4.90307,0
-75.37255,4.90278,0
-75.33605,4.90278,0
-75.31795,4.90278,0
-75.36175,4.90249,0
-75.29313,4.90249,0
-75.29196,4.90249,0
-75.36058,4.90219,0
-75.27211,4.90219,0
-75.36438,4.90190,0
-75.35941,4.90190,0
-75.34598,4.90190,0
-75.33372,4.90190,0
-75.28291,4.90190,0
-75.37197,4.90161,0
-75.36555,4.90161,0
-75.31883,4.90161,0
-75.28349,4.90161,0
-75.26977,4.90161,0
-75.33810,4.90132,0
-75.31737,4.90132,0
-75.30890,4.90132,0
-75.27211,4.90132,0
-75.37898,4.90103,0
-75.36993,4.90103,0
-75.28554,4.90103,0
-75.27999,4.90103,0
-75.36350,4.90073,0
-75.29371,4.90073,0
-75.28379,4.90073,0
-75.37051,4.90044,0
-75.32759,4.90044,0
-75.30919,4.90044,0
-75.29167,4.90044,0
-75.27532,4.90044,0
-75.27035,4.90044,0
-75.36584,4.90015,0
-75.35328,4.90015,0
-75.34073,4.90015,0
-75.33693,4.90015,0
-75.34043,4.89986,0
-75.32204,4.89986,0
-75.31269,4.89986,1
-75.27765,4.89986,0
-75.37372,4.89957,0
-75.29926,4.89957,0
-75.34160,4.89927,0
-75.33167,4.89927,1
-75.32116,4.89927,0
-75.29985,4.89927,0
-75.37898,4.89898,0
-75.34949,4.89898,0
-75.33547,4.89898,1
-75.30277,4.89898,0
-75.29751,4.89898,0
-75.36496,4.89869,0
-75.35941,4.89869,0
-75.30510,4.89869,0
-75.27094,4.89869,0
-75.37869,4.89840,0
-75.33605,4.89840,1
-75.29985,4.89840,0
-75.35299,4.89811,0
-75.31824,4.89811,1
-75.33693,4.89781,1
-75.32291,4.89781,0
-75.31591,4.89781,1
-75.35095,4.89752,0
-75.28408,4.89752,0
-75.27327,4.89752,0
-75.36263,4.89723,0
-75.30977,4.89723,0
-75.29313,4.89723,0
-75.28466,4.89723,0
-75.32992,4.89694,1
-75.30831,4.89694,0
-75.28466,4.89694,0
-75.37956,4.89665,0
-75.37869,4.89665,0
-75.36087,4.89665,0
-75.34978,4.89665,0
-75.32204,4.89665,0
-75.28262,4.89665,0
-75.28233,4.89665,0
-75.27882,4.89665,0
-75.37401,4.89635,0
-75.36058,4.89635,0
-75.34744,4.89635,0
-75.34598,4.89635,0
-75.30744,4.89635,0
-75.29079,4.89635,0
-75.34306,4.89606,0
-75.33459,4.89606,1
-75.32379,4.89606,0
-75.32058,4.89606,0
-75.31269,4.89606,1
-75.27357,4.89606,0
-75.37985,4.89577,0
-75.36467,4.89577,0
-75.32934,4.89577,1
-75.32846,4.89577,1
-75.31445,4.89548,1
-75.28554,4.89548,0
-75.37723,4.89519,0
-75.37168,4.89519,0
-75.36759,4.89519,0
-75.34627,4.89519,0
-75.29897,4.89519,0
-75.29342,4.89519,0
-75.35328,4.89489,0
-75.32350,4.89489,0
-75.33576,4.89460,1
-75.33372,4.89460,1
-75.32905,4.89460,1
-75.29985,4.89460,0
-75.27503,4.89460,0
-75.36379,4.89431,0
-75.32934,4.89431,1
-75.28758,4.89431,0
-75.33489,4.89402,1
-75.31883,4.89402,1
-75.30393,4.89402,0
-75.29313,4.89402,0
-75.27970,4.89402,0
-75.33197,4.89373,1
-75.29955,4.89373,0
-75.36467,4.89343,0
-75.31474,4.89343,1
-75.28495,4.89343,0
-75.35854,4.89314,0
-75.35649,4.89314,0
-75.34102,4.89314,0
-75.30510,4.89314,0
-75.30014,4.89314,0
-75.29284,4.89314,0
-75.28203,4.89314,0
-75.27824,4.89314,0
-75.34803,4.89285,0
-75.28233,4.89285,0
-75.27999,4.89285,0
-75.34890,4.89256,0
-75.34686,4.89256,0
-75.28963,4.89256,0
-75.30510,4.89227,0
-75.27065,4.89227,0
-75.37985,4.89168,0
-75.34890,4.89168,0
-75.37985,4.89139,0
-75.33021,4.89139,0
-75.32467,4.89139,1
-75.28262,4.89139,0
-75.36876,4.89110,0
-75.35503,4.89110,0
-75.33226,4.89110,0
-75.32204,4.89110,0
-75.31649,4.89110,1
-75.37752,4.89081,0
-75.36496,4.89081,0
-75.35299,4.89081,0
-75.28291,4.89081,0
-75.28087,4.89081,0
-75.34861,4.89051,0
-75.31328,4.89051,1
-75.30598,4.89051,0
-75.27707,4.89051,0
-75.37927,4.89022,0
-75.34598,4.89022,0
-75.33197,4.89022,0
-75.32642,4.89022,1
-75.36496,4.88993,0
-75.31211,4.88993,1
-75.31123,4.88993,1
-75.29985,4.88993,1
-75.29809,4.88993,0
-75.28963,4.88993,0
-75.27327,4.88993,0
-75.27298,4.88993,0
-75.33722,4.88964,0
-75.37022,4.88935,0
-75.34131,4.88935,0
-75.36438,4.88905,0
-75.32700,4.88905,1
-75.31561,4.88905,1
-75.28933,4.88905,0
-75.27123,4.88905,0
-75.36146,4.88876,0
-75.36087,4.88876,0
-75.34657,4.88876,0
-75.31007,4.88876,1
-75.30773,4.88876,1
-75.30335,4.88876,1
-75.29809,4.88876,0
-75.28349,4.88876,0
-75.33664,4.88847,0
-75.32262,4.88847,1
-75.29926,4.88847,0
-75.27006,4.88847,0
-75.37197,4.88818,0
-75.35737,4.88818,0
-75.35416,4.88818,0
-75.35182,4.88818,0
-75.27327,4.88818,0
-75.37197,4.88789,0
-75.35153,4.88789,0
-75.31853,4.88789,1
-75.31007,4.88789,1
-75.27824,4.88789,0
-75.27532,4.88789,0
-75.35591,4.88759,0
-75.28904,4.88759,0
-75.27327,4.88759,0
-75.30335,4.88730,1
-75.29313,4.88730,0
-75.28408,4.88730,0
-75.27415,4.88730,0
-75.29488,4.88701,0
-75.27619,4.88701,0
-75.37460,4.88672,0
-75.37109,4.88672,0
-75.32467,4.88672,1
-75.29079,4.88672,0
-75.37752,4.88643,0
-75.35065,4.88643,0
-75.34481,4.88643,0
-75.35533,4.88613,0
-75.31912,4.88613,0
-75.37693,4.88584,0
-75.36876,4.88584,0
-75.37985,4.88555,0
-75.28846,4.88555,0
-75.28700,4.88555,0
-75.35825,4.88526,0
-75.35503,4.88526,0
-75.30861,4.88526,1
-75.34832,4.88497,0
-75.33459,4.88497,0
-75.32525,4.88497,1
-75.32496,4.88497,1
-75.30744,4.88497,1
-75.27999,4.88497,0
-75.37927,4.88467,0
-75.33810,4.88467,0
-75.31766,4.88467,1
-75.30977,4.88467,1
-75.28320,4.88467,0
-75.27882,4.88467,0
-75.36642,4.88438,0
-75.34919,4.88438,0
-75.32817,4.88438,1
-75.32759,4.88438,1
-75.30043,4.88438,0
-75.37898,4.88409,0
-75.37489,4.88409,0
-75.36817,4.88409,0
-75.32934,4.88409,1
-75.31970,4.88409,1
-75.29693,4.88409,0
-75.29079,4.88409,0
-75.27152,4.88409,0
-75.35825,4.88380,0
-75.35649,4.88380,0
-75.35036,4.88380,0
-75.31094,4.88380,1
-75.30919,4.88380,1
-75.36525,4.88351,0
-75.34657,4.88351,0
-75.34569,4.88351,0
-75.34452,4.88351,0
-75.31941,4.88351,1
-75.28145,4.88351,0
-75.34131,4.88321,0
-75.31532,4.88321,1
-75.30218,4.88321,0
-75.27473,4.88321,0
-75.27240,4.88321,0
-75.37985,4.88292,0
-75.31415,4.88292,1
-75.37255,4.88263,0
-75.36117,4.88263,0
-75.33197,4.88263,0
-75.32963,4.88263,1
-75.32145,4.88263,0
-75.29693,4.88263,0
-75.28583,4.88263,0
-75.32233,4.88234,0
-75.29897,4.88234,0
-75.27999,4.88234,0
-75.37547,4.88205,0
-75.33839,4.88205,0
-75.37723,4.88175,0
-75.35883,4.88175,0
-75.35533,4.88175,0
-75.34773,4.88175,0
-75.34043,4.88175,0
-75.32058,4.88175,0
-75.31153,4.88175,1
-75.31123,4.88175,1
-75.29985,4.88175,0
-75.32846,4.88146,1
-75.27561,4.88146,0
-75.37898,4.88117,0
-75.34073,4.88117,0
-75.32525,4.88117,0
-75.31883,4.88117,0
-75.31211,4.88088,1
-75.30569,4.88088,0
-75.28349,4.88088,0
-75.27444,4.88088,0
-75.31153,4.88059,1
-75.30890,4.88059,0
-75.30685,4.88059,0
-75.30627,4.88059,0
-75.29138,4.88059,0
-75.37664,4.88029,0
-75.35533,4.88029,0
-75.35211,4.88029,0
-75.31883,4.88029,0
-75.37635,4.88000,0
-75.37080,4.88000,0
-75.32262,4.88000,0
-75.31357,4.88000,1
-75.30189,4.88000,0
-75.29897,4.88000,0
-75.36058,4.87971,0
-75.35416,4.87971,0
-75.31737,4.87971,0
-75.28904,4.87971,0
-75.31532,4.87913,1
-75.31036,4.87913,0
-75.33255,4.87883,1
-75.35036,4.87854,0
-75.31912,4.87854,0
-75.29459,4.87854,0
-75.29313,4.87854,0
-75.27444,4.87854,0
-75.37869,4.87825,0
-75.37168,4.87825,0
-75.34394,4.87825,1
-75.28495,4.87825,0
-75.30656,4.87796,0
-75.34043,4.87767,1
-75.28087,4.87767,0
-75.31737,4.87737,0
-75.30452,4.87737,0
-75.37898,4.87708,0
-75.33781,4.87708,0
-75.33459,4.87708,1
-75.32029,4.87708,0
-75.28233,4.87708,0
-75.33313,4.87679,1
-75.33197,4.87679,1
-75.31474,4.87679,1
-75.28028,4.87679,0
-75.37518,4.87650,0
-75.36934,4.87650,0
-75.28203,4.87650,0
-75.28116,4.87650,0
-75.27532,4.87650,0
-75.35649,4.87621,0
-75.35795,4.87591,0
-75.34919,4.87591,0
-75.33401,4.87591,1
-75.32204,4.87591,0
-75.29751,4.87591,0
-75.29313,4.87591,0
-75.26977,4.87591,0
-75.37839,4.87562,0
-75.30656,4.87562,0
-75.30043,4.87562,0
-75.35241,4.87504,0
-75.30890,4.87504,0
-75.29955,4.87504,0
-75.37927,4.87475,0
-75.33956,4.87475,0
-75.32846,4.87475,0
-75.31707,4.87475,0
-75.34540,4.87445,0
-75.33489,4.87445,0
-75.28700,4.87445,0
-75.27327,4.87445,0
-75.37956,4.87416,0
-75.32875,4.87416,0
-75.31707,4.87416,0
-75.31503,4.87416,0
-75.31036,4.87416,0
-75.27736,4.87416,0
-75.36642,4.87387,0
-75.32350,4.87387,0
-75.36847,4.87358,0
-75.29839,4.87329,0
-75.29693,4.87329,0
-75.34481,4.87299,0
-75.34452,4.87299,0
-75.32817,4.87299,0
-75.31912,4.87299,0
-75.29547,4.87299,0
-75.37547,4.87270,0
-75.33459,4.87270,0
-75.33021,4.87270,0
-75.32788,4.87270,0
-75.35737,4.87212,0
-75.33197,4.87212,0
-75.31941,4.87212,0
-75.30043,4.87212,0
-75.29722,4.87212,0
-75.29693,4.87212,0
-75.28612,4.87212,0
-75.27532,4.87212,0
-75.35241,4.87183,0
-75.33109,4.87183,0
-75.30627,4.87183,0
-75.27795,4.87183,0
-75.27065,4.87183,0
-75.35620,4.87153,0
-75.34540,4.87153,0
-75.33401,4.87153,0
-75.33226,4.87153,0
-75.32204,4.87153,0
-75.31474,4.87153,0
-75.30189,4.87153,0
-75.37109,4.87124,0
-75.29488,4.87124,0
-75.28495,4.87124,0
-75.28028,4.87124,0
-75.36759,4.87095,0
-75.32642,4.87095,0
-75.31357,4.87095,0
-75.30744,4.87095,0
-75.28612,4.87095,0
-75.28262,4.87095,0
-75.36993,4.87066,0
-75.36175,4.87066,0
-75.29693,4.87066,0
-75.34248,4.87037,0
-75.34803,4.87007,0
-75.33985,4.87007,0
-75.31211,4.87007,0
-75.28525,4.87007,0
-75.28379,4.87007,0
-75.27065,4.87007,0
-75.33489,4.86978,0
-75.33372,4.86978,0
-75.32058,4.86978,0
-75.30043,4.86978,0
-75.34452,4.86949,0
-75.34102,4.86920,0
-75.27649,4.86920,0
-75.34423,4.86891,0
-75.33372,4.86891,0
-75.29839,4.86891,0
-75.28641,4.86891,0
-75.33255,4.86861,0
-75.34861,4.86832,0
-75.30277,4.86832,0
-75.29693,4.86832,0
-75.29401,4.86832,0
-75.28875,4.86832,0
-75.34978,4.86803,0
-75.32583,4.86803,0
-75.31503,4.86803,0
-75.29634,4.86803,0
-75.27795,4.86803,0
-75.37956,4.86774,0
-75.35299,4.86774,0
-75.34657,4.86774,0
-75.34277,4.86774,0
-75.33751,4.86774,0
-75.33080,4.86774,0
-75.32321,4.86774,0
-75.30277,4.86774,0
-75.28992,4.86774,0
-75.37839,4.86745,0
-75.37810,4.86745,0
-75.31766,4.86745,0
-75.31737,4.86745,0
-75.30014,4.86745,0
-75.29926,4.86745,0
-75.27736,4.86745,0
-75.27444,4.86745,0
-75.36730,4.86686,0
-75.34365,4.86686,0
-75.32496,4.86686,0
-75.31386,4.86686,0
-75.28116,4.86686,0
-75.28087,4.86686,0
-75.27853,4.86686,0
-75.29167,4.86657,0
-75.28320,4.86657,0
-75.34598,4.86628,0
-75.27269,4.86628,0
-75.37927,4.86599,0
-75.35562,4.86599,0
-75.34511,4.86599,0
-75.33489,4.86599,0
-75.32729,4.86599,0
-75.32613,4.86599,0
-75.32087,4.86599,0
-75.31707,4.86599,0
-75.27094,4.86599,0
-75.26977,4.86599,0
-75.37314,4.86569,0
-75.29342,4.86569,0
-75.27415,4.86569,0
-75.37168,4.86540,0
-75.37051,4.86540,0
-75.36759,4.86540,0
-75.34335,4.86540,0
-75.33693,4.86540,0
-75.30043,4.86540,0
-75.35591,4.86511,0
-75.34481,4.86511,0
-75.33751,4.86511,0
-75.30160,4.86511,0
-75.29634,4.86511,0
-75.28671,4.86511,0
-75.37898,4.86482,0
-75.37752,4.86482,0
-75.36409,4.86482,0
-75.34686,4.86482,0
-75.32175,4.86482,0
-75.31853,4.86482,0
-75.35737,4.86453,0
-75.33284,4.86453,0
-75.29313,4.86453,0
-75.33985,4.86423,0
-75.33372,4.86423,0
-75.29284,4.86423,0
-75.29138,4.86423,0
-75.28904,4.86423,0
-75.37401,4.86394,0
-75.35533,4.86365,0
-75.33430,4.86365,0
-75.28349,4.86365,0
-75.37431,4.86336,0
-75.36350,4.86336,0
-75.31474,4.86336,0
-75.31328,4.86336,0
-75.28116,4.86336,0
-75.37956,4.86277,0
-75.37022,4.86277,0
-75.36496,4.86277,0
-75.36000,4.86277,0
-75.31036,4.86277,0
-75.30919,4.86277,0
-75.35445,4.86248,0
-75.32729,4.86248,0
-75.30539,4.86248,0
-75.27970,4.86248,0
-75.37547,4.86219,0
-75.36701,4.86219,0
-75.36233,4.86219,0
-75.28057,4.86219,0
-75.34423,4.86190,0
-75.36701,4.86161,0
-75.32437,4.86161,0
-75.30510,4.86161,0
-75.37226,4.86131,0
-75.36379,4.86131,0
-75.35036,4.86131,0
-75.34160,4.86131,0
-75.27006,4.86131,0
-75.37314,4.86102,0
-75.36058,4.86102,0
-75.34511,4.86102,0
-75.33284,4.86102,0
-75.29284,4.86102,0
-75.27094,4.86102,0
-75.36817,4.86073,0
-75.36613,4.86073,0
-75.35737,4.86073,0
-75.35445,4.86073,0
-75.34511,4.86073,0
-75.34511,4.86044,0
-75.34365,4.86044,0
-75.33313,4.86044,0
-75.30685,4.86044,0
-75.28583,4.86044,0
-75.37577,4.86015,0
-75.27298,4.86015,0
