lon,lat,intensity
-75.3408,4.9501,1
-75.3138,4.9501,1
-75.3118,4.9501,1
-75.2948,4.9501,1
-75.2838,4.9501,1
-75.2708,4.9501,1
-75.3728,4.9491,1
-75.3518,4.9491,1
-75.3728,4.9481,1
-75.3698,4.9481,1
-75.3478,4.9481,1
-75.3338,4.9481,1
-75.3088,4.9481,1
-75.3078,4.9481,1
-75.3058,4.9481,1
-75.3728,4.9471,1
-75.3498,4.9471,1
-75.3378,4.9471,1
-75.3198,4.9471,1
-75.3018,4.9471,1
-75.2998,4.9471,1
-75.2978,4.9471,1
-75.2928,4.9471,1
-75.2888,4.9471,1
-75.2698,4.9471,1
-75.2578,4.9471,1
-75.2388,4.9471,1
-75.3538,4.9461,1
-75.3148,4.9461,1
-75.3028,4.9461,1
-75.2958,4.9461,1
-75.2778,4.9461,1
-75.2398,4.9461,1
-75.3708,4.9451,1
-75.3538,4.9451,1
-75.3468,4.9451,1
-75.3198,4.9451,1
-75.2898,4.9451,1
-75.2888,4.9451,1
-75.2718,4.9451,1
-75.3878,4.9441,1
-75.3558,4.9441,1
-75.3338,4.9441,1
-75.3168,4.9441,1
-75.3028,4.9441,1
-75.2888,4.9441,1
-75.2658,4.9441,1
-75.2398,4.9441,1
-75.3388,4.9431,1
-75.3138,4.9431,1
-75.2368,4.9431,1
-75.2348,4.9431,1
-75.3938,4.9421,1
-75.3698,4.9421,1
-75.3608,4.9421,1
-75.3538,4.9421,1
-75.3338,4.9421,1
-75.3258,4.9421,1
-75.3108,4.9421,1
-75.3018,4.9421,1
-75.2948,4.9421,1
-75.2838,4.9421,1
-75.2688,4.9421,1
-75.2428,4.9421,1
-75.3898,4.9411,1
-75.3818,4.9411,1
-75.3688,4.9411,1
-75.3678,4.9411,1
-75.3508,4.9411,1
-75.3418,4.9411,1
-75.3038,4.9411,1
-75.2958,4.9411,1
-75.2658,4.9411,1
-75.2648,4.9411,1
-75.2428,4.9411,1
-75.2288,4.9411,1
-75.3868,4.9401,1
-75.3848,4.9401,1
-75.3528,4.9401,1
-75.3268,4.9401,1
-75.3258,4.9401,1
-75.3218,4.9401,1
-75.3208,4.9401,1
-75.3698,4.9391,1
-75.3618,4.9391,1
-75.3468,4.9391,1
-75.2968,4.9391,1
-75.2838,4.9391,1
-75.2768,4.9391,1
-75.2668,4.9391,1
-75.2648,4.9391,1
-75.2498,4.9391,1
-75.2448,4.9391,1
-75.4098,4.9381,1
-75.3698,4.9381,1
-75.3558,4.9381,1
-75.3468,4.9381,1
-75.3338,4.9381,1
-75.3318,4.9381,1
-75.3158,4.9381,1
-75.3088,4.9381,1
-75.2778,4.9381,1
-75.2298,4.9381,1
-75.4608,4.9371,1
-75.4118,4.9371,1
-75.4048,4.9371,1
-75.3948,4.9371,1
-75.3318,4.9371,1
-75.3288,4.9371,1
-75.2878,4.9371,1
-75.2788,4.9371,1
-75.2578,4.9371,1
-75.3868,4.9361,1
-75.3738,4.9361,1
-75.3538,4.9361,1
-75.3498,4.9361,1
-75.3448,4.9361,1
-75.3438,4.9361,1
-75.3318,4.9361,1
-75.3008,4.9361,1
-75.2628,4.9361,1
-75.2568,4.9361,1
-75.2408,4.9361,1
-75.4068,4.9351,1
-75.4008,4.9351,1
-75.3738,4.9351,1
-75.3688,4.9351,1
-75.3498,4.9351,1
-75.3208,4.9351,1
-75.3128,4.9351,1
-75.3038,4.9351,1
-75.2558,4.9351,1
-75.2548,4.9351,1
-75.4658,4.9341,1
-75.4088,4.9341,1
-75.4058,4.9341,1
-75.3918,4.9341,1
-75.3628,4.9341,1
-75.3528,4.9341,1
-75.3348,4.9341,1
-75.3318,4.9341,1
-75.3098,4.9341,1
-75.3078,4.9341,1
-75.2978,4.9341,1
-75.2778,4.9341,1
-75.2638,4.9341,1
-75.2478,4.9341,1
-75.2308,4.9341,1
-75.4628,4.9331,1
-75.4598,4.9331,1
-75.4588,4.9331,1
-75.4088,4.9331,1
-75.4018,4.9331,1
-75.3968,4.9331,1
-75.3838,4.9331,1
-75.3528,4.9331,1
-75.3468,4.9331,1
-75.3218,4.9331,1
-75.2798,4.9331,1
-75.2718,4.9331,1
-75.4668,4.9321,1
-75.4148,4.9321,1
-75.4098,4.9321,1
-75.4058,4.9321,1
-75.4048,4.9321,1
-75.3948,4.9321,1
-75.3478,4.9321,1
-75.3068,4.9321,1
-75.3028,4.9321,1
-75.2728,4.9321,1
-75.2618,4.9321,1
-75.2418,4.9321,1
-75.4398,4.9311,1
-75.4218,4.9311,1
-75.4108,4.9311,1
-75.3788,4.9311,1
-75.3328,4.9311,1
-75.3158,4.9311,1
-75.4628,4.9301,1
-75.4578,4.9301,1
-75.4438,4.9301,1
-75.4358,4.9301,1
-75.4078,4.9301,1
-75.3258,4.9301,1
-75.3248,4.9301,1
-75.3108,4.9301,1
-75.2828,4.9301,1
-75.2758,4.9301,1
-75.2568,4.9301,1
-75.2558,4.9301,1
-75.4648,4.9291,1
-75.4548,4.9291,1
-75.4198,4.9291,1
-75.4128,4.9291,1
-75.4048,4.9291,1
-75.3708,4.9291,1
-75.3638,4.9291,1
-75.3568,4.9291,1
-75.3078,4.9291,1
-75.3038,4.9291,1
-75.3028,4.9291,1
-75.2888,4.9291,1
-75.2878,4.9291,1
-75.2818,4.9291,1
-75.2808,4.9291,1
-75.2768,4.9291,1
-75.2558,4.9291,1
-75.4298,4.9281,1
-75.3638,4.9281,1
-75.3618,4.9281,1
-75.3528,4.9281,1
-75.3498,4.9281,1
-75.3468,4.9281,1
-75.3138,4.9281,1
-75.2988,4.9281,1
-75.2778,4.9281,1
-75.2598,4.9281,1
-75.2478,4.9281,1
-75.2328,4.9281,1
-75.2318,4.9281,1
-75.2268,4.9281,1
-75.4598,4.9271,1
-75.4488,4.9271,1
-75.4298,4.9271,1
-75.4098,4.9271,1
-75.4038,4.9271,1
-75.3538,4.9271,1
-75.3438,4.9271,1
-75.3158,4.9271,1
-75.3088,4.9271,1
-75.2838,4.9271,1
-75.2738,4.9271,1
-75.2638,4.9271,1
-75.2458,4.9271,1
-75.4658,4.9261,1
-75.4638,4.9261,1
-75.4368,4.9261,1
-75.4098,4.9261,1
-75.3998,4.9261,1
-75.3918,4.9261,1
-75.3518,4.9261,1
-75.3198,4.9261,1
-75.2798,4.9261,1
-75.2688,4.9261,1
-75.2188,4.9261,1
-75.4408,4.9251,1
-75.3798,4.9251,1
-75.3608,4.9251,1
-75.3388,4.9251,1
-75.3148,4.9251,1
-75.3108,4.9251,1
-75.2818,4.9251,1
-75.2768,4.9251,1
-75.2598,4.9251,1
-75.2428,4.9251,1
-75.2348,4.9251,1
-75.4588,4.9241,1
-75.4578,4.9241,1
-75.4548,4.9241,1
-75.4508,4.9241,1
-75.4348,4.9241,1
-75.4338,4.9241,1
-75.4258,4.9241,1
-75.4158,4.9241,1
-75.4018,4.9241,1
-75.3848,4.9241,1
-75.3808,4.9241,1
-75.3628,4.9241,1
-75.3588,4.9241,1
-75.3278,4.9241,1
-75.3238,4.9241,1
-75.3058,4.9241,1
-75.3008,4.9241,1
-75.2868,4.9241,1
-75.2858,4.9241,1
-75.2698,4.9241,1
-75.2478,4.9241,1
-75.2388,4.9241,1
-75.4658,4.9231,1
-75.4558,4.9231,1
-75.4548,4.9231,1
-75.4498,4.9231,1
-75.4098,4.9231,1
-75.3918,4.9231,1
-75.3798,4.9231,1
-75.3668,4.9231,1
-75.3658,4.9231,1
-75.3598,4.9231,1
-75.3538,4.9231,1
-75.3228,4.9231,1
-75.3218,4.9231,1
-75.3118,4.9231,1
-75.2958,4.9231,1
-75.2938,4.9231,1
-75.2888,4.9231,1
-75.2648,4.9231,1
-75.2598,4.9231,1
-75.2578,4.9231,1
-75.2278,4.9231,1
-75.4508,4.9221,1
-75.4358,4.9221,1
-75.4278,4.9221,1
-75.4188,4.9221,1
-75.3898,4.9221,1
-75.3818,4.9221,1
-75.3788,4.9221,1
-75.3498,4.9221,1
-75.3428,4.9221,1
-75.3308,4.9221,1
-75.3158,4.9221,1
-75.3128,4.9221,1
-75.2988,4.9221,1
-75.2528,4.9221,1
-75.2388,4.9221,1
-75.4638,4.9211,1
-75.3498,4.9211,1
-75.2988,4.9211,1
-75.2948,4.9211,1
-75.2858,4.9211,1
-75.2748,4.9211,1
-75.2468,4.9211,1
-75.2288,4.9211,1
-75.4428,4.9201,1
-75.4078,4.9201,1
-75.3758,4.9201,1
-75.3668,4.9201,1
-75.3548,4.9201,1
-75.2728,4.9201,1
-75.2478,4.9201,1
-75.4458,4.9191,1
-75.3968,4.9191,1
-75.3928,4.9191,1
-75.3848,4.9191,1
-75.3738,4.9191,1
-75.3588,4.9191,1
-75.3438,4.9191,1
-75.2718,4.9191,1
-75.2318,4.9191,1
-75.2228,4.9191,1
-75.2128,4.9191,1
-75.2048,4.9191,1
-75.4548,4.9181,1
-75.3758,4.9181,1
-75.3618,4.9181,1
-75.3518,4.9181,1
-75.3478,4.9181,1
-75.3348,4.9181,1
-75.3318,4.9181,1
-75.3158,4.9181,1
-75.3148,4.9181,1
-75.3108,4.9181,1
-75.2998,4.9181,1
-75.2838,4.9181,1
-75.2758,4.9181,1
-75.2658,4.9181,1
-75.1978,4.9181,1
-75.3998,4.9171,1
-75.3498,4.9171,1
-75.3058,4.9171,1
-75.2988,4.9171,1
-75.2978,4.9171,1
-75.2938,4.9171,1
-75.2888,4.9171,1
-75.2558,4.9171,1
-75.2348,4.9171,1
-75.2038,4.9171,1
-75.2008,4.9171,1
-75.1968,4.9171,1
-75.1958,4.9171,1
-75.4528,4.9161,1
-75.4478,4.9161,1
-75.3188,4.9161,1
-75.2688,4.9161,1
-75.2328,4.9161,1
-75.4598,4.9151,1
-75.4498,4.9151,1
-75.4238,4.9151,1
-75.3838,4.9151,1
-75.3568,4.9151,1
-75.3528,4.9151,1
-75.3418,4.9151,1
-75.3298,4.9151,1
-75.3128,4.9151,1
-75.2368,4.9151,1
-75.4598,4.9141,1
-75.4538,4.9141,1
-75.4518,4.9141,1
-75.4398,4.9141,1
-75.4038,4.9141,1
-75.3868,4.9141,1
-75.3718,4.9141,1
-75.3668,4.9141,1
-75.3498,4.9141,1
-75.2408,4.9141,1
-75.4618,4.9131,1
-75.4218,4.9131,1
-75.3708,4.9131,1
-75.3668,4.9131,1
-75.3508,4.9131,1
-75.3468,4.9131,1
-75.3318,4.9131,1
-75.3118,4.9131,1
-75.2958,4.9131,1
-75.2878,4.9131,1
-75.2718,4.9131,1
-75.2348,4.9131,1
-75.4358,4.9121,1
-75.4228,4.9121,1
-75.3798,4.9121,1
-75.3758,4.9121,1
-75.3538,4.9121,1
-75.3448,4.9121,1
-75.3358,4.9121,1
-75.3098,4.9121,1
-75.2688,4.9121,1
-75.2648,4.9121,1
-75.2508,4.9121,1
-75.2498,4.9121,1
-75.2118,4.9121,1
-75.2088,4.9121,1
-75.4228,4.9111,1
-75.4188,4.9111,1
-75.4158,4.9111,1
-75.3928,4.9111,1
-75.3798,4.9111,1
-75.3618,4.9111,1
-75.3548,4.9111,1
-75.3528,4.9111,1
-75.3348,4.9111,1
-75.3128,4.9111,1
-75.3038,4.9111,1
-75.3018,4.9111,1
-75.2908,4.9111,1
-75.3758,4.9101,1
-75.3458,4.9101,1
-75.3298,4.9101,1
-75.3178,4.9101,1
-75.3118,4.9101,1
-75.2998,4.9101,1
-75.2538,4.9101,1
-75.2458,4.9101,1
-75.2078,4.9101,1
-75.4128,4.9091,1
-75.3998,4.9091,1
-75.3908,4.9091,1
-75.3898,4.9091,1
-75.3668,4.9091,1
-75.3648,4.9091,1
-75.2848,4.9091,1
-75.2488,4.9091,1
-75.2238,4.9091,1
-75.4608,4.9081,1
-75.4478,4.9081,1
-75.4028,4.9081,1
-75.3658,4.9081,1
-75.3578,4.9081,1
-75.3348,4.9081,1
-75.2438,4.9081,1
-75.2328,4.9081,1
-75.2258,4.9081,1
-75.2128,4.9081,1
-75.4588,4.9071,1
-75.4538,4.9071,1
-75.4508,4.9071,1
-75.3968,4.9071,1
-75.3738,4.9071,1
-75.3608,4.9071,1
-75.3568,4.9071,1
-75.3228,4.9071,1
-75.2958,4.9071,1
-75.2728,4.9071,1
-75.2358,4.9071,1
-75.2338,4.9071,1
-75.2288,4.9071,1
-75.4428,4.9061,1
-75.4128,4.9061,1
-75.4108,4.9061,1
-75.4038,4.9061,1
-75.3498,4.9061,1
-75.3448,4.9061,1
-75.3288,4.9061,1
-75.2958,4.9061,1
-75.2568,4.9061,1
-75.2548,4.9061,1
-75.2448,4.9061,1
-75.2418,4.9061,1
-75.4518,4.9051,1
-75.4308,4.9051,1
-75.4028,4.9051,1
-75.4008,4.9051,1
-75.3968,4.9051,1
-75.3898,4.9051,1
-75.3708,4.9051,1
-75.3658,4.9051,1
-75.3428,4.9051,1
-75.3298,4.9051,1
-75.3118,4.9051,1
-75.2958,4.9051,1
-75.2748,4.9051,1
-75.2638,4.9051,1
-75.2298,4.9051,1
-75.4418,4.9041,1
-75.4248,4.9041,1
-75.3918,4.9041,1
-75.3898,4.9041,1
-75.3568,4.9041,1
-75.3458,4.9041,1
-75.3178,4.9041,1
-75.3098,4.9041,1
-75.2828,4.9041,1
-75.2738,4.9041,1
-75.2418,4.9041,1
-75.2258,4.9041,1
-75.4428,4.9031,1
-75.4398,4.9031,1
-75.3758,4.9031,1
-75.3728,4.9031,1
-75.3518,4.9031,1
-75.3308,4.9031,1
-75.2888,4.9031,1
-75.2848,4.9031,1
-75.2798,4.9031,1
-75.2408,4.9031,1
-75.4168,4.9021,1
-75.3848,4.9021,1
-75.3768,4.9021,1
-75.3628,4.9021,1
-75.3588,4.9021,1
-75.3578,4.9021,1
-75.3508,4.9021,1
-75.3408,4.9021,1
-75.3298,4.9021,1
-75.3138,4.9021,1
-75.3108,4.9021,1
-75.2998,4.9021,1
-75.2768,4.9021,1
-75.2718,4.9021,1
-75.2568,4.9021,1
-75.2448,4.9021,1
-75.2328,4.9021,1
-75.4318,4.9011,1
-75.4268,4.9011,1
-75.4178,4.9011,1
-75.4128,4.9011,1
-75.4018,4.9011,1
-75.3998,4.9011,1
-75.3908,4.9011,1
-75.3798,4.9011,1
-75.3638,4.9011,1
-75.3308,4.9011,1
-75.3178,4.9011,1
-75.2928,4.9011,1
-75.2778,4.9011,1
-75.2628,4.9011,1
-75.2518,4.9011,1
-75.2178,4.9011,1
-75.4238,4.9001,1
-75.3708,4.9001,1
-75.3698,4.9001,1
-75.3528,4.9001,1
-75.3468,4.9001,1
-75.3258,4.9001,1
-75.3178,4.9001,1
-75.3098,4.9001,1
-75.2568,4.9001,1
-75.2558,4.9001,1
-75.2308,4.9001,1
-75.2268,4.9001,1
-75.4368,4.8991,1
-75.4168,4.8991,1
-75.3918,4.8991,1
-75.3368,4.8991,1
-75.3348,4.8991,1
-75.3298,4.8991,1
-75.3148,4.8991,1
-75.2508,4.8991,1
-75.4278,4.8981,1
-75.3898,4.8981,1
-75.3598,4.8981,1
-75.3398,4.8981,1
-75.3368,4.8981,1
-75.3338,4.8981,1
-75.3108,4.8981,1
-75.2948,4.8981,1
-75.2898,4.8981,1
-75.2888,4.8981,1
-75.2868,4.8981,1
-75.3938,4.8971,1
-75.3778,4.8971,1
-75.3748,4.8971,1
-75.3698,4.8971,1
-75.3498,4.8971,1
-75.3328,4.8971,1
-75.3298,4.8971,1
-75.2988,4.8971,1
-75.2758,4.8971,1
-75.2558,4.8971,1
-75.2388,4.8971,1
-75.4258,4.8961,1
-75.4178,4.8961,1
-75.3988,4.8961,1
-75.3788,4.8961,1
-75.3728,4.8961,1
-75.3718,4.8961,1
-75.3688,4.8961,1
-75.3628,4.8961,1
-75.3508,4.8961,1
-75.3448,4.8961,1
-75.3258,4.8961,1
-75.3218,4.8961,1
-75.2868,4.8961,1
-75.2768,4.8961,1
-75.2528,4.8961,1
-75.2148,4.8961,1
-75.3918,4.8951,1
-75.3648,4.8951,1
-75.3608,4.8951,1
-75.3518,4.8951,1
-75.3478,4.8951,1
-75.3368,4.8951,1
-75.3318,4.8951,1
-75.3108,4.8951,1
-75.2968,4.8951,1
-75.2868,4.8951,1
-75.2818,4.8951,1
-75.2698,4.8951,1
-75.2658,4.8951,1
-75.2638,4.8951,1
-75.2458,4.8951,1
-75.2378,4.8951,1
-75.2348,4.8951,1
-75.2188,4.8951,1
-75.4478,4.8941,1
-75.4428,4.8941,1
-75.4388,4.8941,1
-75.4148,4.8941,1
-75.3808,4.8941,1
-75.3488,4.8941,1
-75.3078,4.8941,1
-75.2888,4.8941,1
-75.2558,4.8941,1
-75.4098,4.8931,1
-75.4088,4.8931,1
-75.3968,4.8931,1
-75.3788,4.8931,1
-75.3408,4.8931,1
-75.3088,4.8931,1
-75.3018,4.8931,1
-75.2638,4.8931,1
-75.2378,4.8931,1
-75.2168,4.8931,1
-75.4268,4.8921,1
-75.3898,4.8921,1
-75.3458,4.8921,1
-75.3418,4.8921,1
-75.2968,4.8921,1
-75.2788,4.8921,1
-75.2708,4.8921,1
-75.4308,4.8911,1
-75.3968,4.8911,1
-75.3868,4.8911,1
-75.3858,4.8911,1
-75.3658,4.8911,1
-75.3578,4.8911,1
-75.3528,4.8911,1
-75.3338,4.8911,1
-75.3228,4.8911,1
-75.3208,4.8911,1
-75.2738,4.8911,1
-75.2478,4.8911,1
-75.2458,4.8911,1
-75.2428,4.8911,1
-75.4368,4.8901,1
-75.4358,4.8901,1
-75.4298,4.8901,1
-75.4238,4.8901,1
-75.4178,4.8901,1
-75.3788,4.8901,1
-75.3778,4.8901,1
-75.3708,4.8901,1
-75.2998,4.8901,1
-75.2628,4.8901,1
-75.2288,4.8901,1
-75.4328,4.8891,1
-75.4308,4.8891,1
-75.4148,4.8891,1
-75.4038,4.8891,1
-75.3978,4.8891,1
-75.3868,4.8891,1
-75.3448,4.8891,1
-75.3378,4.8891,1
-75.3308,4.8891,1
-75.3078,4.8891,1
-75.2848,4.8891,1
-75.2788,4.8891,1
-75.2668,4.8891,1
-75.2588,4.8891,1
-75.2418,4.8891,1
-75.2328,4.8891,1
-75.2128,4.8891,1
-75.3768,4.8881,1
-75.3298,4.8881,1
-75.2948,4.8881,1
-75.2908,4.8881,1
-75.2658,4.8881,1
-75.2648,4.8881,1
-75.2478,4.8881,1
-75.2398,4.8881,1
-75.2198,4.8881,1
-75.4208,4.8871,1
-75.3998,4.8871,1
-75.3768,4.8871,1
-75.3518,4.8871,1
-75.2688,4.8871,1
-75.2538,4.8871,1
-75.2488,4.8871,1
-75.2398,4.8871,1
-75.2288,4.8871,1
-75.2198,4.8871,1
-75.4318,4.8861,1
-75.4308,4.8861,1
-75.4258,4.8861,1
-75.4248,4.8861,1
-75.4108,4.8861,1
-75.4078,4.8861,1
-75.3758,4.8861,1
-75.3738,4.8861,1
-75.3498,4.8861,1
-75.3458,4.8861,1
-75.3438,4.8861,1
-75.3208,4.8861,1
-75.3168,4.8861,1
-75.2678,4.8861,1
-75.2608,4.8861,1
-75.4098,4.8851,1
-75.4038,4.8851,1
-75.3858,4.8851,1
-75.3698,4.8851,1
-75.3668,4.8851,1
-75.3638,4.8851,1
-75.3358,4.8851,1
-75.3018,4.8851,1
-75.2818,4.8851,1
-75.2768,4.8851,1
-75.2568,4.8851,1
-75.2288,4.8851,1
-75.2148,4.8851,1
-75.4208,4.8841,1
-75.3988,4.8841,1
-75.3798,4.8841,1
-75.3748,4.8841,1
-75.2668,4.8841,1
-75.2388,4.8841,1
-75.2328,4.8841,1
-75.2308,4.8841,1
-75.2248,4.8841,1
-75.4268,4.8831,1
-75.4128,4.8831,1
-75.4038,4.8831,1
-75.3688,4.8831,1
-75.3568,4.8831,1
-75.3478,4.8831,1
-75.3158,4.8831,1
-75.3098,4.8831,1
-75.3088,4.8831,1
-75.3078,4.8831,1
-75.3018,4.8831,1
-75.2928,4.8831,1
-75.2778,4.8831,1
-75.2618,4.8831,1
-75.2428,4.8831,1
-75.2348,4.8831,1
-75.2298,4.8831,1
-75.2228,4.8831,1
-75.4238,4.8821,1
-75.3778,4.8821,1
-75.3698,4.8821,1
-75.3358,4.8821,1
-75.3178,4.8821,1
-75.2798,4.8821,1
-75.2298,4.8821,1
-75.4178,4.8811,1
-75.4088,4.8811,1
-75.4028,4.8811,1
-75.3948,4.8811,1
-75.3758,4.8811,1
-75.3658,4.8811,1
-75.2938,4.8811,1
-75.2778,4.8811,1
-75.2658,4.8811,1
-75.2488,4.8811,1
-75.2298,4.8811,1
-75.4298,4.8801,1
-75.4288,4.8801,1
-75.4158,4.8801,1
-75.3928,4.8801,1
-75.3688,4.8801,1
-75.3468,4.8801,1
-75.3448,4.8801,1
-75.2988,4.8801,1
-75.2948,4.8801,1
-75.2658,4.8801,1
-75.4208,4.8791,1
-75.3728,4.8791,1
-75.3618,4.8791,1
-75.3458,4.8791,1
-75.3368,4.8791,1
-75.3298,4.8791,1
-75.3188,4.8791,1
-75.3118,4.8791,1
-75.3078,4.8791,1
-75.3728,4.8781,1
-75.3338,4.8781,1
-75.3188,4.8781,1
-75.3098,4.8781,1
-75.2898,4.8781,1
-75.2648,4.8781,1
-75.2608,4.8781,1
-75.2578,4.8781,1
-75.2378,4.8781,1
-75.2258,4.8781,1
-75.4198,4.8771,1
-75.3558,4.8771,1
-75.3348,4.8771,1
-75.2938,4.8771,1
-75.2928,4.8771,1
-75.2438,4.8771,1
-75.2428,4.8771,1
-75.4138,4.8761,1
-75.4118,4.8761,1
-75.3148,4.8761,1
-75.3118,4.8761,1
-75.3088,4.8761,1
-75.2618,4.8761,1
-75.2438,4.8761,1
-75.2378,4.8761,1
-75.3338,4.8751,1
-75.3228,4.8751,1
-75.3208,4.8751,1
-75.3168,4.8751,1
-75.3058,4.8751,1
-75.2828,4.8751,1
-75.2388,4.8751,1
