lon,lat,intensity
-75.0779,5.1231,1
-75.0699,5.1221,1
-75.0479,5.1221,1
-75.0839,5.1211,1
-75.0809,5.1211,1
-75.0659,5.1211,1
-75.0469,5.1211,1
-75.0979,5.1201,1
-75.0939,5.1201,1
-75.0499,5.1201,1
-75.6739,5.1161,1
-75.6769,5.1141,1
-75.6739,5.1131,1
-75.6689,5.1121,1
-75.6679,5.1111,1
-75.1109,5.1101,1
-75.6759,5.1091,1
-75.6749,5.1091,1
-75.6689,5.1081,1
-75.1129,5.1071,1
-75.6659,5.1061,1
-75.1149,5.1061,1
-75.6639,5.1051,1
-75.6649,5.1021,1
-75.1149,5.1021,1
-75.6679,5.1001,1
-75.1149,5.0991,1
-75.1209,5.0931,1
-75.6729,5.0901,1
-75.1319,5.0881,1
-75.1429,5.0861,1
-75.6679,5.0851,1
-75.1469,5.0841,1
-75.6679,5.0831,1
-75.6639,5.0821,1
-75.6659,5.0801,1
-75.6679,5.0791,1
-75.1469,5.0781,1
-75.6649,5.0771,1
-75.6609,5.0761,1
-75.1489,5.0741,1
-75.6469,5.0731,1
-75.1479,5.0731,1
-75.1479,5.0711,1
-75.1479,5.0701,1
-75.6199,5.0691,1
-75.1479,5.0691,1
-75.6219,5.0681,1
-75.1469,5.0681,1
-75.6259,5.0671,1
-74.7329,5.0661,1
-75.6339,5.0651,1
-75.1189,5.0651,1
-75.1179,5.0651,1
-75.1089,5.0651,1
-75.1049,5.0651,1
-74.7329,5.0641,1
-75.6179,5.0631,1
-75.6189,5.0621,1
-75.6179,5.0621,1
-75.1579,5.0601,1
-75.1049,5.0601,1
-75.1629,5.0581,1
-75.1659,5.0561,1
-75.1229,5.0561,1
-75.1219,5.0561,1
-75.1309,5.0531,1
-75.0979,5.0531,1
-74.7849,5.0531,1
-75.1729,5.0521,1
-75.1259,5.0521,1
-75.6029,5.0511,1
-75.1229,5.0511,1
-75.0959,5.0511,1
-74.7719,5.0511,1
-74.8369,5.0491,1
-74.8589,5.0471,1
-74.8379,5.0471,1
-74.8359,5.0461,1
-74.8389,5.0451,1
-74.8319,5.0451,1
-74.8279,5.0451,1
-74.7489,5.0451,1
-75.1419,5.0441,1
-74.7859,5.0441,1
-75.6019,5.0431,1
-74.8609,5.0431,1
-74.8519,5.0431,1
-74.8209,5.0431,1
-74.8159,5.0431,1
-74.7579,5.0431,1
-75.1429,5.0421,1
-74.8219,5.0421,1
-74.8209,5.0421,1
-75.5989,5.0411,1
-74.8239,5.0411,1
-74.8089,5.0411,1
-74.8079,5.0411,1
-74.7969,5.0411,1
-74.7859,5.0411,1
-75.6009,5.0401,1
-75.0949,5.0401,1
-74.8209,5.0401,1
-74.7899,5.0401,1
-74.7999,5.0391,1
-74.7989,5.0391,1
-74.7879,5.0391,1
-75.5999,5.0381,1
-75.1449,5.0381,1
-75.5989,5.0351,1
-75.1829,5.0351,1
-74.8689,5.0341,1
-75.5999,5.0331,1
-74.8709,5.0311,1
-74.8609,5.0311,1
-74.8609,5.0301,1
-75.6029,5.0291,1
-74.8649,5.0291,1
-75.1449,5.0281,1
-75.6049,5.0271,1
-75.1909,5.0261,1
-75.1929,5.0251,1
-75.1489,5.0211,1
-75.0939,5.0211,1
-75.1999,5.0201,1
-74.8949,5.0201,1
-74.9009,5.0191,1
-74.8999,5.0191,1
-74.8979,5.0191,1
-74.8999,5.0171,1
-74.8769,5.0171,1
-75.6009,5.0161,1
-74.8949,5.0161,1
-74.8769,5.0161,1
-74.8749,5.0161,1
-74.8729,5.0161,1
-75.6019,5.0151,1
-75.5979,5.0151,1
-74.8949,5.0151,1
-74.8829,5.0151,1
-74.8729,5.0151,1
-74.8839,5.0141,1
-74.8949,5.0131,1
-75.5989,5.0121,1
-75.2029,5.0121,1
-74.9039,5.0121,1
-75.0909,5.0111,1
-75.2069,5.0101,1
-74.8959,5.0101,1
-74.8889,5.0101,1
-74.8949,5.0091,1
-74.8989,5.0081,1
-74.8979,5.0081,1
-75.2089,5.0071,1
-74.9059,5.0061,1
-75.0909,5.0051,1
-75.5999,5.0041,1
-74.9029,5.0041,1
-74.8889,5.0041,1
-75.0919,5.0031,1
-75.5999,5.0021,1
-74.8959,5.0021,1
-75.1659,5.0001,1
-75.5989,4.9991,1
-75.2559,4.9981,1
-75.2539,4.9981,1
-75.2469,4.9981,1
-75.1729,4.9981,1
-75.0369,4.9981,1
-75.0299,4.9981,1
-74.8979,4.9981,1
-75.5989,4.9971,1
-75.2579,4.9971,1
-75.2489,4.9971,1
-75.2419,4.9971,1
-75.2309,4.9971,1
-75.1739,4.9971,1
-75.0279,4.9971,1
-74.9049,4.9971,1
-74.8969,4.9971,1
-75.5559,4.9961,1
-75.5549,4.9961,1
-75.2479,4.9961,1
-75.2369,4.9961,1
-75.0369,4.9961,1
-75.0169,4.9961,1
-75.5969,4.9951,1
-75.5569,4.9951,1
-75.2339,4.9951,1
-75.1859,4.9951,1
-75.0439,4.9951,1
-75.0189,4.9951,1
-75.5709,4.9941,1
-75.1869,4.9941,1
-75.1859,4.9941,1
-75.1819,4.9941,1
-75.0919,4.9941,1
-75.0899,4.9921,1
-74.9089,4.9921,1
-74.8939,4.9921,1
-74.8979,4.9911,1
-75.5749,4.9901,1
-75.2679,4.9901,1
-75.1929,4.9901,1
-75.0919,4.9901,1
-74.9019,4.9901,1
-74.8969,4.9901,1
-75.2719,4.9891,1
-75.5989,4.9881,1
-75.5779,4.9881,1
-75.2719,4.9881,1
-75.0909,4.9881,1
-75.0519,4.9881,1
-74.8979,4.9881,1
-75.5959,4.9871,1
-75.0519,4.9871,1
-75.0899,4.9861,1
-74.9069,4.9861,1
-74.8999,4.9861,1
-75.5889,4.9851,1
-75.5419,4.9851,1
-74.9079,4.9841,1
-74.9049,4.9841,1
-74.9049,4.9831,1
-74.8959,4.9831,1
-75.0919,4.9821,1
-75.0899,4.9801,1
-74.9049,4.9801,1
-75.2869,4.9791,1
-75.2149,4.9791,1
-75.0589,4.9791,1
-75.0579,4.9791,1
-74.9049,4.9791,1
-75.0899,4.9781,1
-75.2949,4.9771,1
-75.2159,4.9771,1
-74.9009,4.9771,1
-74.9829,4.9761,1
-74.9019,4.9761,1
-75.2949,4.9751,1
-75.2349,4.9751,1
-74.9849,4.9751,1
-75.2989,4.9741,1
-75.2389,4.9741,1
-75.2299,4.9741,1
-75.2439,4.9731,1
-75.2429,4.9731,1
-75.0909,4.9731,1
-75.2429,4.9721,1
-75.2399,4.9721,1
-75.2209,4.9721,1
-74.8879,4.9721,1
-75.2429,4.9711,1
-74.9079,4.9711,1
-74.9049,4.9711,1
-75.2469,4.9701,1
-75.2449,4.9701,1
-74.9789,4.9701,1
-74.8969,4.9701,1
-75.5309,4.9691,1
-74.9169,4.9691,1
-74.8999,4.9691,1
-74.8919,4.9691,1
-74.8889,4.9691,1
-74.8879,4.9691,1
-74.8899,4.9681,1
-75.5309,4.9671,1
-75.0919,4.9671,1
-74.9689,4.9671,1
-74.8909,4.9671,1
-74.8849,4.9671,1
-74.9169,4.9661,1
-75.0669,4.9651,1
-74.9239,4.9651,1
-75.2489,4.9641,1
-74.8879,4.9641,1
-75.5309,4.9631,1
-75.0909,4.9631,1
-75.0899,4.9631,1
-74.9599,4.9631,1
-74.8859,4.9631,1
-74.9179,4.9621,1
-74.9139,4.9621,1
-75.5329,4.9611,1
-75.0679,4.9611,1
-74.9289,4.9611,1
-74.8869,4.9611,1
-75.0679,4.9601,1
-74.9419,4.9601,1
-74.9019,4.9601,1
-74.9449,4.9591,1
-74.9149,4.9591,1
-74.8929,4.9581,1
-74.8879,4.9581,1
-75.5289,4.9571,1
-75.0769,4.9571,1
-74.9019,4.9571,1
-74.8739,4.9561,1
-74.7999,4.9561,1
-75.2549,4.9551,1
-74.8969,4.9551,1
-74.8899,4.9551,1
-74.7979,4.9551,1
-74.7969,4.9551,1
-74.9119,4.9541,1
-74.9019,4.9541,1
-74.7949,4.9541,1
-75.5259,4.9531,1
-75.5179,4.9531,1
-74.8999,4.9531,1
-74.8929,4.9531,1
-74.8859,4.9531,1
-75.0719,4.9521,1
-74.9209,4.9521,1
-74.9199,4.9521,1
-74.9059,4.9521,1
-74.9049,4.9521,1
-74.8989,4.9521,1
-74.8979,4.9521,1
-74.8939,4.9521,1
-74.8729,4.9521,1
-74.8899,4.9511,1
-74.9129,4.9501,1
-74.9109,4.9501,1
-74.9019,4.9501,1
-74.8989,4.9501,1
-74.8959,4.9501,1
-74.7989,4.9501,1
-75.5099,4.9491,1
-75.0739,4.9491,1
-74.9049,4.9491,1
-74.8929,4.9491,1
-74.8779,4.9491,1
-74.8769,4.9491,1
-74.8669,4.9491,1
-74.7929,4.9491,1
-75.5079,4.9481,1
-75.0749,4.9481,1
-74.9009,4.9481,1
-74.8949,4.9481,1
-74.7889,4.9481,1
-75.5059,4.9471,1
-74.9019,4.9471,1
-74.8949,4.9471,1
-74.8669,4.9471,1
-74.8549,4.9471,1
-74.8009,4.9471,1
-74.7699,4.9471,1
-74.9049,4.9461,1
-74.9029,4.9461,1
-74.8759,4.9461,1
-74.8049,4.9461,1
-74.7949,4.9461,1
-74.7869,4.9461,1
-74.9059,4.9451,1
-74.8739,4.9451,1
-74.7959,4.9451,1
-74.7729,4.9451,1
-74.8909,4.9441,1
-74.8569,4.9441,1
-75.4829,4.9431,1
-74.9029,4.9431,1
-74.8809,4.9431,1
-74.8559,4.9431,1
-74.8519,4.9431,1
-74.7989,4.9431,1
-74.7939,4.9431,1
-74.7519,4.9431,1
-75.0829,4.9421,1
-74.9069,4.9421,1
-74.8759,4.9421,1
-74.8749,4.9421,1
-74.8719,4.9421,1
-74.8659,4.9421,1
-74.8499,4.9421,1
-74.8489,4.9421,1
-74.8409,4.9421,1
-74.8099,4.9421,1
-74.7959,4.9421,1
-74.7689,4.9421,1
-74.7649,4.9421,1
-75.0899,4.9411,1
-75.0859,4.9411,1
-74.8839,4.9411,1
-74.8799,4.9411,1
-74.8619,4.9411,1
-74.8569,4.9411,1
-74.8429,4.9411,1
-74.8419,4.9411,1
-74.8079,4.9411,1
-74.7859,4.9411,1
-74.7679,4.9411,1
-74.9079,4.9401,1
-74.8979,4.9401,1
-74.8969,4.9401,1
-74.8919,4.9401,1
-74.8519,4.9401,1
-74.8249,4.9401,1
-74.8039,4.9401,1
-74.7909,4.9401,1
-74.7899,4.9401,1
-74.7839,4.9401,1
-74.7719,4.9401,1
-74.9069,4.9391,1
-74.9059,4.9391,1
-74.8959,4.9391,1
-74.8799,4.9391,1
-74.8779,4.9391,1
-74.8729,4.9391,1
-74.8489,4.9391,1
-74.8439,4.9391,1
-74.8419,4.9391,1
-74.7959,4.9391,1
-74.7549,4.9391,1
-75.0929,4.9381,1
-74.9039,4.9381,1
-74.8949,4.9381,1
-74.8659,4.9381,1
-74.8579,4.9381,1
-74.8549,4.9381,1
-74.8109,4.9381,1
-74.8039,4.9381,1
-74.7919,4.9381,1
-74.7769,4.9381,1
-74.7739,4.9381,1
-75.4799,4.9371,1
-74.8829,4.9371,1
-74.8689,4.9371,1
-74.8339,4.9371,1
-74.8729,4.9361,1
-74.8109,4.9361,1
-74.8069,4.9361,1
-74.7979,4.9361,1
-74.7869,4.9361,1
-75.4599,4.9351,1
-75.0949,4.9351,1
-74.8649,4.9351,1
-74.8239,4.9351,1
-74.7919,4.9351,1
-74.7829,4.9351,1
-75.4719,4.9341,1
-74.8599,4.9341,1
-74.8309,4.9341,1
-75.4619,4.9331,1
-74.8779,4.9331,1
-74.8739,4.9331,1
-74.8659,4.9331,1
-74.8549,4.9331,1
-74.8399,4.9331,1
-74.8249,4.9331,1
-75.1039,4.9321,1
-74.8649,4.9321,1
-74.8559,4.9321,1
-74.8459,4.9321,1
-74.8379,4.9321,1
-74.8209,4.9321,1
-74.8889,4.9311,1
-74.8749,4.9311,1
-74.8649,4.9311,1
-74.8609,4.9311,1
-74.8479,4.9311,1
-74.8449,4.9311,1
-74.8289,4.9311,1
-74.8279,4.9311,1
-74.8239,4.9311,1
-74.8109,4.9311,1
-74.7949,4.9311,1
-74.7869,4.9311,1
-75.4399,4.9301,1
-74.8529,4.9301,1
-75.4729,4.9291,1
-74.8829,4.9291,1
-74.8369,4.9291,1
-74.8299,4.9291,1
-74.8239,4.9291,1
-74.8119,4.9291,1
-74.8069,4.9291,1
-75.4099,4.9281,1
-75.1069,4.9281,1
-74.8769,4.9281,1
-74.8739,4.9281,1
-74.8699,4.9281,1
-74.8689,4.9281,1
-74.8579,4.9281,1
-74.8529,4.9281,1
-74.8569,4.9271,1
-74.7869,4.9271,1
-75.2879,4.9261,1
-74.8659,4.9261,1
-74.8559,4.9261,1
-74.8059,4.9261,1
-75.4249,4.9251,1
-74.8949,4.9251,1
-74.8909,4.9251,1
-74.8799,4.9251,1
-74.8679,4.9251,1
-74.8509,4.9251,1
-75.2919,4.9241,1
-74.8659,4.9241,1
-74.8599,4.9241,1
-74.8579,4.9241,1
-74.8459,4.9241,1
-74.7879,4.9241,1
-75.4599,4.9231,1
-75.3959,4.9231,1
-75.2989,4.9231,1
-74.9009,4.9231,1
-75.4209,4.9221,1
-74.8769,4.9221,1
-74.8079,4.9221,1
-74.8909,4.9211,1
-74.8869,4.9211,1
-74.8709,4.9211,1
-74.8669,4.9211,1
-74.8519,4.9211,1
-74.7959,4.9211,1
-75.3909,4.9201,1
-75.3009,4.9201,1
-74.8899,4.9201,1
-74.8529,4.9201,1
-74.8869,4.9191,1
-74.8739,4.9191,1
-74.7849,4.9191,1
-75.4529,4.9181,1
-75.1799,4.9181,1
-75.0999,4.9181,1
-74.8879,4.9181,1
-74.8619,4.9181,1
-75.4369,4.9171,1
-75.3829,4.9171,1
-75.3689,4.9171,1
-75.3679,4.9171,1
-74.8939,4.9171,1
-74.8909,4.9171,1
-74.7919,4.9171,1
-74.7879,4.9171,1
-74.7849,4.9171,1
-75.3819,4.9161,1
-75.3689,4.9161,1
-75.1969,4.9161,1
-75.1819,4.9161,1
-75.1799,4.9161,1
-74.8949,4.9161,1
-74.8729,4.9161,1
-74.8639,4.9161,1
-74.8619,4.9161,1
-74.8509,4.9161,1
-75.4409,4.9141,1
-75.3649,4.9141,1
-75.2209,4.9141,1
-75.2089,4.9141,1
-75.1919,4.9141,1
-75.1619,4.9141,1
-74.8559,4.9141,1
-74.8029,4.9141,1
-75.3699,4.9131,1
-74.8929,4.9131,1
-74.8799,4.9131,1
-74.8709,4.9131,1
-74.8699,4.9131,1
-74.8029,4.9131,1
-74.8009,4.9131,1
-74.8909,4.9121,1
-74.8549,4.9121,1
-74.7879,4.9121,1
-75.3629,4.9111,1
-75.3029,4.9111,1
-74.8859,4.9111,1
-74.8069,4.9111,1
-74.7989,4.9111,1
-75.4229,4.9101,1
-74.8679,4.9101,1
-74.8569,4.9101,1
-74.8079,4.9101,1
-74.7929,4.9101,1
-75.4259,4.9091,1
-75.4209,4.9091,1
-75.4179,4.9091,1
-75.1389,4.9091,1
-74.8849,4.9091,1
-74.8719,4.9091,1
-74.8679,4.9091,1
-74.7899,4.9091,1
-75.3499,4.9081,1
-75.1509,4.9081,1
-74.8699,4.9081,1
-74.8679,4.9081,1
-74.8629,4.9081,1
-75.3589,4.9071,1
-75.1309,4.9071,1
-75.1129,4.9071,1
-74.8879,4.9071,1
-74.7899,4.9071,1
-74.7849,4.9071,1
-75.3469,4.9061,1
-74.8799,4.9061,1
-74.8009,4.9061,1
-74.7979,4.9061,1
-75.4139,4.9051,1
-75.3559,4.9051,1
-74.8799,4.9051,1
-74.8589,4.9051,1
-74.7849,4.9051,1
-75.4159,4.9041,1
-75.4119,4.9041,1
-75.3509,4.9041,1
-75.1119,4.9041,1
-74.8899,4.9041,1
-74.8669,4.9041,1
-74.8539,4.9041,1
-74.8039,4.9041,1
-75.4079,4.9031,1
-75.1119,4.9031,1
-74.8849,4.9031,1
-74.8509,4.9031,1
-75.3429,4.9021,1
-75.1089,4.9021,1
-74.8589,4.9021,1
-74.8569,4.9021,1
-74.7789,4.9021,1
-75.3409,4.9011,1
-74.8789,4.9011,1
-74.8709,4.9011,1
-74.8439,4.9011,1
-74.8079,4.9011,1
-75.1289,4.9001,1
-74.8819,4.9001,1
-74.8509,4.9001,1
-74.8479,4.9001,1
-74.8879,4.8991,1
-74.8849,4.8991,1
-74.8639,4.8991,1
-74.8429,4.8991,1
-74.7749,4.8991,1
-75.4029,4.8981,1
-75.2389,4.8981,1
-74.8709,4.8981,1
-74.7759,4.8981,1
-74.8889,4.8971,1
-74.8809,4.8971,1
-74.8669,4.8971,1
-74.8629,4.8971,1
-74.8619,4.8971,1
-74.8549,4.8971,1
-74.8449,4.8971,1
-74.8339,4.8971,1
-74.7969,4.8971,1
-74.7939,4.8971,1
-74.7809,4.8971,1
-75.1209,4.8961,1
-75.1099,4.8961,1
-74.8839,4.8961,1
-74.8719,4.8961,1
-74.8599,4.8961,1
-74.7959,4.8961,1
-74.7909,4.8961,1
-74.7819,4.8961,1
-74.7769,4.8961,1
-75.2439,4.8951,1
-75.2419,4.8951,1
-75.1179,4.8951,1
-74.8949,4.8951,1
-74.8789,4.8951,1
-74.8459,4.8951,1
-74.8329,4.8951,1
-74.7939,4.8951,1
-74.7789,4.8951,1
-75.2449,4.8941,1
-75.1139,4.8941,1
-74.8669,4.8941,1
-74.8309,4.8941,1
-75.3969,4.8931,1
-75.3959,4.8931,1
-75.2449,4.8931,1
-75.1149,4.8931,1
-74.8779,4.8931,1
-74.8699,4.8931,1
-74.8619,4.8931,1
-74.8089,4.8931,1
-74.8079,4.8931,1
-74.7829,4.8931,1
-74.7789,4.8931,1
-75.2549,4.8921,1
-74.8859,4.8921,1
-74.8609,4.8921,1
-74.8059,4.8921,1
-74.8039,4.8921,1
-74.7989,4.8921,1
-74.7839,4.8921,1
-74.8779,4.8911,1
-74.8159,4.8911,1
-74.7779,4.8911,1
-75.2669,4.8901,1
-74.8849,4.8901,1
-74.8819,4.8901,1
-74.8789,4.8901,1
-74.8559,4.8901,1
-74.8399,4.8901,1
-74.8349,4.8901,1
-74.8339,4.8901,1
-74.8319,4.8901,1
-74.8369,4.8891,1
-74.8209,4.8891,1
-74.8179,4.8891,1
-74.8129,4.8891,1
-74.7929,4.8891,1
-74.7759,4.8891,1
-75.3909,4.8881,1
-75.0699,4.8881,1
-74.8699,4.8881,1
-74.8379,4.8881,1
-74.8209,4.8881,1
-75.3879,4.8871,1
-75.3799,4.8871,1
-75.2769,4.8871,1
-74.8829,4.8871,1
-74.8769,4.8871,1
-74.8759,4.8871,1
-74.8729,4.8871,1
-74.8669,4.8871,1
-74.8379,4.8871,1
-74.8319,4.8871,1
-74.8129,4.8871,1
-74.8089,4.8871,1
-74.7739,4.8871,1
-75.3779,4.8861,1
-75.2749,4.8861,1
-74.8409,4.8861,1
-74.7789,4.8861,1
-75.2849,4.8851,1
-75.2809,4.8851,1
-75.0649,4.8851,1
-75.0609,4.8851,1
-74.8749,4.8851,1
-74.8419,4.8851,1
-74.8189,4.8851,1
-74.8049,4.8851,1
-74.7949,4.8851,1
-74.7899,4.8851,1
-74.7779,4.8851,1
-74.7739,4.8851,1
-74.7719,4.8851,1
-75.2879,4.8841,1
-75.2799,4.8841,1
-75.0739,4.8841,1
-74.8739,4.8841,1
-74.8389,4.8841,1
-74.8319,4.8841,1
-74.8259,4.8841,1
-74.7969,4.8841,1
-75.3679,4.8831,1
-74.8379,4.8831,1
-74.7819,4.8831,1
-75.0729,4.8821,1
-74.8099,4.8821,1
-74.8199,4.8811,1
-74.8189,4.8811,1
-74.8069,4.8811,1
-74.7889,4.8811,1
-75.3369,4.8801,1
-74.8399,4.8801,1
-74.8179,4.8801,1
-74.7799,4.8801,1
-75.3539,4.8791,1
-75.0549,4.8791,1
-74.8789,4.8791,1
-74.7909,4.8791,1
-75.3459,4.8781,1
-75.3419,4.8781,1
-74.8079,4.8781,1
-74.7899,4.8781,1
-74.7819,4.8781,1
-74.8169,4.8771,1
-74.7829,4.8771,1
-74.7729,4.8771,1
-74.7719,4.8771,1
-75.3509,4.8761,1
-75.3409,4.8761,1
-75.0459,4.8761,1
-74.8149,4.8761,1
-74.8039,4.8761,1
-74.8019,4.8761,1
-74.8729,4.8751,1
-74.7949,4.8751,1
-74.7929,4.8751,1
-74.7899,4.8751,1
-74.8189,4.8741,1
-74.8179,4.8741,1
-74.8119,4.8741,1
-74.8059,4.8741,1
-74.7999,4.8741,1
-74.8289,4.8731,1
-74.8279,4.8731,1
-74.8209,4.8731,1
-74.8199,4.8721,1
-74.7829,4.8721,1
-74.8209,4.8711,1
-74.7969,4.8711,1
-74.7949,4.8711,1
-74.7789,4.8711,1
-74.7679,4.8711,1
-75.0799,4.8701,1
-74.8289,4.8701,1
-74.7869,4.8701,1
-74.7799,4.8701,1
-74.7729,4.8701,1
-74.8289,4.8691,1
-74.8059,4.8691,1
-74.7999,4.8691,1
-74.7879,4.8691,1
-74.7799,4.8691,1
-75.0839,4.8681,1
-74.8299,4.8681,1
-74.8099,4.8681,1
-74.8169,4.8671,1
-74.7699,4.8671,1
-74.8119,4.8661,1
-74.8079,4.8661,1
-74.7829,4.8661,1
-74.7819,4.8661,1
-75.1029,4.8651,1
-75.0899,4.8651,1
-74.8159,4.8651,1
-74.7899,4.8651,1
-74.7689,4.8651,1
-74.8249,4.8641,1
-74.7999,4.8641,1
-74.7939,4.8631,1
-74.7789,4.8631,1
-74.7739,4.8631,1
-74.7649,4.8631,1
-75.0919,4.8621,1
-74.8229,4.8621,1
-74.8089,4.8621,1
-74.8079,4.8621,1
-74.8029,4.8621,1
-74.8019,4.8621,1
-74.7879,4.8621,1
-74.7849,4.8621,1
-75.0929,4.8611,1
-75.0909,4.8611,1
-74.8059,4.8611,1
-74.8019,4.8611,1
-74.7999,4.8611,1
-74.7769,4.8611,1
-74.7729,4.8611,1
-74.8019,4.8601,1
-74.7949,4.8601,1
-74.7889,4.8591,1
-74.7829,4.8591,1
-74.7649,4.8591,1
-74.8119,4.8581,1
-74.8089,4.8581,1
-74.8059,4.8581,1
-74.7779,4.8581,1
-74.8029,4.8571,1
-74.7829,4.8571,1
-74.7779,4.8571,1
-74.8119,4.8561,1
-74.7839,4.8561,1
-74.7699,4.8561,1
-74.8039,4.8551,1
-74.7819,4.8551,1
-75.1159,4.8541,1
-74.8079,4.8541,1
-74.7929,4.8521,1
-75.0189,4.8511,1
-74.7999,4.8511,1
-74.7979,4.8511,1
-74.7919,4.8511,1
-75.1189,4.8501,1
-74.7779,4.8501,1
-74.7689,4.8501,1
-74.7749,4.8481,1
-75.1209,4.8471,1
-74.7729,4.8471,1
-75.1209,4.8451,1
-74.7759,4.8451,1
-74.7749,4.8451,1
-74.7739,4.8451,1
-75.3079,4.8441,1
-75.1249,4.8441,1
-75.3089,4.8431,1
-75.2499,4.8431,1
-74.7719,4.8431,1
-75.3019,4.8421,1
-75.2569,4.8421,1
-75.2499,4.8421,1
-75.1289,4.8421,1
-75.2409,4.8411,1
-75.2329,4.8411,1
-75.2339,4.8401,1
-75.2679,4.8391,1
-75.2299,4.8381,1
-75.2999,4.8361,1
-75.1259,4.8361,1
-75.3049,4.8351,1
-75.2989,4.8351,1
-75.2789,4.8351,1
-75.1769,4.8351,1
-75.1249,4.8351,1
-75.2879,4.8331,1
-75.1909,4.8331,1
-75.1519,4.8331,1
-75.2959,4.8321,1
-75.1919,4.8321,1
-75.1539,4.8321,1
-75.1529,4.8321,1
-75.2999,4.8311,1
-75.1909,4.8311,1
-75.2989,4.8301,1
-75.1629,4.8301,1
-75.1609,4.8301,1
-75.2209,4.8281,1
-75.1469,4.8281,1
-75.1299,4.8261,1
-75.1459,4.8241,1
-75.1429,4.8231,1
-75.0149,4.8231,1
-75.1979,4.8221,1
-75.1409,4.8221,1
-75.2069,4.8211,1
-75.0139,4.8211,1
-75.0159,4.8191,1
-75.0139,4.8181,1
-74.9889,4.7941,1
-74.8279,4.7941,1
-74.9679,4.7931,1
-74.9369,4.7931,1
-74.8329,4.7931,1
-74.9399,4.7921,1
-74.9359,4.7921,1
-74.9329,4.7921,1
-74.8329,4.7921,1
-74.9609,4.7911,1
-74.9289,4.7911,1
-74.8349,4.7901,1
-74.9339,4.7891,1
-74.9609,4.7881,1
-74.9599,4.7881,1
-74.9589,4.7871,1
-74.9579,4.7871,1
-74.8369,4.7871,1
-74.8319,4.7871,1
-74.9519,4.7841,1
-74.9469,4.7841,1
-74.9439,4.7841,1
-74.9149,4.7831,1
-74.8239,4.7831,1
-74.9459,4.7821,1
-74.8589,4.7791,1
-74.8209,4.7791,1
-74.8189,4.7791,1
-74.9179,4.7781,1
-74.9069,4.7781,1
-74.8299,4.7781,1
-74.8859,4.7771,1
