ZTOR,Delta sigma,kappa,Geometric spreading,Q,Branch,Damping (%),Period,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10
1,3,3,3,2,80,5,0.15,8.37905286,-0.12491938,-0.21911182,-1.54853922,-0.00725595,0.00089902,5.62431061,0.1773125,0.68024302,-1.00488077
1,3,3,3,3,81,5,0.15,7.70471733,-0.03783225,-0.21110127,-1.49210665,-0.00514517,0.00050609,4.77719996,0.20966913,0.737594,-0.73839947
2,1,1,1,1,82,5,0.15,6.8842988,0.07175773,-0.15517291,-1.82495504,-0.00727594,0.00102176,13.33989211,0.08053308,-0.18247335,-0.2987589
2,1,1,1,2,83,5,0.15,6.06663074,0.14218973,-0.14683179,-1.71247594,-0.00650797,0.00079539,12.03028305,0.09678802,-0.16299569,-0.08439385
2,1,1,1,3,84,5,0.15,5.11278939,0.24969384,-0.13649677,-1.61493973,-0.00488741,0.00043587,10.01839724,0.13164844,-0.13765651,0.27338608
2,1,1,2,1,85,5,0.15,7.05630873,0.07189515,-0.15519349,-1.87078495,-0.00731287,0.00102143,13.74723135,0.07827488,0.06688239,-0.48221844
2,1,1,2,2,86,5,0.15,6.22963842,0.14237269,-0.14685845,-1.75617647,-0.00654441,0.00079493,12.42902728,0.09409329,0.08474876,-0.26822991
2,1,1,2,3,87,5,0.15,5.26287215,0.24999735,-0.13653478,-1.65556111,-0.00492271,0.00043513,10.38166456,0.1282086,0.1073195,0.08944737
2,1,1,3,1,88,5,0.15,6.44107194,0.07896711,-0.15426744,-1.72101095,-0.00726623,0.00101947,12.26038681,0.08749587,0.69155425,-1.27459455
2,1,1,3,2,89,5,0.15,5.65162233,0.14929785,-0.14590883,-1.61533301,-0.00649891,0.0007934,11.00403423,0.10475653,0.71655796,-1.05952384
2,1,1,3,3,90,5,0.15,4.72817278,0.25651344,-0.13553338,-1.525113,-0.00488184,0.00043469,9.10294506,0.14132707,0.74869087,-0.70171581
2,1,2,1,1,91,5,0.15,6.72256086,0.06136551,-0.15818493,-1.82780077,-0.00726744,0.00104873,13.15666444,0.08325288,-0.19442324,-0.24556047
2,1,2,1,2,92,5,0.15,5.93641819,0.12765773,-0.14986495,-1.71880242,-0.00650924,0.00083454,12.03800046,0.09672749,-0.17223906,-0.06295453
2,1,2,1,3,93,5,0.15,4.96086551,0.2346451,-0.13888709,-1.6179437,-0.00490961,0.00048029,10.15095363,0.12848642,-0.14354997,0.25664216
2,1,2,2,1,94,5,0.15,6.8929617,0.06154234,-0.15820578,-1.87328089,-0.00730406,0.00104833,13.55624653,0.08098054,0.05459896,-0.42903142
2,1,2,2,2,95,5,0.15,6.09906317,0.12786111,-0.14989044,-1.76244028,-0.0065456,0.00083406,12.43360377,0.09406453,0.07543301,-0.24677159
2,1,2,2,3,96,5,0.15,5.11176377,0.23492628,-0.13892686,-1.65874071,-0.00494493,0.00047956,10.51696193,0.12511324,0.10163553,0.07265688
2,1,2,3,1,97,5,0.15,6.28317303,0.06848539,-0.15727745,-1.72471216,-0.00725831,0.00104658,12.09899418,0.09022623,0.68045517,-1.22148194
2,1,2,3,2,98,5,0.15,5.52218785,0.13472633,-0.14894381,-1.62180533,-0.00650037,0.0008326,11.01938441,0.10460685,0.707505,-1.0381566
2,1,2,3,3,99,5,0.15,4.57578594,0.24148247,-0.13792836,-1.52799191,-0.00490367,0.00047905,9.23007547,0.13799435,0.74258453,-0.71838576
2,1,3,1,1,100,5,0.15,6.55075755,0.05250744,-0.16157658,-1.83180781,-0.00726622,0.00107196,12.90100514,0.08745034,-0.20130832,-0.18137354
2,1,3,1,2,101,5,0.15,5.79707577,0.11391001,-0.15333266,-1.72552697,-0.006519,0.0008715,11.97255632,0.09807442,-0.17956302,-0.0293056
2,1,3,1,3,102,5,0.15,4.81142607,0.21884991,-0.14176228,-1.62243254,-0.00494526,0.00052759,10.26732622,0.12591227,-0.14909861,0.2478372
2,1,3,2,1,103,5,0.15,6.71934837,0.05273683,-0.16159811,-1.87689788,-0.00730232,0.00107148,13.29131197,0.08514179,0.0473169,-0.36483235
2,1,3,2,2,104,5,0.15,5.95900458,0.11414137,-0.15335788,-1.76901755,-0.0065552,0.00087097,12.36298574,0.09542255,0.06794472,-0.21307792
2,1,3,2,3,105,5,0.15,4.96281437,0.21913394,-0.14180049,-1.66336313,-0.00498063,0.00052686,10.63488739,0.12260279,0.0962153,0.06387277
2,1,3,3,1,106,5,0.15,6.11500555,0.05949797,-0.16066641,-1.72948844,-0.00725817,0.00107004,11.86802474,0.09449042,0.67442653,-1.15743585
2,1,3,3,2,107,5,0.15,5.38383356,0.12091441,-0.15241061,-1.62871025,-0.0065107,0.00086966,10.96601267,0.10591393,0.70043909,-1.00458287
2,1,3,3,3,108,5,0.15,4.42572089,0.22569028,-0.14080756,-1.5323052,-0.00493909,0.0005263,9.3427185,0.13526223,0.73682051,-0.72715117
2,2,1,1,1,109,5,0.15,8.84421151,-0.05339274,-0.19268142,-1.81177411,-0.00802799,0.00106713,13.89245505,0.07157656,-0.16612697,-0.27865782
2,2,1,1,2,110,5,0.15,8.06341171,0.01235742,-0.1856886,-1.69921581,-0.0069895,0.00080856,12.34619159,0.08998829,-0.15761715,-0.0534493
2,2,1,1,3,111,5,0.15,7.25210233,0.10668328,-0.17812608,-1.614232,-0.00495317,0.00041579,10.18439759,0.12668609,-0.13382929,0.28093057
2,2,1,2,1,112,5,0.15,9.01810739,-0.05333997,-0.19269969,-1.85799016,-0.00806556,0.00106694,14.31364974,0.06944883,0.08369318,-0.46224683
2,2,1,2,2,113,5,0.15,8.2267095,0.01249735,-0.1857113,-1.74297365,-0.00702645,0.00080819,12.75316128,0.08739826,0.09032894,-0.23742511
2,2,1,2,3,114,5,0.15,7.40245189,0.10696965,-0.1781626,-1.65492515,-0.00498872,0.00041509,10.55059878,0.12335006,0.1113328,0.09688778
2,2,1,3,1,115,5,0.15,8.39822047,-0.04595176,-0.19178418,-1.70736655,-0.00801582,0.0010644,12.77399126,0.07826829,0.70716208,-1.25425306
2,2,1,3,2,116,5,0.15,7.65001363,0.01961687,-0.18477255,-1.60257937,-0.00697871,0.00080628,11.30163076,0.09771726,0.7220194,-1.0282424
2,2,1,3,3,117,5,0.15,6.86958111,0.11354806,-0.17717038,-1.52490664,-0.00494677,0.00041448,9.26665983,0.13607886,0.75269538,-0.69393045
2,2,2,1,1,118,5,0.15,8.66671985,-0.06164417,-0.19548471,-1.81512296,-0.0080263,0.00109951,13.71004626,0.07407138,-0.17701548,-0.23894181
2,2,2,1,2,119,5,0.15,7.91645224,-0.00022986,-0.18847341,-1.70533218,-0.00702628,0.00085423,12.38800699,0.0893637,-0.165477,-0.03968758
2,2,2,1,3,120,5,0.15,7.07518316,0.09426006,-0.18023976,-1.6156306,-0.00500978,0.00046265,10.32362492,0.12336956,-0.13983057,0.2648795
2,2,2,2,1,121,5,0.15,8.83916892,-0.06155599,-0.19550341,-1.86102487,-0.00806358,0.00109926,14.12381129,0.07192938,0.07251572,-0.42253841
2,2,2,2,2,122,5,0.15,8.07974253,-8.84E-05,-0.18849659,-1.74908652,-0.00706328,0.00085386,12.79310938,0.08680943,0.08245847,-0.22363821
2,2,2,2,3,123,5,0.15,7.22617371,0.09454416,-0.18027459,-1.65649348,-0.00504537,0.00046196,10.69301024,0.12009971,0.10553009,0.0808225
2,2,2,3,1,124,5,0.15,8.22442398,-0.05429897,-0.19458566,-1.71151872,-0.00801508,0.00109696,12.61389553,0.08076356,0.69705588,-1.21454753
2,2,2,3,2,125,5,0.15,7.50314621,0.00700323,-0.18755927,-1.60868283,-0.00701566,0.00085198,11.34766496,0.09699473,0.71417763,-1.01451029
2,2,2,3,3,126,5,0.15,6.69212551,0.1011558,-0.17928841,-1.52617428,-0.00500286,0.00046125,9.39880382,0.1326076,0.74644024,-0.70987083
2,2,3,1,1,127,5,0.15,8.4654508,-0.06673827,-0.1984414,-1.8192871,-0.00802579,0.00112829,13.42804655,0.078283,-0.18426604,-0.18912455
2,2,3,1,2,128,5,0.15,7.74991664,-0.01063583,-0.1914793,-1.71196879,-0.00706762,0.00089839,12.3428424,0.09027789,-0.17199332,-0.01569992
2,2,3,1,3,129,5,0.15,6.88865167,0.08265867,-0.18255794,-1.61857733,-0.00508435,0.00051382,10.44752555,0.12059229,-0.14551511,0.25510927
2,2,3,2,1,130,5,0.15,8.63611567,-0.06659241,-0.19846065,-1.86481514,-0.0080626,0.00112794,13.8322162,0.07610289,0.06488228,-0.37268346
2,2,3,2,2,131,5,0.15,7.91273995,-0.01047169,-0.1915024,-1.75563179,-0.00710446,0.00089798,12.74364425,0.08773798,0.07582762,-0.1996121
2,2,3,2,3,132,5,0.15,7.0401851,0.08293613,-0.18259149,-1.65957707,-0.00512003,0.00051315,10.81920203,0.11738134,0.09999624,0.07101642
2,2,3,3,1,133,5,0.15,8.02721451,-0.05952817,-0.19753996,-1.71654077,-0.00801555,0.00112596,12.35907716,0.08504165,0.69069479,-1.16484605
2,2,3,3,2,134,5,0.15,7.33741882,-0.00345838,-0.19056527,-1.6154613,-0.00705742,0.00089622,11.31301729,0.09785984,0.70787524,-0.9906064
2,2,3,3,3,135,5,0.15,6.50505871,0.08956756,-0.18161108,-1.52897601,-0.00507714,0.00051236,9.51760716,0.12968225,0.74054664,-0.7195831
2,3,1,1,1,136,5,0.15,9.73205324,-0.11599031,-0.21167006,-1.80757778,-0.00828071,0.00107527,14.09212349,0.06856275,-0.15876116,-0.26821363
2,3,1,1,2,137,5,0.15,8.98273515,-0.05438998,-0.2055489,-1.69517136,-0.00714503,0.00080656,12.45790192,0.08773794,-0.15448953,-0.03955524
2,3,1,1,3,138,5,0.15,8.24758885,0.03162096,-0.19947364,-1.61481176,-0.00496838,0.00040564,10.25899703,0.12474247,-0.13164505,0.28510332
2,3,1,2,1,139,5,0.15,9.90660245,-0.1159682,-0.21168762,-1.8539225,-0.00831856,0.00107513,14.51815069,0.06647929,0.09120271,-0.45181464
2,3,1,2,2,140,5,0.15,9.1460465,-0.05426105,-0.20556971,-1.73892925,-0.00718243,0.00080623,12.8674495,0.08518488,0.09350194,-0.22350155
2,3,1,2,3,141,5,0.15,8.39813577,0.03189731,-0.1995107,-1.6555456,-0.00500392,0.00040494,10.62621552,0.12145181,0.11359117,0.10102981
2,3,1,3,1,142,5,0.15,9.28474054,-0.10846935,-0.21077556,-1.70292401,-0.00826778,0.0010724,12.95890147,0.0751676,0.7142217,-1.24374039
2,3,1,3,2,143,5,0.15,8.56981595,-0.04708857,-0.20463598,-1.59868001,-0.00713375,0.00080418,11.40706621,0.09538486,0.72517486,-1.01424436
2,3,1,3,3,144,5,0.15,7.86551837,0.0384966,-0.19852097,-1.52558685,-0.00496173,0.00040429,9.33976055,0.13401999,0.75488693,-0.68968345
2,3,2,1,1,145,5,0.15,9.54423869,-0.12282249,-0.21429267,-1.8111915,-0.00828037,0.00110943,13.9206294,0.07085304,-0.16908295,-0.23378465
2,3,2,1,2,146,5,0.15,8.82521775,-0.06569872,-0.20816059,-1.70115946,-0.00719302,0.00085415,12.5188473,0.08682154,-0.16179322,-0.02867771
2,3,2,1,3,147,5,0.15,8.05790013,0.0205911,-0.20144545,-1.61547036,-0.00503459,0.00045267,10.3998657,0.12138079,-0.1377525,0.26941538
2,3,2,2,1,148,5,0.15,9.71744398,-0.12276245,-0.21431021,-1.85725248,-0.00831796,0.00110923,14.33953432,0.0687585,0.08060784,-0.41736948
2,3,2,2,2,149,5,0.15,8.98875213,-0.06557755,-0.2081828,-1.74495926,-0.00723023,0.00085382,12.92727972,0.08430613,0.08622977,-0.21266761
2,3,2,2,3,150,5,0.15,8.20906129,0.02086132,-0.20148041,-1.65636461,-0.00507032,0.000452,10.77059601,0.11815176,0.10767821,0.08531973
2,3,2,3,1,151,5,0.15,9.10045868,-0.11539079,-0.21339664,-1.70730934,-0.00826813,0.0011067,12.8089549,0.07745453,0.70464911,-1.20935239
2,3,2,3,2,152,5,0.15,8.41200456,-0.05840599,-0.20724886,-1.60458387,-0.00718175,0.00085178,11.47016486,0.09436926,0.71781595,-1.00339928
2,3,2,3,3,153,5,0.15,7.67538797,0.02750255,-0.20049725,-1.52614373,-0.00502739,0.00045122,9.47312912,0.13050916,0.74855311,-0.70526326
2,3,3,1,1,154,5,0.15,9.32538737,-0.12567265,-0.21693888,-1.81539452,-0.00827839,0.00114007,13.63435925,0.07497789,-0.17642348,-0.18982363
2,3,3,1,2,155,5,0.15,8.64126112,-0.07396315,-0.21084612,-1.70762335,-0.00724514,0.00090062,12.48434151,0.08751871,-0.16808248,-0.00821594
2,3,3,1,3,156,5,0.15,7.85199607,0.0113101,-0.20344932,-1.61782304,-0.00512102,0.00050456,10.52592408,0.11854614,-0.14346967,0.25950015
2,3,3,2,1,157,5,0.15,9.49683041,-0.12555642,-0.21695657,-1.86108788,-0.00831559,0.00113979,14.04384074,0.07284323,0.07291391,-0.37339709
2,3,3,2,2,158,5,0.15,8.80442089,-0.07381817,-0.21086769,-1.75135927,-0.00728222,0.00090027,12.88896134,0.08501927,0.07985951,-0.1921826
2,3,3,2,3,159,5,0.15,8.00377826,0.01156842,-0.20348381,-1.65886489,-0.00515684,0.00050391,10.89925087,0.1153747,0.10213043,0.07536912
2,3,3,3,1,160,5,0.15,8.88572421,-0.11837894,-0.2160407,-1.71237444,-0.00826729,0.00113758,12.55036251,0.08164266,0.69818034,-1.16546342
2,3,3,3,2,161,5,0.15,8.22864704,-0.06672334,-0.20993476,-1.61113652,-0.00723427,0.00089833,11.44502478,0.09501391,0.71167289,-0.98300766
2,3,3,3,3,162,5,0.15,7.4688741,0.01823995,-0.20250561,-1.5283363,-0.00511346,0.00050304,9.5932842,0.12753477,0.742587,-0.71508629
1,1,1,1,1,1,5,0.2,6.71248191,-0.04051941,-0.18132394,-1.58114038,-0.00759466,0.00091199,6.48058904,0.15590995,-0.1741184,-0.21761674
1,1,1,1,2,2,5,0.2,6.15531445,0.02368768,-0.17469346,-1.52593446,-0.00662254,0.00068679,5.77790727,0.17714026,-0.14205476,-0.00566865
1,1,1,1,3,3,5,0.2,5.60958525,0.10220448,-0.16812465,-1.49031391,-0.00495551,0.0003873,5.00382382,0.20782698,-0.10012793,0.280966
1,1,1,2,1,4,5,0.2,6.83505324,-0.04030993,-0.18136992,-1.61537722,-0.0076315,0.0009113,6.74142426,0.15213275,0.06814643,-0.4044372
1,1,1,2,2,5,5,0.2,6.27331654,0.02392556,-0.17474801,-1.55901673,-0.00665888,0.00068597,6.02351054,0.17291757,0.09901303,-0.1923658
1,1,1,2,3,6,5,0.2,5.72441786,0.1024688,-0.1681951,-1.52253679,-0.00499089,0.0003863,5.22994124,0.20300772,0.13983916,0.09453711
1,1,1,3,1,7,5,0.2,6.48350955,-0.03113322,-0.18023206,-1.53481197,-0.00757254,0.00090831,6.04983303,0.16365476,0.7570483,-1.19606577
1,1,1,3,2,8,5,0.2,5.93324573,0.03310643,-0.17357967,-1.48147849,-0.00660107,0.00068328,5.37772374,0.18555334,0.79107259,-0.984329
1,1,1,3,3,9,5,0.2,5.3914404,0.1116731,-0.1669751,-1.44708111,-0.00493533,0.00038405,4.64044823,0.21709173,0.83451015,-0.69805292
1,1,2,1,1,10,5,0.2,6.60736399,-0.05069901,-0.18353299,-1.5858511,-0.0075995,0.00094238,6.50453698,0.1554503,-0.18088454,-0.20169469
1,1,2,1,2,11,5,0.2,6.04901404,0.01213149,-0.17676985,-1.52932201,-0.00664253,0.00072228,5.83615436,0.17509181,-0.14832435,-0.00709516
1,1,2,1,3,12,5,0.2,5.4723077,0.0927372,-0.16967418,-1.49022331,-0.00497777,0.00041679,5.05248985,0.20530776,-0.10485607,0.2661702
1,1,2,2,1,13,5,0.2,6.73016074,-0.05048235,-0.18357876,-1.620152,-0.00763632,0.00094168,6.76526029,0.15169822,0.06143045,-0.38850132
1,1,2,2,2,14,5,0.2,6.16736104,0.01234081,-0.17682518,-1.56245732,-0.00667857,0.00072147,6.08313707,0.17090399,0.09279217,-0.19393493
1,1,2,2,3,15,5,0.2,5.58715043,0.09299556,-0.16974328,-1.52245172,-0.00501325,0.00041581,5.27991955,0.20053388,0.13514334,0.07970556
1,1,2,3,1,16,5,0.2,6.37819339,-0.04132568,-0.18244178,-1.53945852,-0.00757749,0.00093872,6.07410088,0.16314644,0.75024523,-1.18016468
1,1,2,3,2,17,5,0.2,5.82666226,0.02153766,-0.17565875,-1.48476698,-0.00662102,0.00071876,5.4337764,0.18343216,0.78469459,-0.98574921
1,1,2,3,3,18,5,0.2,5.25434944,0.10220191,-0.16852798,-1.44701466,-0.00495742,0.00041351,4.68689787,0.21450546,0.8297657,-0.71281529
1,1,3,1,1,19,5,0.2,6.49191292,-0.06007526,-0.18589881,-1.59138036,-0.0076095,0.00097252,6.50811483,0.15578558,-0.18644601,-0.17886267
1,1,3,1,2,20,5,0.2,5.93581669,0.00075203,-0.17903649,-1.53353979,-0.00667043,0.00075915,5.88432181,0.17355964,-0.15431113,-0.00271267
1,1,3,1,3,21,5,0.2,5.32900841,0.08303251,-0.17136492,-1.49095908,-0.00501016,0.00045026,5.10506626,0.20274991,-0.10972902,0.25285097
1,1,3,2,1,22,5,0.2,6.61481326,-0.05982899,-0.1859424,-1.62574841,-0.00764622,0.0009718,6.76800752,0.15205082,0.05590544,-0.36563298
1,1,3,2,2,23,5,0.2,6.05440778,0.00098897,-0.17909029,-1.56677469,-0.00670667,0.00075832,6.1318577,0.16942495,0.08691896,-0.18945699
1,1,3,2,3,24,5,0.2,5.44391664,0.08329648,-0.17143247,-1.52322098,-0.0050457,0.00044928,5.33378414,0.19802951,0.13034193,0.06636759
1,1,3,3,1,25,5,0.2,6.26256989,-0.05072533,-0.18480854,-1.54491725,-0.00758761,0.00096889,6.07918783,0.16344563,0.7446591,-1.15738965
1,1,3,3,2,26,5,0.2,5.71322634,0.01014681,-0.17792753,-1.48890423,-0.00664891,0.00075562,5.48063545,0.18183149,0.77863268,-0.98136293
1,1,3,3,3,27,5,0.2,5.11117228,0.09248961,-0.17022217,-1.44775475,-0.0049897,0.00044697,4.73722412,0.211873,0.82486968,-0.72611264
1,2,1,1,1,28,5,0.2,8.9379472,-0.19776151,-0.22911201,-1.56946886,-0.00806168,0.0009153,6.56205186,0.15135528,-0.16682446,-0.18251431
1,2,1,1,2,29,5,0.2,8.47774743,-0.1432804,-0.22440197,-1.52127556,-0.00685617,0.00067076,5.83527527,0.17340181,-0.13696778,0.0227712
1,2,1,1,3,30,5,0.2,8.08498559,-0.08161812,-0.22061536,-1.49568971,-0.00492615,0.00036126,5.09600451,0.20282429,-0.09416903,0.27967157
1,2,1,2,1,31,5,0.2,9.0598721,-0.19758951,-0.22915668,-1.60351748,-0.008099,0.00091468,6.82576258,0.14762843,0.07538156,-0.36943344
1,2,1,2,2,32,5,0.2,8.59521272,-0.14305836,-0.22445462,-1.55422446,-0.00689271,0.00066998,6.08210869,0.16924161,0.10405735,-0.16401372
1,2,1,2,3,33,5,0.2,8.19972461,-0.08133814,-0.22068175,-1.52793481,-0.00496162,0.00036026,5.32337355,0.19812976,0.14589278,0.09317883
1,2,1,3,1,34,5,0.2,8.71009882,-0.18833433,-0.22802471,-1.52343719,-0.00803899,0.00091152,6.12547816,0.15906358,0.76448486,-1.16083054
1,2,1,3,2,35,5,0.2,8.25674694,-0.13384442,-0.22329243,-1.4770789,-0.0068343,0.00066718,5.43269389,0.18173861,0.79630678,-0.95579749
1,2,1,3,3,36,5,0.2,7.8675398,-0.07217577,-0.21947355,-1.45256179,-0.00490575,0.00035797,4.73068616,0.21189326,0.84050953,-0.69930535
1,2,2,1,1,37,5,0.2,8.81669377,-0.20629468,-0.23114766,-1.57341575,-0.00808321,0.00094914,6.59971158,0.15040013,-0.17304563,-0.17305896
1,2,2,1,2,38,5,0.2,8.35210101,-0.15304443,-0.22629859,-1.52314083,-0.00689931,0.00070868,5.89981056,0.17100488,-0.14328046,0.01882489
1,2,2,1,3,39,5,0.2,7.93316871,-0.08968761,-0.22214394,-1.49417132,-0.00496241,0.00039014,5.13985673,0.20041471,-0.09938845,0.26691397
1,2,2,2,1,40,5,0.2,8.93890781,-0.20611423,-0.23119137,-1.60755168,-0.00812038,0.0009485,6.86397484,0.14670135,0.0692391,-0.35999055
1,2,2,2,2,41,5,0.2,8.46980852,-0.15282924,-0.22635022,-1.55614782,-0.00693599,0.00070792,6.14830344,0.16688859,0.09781406,-0.16795654
1,2,2,2,3,42,5,0.2,8.04787886,-0.08941751,-0.22220944,-1.52640586,-0.00499801,0.00038917,5.36858241,0.19575784,0.14069281,0.08040255
1,2,2,3,1,43,5,0.2,8.58851514,-0.19688045,-0.23006203,-1.52727963,-0.00806055,0.00094536,6.16214701,0.15806148,0.75816757,-1.15137653
1,2,2,3,2,44,5,0.2,8.13082967,-0.14361207,-0.2251917,-1.47885818,-0.00687738,0.00070508,5.49418251,0.17927693,0.78988595,-0.95971185
1,2,2,3,3,45,5,0.2,7.71594602,-0.08024468,-0.22100521,-1.45108153,-0.00494184,0.00038683,4.77218033,0.20943396,0.83527919,-0.71201863
1,2,3,1,1,46,5,0.2,8.67654327,-0.21267996,-0.23310765,-1.57862771,-0.00810864,0.00098335,6.61294571,0.15036154,-0.17810423,-0.15799607
1,2,3,1,2,47,5,0.2,8.21072404,-0.16120992,-0.22813073,-1.52634863,-0.00695286,0.00074887,5.95366022,0.16918413,-0.14904072,0.01977164
1,2,3,1,3,48,5,0.2,7.76464322,-0.09644801,-0.22352331,-1.4937492,-0.0050125,0.00042372,5.18766436,0.19798498,-0.1045388,0.25502521
1,2,3,2,1,49,5,0.2,8.7989773,-0.21248404,-0.2331504,-1.61283888,-0.0081458,0.00098271,6.87685252,0.14668085,0.06423333,-0.34489258
1,2,3,2,2,50,5,0.2,8.32871371,-0.16099024,-0.22818135,-1.55943808,-0.00698955,0.00074811,6.20327975,0.16510975,0.09215167,-0.1670342
1,2,3,2,3,51,5,0.2,7.87935504,-0.09618001,-0.22358718,-1.52599307,-0.0050482,0.00042277,5.41773294,0.19337038,0.13558056,0.06848348
1,2,3,3,1,52,5,0.2,8.44799575,-0.20327356,-0.23202163,-1.53239334,-0.00808607,0.00097959,6.17598017,0.1579884,0.75303748,-1.13633419
1,2,3,3,2,53,5,0.2,7.98911987,-0.15178552,-0.22702631,-1.48196111,-0.00693086,0.00074525,5.54581371,0.17739666,0.78400671,-0.95875021
1,2,3,3,3,54,5,0.2,7.54757933,-0.0870075,-0.22238766,-1.45067952,-0.0049918,0.00042038,4.81766985,0.20694539,0.83010725,-0.72386345
1,3,1,1,1,55,5,0.2,9.87954485,-0.2663064,-0.25114535,-1.56574354,-0.00820483,0.00090828,6.58059789,0.15015269,-0.16321435,-0.16701549
1,3,1,1,2,56,5,0.2,9.47006286,-0.21748311,-0.24742682,-1.52031967,-0.0069218,0.00065925,5.85405972,0.17225646,-0.13420993,0.03507649
1,3,1,1,3,57,5,0.2,9.14529722,-0.16397805,-0.24488387,-1.49814007,-0.00490986,0.00035003,5.13734945,0.20080549,-0.09157095,0.28006267
1,3,1,2,1,58,5,0.2,10.00121495,-0.26614067,-0.25118895,-1.59972958,-0.00824225,0.00090768,6.84505218,0.14643728,0.07896412,-0.35396512
1,3,1,2,2,59,5,0.2,9.58737949,-0.21726887,-0.24747897,-1.55322661,-0.00695845,0.00065849,6.10126599,0.16811531,0.10679171,-0.15171854
1,3,1,2,3,60,5,0.2,9.26008197,-0.16370134,-0.24494958,-1.53039792,-0.0049454,0.00034904,5.36535595,0.19615955,0.14851253,0.09357207
1,3,1,3,1,61,5,0.2,9.65202915,-0.25685067,-0.25005803,-1.51982827,-0.00818152,0.00090442,6.14237307,0.15786147,0.76816201,-1.14534147
1,3,1,3,2,62,5,0.2,9.24936129,-0.20804361,-0.24631872,-1.4761929,-0.00689984,0.00065565,5.45076636,0.18056752,0.79910205,-0.94346785
1,3,1,3,3,63,5,0.2,8.92805646,-0.15454902,-0.24374515,-1.4550336,-0.00488941,0.00034674,4.77106563,0.20979359,0.84311614,-0.69890941
1,3,2,1,1,64,5,0.2,9.75020619,-0.27398496,-0.25309323,-1.56933832,-0.0082296,0.00094287,6.62700602,0.1489114,-0.16916059,-0.16024749
1,3,2,1,2,65,5,0.2,9.33537131,-0.22638806,-0.24925028,-1.52147817,-0.00697123,0.00069744,5.92245545,0.16967808,-0.1405695,0.03038112
1,3,2,1,3,66,5,0.2,8.9885387,-0.17162172,-0.24645325,-1.49599635,-0.00494833,0.00037803,5.1800646,0.198412,-0.09699661,0.26816818
1,3,2,2,1,67,5,0.2,9.87219102,-0.27381584,-0.25313578,-1.60341023,-0.0082671,0.00094227,6.89241563,0.14522479,0.07310026,-0.34717183
1,3,2,2,2,68,5,0.2,9.45297737,-0.22618148,-0.24930187,-1.55445377,-0.00700801,0.00069669,6.17157232,0.16558221,0.10052342,-0.15642197
1,3,2,2,3,69,5,0.2,9.10329787,-0.1713513,-0.24651792,-1.52825093,-0.00498395,0.00037706,5.40951102,0.19380149,0.14312834,0.08163142
1,3,2,3,1,70,5,0.2,9.5222207,-0.2645462,-0.25200794,-1.52327234,-0.00820672,0.00093905,6.1869789,0.15657201,0.76206775,-1.13851157
1,3,2,3,2,71,5,0.2,9.11442077,-0.21695245,-0.24814551,-1.47726791,-0.00694914,0.00069381,5.51563296,0.17792823,0.7926342,-0.94813275
1,3,2,3,3,72,5,0.2,8.77150745,-0.16218519,-0.24531725,-1.45293453,-0.00492767,0.0003747,4.81124324,0.20735945,0.83768014,-0.71075071
1,3,3,1,1,73,5,0.2,9.59585792,-0.27867592,-0.25480921,-1.57426942,-0.00825936,0.00097821,6.64518368,0.14868161,-0.17412034,-0.14807207
1,3,3,1,2,74,5,0.2,9.17900552,-0.23283951,-0.25084725,-1.52413311,-0.00703164,0.00073828,5.97789686,0.16774687,-0.14635483,0.03000641
1,3,3,1,3,75,5,0.2,8.8081343,-0.17695524,-0.24768212,-1.49510849,-0.00500225,0.00041105,5.22572642,0.19604573,-0.10223222,0.25685
1,3,3,2,1,76,5,0.2,9.71814582,-0.27849478,-0.25485162,-1.60843172,-0.00829678,0.00097759,6.91046743,0.14501567,0.06822112,-0.33497724
1,3,3,2,2,77,5,0.2,9.29684671,-0.23262789,-0.25089709,-1.55718318,-0.00706842,0.00073754,6.22830955,0.1636908,0.0948274,-0.15682677
1,3,3,2,3,78,5,0.2,8.92285865,-0.17668591,-0.24774459,-1.52736713,-0.00503801,0.00041011,5.45655823,0.19147267,0.13793954,0.07025702
1,3,3,3,1,79,5,0.2,9.36756312,-0.26924736,-0.25372411,-1.52811637,-0.0082365,0.0009744,6.20548825,0.15630462,0.75705355,-1.12637796
1,3,3,3,2,80,5,0.2,8.95770828,-0.2234049,-0.24974422,-1.47982568,-0.00700947,0.00073463,5.5685955,0.1759402,0.78673444,-0.94848694
1,3,3,3,3,81,5,0.2,8.59118083,-0.16751572,-0.24654852,-1.45205304,-0.00498147,0.0004077,4.85441194,0.20494451,0.83239817,-0.72201112
2,1,1,1,1,82,5,0.2,6.88903937,0.01798465,-0.17208037,-1.72687567,-0.00756731,0.00091168,13.77189229,0.07288791,-0.06060915,-0.19931281
2,1,1,1,2,83,5,0.2,6.21337802,0.08107637,-0.16584438,-1.63949019,-0.00658752,0.00068438,12.20834088,0.09285399,-0.05785052,0.01179511
2,1,1,1,3,84,5,0.2,5.58036719,0.15832011,-0.15981915,-1.57807895,-0.00490542,0.00038159,10.39481617,0.12415278,-0.04299766,0.30102091
2,1,1,2,1,85,5,0.2,7.06519168,0.01805086,-0.17209844,-1.77367325,-0.00760474,0.00091147,14.22008905,0.07059511,0.18974868,-0.38289659
