lon,lat,unit,dr
-76.5180721,3.401737626,Q5,0.038440901
-76.52731089,3.409605456,Q5,1.107153498
-76.50665861,3.398942117,Q5,0.279111083
-76.50062908,3.418882786,Q5,0.431513792
-76.52769469,3.410312057,Q5,1.018141889
-76.48837705,3.437087698,Q5,0.329179608
-76.50702641,3.394498366,Q5,0.657427396
-76.49259592,3.424506597,Q5,0.620952921
-76.50425585,3.427004522,Q5,0.150596733
-76.50750479,3.413027181,Q5,0.636348439
-76.50645096,3.401889917,Q5,0.021506915
-76.51782694,3.400799096,Q5,0.142800676
-76.49301829,3.422169713,Q5,0.771484814
-76.53420191,3.393962341,Q5,0.078816622
-76.52456327,3.410068951,Q5,1.098323336
-76.51630887,3.405866815,Q5,0.420703966
-76.4951511,3.429369288,Q5,0.037710302
-76.50132355,3.416718638,Q5,0.547069704
-76.51225928,3.396370811,Q5,0.635203502
-76.52278119,3.408088478,Q5,0.804241898
-76.52278602,3.412727841,Q5,0.80611227
-76.5264956,3.405887843,Q5,0.886354368
-76.52104349,3.407751662,Q5,0.679928075
-76.52997225,3.405576682,Q5,0.851754843
-76.50767849,3.422889151,Q5,0.437765164
-76.49358975,3.431856314,Q5,0.067419041
-76.51671489,3.401861779,Q5,0.024635718
-76.51630902,3.406409593,Q5,0.481058126
-76.49263608,3.435782954,Q5,0.504041488
-76.50342075,3.399938215,Q5,0.053791006
-76.50139166,3.426425354,Q5,0.221492477
-76.49993999,3.412293029,Q5,1.003891918
-76.51634194,3.408383469,Q5,0.700543123
-76.50379887,3.399666483,Q5,0.002695297
-76.51860465,3.407000633,Q5,0.546778776
-76.53191837,3.408388833,Q5,1.098451217
-76.4883066,3.438171341,Q5,0.321345925
-76.49363923,3.441399339,Q5,0.503726402
-76.51697898,3.409063101,Q5,0.776114754
-76.51616555,3.408550391,Q5,0.719104003
-76.49775452,3.431410744,Q5,0.327500907
-76.49901244,3.434053821,Q5,0.634223376
-76.50219294,3.417483944,Q5,0.418538974
-76.4953611,3.43657728,Q5,0.618863008
-76.52073411,3.398562643,Q5,0.12081622
-76.4996867,3.412518038,Q5,1.006049056
-76.50635846,3.416445141,Q5,0.256288627
-76.4879044,3.439388339,Q5,0.210933988
-76.50109796,3.401751024,Q5,0.378959453
-76.4915063,3.435310553,Q5,0.451512893
-76.52203074,3.413728788,Q5,0.66694551
-76.51001032,3.415608658,Q5,0.349301293
-76.51334511,3.397593179,Q5,0.499282382
-76.50122001,3.411802932,Q5,0.953703485
-76.50030122,3.433126277,Q5,0.662626166
-76.50794642,3.421177058,Q5,0.269876536
-76.49435193,3.432008553,Q5,0.107676793
-76.53061555,3.390153942,Q5,0.533859816
-76.51552248,3.401100656,Q5,0.109268734
-76.49123608,3.435547287,Q5,0.467831433
-76.50759544,3.396594793,Q5,0.53733323
-76.5115625,3.418009137,Q5,0.082380207
-76.52257918,3.391538386,Q5,0.710224563
-76.52101278,3.412691563,Q5,0.719121174
-76.49534277,3.428706961,Q5,0.074716503
-76.52766886,3.409193391,Q5,1.134805866
-76.50635969,3.400839097,Q5,0.106454741
-76.49650756,3.436486863,Q5,0.658109324
-76.5025066,3.397755023,Q5,0.045989561
-76.49653128,3.423389847,Q5,0.399334956
-76.53215851,3.408606592,Q5,1.096691473
-76.52588029,3.410618999,Q5,1.083491506
-76.51667176,3.403357754,Q5,0.141709113
-76.50712261,3.421823293,Q5,0.310253279
-76.50477844,3.423777181,Q5,0.144247916
-76.53241145,3.407630515,Q5,1.000057939
-76.49389924,3.424593562,Q5,0.511639418
-76.50475845,3.427985784,Q5,0.18823234
-76.50761064,3.412225984,Q5,0.72543748
-76.50716919,3.392862826,Q5,0.797250805
-76.50950077,3.415015096,Q5,0.415302376
-76.53051932,3.389508503,Q5,0.544623669
-76.50965439,3.411467911,Q5,0.809731352
-76.52239317,3.39741038,Q5,0.080968451
-76.50676081,3.39905672,Q5,0.278135876
-76.50403581,3.425061174,Q5,0.015098735
-76.51951726,3.397979994,Q5,0.262304864
-76.50655697,3.400339687,Q5,0.161233168
-76.5006499,3.416371019,Q5,0.627368702
-76.52040375,3.413184238,Q5,0.645626085
-76.49572504,3.436001268,Q5,0.572144423
-76.49856464,3.410300363,Q5,1.024637008
-76.48980179,3.444755947,Q5,0.061917756
-76.5197504,3.414684688,Q5,0.465527913
-76.50795501,3.391176103,Q5,0.994009167
-76.4913898,3.434363782,Q5,0.346236761
-76.51003261,3.393021351,Q5,1.007646461
-76.50183845,3.399182556,Q5,0.118787049
-76.49210328,3.435425557,Q5,0.464300754
-76.51979296,3.403264235,Q5,0.175190926
-76.52711865,3.412329591,Q5,0.848947629
-76.50763225,3.423077953,Q5,0.423611522
-76.51128649,3.413827556,Q5,0.547350799
-76.50493379,3.398185769,Q5,0.202963338
-76.5000049,3.418037114,Q5,0.547083385
-76.52324342,3.414951648,Q5,0.651954559
-76.49452192,3.423491657,Q5,0.549319292
-76.48972486,3.438521395,Q5,0.42223566
-76.5042552,3.4252256,Q5,0.010777098
-76.4889563,3.438405749,Q5,0.370899195
-76.51045258,3.400260594,Q5,0.202679366
-76.49240919,3.434845929,Q5,0.399849061
-76.48907683,3.437667364,Q5,0.406991593
-76.53223284,3.405735898,Q5,0.865133994
-76.49102677,3.434735175,Q5,0.387520405
-76.49098786,3.444960175,Q5,0.015281228
-76.49220843,3.445363144,Q5,0.079765254
-76.52266305,3.40963357,Q5,0.945601774
-76.51315296,3.401358024,Q5,0.080650718
-76.5082885,3.397345726,Q5,0.5267979
-76.51253627,3.410517112,Q5,0.915455377
-76.50080866,3.41013451,Q5,1.080535673
-76.50645706,3.397970023,Q5,0.339696404
-76.50052559,3.408205748,Q5,0.932002094
-76.52313005,3.411867348,Q5,0.907147106
-76.50679922,3.401595374,Q5,0.054258602
-76.50505906,3.393797142,Q5,0.56507849
-76.51495755,3.39974737,Q5,0.259747271
-76.49821982,3.431122706,Q5,0.341438431
-76.49779158,3.410892207,Q5,1.010388594
-76.49956989,3.415908562,Q5,0.748647771
-76.49092929,3.431833886,Q5,0.064925161
-76.50489625,3.423486494,Q5,0.176366682
-76.50831833,3.391977308,Q5,0.957229222
-76.49441962,3.424448574,Q5,0.482123589
-76.51349955,3.399747805,Q5,0.259698902
-76.50595387,3.42291225,Q5,0.303980206
-76.4975303,3.426012327,Q5,0.11458841
-76.50243402,3.40171038,Q5,0.270713779
-76.49463166,3.440331996,Q5,0.665679528
-76.49038026,3.436194008,Q5,0.451390671
-76.52253376,3.40372027,Q5,0.426211418
-76.5199506,3.402667429,Q5,0.140324707
-76.50227055,3.418116191,Q5,0.36272527
-76.51145285,3.395964956,Q5,0.680332519
-76.50094209,3.411280289,Q5,1.018939314
-76.50092472,3.413164749,Q5,0.858102393
-76.50627841,3.397691683,Q5,0.347534699
-76.50013343,3.416605501,Q5,0.649540484
-76.48255381,3.439511266,Q5,0.318335137
-76.51043812,3.391785443,Q5,1.138986995
-76.52517549,3.405302256,Q5,0.758308213
-76.5311374,3.409880852,Q5,0.986283736
-76.51409425,3.401709815,Q5,0.041533344
-76.49538429,3.426347136,Q5,0.256997144
-76.51233822,3.411536212,Q5,0.802136627
-76.51168636,3.418463531,Q5,0.031853899
-76.51572156,3.400153046,Q5,0.214638158
-76.51516516,3.408616688,Q5,0.726475893
-76.53275803,3.409844289,Q5,1.004366862
-76.51714907,3.396298221,Q5,0.580740036
-76.51932288,3.402664052,Q5,0.090705735
-76.50398375,3.402633305,Q5,0.221430179
-76.52061413,3.414727074,Q5,0.493020226
-76.51837236,3.39791956,Q5,0.357076283
-76.49704774,3.426572549,Q5,0.108482104
-76.50494432,3.427934773,Q5,0.169607172
-76.50886272,3.416153753,Q5,0.288689495
-76.50985999,3.417008476,Q5,0.193648633
-76.51253341,3.41837403,Q5,0.041805956
-76.52503756,3.410411201,Q5,1.156266739
-76.51682141,3.400407794,Q5,0.186311473
-76.52440822,3.413071803,Q5,0.891346291
-76.49816396,3.405827589,Q5,0.641453467
-76.49068914,3.433803271,Q5,0.283910782
-76.49033351,3.438480578,Q5,0.473301098
-76.4898353,3.442433561,Q5,0.123318541
-76.52084549,3.408174191,Q5,0.716233664
-76.51734037,3.409575264,Q5,0.833064681
-76.50885534,3.412220681,Q5,0.726027147
-76.52549075,3.408439722,Q5,1.029784618
-76.53333378,3.392331687,Q5,0.23160643
-76.51798587,3.397433674,Q5,0.425668318
-76.50682005,3.400871667,Q5,0.134731149
-76.4999068,3.430145019,Q5,0.39720779
-76.52627179,3.41301775,Q5,0.844212394
-76.50158243,3.428484621,Q5,0.398405431
-76.51680983,3.410360905,Q5,0.920423974
-76.50638685,3.424788988,Q5,0.191156834
-76.51218604,3.409653926,Q5,0.841811496
-76.49530673,3.429656849,Q5,0.002863662
-76.50242943,3.427411484,Q5,0.32620016
-76.49248434,3.437634987,Q5,0.708899753
-76.49600167,3.424208152,Q5,0.376635825
-76.51048764,3.414596425,Q5,0.461856467
-76.50705482,3.401371083,Q5,0.079198623
-76.48826111,3.43920338,Q5,0.253523626
-76.49646572,3.435195951,Q5,0.532641857
-76.49838254,3.40842329,Q5,0.862731057
-76.51765373,3.402197363,Q5,0.012679521
-76.52550366,3.411572206,Q5,1.022395781
-76.5037939,3.397068039,Q5,0.201220971
-76.52548266,3.404965777,Q5,0.756003743
-76.51560769,3.405941736,Q5,0.429034802
-76.49284214,3.424718566,Q5,0.584927038
-76.52683093,3.410915284,Q5,1.00020411
-76.50289282,3.431146465,Q5,0.586068961
-76.50353808,3.397830666,Q5,0.121143858
-76.50130264,3.415785424,Q5,0.622089313
-76.51065133,3.397825454,Q5,0.47345458
-76.49287974,3.43661917,Q5,0.597024464
-76.488161,3.446628957,Q5,0.338196207
-76.49186728,3.445865043,Q5,0.022584128
-76.52053481,3.395879241,Q5,0.347473527
-76.52084733,3.40864279,Q5,0.765755025
-76.5004301,3.408635632,Q5,0.974487963
-76.50500573,3.423247326,Q5,0.203779719
-76.52953796,3.391552828,Q5,0.634979581
-76.51886629,3.412965371,Q5,0.64335136
-76.49627626,3.428001748,Q5,0.056767839
-76.49070485,3.445995068,Q5,0.088341119
-76.49067513,3.438141469,Q5,0.526824564
-76.4922462,3.444414542,Q5,0.157121647
-76.50997925,3.413762935,Q5,0.554536327
-76.52522884,3.396743645,Q5,0.130434058
-76.51028358,3.413479947,Q5,0.586003157
-76.50084879,3.42694524,Q5,0.219685321
-76.52094394,3.416156088,Q5,0.377764241
-76.51555173,3.393931533,Q5,0.892418424
-76.52031834,3.408930465,Q5,0.781083239
-76.50127278,3.429087418,Q5,0.421454609
-76.49098817,3.440314794,Q5,0.380556518
-76.51264749,3.39825238,Q5,0.425982575
-76.50441413,3.420417294,Q5,0.013254572
-76.50596522,3.425552182,Q5,0.097998048
-76.50194642,3.400715688,Q5,0.230842815
-76.53604094,3.386616176,Q5,0.184213206
-76.50860826,3.420552496,Q5,0.200428411
-76.50837675,3.415997111,Q5,0.30610729
-76.51573549,3.405814391,Q5,0.414874684
-76.50879221,3.394688993,Q5,0.781278029
-76.49930898,3.416085911,Q5,0.755217896
-76.51886315,3.402938713,Q5,0.095942427
-76.4969348,3.424861605,Q5,0.25188806
-76.5326988,3.389296126,Q5,0.303895699
-76.53221635,3.407114004,Q5,0.974786457
-76.50360851,3.395107336,Q5,0.35545007
-76.50118107,3.415538471,Q5,0.651065055
-76.52701702,3.408660718,Q5,1.167166354
-76.48893895,3.437706046,Q5,0.391660037
-76.49018157,3.437211459,Q5,0.515767136
-76.51862928,3.394670806,Q5,0.592314278
-76.49925878,3.404523314,Q5,0.624984714
-76.50524167,3.397901086,Q5,0.249554604
-76.50120223,3.430229191,Q5,0.505681324
-76.49928652,3.414532714,Q5,0.879106585
-76.50970273,3.39059006,Q5,1.175154721
-76.51856706,3.407474152,Q5,0.599431686
-76.49903229,3.408052856,Q5,0.884692749
-76.51605265,3.402488745,Q5,0.045079721
-76.49631225,3.439567835,Q5,0.857902199
-76.51605449,3.412375975,Q5,0.708759242
-76.50080771,3.403841581,Q5,0.566154419
-76.50139418,3.418089545,Q5,0.433726426
-76.50348772,3.421854045,Q5,0.02687185
-76.51830156,3.410308273,Q5,0.914571563
-76.51499137,3.410175862,Q5,0.899848132
-76.52566114,3.40819567,Q5,1.023992819
-76.50806724,3.420983255,Q5,0.248326626
-76.50540238,3.421288465,Q5,0.13294554
-76.52016581,3.412054772,Q5,0.76093895
-76.5100363,3.39101249,Q5,1.168167954
-76.52082181,3.416232636,Q5,0.362528173
-76.49332454,3.442523253,Q5,0.390613736
-76.51514902,3.407497186,Q5,0.60199295
-76.52633879,3.40944097,Q5,1.170339271
-76.5198092,3.413634241,Q5,0.580911231
-76.51770866,3.39967344,Q5,0.267967912
-76.49349662,3.43378565,Q5,0.281951416
-76.51165405,3.416283641,Q5,0.274246608
-76.49337811,3.442353785,Q5,0.408150475
-76.51566212,3.410335272,Q5,0.917573715
-76.53159494,3.409319858,Q5,1.049285207
-76.49677765,3.435292324,Q5,0.561584446
-76.50094741,3.400370195,Q5,0.272819903
-76.52569021,3.405405483,Q5,0.806895338
-76.49405127,3.432261303,Q5,0.117335539
-76.51259932,3.417875434,Q5,0.097247302
-76.51606854,3.405480814,Q5,0.377782614
-76.49499076,3.429647906,Q5,0.028410495
-76.49697473,3.428661965,Q5,0.050061218
-76.49915762,3.428517218,Q5,0.210313649
-76.51056902,3.393778236,Q5,0.923484689
-76.51064725,3.418865479,Q5,0.012840679
-76.52396126,3.407748119,Q5,0.855890598
-76.50705207,3.415336099,Q5,0.379608471
-76.50261831,3.397090519,Q5,0.109442021
-76.50494581,3.400754128,Q5,0.001966873
-76.49150704,3.436693661,Q5,0.579271709
-76.50598563,3.393143705,Q5,0.685533472
-76.50934596,3.397858846,Q5,0.469741559
-76.51626901,3.394891667,Q5,0.760528919
-76.49345404,3.439492121,Q5,0.639123758
-76.51436611,3.408244631,Q5,0.685105042
-76.49103075,3.432640665,Q5,0.154634893
-76.51022845,3.391255711,Q5,1.16415241
-76.52626006,3.389190536,Q5,0.970301459
-76.49852433,3.433483141,Q5,0.550974227
-76.52200447,3.40151048,Q5,0.210846633
-76.49380036,3.442358407,Q5,0.440987181
-76.50642223,3.415384221,Q5,0.374257549
-76.52489057,3.408610384,Q5,0.996476487
-76.50427445,3.399228341,Q5,0.069147637
-76.52677357,3.411279535,Q5,0.968394011
-76.50902109,3.39654017,Q5,0.61637164
-76.5300017,3.389410906,Q5,0.602422005
-76.50719301,3.414614487,Q5,0.459848065
-76.51177806,3.399047136,Q5,0.33760974
-76.49924341,3.432066519,Q5,0.49612881
-76.50163961,3.401038315,Q5,0.280333361
-76.50795091,3.417574704,Q5,0.130686952
-76.51403046,3.400913066,Q5,0.13012779
-76.52224996,3.413292676,Q5,0.720900861
-76.51723076,3.395410334,Q5,0.644128635
-76.51876566,3.410727861,Q5,0.892022857
-76.52072033,3.414923894,Q5,0.478542549
-76.50088595,3.416792515,Q5,0.575668038
-76.50962964,3.412778848,Q5,0.663961809
-76.49747682,3.424773916,Q5,0.216165519
-76.52101113,3.394955183,Q5,0.391580721
-76.51318938,3.409397304,Q5,0.813276432
-76.50769331,3.422096845,Q5,0.372152184
-76.51935092,3.401829658,Q5,0.027302698
-76.50562444,3.401454205,Q5,0.000280566
-76.51252967,3.394982677,Q5,0.78955696
-76.51217903,3.416976857,Q5,0.197164506
-76.51631579,3.408910579,Q5,0.759155081
-76.51838939,3.40275095,Q5,0.074235586
-76.5243851,3.411668627,Q5,1.006299929
-76.52070537,3.400794607,Q5,0.052415983
-76.49641433,3.425585339,Q5,0.235906085
-76.50934024,3.399024706,Q5,0.340103842
-76.5066976,3.424245778,Q5,0.258300879
-76.51547709,3.40422551,Q5,0.238199177
-76.50100553,3.418721745,Q5,0.414576896
-76.50666083,3.400200838,Q5,0.180316572
-76.49103465,3.434906638,Q5,0.401621551
-76.4926656,3.431442116,Q5,0.021362325
-76.49503741,3.425683913,Q5,0.336418196
-76.49412492,3.431697996,Q5,0.064957771
-76.53283942,3.411217464,Q5,0.856022965
-76.53366579,3.408209226,Q5,0.94707716
-76.52424057,3.41209466,Q5,0.959373881
-76.48978516,3.440665661,Q5,0.258380318
-76.51768048,3.403928483,Q5,0.205171282
-76.51977721,3.406398902,Q5,0.493275701
-76.5014361,3.416583967,Q5,0.548809005
-76.50188269,3.398977764,Q5,0.099206488
-76.49045672,3.438486647,Q5,0.482511507
-76.48254445,3.438782654,Q5,0.319375922
-76.51556876,3.391903356,Q5,1.050548249
-76.48354172,3.439427037,Q5,0.208484557
-76.49054465,3.437014604,Q5,0.528836857
-76.52519495,3.413010704,Q5,0.927350347
-76.52692511,3.408468112,Q5,1.144795804
-76.49372215,3.434239291,Q5,0.332393994
-76.52138237,3.408650945,Q5,0.786761232
-76.52016908,3.408020866,Q5,0.678818227
-76.52297093,3.40776949,Q5,0.78743461
-76.5064639,3.400737886,Q5,0.122606314
-76.48966134,3.438545202,Q5,0.415369427
-76.52804682,3.405171116,Q5,0.806657962
-76.50957185,3.401267198,Q5,0.090750108
-76.50089424,3.426768702,Q5,0.209378306
-76.51738514,3.404246761,Q5,0.240562181
-76.51817757,3.391914628,Q5,0.850357743
-76.49462925,3.430880139,Q5,0.040051569
-76.49698034,3.436151678,Q5,0.652758201
-76.49914196,3.410658382,Q5,1.098179614
-76.50856788,3.400090088,Q5,0.221638769
-76.49445742,3.427074704,Q5,0.2726676
-76.52173787,3.400983035,Q5,0.148413506
-76.50423505,3.413369868,Q2,0.638822778
-76.51374647,3.402577973,Q2,0.055001422
-76.50845743,3.404429003,Q2,0.260826567
-76.50954656,3.402403132,Q2,0.035559989
-76.50993104,3.403126492,Q2,0.115993952
-76.50342566,3.403173527,Q2,0.307786812
-76.50659296,3.412490447,Q2,0.696030537
-76.50248735,3.414712664,Q2,0.613667231
-76.50584022,3.404673115,Q2,0.291553198
-76.51146823,3.40167552,Q2,0.045346774
-76.50413014,3.405915735,Q2,0.486992002
-76.50712862,3.411068143,Q2,0.854183526
-76.50989384,3.402098063,Q2,0.001637864
-76.5033525,3.417091695,Q2,0.358207852
-76.50485432,3.418721605,Q2,0.111970299
-76.51110203,3.407210466,Q2,0.570111141
-76.50313328,3.402545857,Q2,0.28142407
-76.50840413,3.405165779,Q2,0.34275232
-76.51232489,3.403941293,Q2,0.206595689
-76.50240222,3.405415677,Q2,0.564549334
-76.51126912,3.403046748,Q2,0.107126823
-76.50943726,3.406747327,Q2,0.518612434
-76.50333874,3.40773904,Q2,0.707312079
-76.50278848,3.410738285,Q2,0.970456536
-76.50431379,3.417351624,Q2,0.262187449
-76.50495465,3.413968916,Q2,0.550798834
-76.5085152,3.407573213,Q2,0.610446767
-76.50850773,3.409790245,Q2,0.856969478
-76.50652011,3.405169341,Q2,0.343148396
-76.51118756,3.399562654,Q2,0.280286753
-76.50456051,3.41904672,Q2,0.10950889
-76.50266047,3.408182087,Q2,0.786891873
-76.51209158,3.404953713,Q2,0.319171657
-76.51160723,3.400362853,Q2,0.191308684
-76.50463468,3.407916928,Q2,0.673074615
-76.51157045,3.403289693,Q2,0.134141075
-76.50208361,3.409502706,Q2,0.946176026
-76.50963235,3.408117334,Q2,0.670950262
-76.51325972,3.40327909,Q2,0.132962075
-76.50332601,3.418027392,Q2,0.286719918
-76.50113918,3.404259556,Q2,0.572956021
-76.50221691,3.413572683,Q2,0.729750763
-76.50307059,3.41906964,Q2,0.22485424
-76.50466241,3.406378542,Q2,0.509186077
-76.50791082,3.407074466,Q2,0.554988631
-76.50459983,3.408727991,Q2,0.761295857
-76.50386825,3.415876104,Q2,0.415041842
-76.50466376,3.406749947,Q2,0.54806174
-76.51251553,3.401987715,Q2,0.010632273
-76.51358071,3.403531668,Q2,0.161047467
-76.5025617,3.417819534,Q2,0.363158267
-76.50279359,3.403369062,Q2,0.372858651
-76.50124327,3.406490704,Q2,0.740199543
-76.51202738,3.404215146,Q2,0.237046753
-76.50369774,3.415665896,Q2,0.445137174
-76.50133591,3.406406729,Q2,0.726312891
-76.50312197,3.413903152,Q2,0.641436753
-76.50286803,3.412679115,Q2,0.772731666
-76.50102529,3.40581433,Q2,0.704157542
-76.50185653,3.409159848,Q2,0.926191922
-76.50081351,3.40730338,Q2,0.837888169
-76.50122998,3.408458783,Q2,0.902303901
-76.50791189,3.403530494,Q2,0.160916924
-76.50287351,3.414998672,Q2,0.561211122
-76.503031,3.415857995,Q2,0.480488075
-76.50218594,3.408841643,Q2,0.876899669
-76.50218998,3.402887218,Q2,0.382432708
-76.50419836,3.403564475,Q2,0.277770917
-76.5019374,3.407610752,Q2,0.779561896
-76.50482212,3.417361438,Q2,0.221447503
-76.51040001,3.403294864,Q2,0.134716064
-76.50583123,3.407509995,Q2,0.60521127
-76.50531191,3.407310852,Q2,0.590558802
-76.50369749,3.408777788,Q2,0.796663582
-76.5036509,3.416758535,Q2,0.360940916
-76.50339877,3.418812009,Q2,0.219307206
-76.50915241,3.409605997,Q2,0.836482035
-76.50719941,3.411875115,Q2,0.764452333
-76.50577696,3.408268236,Q2,0.689738355
-76.50548117,3.409998455,Q2,0.884263632
-76.5045663,3.406856302,Q2,0.562783389
-76.51063145,3.40767767,Q2,0.622061855
-76.50756155,3.409672205,Q2,0.843844028
-76.50125946,3.414755341,Q2,0.706476426
-76.51052548,3.408584689,Q2,0.722917767
-76.50291087,3.412120142,Q2,0.82542898
-76.50177678,3.405991827,Q2,0.659026374
-76.50249713,3.411023279,Q2,0.95515245
-76.46805779,3.428854579,Q2,0.242770195
-76.50717017,3.483394799,Q6,0.096288521
-76.55679012,3.413177153,Q6,0.156360119
-76.53397561,3.412169828,Q6,0.791967187
-76.49990312,3.495563812,Q6,0.356420117
-76.53405529,3.411983023,Q6,0.814548413
-76.51077857,3.476748439,Q6,0.037238551
-76.5351495,3.366367384,Q6,0.842664767
-76.53409927,3.365950172,Q6,0.924786079
-76.53537076,3.412040478,Q6,0.858768167
-76.56000149,3.414802311,Q6,0.024349206
-76.51727511,3.467420819,Q6,0.164000285
-76.52492374,3.415486164,Q6,0.742045331
-76.5234562,3.387285618,Q6,1.182118677
-76.51464768,3.472295537,Q6,0.371389197
-76.51119792,3.476690977,Q6,0.043628034
-76.51440241,3.472601212,Q6,0.366639752
-76.52338508,3.461624726,Q6,0.131815491
-76.51268114,3.4748741,Q6,0.245655538
-76.5510027,3.45891882,Q6,0.032804102
-76.55001051,3.458214093,Q6,0.010201839
-76.55078119,3.4581483,Q6,0.075970939
-76.5368389,3.366030157,Q6,0.665028768
-76.54251296,3.339947724,Q6,1.064948048
-76.53564479,3.451682483,Q6,0.044572523
-76.56195582,3.413494226,Q6,0.035385626
-76.53050967,3.412721423,Q6,0.67538291
-76.53484322,3.412238835,Q6,0.826938209
-76.56552012,3.450019948,Q6,0.233874214
-76.56747875,3.456399084,Q6,0.016577385
-76.50030973,3.495004842,Q6,0.368399679
-76.56510899,3.409972025,Q6,0.049441897
-76.53477175,3.41133759,Q6,0.912520507
-76.52813337,3.458728751,Q6,0.050154312
-76.53128096,3.363521753,Q6,0.707591585
-76.52805444,3.33957312,Q6,2.394650256
-76.51572449,3.47081188,Q6,0.336421363
-76.5088562,3.47912227,Q6,0.037620511
-76.52377766,3.416132453,Q6,0.601117295
-76.51689144,3.390486411,Q6,1.06371217
-76.548937,3.453398953,Q6,0.14394295
-76.55086716,3.459307371,Q6,0.008403437
-76.50952999,3.477935498,Q6,0.002713564
-76.56357378,3.410908595,Q6,0.040699139
-76.51344406,3.473866204,Q6,0.342529507
-76.55918825,3.460760606,Q6,0.038244309
-76.55149841,3.457888991,Q6,0.152752179
-76.50344285,3.394829159,Q6,0.375124109
-76.55033319,3.450758088,Q6,0.241807621
-76.50710406,3.482963917,Q6,0.067607707
-76.54975104,3.458235093,Q6,0.011850588
-76.54132574,3.375194097,Q6,0.01154473
-76.50235621,3.494737417,Q6,0.228518479
-76.50291936,3.485155401,Q6,0.372802748
-76.5516052,3.451050305,Q6,0.118817635
-76.531882,3.413266974,Q6,0.613721439
-76.52759542,3.41450733,Q6,0.622653898
-76.52796879,3.459176854,Q6,0.027861838
-76.55944445,3.414298938,Q6,0.031623318
-76.50615895,3.484206684,Q6,0.239633226
-76.5036504,3.394647872,Q6,0.403083013
-76.51094883,3.477488094,Q6,0.045007333
-76.5397025,3.365544835,Q6,0.393841205
-76.56324305,3.412811879,Q6,0.082945572
-76.53174984,3.413206399,Q6,0.618920911
-76.53019873,3.413747675,Q6,0.568383655
-76.53073312,3.456356485,Q6,0.032267999
-76.51187826,3.475420036,Q6,0.184950225
-76.54902917,3.452302769,Q6,0.222885244
-76.55384221,3.450104493,Q6,0.017295014
-76.51481154,3.472064083,Q6,0.376703889
-76.5305231,3.387932053,Q6,0.574284082
-76.55059511,3.459635344,Q6,0.055581257
-76.52214159,3.387869781,Q6,1.12048218
-76.54673168,3.452052126,Q6,0.236893348
-76.52508591,3.359115719,Q6,0.376436106
-76.56459348,3.45518909,Q6,0.11796781
-76.52948535,3.363780157,Q6,0.518664043
-76.55722651,3.413117571,Q6,0.162985335
-76.52425688,3.359706609,Q6,0.321414136
-76.54883903,3.452059015,Q6,0.257000892
-76.48043616,3.476033866,Q5,0.358235252
-76.48235582,3.47682726,Q5,0.434838139
-76.48126408,3.47477043,Q5,0.206129078
-76.47971862,3.474582963,Q5,0.251646383
-76.48003557,3.476085648,Q5,0.377363586
-76.48013278,3.473390802,Q5,0.125122997
-76.48245542,3.472084428,Q5,0.092540717
-76.48214326,3.476181022,Q5,0.362979752
-76.47745264,3.474230781,Q5,0.401898291
-76.4808426,3.475631608,Q5,0.305267667
-76.48240315,3.474538066,Q5,0.18029138
-76.48189068,3.476331685,Q5,0.379732713
-76.48149128,3.475422102,Q5,0.278591698
-76.48029979,3.473915986,Q5,0.153333658
-76.47998684,3.475911887,Q5,0.361459083
-76.48674549,3.445995741,Q4,0.399705393
-76.49806093,3.440036539,Q4,0.959692924
-76.4954278,3.466251395,Q4,0.590685211
-76.48922398,3.467062314,Q4,0.039958268
-76.48162994,3.460726857,Q4,0.738022118
-76.491319,3.48918643,Q4,0.495288108
-76.49153652,3.471829952,Q4,0.395739017
-76.49031655,3.471841627,Q4,0.300734785
-76.49083375,3.469244507,Q4,0.149518068
-76.4808069,3.451145819,Q4,1.216396793
-76.47914321,3.456781367,Q4,0.612900876
-76.48668288,3.453753524,Q4,1.040534709
-76.49487032,3.487777679,Q4,0.425162722
-76.48396787,3.479336743,Q4,0.266857726
-76.49322552,3.467646728,Q4,0.404992679
-76.49091968,3.467972069,Q4,0.14859497
-76.50258763,3.486717631,Q4,0.469552885
-76.48618922,3.457751362,Q4,0.804043155
-76.4882093,3.492205627,Q4,0.013393244
-76.47860061,3.466664311,Q4,0.286792973
-76.48768299,3.490247414,Q4,0.125979032
-76.48943121,3.454125967,Q4,0.83418902
-76.48333641,3.476956925,Q4,0.449256229
-76.48739142,3.45341199,Q4,0.967547758
-76.47941735,3.456156318,Q4,0.682410356
-76.48770813,3.470377714,Q4,0.019459266
-76.48946022,3.450433951,Q4,0.567356679
-76.49843623,3.472358572,Q4,1.063034963
-76.48246623,3.45446826,Q4,1.061478513
-76.49159769,3.467120678,Q4,0.223986242
-76.49755783,3.46464503,Q4,0.631859255
-76.48556623,3.475246975,Q4,0.259651609
-76.48850769,3.46012597,Q4,0.435041981
-76.4971996,3.437392746,Q4,0.783376494
-76.47624016,3.45314153,Q4,0.820627677
-76.4886355,3.476857966,Q4,0.488371898
-76.48457854,3.478484045,Q4,0.321369947
-76.48630225,3.474776215,Q4,0.229023163
-76.48841057,3.473201837,Q4,0.257822698
-76.48547696,3.459770982,Q4,0.70124977
-76.48911235,3.487902495,Q4,0.422738084
-76.48203224,3.449899184,Q4,1.077207413
