rup_mag,dist_rrup,site_vs30,result_type,damping,pgv,0.010,0.020,0.030,0.040,0.050,0.075,0.100,0.150,0.200,0.250,0.300,0.400,0.500,0.750,1.000,1.500,2.000,3.000,4.000,5.000,7.500,10.000
4.0,10.0,3000.0,TOTAL_STDDEV,5,0.7598,0.8435,0.8432,0.847,0.8557,0.8772,0.9094,0.9159,0.8985,0.8733,0.851,0.8328,0.8056,0.7863,0.7544,0.7338,0.707,0.6903,0.6712,0.6617,0.6567,0.6517,0.6502
4.5,10.0,3000.0,TOTAL_STDDEV,5,0.7598,0.8435,0.8432,0.847,0.8557,0.8772,0.9094,0.9159,0.8985,0.8733,0.851,0.8328,0.8056,0.7863,0.7544,0.7338,0.707,0.6903,0.6712,0.6617,0.6567,0.6517,0.6502
5.0,10.0,3000.0,TOTAL_STDDEV,5,0.7552,0.8304,0.83,0.8339,0.8427,0.8646,0.8972,0.9039,0.8862,0.8606,0.838,0.8194,0.7918,0.7721,0.7396,0.7186,0.6912,0.674,0.6544,0.6447,0.6395,0.6344,0.6329
5.5,10.0,3000.0,TOTAL_STDDEV,5,0.7142,0.7676,0.7676,0.7722,0.7821,0.8059,0.8417,0.8495,0.833,0.8095,0.789,0.773,0.7503,0.7341,0.7075,0.6892,0.6645,0.6485,0.6281,0.6179,0.6126,0.6073,0.6057
6.0,10.0,3000.0,TOTAL_STDDEV,5,0.68085,0.721,0.72135,0.7265,0.7374,0.76295,0.8014,0.81025,0.7946,0.7728,0.7541,0.7403,0.72225,0.7096,0.68925,0.6743,0.65325,0.639,0.6183,0.60795,0.6025,0.59715,0.5955
6.5,10.0,3000.0,TOTAL_STDDEV,5,0.6475,0.6744,0.6751,0.6808,0.6927,0.72,0.7611,0.771,0.7562,0.7361,0.7192,0.7076,0.6942,0.6851,0.671,0.6594,0.642,0.6295,0.6085,0.598,0.5924,0.587,0.5853
7.0,10.0,3000.0,TOTAL_STDDEV,5,0.6475,0.6744,0.6751,0.6808,0.6927,0.72,0.7611,0.771,0.7562,0.7361,0.7192,0.7076,0.6942,0.6851,0.671,0.6594,0.642,0.6295,0.6085,0.598,0.5924,0.587,0.5853
