rup_mag,rup_hypo_depth,dist_rhypo,dist_rrup,site_vs30,result_type,damping,pga,0.04,0.05,0.07,0.10,0.20,0.30,0.40,0.50,0.75,1.00,1.50,2.00,3.00,4.00,5.00,pgv
6.0,5,50,50,760,MEAN,5,0.02244252,0.03513440,0.04371163,0.04685249,0.04373891,0.04229361,0.03728604,0.02223415,0.01915543,0.01209381,0.00907474,0.00462349,0.00282231,0.00180374,0.00095883,0.00058521,1.03266780
6.0,5,75,75,760,MEAN,5,0.01227489,0.01867630,0.02297207,0.02490525,0.02351697,0.02353171,0.02122439,0.01317203,0.01161006,0.00749921,0.00575701,0.00296680,0.00183180,0.00117740,0.00062946,0.00038638,0.62589721
6.0,5,150,150,760,MEAN,5,0.00331714,0.00463074,0.00550306,0.00617519,0.00603525,0.00669625,0.00647028,0.00452983,0.00427733,0.00295981,0.00243419,0.00129837,0.00082975,0.00054259,0.00029511,0.00018430,0.23059063
6.0,5,200,200,760,MEAN,5,0.00164557,0.00216886,0.00251882,0.00289222,0.00289245,0.00343849,0.00347885,0.00263971,0.00260990,0.00189100,0.00162840,0.00088878,0.00058120,0.00038446,0.00021153,0.00013362,0.14069952
6.0,5,250,250,760,MEAN,5,0.00087029,0.00108292,0.00122904,0.00144409,0.00147782,0.00188236,0.00199415,0.00164004,0.00169789,0.00128814,0.00116150,0.00064870,0.00043408,0.00029046,0.00016166,0.00010330,0.09153289
6.0,5,300,300,760,MEAN,5,0.00047933,0.00056309,0.00062453,0.00075089,0.00078632,0.00107317,0.00119046,0.00106119,0.00115038,0.00091387,0.00086284,0.00049312,0.00033766,0.00022855,0.00012868,0.00008318,0.06201679
6.0,5,400,400,760,MEAN,5,0.00015699,0.00016437,0.00017411,0.00021919,0.00024035,0.00037661,0.00045807,0.00047972,0.00057020,0.00049666,0.00051415,0.00030769,0.00022061,0.00015280,0.00008803,0.00005823,0.03073928
6.0,5,500,500,760,MEAN,5,0.00005483,0.00005117,0.00005176,0.00006824,0.00007835,0.00014095,0.00018798,0.00023129,0.00030142,0.00028788,0.00032676,0.00020476,0.00015373,0.00010896,0.00006424,0.00004348,0.01624979
6.0,10,0,0,760,MEAN,5,0.20966606,0.34466504,0.44232851,0.46494048,0.42564680,0.37497844,0.31427600,0.17502258,0.14335042,0.08703690,0.06208806,0.03080777,0.01825209,0.01156482,0.00609488,0.00368800,7.72800901
6.0,10,10,10,760,MEAN,5,0.12842602,0.20997485,0.26888900,0.28324836,0.25987312,0.23043269,0.19396925,0.10884602,0.08953674,0.05459962,0.03911814,0.01945236,0.01154959,0.00732595,0.00386510,0.00234131,4.82691845
6.0,10,50,50,760,MEAN,5,0.02404759,0.03764719,0.04738021,0.05078468,0.04740978,0.04428684,0.03859635,0.02301551,0.01960162,0.01237551,0.00917982,0.00464483,0.00280611,0.00179545,0.00095552,0.00058386,1.05672172
6.0,10,75,75,760,MEAN,5,0.01315279,0.02001201,0.02490004,0.02699547,0.02549068,0.02464073,0.02197027,0.01363492,0.01188049,0.00767389,0.00582368,0.00298049,0.00182129,0.00117199,0.00062729,0.00038549,0.64047623
6.0,10,150,150,760,MEAN,5,0.00355438,0.00496192,0.00596492,0.00669345,0.00654177,0.00701183,0.00669766,0.00468902,0.00437696,0.00302875,0.00246238,0.00130437,0.00082498,0.00054009,0.00029410,0.00018387,0.23596178
6.0,10,200,200,760,MEAN,5,0.00176326,0.00232398,0.00273022,0.00313496,0.00313520,0.00360054,0.00360111,0.00273247,0.00267069,0.00193505,0.00164725,0.00089288,0.00057787,0.00038269,0.00021080,0.00013332,0.14397684
6.0,10,250,250,760,MEAN,5,0.00093253,0.00116036,0.00133219,0.00156529,0.00160185,0.00197108,0.00206423,0.00169767,0.00173743,0.00131814,0.00117495,0.00065170,0.00043159,0.00028913,0.00016110,0.00010307,0.09366497
6.0,10,300,300,760,MEAN,5,0.00051361,0.00060336,0.00067695,0.00081391,0.00085232,0.00112375,0.00123230,0.00109849,0.00117717,0.00093516,0.00087283,0.00049540,0.00033572,0.00022750,0.00012823,0.00008299,0.06346134
6.0,10,400,400,760,MEAN,5,0.00016822,0.00017613,0.00018872,0.00023759,0.00026052,0.00039436,0.00047417,0.00049658,0.00058348,0.00050823,0.00052011,0.00030911,0.00021934,0.00015210,0.00008773,0.00005810,0.03145529
6.0,10,500,500,760,MEAN,5,0.00005876,0.00005483,0.00005611,0.00007396,0.00008492,0.00014760,0.00019458,0.00023942,0.00030845,0.00029458,0.00033055,0.00020571,0.00015285,0.00010846,0.00006401,0.00004338,0.01662830
6.0,25,0,0,760,MEAN,5,0.25794560,0.42403064,0.56330673,0.59210314,0.54206252,0.43053286,0.34858702,0.19413064,0.15360274,0.09326172,0.06426997,0.03123635,0.01793959,0.01140614,0.00603205,0.00366261,8.28071087
6.0,25,10,10,760,MEAN,5,0.15799852,0.25832550,0.34243097,0.36071766,0.33094922,0.26457213,0.21514581,0.12072926,0.09594035,0.05850455,0.04049283,0.01972297,0.01135185,0.00722543,0.00382526,0.00232519,5.17213632
6.0,25,50,50,760,MEAN,5,0.02958501,0.04631616,0.06033884,0.06467444,0.06037651,0.05084810,0.04281010,0.02552822,0.02100351,0.01326059,0.00950242,0.00470944,0.00275807,0.00177081,0.00094567,0.00057984,1.13229773
6.0,25,75,75,760,MEAN,5,0.01618146,0.02462016,0.03171028,0.03437882,0.03246246,0.02829134,0.02436887,0.01512351,0.01273017,0.00822272,0.00602833,0.00302195,0.00179010,0.00115591,0.00062083,0.00038284,0.68628265
6.0,25,150,150,760,MEAN,5,0.00437284,0.00610450,0.00759634,0.00852413,0.00833096,0.00805066,0.00742887,0.00520094,0.00469000,0.00324537,0.00254891,0.00132251,0.00081086,0.00053268,0.00029107,0.00018261,0.25283760
6.0,25,200,200,760,MEAN,5,0.00216929,0.00285911,0.00347694,0.00399238,0.00399269,0.00413397,0.00399426,0.00303079,0.00286170,0.00207344,0.00170514,0.00090530,0.00056797,0.00037744,0.00020862,0.00013240,0.15427396
6.0,25,250,250,760,MEAN,5,0.00114726,0.00142756,0.00169655,0.00199340,0.00203996,0.00226310,0.00228959,0.00188301,0.00186169,0.00141242,0.00121624,0.00066076,0.00042420,0.00028516,0.00015944,0.00010236,0.10036382
6.0,25,300,300,760,MEAN,5,0.00063188,0.00074230,0.00086210,0.00103652,0.00108543,0.00129024,0.00136683,0.00121841,0.00126136,0.00100204,0.00090351,0.00050229,0.00032997,0.00022438,0.00012691,0.00008242,0.06800005
6.0,25,400,400,760,MEAN,5,0.00020695,0.00021668,0.00024033,0.00030257,0.00033178,0.00045279,0.00052593,0.00055080,0.00062521,0.00054458,0.00053839,0.00031341,0.00021559,0.00015002,0.00008682,0.00005770,0.03370495
6.0,25,500,500,760,MEAN,5,0.00007229,0.00006746,0.00007145,0.00009419,0.00010815,0.00016946,0.00021583,0.00026555,0.00033051,0.00031565,0.00034216,0.00020857,0.00015023,0.00010697,0.00006335,0.00004308,0.01781754
6.0,50,0,0,760,MEAN,5,0.36435785,0.59895920,0.84283962,0.88592585,0.81105328,0.54200876,0.41429645,0.23072470,0.17234511,0.10464137,0.06807820,0.03196394,0.01743061,0.01114651,0.00592877,0.00362069,9.29111047
6.0,50,10,10,760,MEAN,5,0.22317884,0.36489447,0.51235744,0.53971863,0.49517802,0.33307659,0.25570127,0.14348700,0.10764685,0.06564319,0.04289218,0.02018238,0.01102977,0.00706096,0.00375977,0.00229857,5.80323243
6.0,50,50,50,760,MEAN,5,0.04178993,0.06542332,0.09028113,0.09676821,0.09033748,0.06401397,0.05087989,0.03034035,0.02356633,0.01487863,0.01006547,0.00481914,0.00267982,0.00173051,0.00092948,0.00057320,1.27045895
6.0,50,75,75,760,MEAN,5,0.02285692,0.03477689,0.04744605,0.05143881,0.04857148,0.03561669,0.02896245,0.01797433,0.01428349,0.00922605,0.00638553,0.00309234,0.00173932,0.00112960,0.00061020,0.00037846,0.77002180
6.0,50,150,150,760,MEAN,5,0.00617680,0.00862283,0.01136592,0.01275411,0.01246509,0.01013518,0.00882923,0.00618133,0.00526227,0.00364136,0.00269994,0.00135332,0.00078785,0.00052056,0.00028608,0.00018052,0.28368845
6.0,50,200,200,760,MEAN,5,0.00306420,0.00403861,0.00520232,0.00597354,0.00597400,0.00520437,0.00474719,0.00360210,0.00321088,0.00232644,0.00180618,0.00092639,0.00055186,0.00036885,0.00020505,0.00013088,0.17309823
6.0,50,250,250,760,MEAN,5,0.00162055,0.00201648,0.00253844,0.00298260,0.00305226,0.00284907,0.00272119,0.00223797,0.00208886,0.00158476,0.00128830,0.00067615,0.00041217,0.00027867,0.00015671,0.00010118,0.11261006
6.0,50,300,300,760,MEAN,5,0.00089256,0.00104853,0.00128990,0.00155088,0.00162406,0.00162431,0.00162448,0.00144809,0.00141527,0.00112431,0.00095704,0.00051399,0.00032061,0.00021927,0.00012474,0.00008147,0.07629732
6.0,50,400,400,760,MEAN,5,0.00029233,0.00030608,0.00035959,0.00045272,0.00049642,0.00057003,0.00062507,0.00065462,0.00070150,0.00061103,0.00057029,0.00032071,0.00020947,0.00014660,0.00008534,0.00005704,0.03781758
6.0,50,500,500,760,MEAN,5,0.00010211,0.00009528,0.00010691,0.00014094,0.00016182,0.00021334,0.00025651,0.00031561,0.00037083,0.00035417,0.00036244,0.00021343,0.00014597,0.00010454,0.00006227,0.00004259,0.01999161
6.0,75,0,0,760,MEAN,5,0.51466915,0.84605235,1.26108671,1.32555386,1.21352684,0.68234861,0.49239226,0.27421682,0.19337439,0.11740955,0.07211209,0.03270848,0.01693607,0.01089278,0.00582727,0.00357924,10.42479746
6.0,75,10,10,760,MEAN,5,0.31524849,0.51542713,0.76660747,0.80754628,0.74090302,0.41931858,0.30390153,0.17053462,0.12078175,0.07365287,0.04543371,0.02065249,0.01071684,0.00690023,0.00369539,0.00227226,6.51133392
6.0,75,50,50,760,MEAN,5,0.05902985,0.09241289,0.13508185,0.14478804,0.13516616,0.08058881,0.06047087,0.03605957,0.02644186,0.01669410,0.01066189,0.00493139,0.00260379,0.00169111,0.00091357,0.00056664,1.42547840
6.0,75,75,75,760,MEAN,5,0.03228626,0.04912367,0.07099048,0.07696459,0.07267439,0.04483876,0.03442194,0.02136253,0.01602634,0.01035180,0.00676390,0.00316437,0.00168997,0.00110389,0.00059975,0.00037412,0.86397868
6.0,75,150,150,760,MEAN,5,0.00872497,0.01218007,0.01700609,0.01908315,0.01865071,0.01275944,0.01049356,0.00734652,0.00590436,0.00408567,0.00285993,0.00138484,0.00076550,0.00050871,0.00028118,0.00017845,0.31830368
6.0,75,200,200,760,MEAN,5,0.00432830,0.00570468,0.00778390,0.00893782,0.00893852,0.00655191,0.00564204,0.00428110,0.00360267,0.00261031,0.00191320,0.00094797,0.00053620,0.00036045,0.00020154,0.00012938,0.19421941
6.0,75,250,250,760,MEAN,5,0.00228909,0.00284836,0.00379811,0.00446267,0.00456690,0.00358677,0.00323414,0.00265983,0.00234374,0.00177813,0.00136464,0.00069190,0.00040047,0.00027232,0.00015403,0.00010003,0.12635057
6.0,75,300,300,760,MEAN,5,0.00126077,0.00148108,0.00192999,0.00232049,0.00242997,0.00204489,0.00193070,0.00172106,0.00158796,0.00126150,0.00101375,0.00052596,0.00031151,0.00021428,0.00012260,0.00008054,0.08560700
6.0,75,400,400,760,MEAN,5,0.00041293,0.00043234,0.00053804,0.00067737,0.00074276,0.00071762,0.00074290,0.00077802,0.00078709,0.00068558,0.00060408,0.00032818,0.00020353,0.00014326,0.00008388,0.00005638,0.04243202
6.0,75,500,500,760,MEAN,5,0.00014423,0.00013459,0.00015996,0.00021087,0.00024212,0.00026858,0.00030486,0.00037510,0.00041608,0.00039738,0.00038391,0.00021840,0.00014183,0.00010216,0.00006120,0.00004210,0.02243095
6.0,100,0,0,760,MEAN,5,0.72698949,1.19508072,1.88688292,1.98334097,1.81572216,0.85902602,0.58520930,0.32590730,0.21696964,0.13173569,0.07638500,0.03347035,0.01645556,0.01064483,0.00572750,0.00353827,11.69681520
6.0,100,10,10,760,MEAN,5,0.44530034,0.72806018,1.14702545,1.20827955,1.10856554,0.52789083,0.36118765,0.20268077,0.13551935,0.08263988,0.04812582,0.02113354,0.01041278,0.00674316,0.00363213,0.00224625,7.30583686
6.0,100,50,50,760,MEAN,5,0.08338187,0.13053668,0.20211428,0.21663704,0.20224044,0.10145530,0.07186976,0.04285688,0.02966825,0.01873109,0.01129365,0.00504626,0.00252991,0.00165262,0.00089793,0.00056016,1.59941308
6.0,100,75,75,760,MEAN,5,0.04560556,0.06938903,0.10621848,0.11515716,0.10873801,0.05644865,0.04091055,0.02538941,0.01798185,0.01161491,0.00716469,0.00323808,0.00164202,0.00107876,0.00058948,0.00036984,0.96940003
6.0,100,150,150,760,MEAN,5,0.01232434,0.01720481,0.02544512,0.02855289,0.02790585,0.01606319,0.01247162,0.00873136,0.00662480,0.00458420,0.00302939,0.00141710,0.00074378,0.00049713,0.00027637,0.00017641,0.35714261
6.0,100,200,200,760,MEAN,5,0.00611388,0.00805808,0.01164655,0.01337309,0.01337413,0.00824836,0.00670558,0.00508810,0.00404226,0.00292882,0.00202656,0.00097005,0.00052099,0.00035225,0.00019809,0.00012790,0.21791776
6.0,100,250,250,760,MEAN,5,0.00323343,0.00402341,0.00568286,0.00667720,0.00683316,0.00451548,0.00384378,0.00316121,0.00262971,0.00199509,0.00144550,0.00070802,0.00038911,0.00026613,0.00015139,0.00009888,0.14176767
6.0,100,300,300,760,MEAN,5,0.00178088,0.00209208,0.00288773,0.00347199,0.00363581,0.00257436,0.00229464,0.00204548,0.00178172,0.00141542,0.00107382,0.00053821,0.00030268,0.00020941,0.00012050,0.00007962,0.09605263
6.0,100,400,400,760,MEAN,5,0.00058327,0.00061070,0.00080503,0.00101351,0.00111134,0.00090343,0.00088294,0.00092468,0.00088313,0.00076923,0.00063987,0.00033582,0.00019775,0.00014000,0.00008244,0.00005574,0.04760951
6.0,100,500,500,760,MEAN,5,0.00020373,0.00019012,0.00023934,0.00031552,0.00036227,0.00033812,0.00036233,0.00044581,0.00046685,0.00044587,0.00040666,0.00022348,0.00013780,0.00009983,0.00006016,0.00004162,0.02516794
6.0,150,0,0,760,MEAN,5,1.45053475,2.38449954,4.22420479,4.44014747,4.06489568,1.36146452,0.82663011,0.46035630,0.27314860,0.16584541,0.08570538,0.03504776,0.01553505,0.01016574,0.00553305,0.00345773,14.72541805
6.0,150,10,10,760,MEAN,5,0.88849099,1.45267105,2.56787019,2.70500103,2.48176916,0.83665060,0.51019112,0.28629420,0.17060876,0.10403744,0.05399806,0.02212954,0.00983030,0.00643967,0.00350882,0.00219512,9.19750377
6.0,150,50,50,760,MEAN,5,0.16636871,0.26045492,0.45247751,0.48498992,0.45275995,0.16079582,0.10151874,0.06053695,0.03735012,0.02358104,0.01267168,0.00528408,0.00238839,0.00157824,0.00086744,0.00054740,2.01354179
6.0,150,75,75,760,MEAN,5,0.09099505,0.13844931,0.23779357,0.25780478,0.24343409,0.08946508,0.05778769,0.03586350,0.02263781,0.01462230,0.00803891,0.00339069,0.00155017,0.00103021,0.00056947,0.00036142,1.22040234
6.0,150,150,150,760,MEAN,5,0.02459030,0.03432811,0.05696453,0.06392196,0.06247342,0.02545843,0.01761663,0.01233337,0.00834013,0.00577117,0.00339903,0.00148388,0.00070218,0.00047475,0.00026699,0.00017239,0.44961591
6.0,150,200,200,760,MEAN,5,0.01219879,0.01607798,0.02607338,0.02993861,0.02994094,0.01307278,0.00947188,0.00718713,0.00508890,0.00368716,0.00227384,0.00101577,0.00049185,0.00033639,0.00019136,0.00012499,0.27434221
6.0,150,250,250,760,MEAN,5,0.00645153,0.00802776,0.01272235,0.01494840,0.01529754,0.00715655,0.00542948,0.00446533,0.00331061,0.00251167,0.00162188,0.00074139,0.00036734,0.00025415,0.00014625,0.00009663,0.17847492
6.0,150,300,300,760,MEAN,5,0.00355333,0.00417425,0.00646481,0.00777283,0.00813957,0.00408009,0.00324127,0.00288931,0.00224306,0.00178191,0.00120485,0.00056358,0.00028574,0.00019998,0.00011641,0.00007781,0.12092310
6.0,150,400,400,760,MEAN,5,0.00116378,0.00121851,0.00180224,0.00226897,0.00248797,0.00143185,0.00124719,0.00130614,0.00111180,0.00096841,0.00071795,0.00035165,0.00018669,0.00013370,0.00007964,0.00005447,0.05993682
6.0,150,500,500,760,MEAN,5,0.00040650,0.00037933,0.00053581,0.00070635,0.00081103,0.00053589,0.00051180,0.00062973,0.00058773,0.00056131,0.00045628,0.00023402,0.00013010,0.00009534,0.00005811,0.00004067,0.03168456
6.0,200,0,0,760,MEAN,5,2.89419734,4.75770209,9.45681680,9.94025224,9.10016811,2.15777589,1.16764607,0.65027056,0.34387371,0.20878700,0.09616302,0.03669951,0.01466603,0.00970820,0.00534521,0.00337902,18.53820318
6.0,200,10,10,760,MEAN,5,1.77277259,2.89845982,5.74874541,6.05574313,5.55598923,1.32600186,0.72066411,0.40440131,0.21478370,0.13097538,0.06058682,0.02317247,0.00928040,0.00614984,0.00338970,0.00214515,11.57897135
6.0,200,50,50,760,MEAN,5,0.33194922,0.51967589,1.01297100,1.08575722,1.01360331,0.25484421,0.14339903,0.08551072,0.04702101,0.02968677,0.01421786,0.00553312,0.00225479,0.00150721,0.00083799,0.00053494,2.53489896
6.0,200,75,75,760,MEAN,5,0.18155899,0.27624270,0.53235350,0.57715301,0.54498106,0.14179261,0.08162728,0.05065854,0.02849931,0.01840839,0.00901980,0.00355049,0.00146345,0.00098384,0.00055013,0.00035320,1.53639554
6.0,200,150,150,760,MEAN,5,0.04906409,0.06849359,0.12752770,0.14310345,0.13986057,0.04034890,0.02488415,0.01742135,0.01049961,0.00726547,0.00381377,0.00155382,0.00066290,0.00045339,0.00025792,0.00016847,0.56603290
6.0,200,200,200,760,MEAN,5,0.02433980,0.03207979,0.05837104,0.06702421,0.06702943,0.02071895,0.01337939,0.01015209,0.00640655,0.00464186,0.00255129,0.00106364,0.00046433,0.00032125,0.00018487,0.00012215,0.34537639
6.0,200,250,250,760,MEAN,5,0.01287250,0.01601749,0.02848178,0.03346529,0.03424693,0.01134236,0.00766935,0.00630745,0.00416782,0.00316201,0.00181977,0.00077633,0.00034679,0.00024271,0.00014129,0.00009443,0.22468661
6.0,200,300,300,760,MEAN,5,0.00708983,0.00832873,0.01447292,0.01740119,0.01822223,0.00646651,0.00457842,0.00408127,0.00282384,0.00224329,0.00135186,0.00059014,0.00026976,0.00019098,0.00011246,0.00007603,0.15223316
6.0,200,400,400,760,MEAN,5,0.00232205,0.00243124,0.00403470,0.00507959,0.00556988,0.00226933,0.00176170,0.00184498,0.00139967,0.00121916,0.00080555,0.00036822,0.00017625,0.00012768,0.00007694,0.00005323,0.07545599
6.0,200,500,500,760,MEAN,5,0.00081107,0.00075687,0.00119952,0.00158133,0.00181566,0.00084933,0.00072294,0.00088951,0.00073991,0.00070665,0.00051196,0.00024505,0.00012282,0.00009105,0.00005614,0.00003974,0.03988850
6.0,250,0,0,760,MEAN,5,5.77468292,9.49286375,21.17117620,22.25345338,20.37273921,3.41984440,1.64934391,0.91853158,0.43291136,0.26284726,0.10789668,0.03842911,0.01384563,0.00927126,0.00516375,0.00330211,23.33821533
6.0,250,10,10,760,MEAN,5,3.53714636,5.78318769,12.86983820,13.55712050,12.43831084,2.10157137,1.01796512,0.57123203,0.27039666,0.16488824,0.06797953,0.02426456,0.00876126,0.00587305,0.00327462,0.00209632,14.57706144
6.0,250,50,50,760,MEAN,5,0.66232578,1.03688972,2.26775965,2.43070770,2.26917520,0.40390086,0.20255651,0.12078710,0.05919595,0.03737344,0.01595270,0.00579388,0.00212865,0.00143937,0.00080954,0.00052277,3.19124875
6.0,250,75,75,760,MEAN,5,0.36225781,0.55117665,1.19179105,1.29208469,1.22006064,0.22472614,0.11530159,0.07155709,0.03587851,0.02317478,0.01012039,0.00371782,0.00138159,0.00093956,0.00053146,0.00034516,1.93420741
6.0,250,150,150,760,MEAN,5,0.09789573,0.13666269,0.28549896,0.32036874,0.31310883,0.06394870,0.03514980,0.02460831,0.01321822,0.00914669,0.00427912,0.00162705,0.00062581,0.00043298,0.00024917,0.00016463,0.71259321
6.0,250,200,200,760,MEAN,5,0.04856428,0.06400760,0.13067648,0.15004851,0.15006020,0.03283733,0.01889889,0.01434021,0.00806536,0.00584376,0.00286260,0.00111377,0.00043836,0.00030679,0.00017859,0.00011937,0.43480312
6.0,250,250,250,760,MEAN,5,0.02568401,0.03195910,0.06376277,0.07491946,0.07666933,0.01797643,0.01083324,0.00890951,0.00524697,0.00398073,0.00204182,0.00081291,0.00032739,0.00023179,0.00013649,0.00009228,0.28286369
6.0,250,300,300,760,MEAN,5,0.01414607,0.01661800,0.03240083,0.03895642,0.04079449,0.01024872,0.00646719,0.00576494,0.00355501,0.00282414,0.00151681,0.00061795,0.00025467,0.00018238,0.00010864,0.00007430,0.19165020
6.0,250,400,400,760,MEAN,5,0.00463310,0.00485097,0.00903258,0.01137179,0.01246940,0.00359664,0.00248846,0.00260610,0.00176208,0.00153483,0.00090384,0.00038558,0.00016639,0.00012194,0.00007433,0.00005202,0.09499346
6.0,250,500,500,760,MEAN,5,0.00161829,0.00151016,0.00268540,0.00354015,0.00406477,0.00134610,0.00102118,0.00125647,0.00093149,0.00088962,0.00057443,0.00025659,0.00011595,0.00008695,0.00005423,0.00003884,0.05021665
6.5,0,0,0,760,MEAN,5,0.19250983,0.32140133,0.40187005,0.41404526,0.37584565,0.35801041,0.31247845,0.18415647,0.15889541,0.10046974,0.07906047,0.04225921,0.02653893,0.01779772,0.01015887,0.00635809,8.96974286
6.5,0,10,10,760,MEAN,5,0.15555006,0.25878254,0.32311785,0.33337660,0.30304618,0.28988845,0.25373437,0.15027550,0.13002789,0.08244881,0.06506276,0.03482623,0.02190183,0.01469831,0.00839565,0.00525825,7.34015363
6.5,0,50,50,760,MEAN,5,0.04012073,0.06416454,0.07886160,0.08265996,0.07633511,0.07656190,0.06916271,0.04328873,0.03865753,0.02529839,0.02060401,0.01120421,0.00715831,0.00484201,0.00278766,0.00175977,2.18224095
6.5,0,75,75,760,MEAN,5,0.02237430,0.03479567,0.04228979,0.04482551,0.04186148,0.04341938,0.04011098,0.02610819,0.02384275,0.01595642,0.01328969,0.00730810,0.00472165,0.00321173,0.00185945,0.00118040,1.34593801
6.5,0,150,150,760,MEAN,5,0.00613066,0.00875271,0.01028009,0.01127568,0.01089654,0.01252351,0.01238848,0.00908926,0.00888834,0.00636960,0.00568073,0.00323258,0.00216120,0.00149544,0.00088073,0.00056874,0.50175197
6.5,0,200,200,760,MEAN,5,0.00304889,0.00411025,0.00471801,0.00529503,0.00523574,0.00644624,0.00667614,0.00530773,0.00543410,0.00407706,0.00380685,0.00221654,0.00151630,0.00106130,0.00063226,0.00041300,0.30675854
6.5,0,250,250,760,MEAN,5,0.00161455,0.00205510,0.00230540,0.00264748,0.00267868,0.00353333,0.00383142,0.00330115,0.00353868,0.00277982,0.00271764,0.00161912,0.00113336,0.00080244,0.00048356,0.00031952,0.19976074
6.5,0,300,300,760,MEAN,5,0.00088995,0.00106951,0.00117249,0.00137779,0.00142645,0.00201593,0.00228887,0.00213736,0.00239896,0.00197319,0.00201983,0.00123137,0.00088199,0.00063168,0.00038507,0.00025738,0.13542298
6.5,0,400,400,760,MEAN,5,0.00029173,0.00031250,0.00032719,0.00040258,0.00043642,0.00070806,0.00088141,0.00096688,0.00118982,0.00107298,0.00120420,0.00076870,0.00057651,0.00042251,0.00026355,0.00018026,0.06716593
6.5,0,500,500,760,MEAN,5,0.00010195,0.00009734,0.00009733,0.00012539,0.00014234,0.00026512,0.00036186,0.00046632,0.00062918,0.00062210,0.00076551,0.00051168,0.00040183,0.00030134,0.00019235,0.00013462,0.03551769
6.5,5,0,0,760,MEAN,5,0.20627800,0.34438774,0.43559776,0.44879480,0.40738922,0.37488293,0.32345962,0.19062813,0.16259656,0.10280998,0.07997594,0.04245427,0.02638660,0.01771595,0.01012384,0.00634346,9.17867502
6.5,5,10,10,760,MEAN,5,0.16667489,0.27729049,0.35023613,0.36135587,0.32847991,0.30355047,0.26265114,0.15555650,0.13305663,0.08436929,0.06581615,0.03498698,0.02177612,0.01463078,0.00836671,0.00524616,7.51112778
6.5,5,50,50,760,MEAN,5,0.04299014,0.06875354,0.08548021,0.08959736,0.08274168,0.08017015,0.07159323,0.04480999,0.03955798,0.02588766,0.02084259,0.01125592,0.00711722,0.00481976,0.00277805,0.00175572,2.23307187
6.5,5,75,75,760,MEAN,5,0.02397449,0.03728423,0.04583904,0.04858758,0.04537479,0.04546567,0.04152056,0.02702569,0.02439812,0.01632810,0.01344358,0.00734183,0.00469455,0.00319697,0.00185304,0.00117768,1.37728894
6.5,5,150,150,760,MEAN,5,0.00656913,0.00937870,0.01114286,0.01222202,0.01181105,0.01311372,0.01282384,0.00940867,0.00909537,0.00651797,0.00574650,0.00324750,0.00214880,0.00148857,0.00087769,0.00056743,0.51343928
6.5,5,200,200,760,MEAN,5,0.00326695,0.00440421,0.00511398,0.00573943,0.00567515,0.00675004,0.00691076,0.00549425,0.00556068,0.00417203,0.00385093,0.00222677,0.00150760,0.00105643,0.00063008,0.00041205,0.31390386
6.5,5,250,250,760,MEAN,5,0.00173003,0.00220208,0.00249888,0.00286968,0.00290349,0.00369985,0.00396606,0.00341716,0.00362111,0.00284457,0.00274911,0.00162660,0.00112685,0.00079875,0.00048190,0.00031879,0.20441377
6.5,5,300,300,760,MEAN,5,0.00095360,0.00114600,0.00127090,0.00149342,0.00154617,0.00211094,0.00236931,0.00221247,0.00245484,0.00201916,0.00204322,0.00123705,0.00087692,0.00062878,0.00038374,0.00025679,0.13857739
6.5,5,400,400,760,MEAN,5,0.00031260,0.00033485,0.00035465,0.00043637,0.00047305,0.00074143,0.00091239,0.00100085,0.00121753,0.00109797,0.00121815,0.00077224,0.00057320,0.00042057,0.00026264,0.00017984,0.06873042
6.5,5,500,500,760,MEAN,5,0.00010924,0.00010430,0.00010549,0.00013592,0.00015428,0.00027762,0.00037457,0.00048271,0.00064384,0.00063660,0.00077437,0.00051404,0.00039952,0.00029996,0.00019168,0.00013431,0.03634500
6.5,10,0,0,760,MEAN,5,0.22103086,0.36901811,0.47215614,0.48646076,0.44158014,0.39255062,0.33482669,0.19732722,0.16638392,0.10520473,0.08090202,0.04265023,0.02623514,0.01763455,0.01008894,0.00632887,9.39247384
6.5,10,10,10,760,MEAN,5,0.17859536,0.29712211,0.37963037,0.39168335,0.35604822,0.31785636,0.27188127,0.16102310,0.13615591,0.08633451,0.06657827,0.03514847,0.02165112,0.01456356,0.00833786,0.00523409,7.68608443
6.5,10,50,50,760,MEAN,5,0.04606476,0.07367074,0.09265430,0.09711699,0.08968593,0.08394846,0.07410917,0.04638471,0.04047940,0.02649066,0.02108394,0.01130788,0.00707637,0.00479761,0.00276847,0.00175168,2.28508680
6.5,10,75,75,760,MEAN,5,0.02568913,0.03995077,0.04968617,0.05266539,0.04918296,0.04760840,0.04297969,0.02797543,0.02496643,0.01670843,0.01359925,0.00737572,0.00466761,0.00318228,0.00184665,0.00117498,1.40937012
6.5,10,150,150,760,MEAN,5,0.00703894,0.01004946,0.01207805,0.01324777,0.01280231,0.01373175,0.01327450,0.00973932,0.00930723,0.00666979,0.00581305,0.00326249,0.00213646,0.00148173,0.00087466,0.00056613,0.52539882
6.5,10,200,200,760,MEAN,5,0.00350060,0.00471920,0.00554318,0.00622112,0.00615145,0.00706816,0.00715362,0.00568733,0.00569021,0.00426920,0.00389552,0.00223705,0.00149894,0.00105157,0.00062791,0.00041110,0.32121562
