40.76758283;10.97410551
40.78196093;10.97323605
40.79633897;10.97236597
40.81071696;10.97149526
40.8250949;10.97062392
40.83947279;10.96975195
40.85385063;10.96887935
40.86822841;10.96800612
40.88260615;10.96713226
40.89698383;10.96625777
40.91136146;10.96538264
40.92573904;10.96450689
40.94011657;10.9636305
40.95449405;10.96275347
40.96887148;10.96187581
40.98324885;10.96099752
40.99762617;10.96011859
41.01200344;10.95923902
41.02638066;10.95835882
41.04075783;10.95747798
41.05513495;10.9565965
41.06951201;10.95571439
41.08388903;10.95483164
41.09826599;10.95394824
41.1126429;10.95306421
41.12701976;10.95217954
41.14139657;10.95129423
41.15577332;10.95040827
41.17015002;10.94952168
41.18452668;10.94863444
41.19890328;10.94774656
41.21327983;10.94685804
41.22765632;10.94596887
41.24203277;10.94507906
41.25640916;10.9441886
41.2707855;10.9432975
41.28516179;10.94240575
41.29953803;10.94151336
41.31391421;10.94062032
41.32829035;10.93972663
41.34266643;10.93883229
41.35704246;10.9379373
41.37141844;10.93704167
41.38579436;10.93614538
41.40017024;10.93524845
41.41454606;10.93435086
41.42892183;10.93345262
41.44329754;10.93255373
41.45767321;10.93165419
41.47204882;10.930754
41.48642439;10.92985315
41.50079989;10.92895165
41.51517535;10.92804949
41.52955076;10.92714668
41.54392611;10.92624321
41.55830141;10.92533909
41.57267666;10.92443431
41.58705186;10.92352887
41.601427;10.92262277
41.61580209;10.92171602
41.63017713;10.9208086
41.64455212;10.91990053
41.65892705;10.9189918
41.67330194;10.9180824
41.68767677;10.91717235
41.70205155;10.91626163
41.71642627;10.91535025
41.73080095;10.91443821
41.74517557;10.9135255
41.75955014;10.91261214
41.77392465;10.9116981
41.78829911;10.9107834
41.80267353;10.90986804
41.81704788;10.90895201
41.83142219;10.90803531
41.84579644;10.90711794
41.86017065;10.90619991
41.87454479;10.90528121
41.88891889;10.90436184
41.90329293;10.9034418
41.91766692;10.90252109
41.93204086;10.90159971
41.94641475;10.90067765
41.96078858;10.89975493
41.97516236;10.89883153
41.98953609;10.89790746
42.00390976;10.89698272
42.01828339;10.8960573
42.03265696;10.89513121
42.04703047;10.89420444
42.06140394;10.893277
42.07577735;10.89234888
42.09015071;10.89142008
42.10452401;10.89049061
42.11889726;10.88956046
42.13327046;10.88862963
42.14764361;10.88769812
42.1620167;10.88676593
42.17638974;10.88583305
42.19076273;10.8848995
42.20513567;10.88396527
42.21950855;10.88303035
42.23388138;10.88209476
42.24825415;10.88115848
