rup_mag,rup_dip,rup_rake,rup_ztor,dist_rrup,dist_rjb,dist_rx,site_vs30,site_vs30measured,site_z1pt0,result_type,damping,0.01,0.02,0.03,0.04,0.05,0.075,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.75,1.0,1.5,2.0,3.0,4.0,5.0,7.5,10.0,pga
5.0,90.0,90.0,10.0,100.0,100.0,100.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34357780,0.34699575,0.36019808,0.37167245,0.38462619,0.38753261,0.38320529,0.37162912,0.35986697,0.35200637,0.34364084,0.33499067,0.33522140,0.34286181,0.35767668,0.37688439,0.40227668,0.44058322,0.47839804,0.50740000,0.53280000,0.55420000,0.34357932
5.0,90.0,90.0,15.0,100.0,100.0,100.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34158458,0.34510036,0.35828807,0.36961948,0.38234942,0.38492880,0.38048267,0.36887009,0.35719137,0.34943635,0.34123392,0.33294256,0.33348442,0.34172126,0.35686721,0.37649493,0.40210189,0.44054733,0.47839452,0.50740000,0.53280000,0.55420000,0.34161092
5.0,90.0,90.0,15.0,100.0,100.0,100.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34318414,0.34663731,0.35984125,0.37126484,0.38413605,0.38690490,0.38253590,0.37097513,0.35926095,0.35144717,0.34313591,0.33458556,0.33489253,0.34266878,0.35754676,0.37681381,0.40222635,0.44056799,0.47839652,0.50740000,0.53280000,0.55420000,0.34319056
5.0,90.0,90.0,15.0,100.0,100.0,100.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34357780,0.34699575,0.36019808,0.37167245,0.38462619,0.38753261,0.38320529,0.37162912,0.35986697,0.35200191,0.34363354,0.33498071,0.33521083,0.34285555,0.35767231,0.37688208,0.40227409,0.44058232,0.47839800,0.50740000,0.53280000,0.55420000,0.34357932
5.0,90.0,90.0,0.0,200.0,200.0,200.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34345182,0.34686875,0.36007901,0.37157287,0.38455764,0.38754276,0.38322916,0.37159935,0.35976281,0.35184382,0.34343460,0.33474646,0.33497009,0.34264011,0.35749356,0.37677590,0.40222972,0.44057680,0.47839730,0.50740000,0.53280000,0.55420000,0.34345483
5.0,90.0,90.0,0.0,200.0,200.0,200.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34363948,0.34704649,0.36024961,0.37174426,0.38473434,0.38771981,0.38341346,0.37180823,0.36000273,0.35210298,0.34370544,0.33501570,0.33522596,0.34284902,0.35766201,0.37687360,0.40227387,0.44058590,0.47839829,0.50740000,0.53280000,0.55420000,0.34364021
5.0,90.0,90.0,0.0,200.0,200.0,200.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34368566,0.34708794,0.36028880,0.37178671,0.38478281,0.38777604,0.38347355,0.37187312,0.36007299,0.35217447,0.34377630,0.33508045,0.33528380,0.34289020,0.35769313,0.37689451,0.40229081,0.44059221,0.47839902,0.50740000,0.53280000,0.55420000,0.34368584
5.0,90.0,90.0,5.0,200.0,200.0,200.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34337973,0.34680156,0.36001491,0.37150740,0.38448838,0.38747070,0.38315431,0.37151817,0.35967352,0.35175112,0.34334091,0.33465874,0.33489154,0.34258493,0.35745431,0.37675736,0.40222186,0.44057554,0.47839724,0.50740000,0.53280000,0.55420000,0.34338361
5.0,90.0,90.0,5.0,200.0,200.0,200.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34362190,0.34703095,0.36023499,0.37172819,0.38471557,0.38769734,0.38338955,0.37178345,0.35997698,0.35207773,0.34368119,0.33499478,0.33520833,0.34283820,0.35765479,0.37686965,0.40227095,0.44058514,0.47839825,0.50740000,0.53280000,0.55420000,0.34362285
5.0,90.0,90.0,5.0,200.0,200.0,200.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34368150,0.34708444,0.36028556,0.37178288,0.38477790,0.38776933,0.38346624,0.37186586,0.36006583,0.35216783,0.34377022,0.33507560,0.33527994,0.34288812,0.35769183,0.37689369,0.40228978,0.44059179,0.47839899,0.50740000,0.53280000,0.55420000,0.34368172
5.0,90.0,90.0,10.0,200.0,200.0,200.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34328681,0.34671495,0.35993230,0.37142315,0.38439942,0.38737851,0.38305883,0.37141515,0.35956068,0.35163440,0.34322333,0.33454938,0.33479440,0.34251812,0.35740766,0.37673606,0.40221313,0.44057422,0.47839718,0.50740000,0.53280000,0.55420000,0.34329181
5.0,90.0,90.0,10.0,200.0,200.0,200.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34359924,0.34701090,0.36021616,0.37170751,0.38469147,0.38766860,0.38335904,0.37175200,0.35994442,0.35204593,0.34365076,0.33496871,0.33518653,0.34282509,0.35764621,0.37686512,0.40226771,0.44058433,0.47839821,0.50740000,0.53280000,0.55420000,0.34360046
5.0,90.0,90.0,10.0,200.0,200.0,200.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34367613,0.34707993,0.36028137,0.37177796,0.38477159,0.38776075,0.38345691,0.37185665,0.36005679,0.35215946,0.34376259,0.33506956,0.33527517,0.34288560,0.35769028,0.37689275,0.40228864,0.44059135,0.47839897,0.50740000,0.53280000,0.55420000,0.34367642
5.0,90.0,90.0,15.0,200.0,200.0,200.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34328681,0.34671495,0.35993230,0.37142315,0.38439942,0.38737851,0.38305883,0.37141515,0.35956068,0.35162118,0.34319643,0.33449844,0.33472542,0.34245468,0.35735222,0.37671161,0.40220342,0.44057282,0.47839713,0.50740000,0.53280000,0.55420000,0.34329181
5.0,90.0,90.0,15.0,200.0,200.0,200.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34359924,0.34701090,0.36021616,0.37170751,0.38469147,0.38766860,0.38335904,0.37175200,0.35994442,0.35204233,0.34364380,0.33495656,0.33517105,0.34281265,0.35763601,0.37685992,0.40226410,0.44058348,0.47839818,0.50740000,0.53280000,0.55420000,0.34360046
5.0,90.0,90.0,15.0,200.0,200.0,200.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.34367613,0.34707993,0.36028137,0.37177796,0.38477159,0.38776075,0.38345691,0.37185665,0.36005679,0.35215851,0.34376085,0.33506674,0.33527178,0.34288321,0.35768843,0.37689167,0.40228737,0.44059088,0.47839895,0.50740000,0.53280000,0.55420000,0.34367642
6.0,30.0,90.0,0.0,1.0,1.0,1.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.25062772,0.25483904,0.26405673,0.26716044,0.26836360,0.24901598,0.23409317,0.22183451,0.22138223,0.22573527,0.22971286,0.24048292,0.25503948,0.28800564,0.31786193,0.35398063,0.39008265,0.43676246,0.47792870,0.50740000,0.53280000,0.55420000,0.25070474
6.0,30.0,90.0,0.0,1.0,1.0,1.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29075798,0.29500754,0.30747559,0.31593561,0.32409069,0.31875894,0.31252302,0.30556313,0.30140662,0.30047022,0.29822765,0.29856406,0.30499437,0.32312902,0.34392329,0.36942561,0.39775838,0.43826772,0.47810118,0.50740000,0.53280000,0.55420000,0.29077676
6.0,30.0,90.0,0.0,1.0,1.0,1.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30063421,0.30437539,0.31745071,0.32801887,0.33937866,0.34091291,0.33809264,0.33157572,0.32483930,0.32108788,0.31615361,0.31253306,0.31628667,0.33005214,0.34873789,0.37273209,0.40070207,0.43931204,0.47822837,0.50740000,0.53280000,0.55420000,0.30063866
6.0,30.0,90.0,5.0,1.0,1.0,1.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.26735209,0.27221958,0.28379759,0.29079059,0.29696849,0.28812798,0.27940294,0.26549077,0.25650522,0.25301924,0.25121181,0.25513590,0.26606181,0.29424873,0.32189916,0.35603812,0.39108469,0.43683690,0.47792757,0.50740000,0.53280000,0.55420000,0.26747650
6.0,30.0,90.0,5.0,1.0,1.0,1.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29483632,0.29902916,0.31197684,0.32173512,0.33184076,0.33095218,0.32700045,0.31888903,0.31153849,0.30790245,0.30379149,0.30205807,0.30746811,0.32435365,0.34466615,0.36986338,0.39813087,0.43831296,0.47810047,0.50740000,0.53280000,0.55420000,0.29486666
6.0,30.0,90.0,5.0,1.0,1.0,1.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30160031,0.30528152,0.31845078,0.32940113,0.34140750,0.34455535,0.34251813,0.33547866,0.32765328,0.32304347,0.31754824,0.31334325,0.31682800,0.33028759,0.34887215,0.37282310,0.40083312,0.43933702,0.47822796,0.50740000,0.53280000,0.55420000,0.30160750
6.0,30.0,90.0,10.0,1.0,1.0,1.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.28995778,0.29472587,0.30830394,0.31920544,0.33081231,0.33328090,0.33036934,0.31793613,0.30331839,0.29257717,0.28381411,0.27813908,0.28343690,0.30409092,0.32823883,0.35918561,0.39256560,0.43694175,0.47792666,0.50740000,0.53280000,0.55420000,0.29004127
6.0,30.0,90.0,10.0,1.0,1.0,1.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30034887,0.30423680,0.31756470,0.32870894,0.34101024,0.34502868,0.34328528,0.33489776,0.32504260,0.31867814,0.31222883,0.30754320,0.31136760,0.32628427,0.34583267,0.37053307,0.39868138,0.43837668,0.47809989,0.50740000,0.53280000,0.55420000,0.30036923
6.0,30.0,90.0,10.0,1.0,1.0,1.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30290616,0.30645488,0.31969228,0.33106327,0.34380791,0.34876038,0.34749612,0.34016736,0.33140386,0.32587880,0.31966315,0.31461514,0.31768132,0.33065877,0.34908298,0.37296234,0.40102682,0.43937221,0.47822763,0.50740000,0.53280000,0.55420000,0.30291098
6.0,30.0,90.0,15.0,1.0,1.0,1.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30098920,0.30481847,0.31826578,0.32981745,0.34271740,0.34797557,0.34670364,0.33826902,0.32726824,0.31843127,0.30905895,0.29951649,0.30062537,0.31444290,0.33489419,0.36261343,0.39420366,0.43705349,0.47792575,0.50740000,0.53280000,0.55420000,0.30100916
6.0,30.0,90.0,15.0,1.0,1.0,1.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30303895,0.30657209,0.31983616,0.33131343,0.34423575,0.34960977,0.34850443,0.34110430,0.33195137,0.32572087,0.31876209,0.31264066,0.31522520,0.32831489,0.34705728,0.37126240,0.39929030,0.43844459,0.47809931,0.50740000,0.53280000,0.55420000,0.30304382
6.0,30.0,90.0,15.0,1.0,1.0,1.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30354341,0.30698105,0.32019695,0.33168403,0.34465229,0.35012887,0.34909153,0.34198515,0.33332268,0.32773190,0.32130078,0.31579713,0.31852548,0.33104918,0.34930430,0.37311398,0.40124106,0.43940971,0.47822730,0.50740000,0.53280000,0.55420000,0.30354456
6.0,30.0,90.0,0.0,10.0,10.0,10.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.26435395,0.26859980,0.27901428,0.28436609,0.28857824,0.27585793,0.26564353,0.25611406,0.25403745,0.25595286,0.25739396,0.26411895,0.27559170,0.30228626,0.32833096,0.36056435,0.39430366,0.43806109,0.47808416,0.50740000,0.53280000,0.55420000,0.26447436
6.0,30.0,90.0,0.0,10.0,10.0,10.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29410521,0.29819159,0.31088616,0.32015836,0.32956755,0.32712697,0.32260402,0.31602682,0.31082661,0.30870158,0.30539140,0.30420009,0.30960690,0.32593027,0.34584962,0.37082642,0.39932748,0.43905697,0.47819975,0.50740000,0.53280000,0.55420000,0.29413457
6.0,30.0,90.0,0.0,10.0,10.0,10.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30142712,0.30509280,0.31820846,0.32902532,0.34081241,0.34341266,0.34117422,0.33464037,0.32745557,0.32325374,0.31794928,0.31383994,0.31729603,0.33059071,0.34908604,0.37302333,0.40125414,0.43974789,0.47828498,0.50740000,0.53280000,0.55420000,0.30143408
6.0,30.0,90.0,5.0,10.0,10.0,10.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.26185316,0.26614833,0.27643222,0.28149945,0.28532451,0.27185342,0.26119853,0.25155414,0.24976039,0.25201027,0.25379405,0.26110681,0.27307155,0.30072054,0.32730062,0.36006094,0.39406288,0.43801357,0.47808124,0.50740000,0.53280000,0.55420000,0.26196894
6.0,30.0,90.0,5.0,10.0,10.0,10.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29349538,0.29762435,0.31029741,0.31945481,0.32868600,0.32587855,0.32118376,0.31463493,0.30959282,0.30762760,0.30445976,0.30348184,0.30904130,0.32562314,0.34566004,0.37071931,0.39923797,0.43902809,0.47819790,0.50740000,0.53280000,0.55420000,0.29352361
6.0,30.0,90.0,5.0,10.0,10.0,10.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30128266,0.30496499,0.31807765,0.32885764,0.34058164,0.34303972,0.34074007,0.33423271,0.32711290,0.32297115,0.31771575,0.31367339,0.31717226,0.33053166,0.34905178,0.37300106,0.40122265,0.43973194,0.47828392,0.50740000,0.53280000,0.55420000,0.30128935
6.0,30.0,90.0,10.0,10.0,10.0,10.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.26152223,0.26591925,0.27634118,0.28158929,0.28564053,0.27278613,0.26261906,0.25322999,0.25113845,0.25301642,0.25448767,0.26143529,0.27324729,0.30080548,0.32737244,0.36012294,0.39409698,0.43799325,0.47807855,0.50740000,0.53280000,0.55420000,0.26163729
6.0,30.0,90.0,10.0,10.0,10.0,10.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29341468,0.29757135,0.31027665,0.31947686,0.32877162,0.32616933,0.32163764,0.31514647,0.30999034,0.30790168,0.30463927,0.30356017,0.30908074,0.32563980,0.34567326,0.37073250,0.39925065,0.43901574,0.47819619,0.50740000,0.53280000,0.55420000,0.29344273
6.0,30.0,90.0,10.0,10.0,10.0,10.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30126354,0.30495305,0.31807304,0.32886289,0.34060405,0.34312659,0.34087882,0.33438253,0.32722331,0.32304327,0.31776075,0.31369156,0.31718089,0.33053486,0.34905417,0.37300381,0.40122711,0.43972512,0.47828294,0.50740000,0.53280000,0.55420000,0.30127019
6.0,30.0,90.0,15.0,10.0,10.0,10.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.26628647,0.27081422,0.28185111,0.28815772,0.29360617,0.28387030,0.27576464,0.26714637,0.26372091,0.26326166,0.26267324,0.26667011,0.27655458,0.30227945,0.32801570,0.36047834,0.39427367,0.43798702,0.47807598,0.50740000,0.53280000,0.55420000,0.26640945
6.0,30.0,90.0,15.0,10.0,10.0,10.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29457647,0.29870397,0.31153301,0.32108894,0.33092979,0.32962484,0.32583793,0.31939439,0.31361998,0.31069251,0.30675766,0.30480841,0.30982300,0.32592893,0.34579162,0.37080812,0.39931633,0.43901195,0.47819456,0.50740000,0.53280000,0.55420000,0.29460646
6.0,30.0,90.0,15.0,10.0,10.0,10.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30153876,0.30520825,0.31835218,0.32924712,0.34116902,0.34415884,0.34216277,0.33562668,0.32823139,0.32377760,0.31829175,0.31398100,0.31734332,0.33059045,0.34907556,0.37301953,0.40125022,0.43972303,0.47828200,0.50740000,0.53280000,0.55420000,0.30154586
6.0,30.0,90.0,0.0,50.0,50.0,50.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29228890,0.29611510,0.30876274,0.31874060,0.32947424,0.33066415,0.32784923,0.32056273,0.31345949,0.30973548,0.30530179,0.30298450,0.30793578,0.32381933,0.34392174,0.36999076,0.40010000,0.43988077,0.47830853,0.50740000,0.53280000,0.55420000,0.29236012
6.0,30.0,90.0,0.0,50.0,50.0,50.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30091733,0.30455825,0.31766931,0.32859485,0.34064771,0.34421290,0.34248005,0.33569952,0.32796799,0.32335211,0.31778975,0.31346761,0.31686587,0.33015415,0.34871838,0.37283207,0.40148218,0.44016288,0.47834200,0.50740000,0.53280000,0.55420000,0.30093470
6.0,30.0,90.0,0.0,50.0,50.0,50.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30304082,0.30652730,0.31971552,0.33103608,0.34371300,0.34851668,0.34724998,0.34040218,0.33221635,0.32710863,0.32105706,0.31598888,0.31888451,0.33140279,0.34960452,0.37344034,0.40201226,0.44035861,0.47836669,0.50740000,0.53280000,0.55420000,0.30304494
6.0,30.0,90.0,5.0,50.0,50.0,50.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.28971766,0.29362349,0.30613644,0.31577914,0.32602795,0.32630063,0.32309859,0.31581811,0.30909831,0.30579963,0.30180504,0.30020423,0.30569185,0.32244469,0.34300396,0.36954462,0.39989425,0.43984797,0.47830693,0.50740000,0.53280000,0.55420000,0.28980079
6.0,30.0,90.0,5.0,50.0,50.0,50.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30029032,0.30398172,0.31707047,0.32786802,0.33971399,0.34285257,0.34096212,0.33425125,0.32670992,0.32227997,0.31688481,0.31280465,0.31636226,0.32988450,0.34854951,0.37273714,0.40140570,0.44014295,0.47834099,0.50740000,0.53280000,0.55420000,0.30031059
6.0,30.0,90.0,5.0,50.0,50.0,50.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30289229,0.30639740,0.31958247,0.33086285,0.34346857,0.34811032,0.34678597,0.33997801,0.33186694,0.32682652,0.32083022,0.31583516,0.31877431,0.33135095,0.34957400,0.37342060,0.40198535,0.44034760,0.47836611,0.50740000,0.53280000,0.55420000,0.30289709
6.0,30.0,90.0,10.0,50.0,50.0,50.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.28684644,0.29083640,0.30319647,0.31246757,0.32218274,0.32144530,0.31780809,0.31053694,0.30425097,0.30142992,0.29792415,0.29712109,0.30320996,0.32094276,0.34201362,0.36907359,0.39968137,0.43981475,0.47830531,0.50740000,0.53280000,0.55420000,0.28694107
6.0,30.0,90.0,10.0,50.0,50.0,50.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29959015,0.30333683,0.31640011,0.32705527,0.33867219,0.34133891,0.33927170,0.33263919,0.32531162,0.32108966,0.31588045,0.31206947,0.31580526,0.32958989,0.34836728,0.37263692,0.40132656,0.44012276,0.47833997,0.50740000,0.53280000,0.55420000,0.29961323
6.0,30.0,90.0,10.0,50.0,50.0,50.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30272643,0.30625210,0.31943353,0.33066914,0.34319585,0.34765815,0.34626924,0.33950586,0.33147858,0.32651332,0.32057847,0.31566468,0.31865242,0.33129431,0.34954106,0.37339976,0.40195750,0.44033645,0.47836552,0.50740000,0.53280000,0.55420000,0.30273190
6.0,30.0,90.0,15.0,50.0,50.0,50.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.28708469,0.29107497,0.30345897,0.31277627,0.32255518,0.32194969,0.31838015,0.31111976,0.30477572,0.30139735,0.29744238,0.29601337,0.30172826,0.31969229,0.34095733,0.36858024,0.39946224,0.43978116,0.47830368,0.50740000,0.53280000,0.55420000,0.28717844
6.0,30.0,90.0,15.0,50.0,50.0,50.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29964825,0.30339203,0.31645996,0.32713103,0.33877309,0.34149615,0.33945448,0.33281709,0.32546299,0.32108078,0.31575577,0.31180534,0.31547272,0.32934460,0.34817292,0.37253195,0.40124510,0.44010235,0.47833893,0.50740000,0.53280000,0.55420000,0.29967111
6.0,30.0,90.0,15.0,50.0,50.0,50.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30274019,0.30626454,0.31944683,0.33068720,0.34322226,0.34770512,0.34632511,0.33955797,0.33152062,0.32651099,0.32054722,0.31560344,0.31857965,0.33124715,0.34950594,0.37337794,0.40192884,0.44032518,0.47836493,0.50740000,0.53280000,0.55420000,0.30274561
6.0,30.0,90.0,0.0,100.0,100.0,100.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29907724,0.30268904,0.31577763,0.32679970,0.33906229,0.34331982,0.34173328,0.33443516,0.32603478,0.32095649,0.31511034,0.31063878,0.31409548,0.32777621,0.34675053,0.37164442,0.40108399,0.44019238,0.47834767,0.50740000,0.53280000,0.55420000,0.29910913
6.0,30.0,90.0,0.0,100.0,100.0,100.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30257271,0.30607937,0.31926882,0.33057278,0.34324545,0.34815833,0.34691630,0.33993403,0.33159556,0.32640875,0.32032816,0.31529278,0.31824829,0.33093032,0.34923889,0.37318391,0.40184797,0.44035226,0.47836682,0.50740000,0.53280000,0.55420000,0.30258049
6.0,30.0,90.0,0.0,100.0,100.0,100.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30343296,0.30687004,0.32007090,0.33150750,0.34439305,0.34969529,0.34860606,0.34164240,0.33322386,0.32791290,0.32169334,0.31641210,0.31918703,0.33155202,0.34969859,0.37351349,0.40214096,0.44046319,0.47838094,0.50740000,0.53280000,0.55420000,0.30343480
6.0,30.0,90.0,5.0,100.0,100.0,100.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29785455,0.30151848,0.31457491,0.32547458,0.33755207,0.34149602,0.33977624,0.33244590,0.32411415,0.31915166,0.31344418,0.30924244,0.31292304,0.32701304,0.34622136,0.37137780,0.40095947,0.44017217,0.47834669,0.50740000,0.53280000,0.55420000,0.29789407
6.0,30.0,90.0,5.0,100.0,100.0,100.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30227455,0.30580851,0.31899458,0.33024756,0.34283628,0.34758976,0.34629098,0.33932681,0.33104152,0.32591711,0.31989697,0.31495982,0.31798516,0.33078062,0.34914152,0.37312719,0.40180168,0.44033998,0.47836620,0.50740000,0.53280000,0.55420000,0.30228419
6.0,30.0,90.0,5.0,100.0,100.0,100.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30336233,0.30680901,0.32000997,0.33142999,0.34428593,0.34952544,0.34841491,0.34146456,0.33306998,0.32778354,0.32158525,0.31633489,0.31912945,0.33152324,0.34968099,0.37350170,0.40212467,0.44045641,0.47838059,0.50740000,0.53280000,0.55420000,0.30336461
6.0,30.0,90.0,10.0,100.0,100.0,100.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29636046,0.30008616,0.31310128,0.32385117,0.33570372,0.33926763,0.33738748,0.33002730,0.32179020,0.31697686,0.31144351,0.30757637,0.31153416,0.32612600,0.34561643,0.37108166,0.40082479,0.44015118,0.47834568,0.50740000,0.53280000,0.55420000,0.29640884
6.0,30.0,90.0,10.0,100.0,100.0,100.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30191020,0.30547710,0.31865857,0.32984913,0.34233550,0.34689505,0.34552772,0.33858854,0.33037113,0.32532469,0.31937921,0.31456254,0.31767345,0.33060662,0.34903021,0.37306417,0.40175161,0.44032723,0.47836556,0.50740000,0.53280000,0.55420000,0.30192200
6.0,30.0,90.0,10.0,100.0,100.0,100.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30327602,0.30673434,0.31993531,0.33133503,0.34415484,0.34931791,0.34818160,0.34124833,0.33288379,0.32762766,0.32145547,0.31624277,0.31906124,0.33148979,0.34966087,0.37348859,0.40210705,0.44044937,0.47838022,0.50740000,0.53280000,0.55420000,0.30327882
6.0,30.0,90.0,15.0,100.0,100.0,100.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.29639231,0.30011761,0.31313499,0.32388988,0.33574945,0.33932658,0.33745306,0.33009487,0.32185384,0.31679113,0.31104384,0.30685538,0.31060282,0.32532428,0.34492926,0.37075412,0.40067948,0.44012940,0.47834467,0.50740000,0.53280000,0.55420000,0.29644050
6.0,30.0,90.0,15.0,100.0,100.0,100.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30191797,0.30548437,0.31866626,0.32985863,0.34234789,0.34691343,0.34554868,0.33860917,0.33038949,0.32527409,0.31927577,0.31439062,0.31746443,0.33044935,0.34890377,0.37299448,0.40169760,0.44031399,0.47836492,0.50740000,0.53280000,0.55420000,0.30192972
6.0,30.0,90.0,15.0,100.0,100.0,100.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30327786,0.30673597,0.31993702,0.33133729,0.34415808,0.34932340,0.34818800,0.34125437,0.33288889,0.32761435,0.32142954,0.31620291,0.31901550,0.33145955,0.34963802,0.37347410,0.40208805,0.44044206,0.47837985,0.50740000,0.53280000,0.55420000,0.30328065
6.0,30.0,90.0,0.0,200.0,200.0,200.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30253162,0.30599982,0.31922341,0.33066487,0.34355735,0.34896377,0.34785511,0.34068592,0.33199130,0.32647842,0.32010592,0.31470351,0.31745236,0.32999494,0.34835356,0.37257937,0.40163491,0.44036611,0.47836954,0.50740000,0.53280000,0.55420000,0.30253983
6.0,30.0,90.0,0.0,200.0,200.0,200.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30341508,0.30684543,0.32005452,0.33152141,0.34446332,0.34991784,0.34887235,0.34184205,0.33331382,0.32791294,0.32162100,0.31626201,0.31900167,0.33136554,0.34953385,0.37338284,0.40205276,0.44045785,0.47838069,0.50740000,0.53280000,0.55420000,0.30341708
6.0,30.0,90.0,0.0,200.0,200.0,200.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30363251,0.30704264,0.32024546,0.33173360,0.34471186,0.35022090,0.34920399,0.34220123,0.33370108,0.32830869,0.32201740,0.31663685,0.31935189,0.33163570,0.34975190,0.37355485,0.40221301,0.44052150,0.47838891,0.50740000,0.53280000,0.55420000,0.30363298
6.0,30.0,90.0,5.0,200.0,200.0,200.0,300.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30219893,0.30568622,0.31891658,0.33034299,0.34320768,0.34858055,0.34744715,0.34024255,0.33150665,0.32597424,0.31959223,0.31420770,0.31698947,0.32964485,0.34808893,0.37243328,0.40156372,0.44035402,0.47836894,0.50740000,0.53280000,0.55420000,0.30220943
6.0,30.0,90.0,5.0,200.0,200.0,200.0,500.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30333395,0.30677287,0.31998456,0.33144241,0.34436858,0.34979837,0.34874200,0.34170671,0.33317402,0.32777560,0.32148806,0.31614379,0.31889778,0.33129687,0.34948516,0.37335176,0.40202630,0.44045050,0.47838031,0.50740000,0.53280000,0.55420000,0.30333651
6.0,30.0,90.0,5.0,200.0,200.0,200.0,700.0,0,100.0,INTER_EVENT_STDDEV,5.0,0.30361329,0.30702629,0.32022992,0.33171477,0.34468706,0.35018521,0.34916415,0.34216159,0.33366226,0.32827255,0.32198408,0.31660943,0.31932916,0.33162249,0.34974310,0.37354839,0.40220370,0.44051744,0.47838869,0.50740000,0.53280000,0.55420000,0.30361390
