-122.20 37.60 7.568351e-02
-122.19 37.60 7.657159e-02
-122.18 37.60 7.746704e-02
-122.17 37.60 7.837969e-02
-122.16 37.60 7.930548e-02
-122.15 37.60 8.024164e-02
-122.14 37.60 8.119871e-02
-122.13 37.60 8.217311e-02
-122.12 37.60 8.316159e-02
-122.11 37.60 8.417560e-02
-122.10 37.60 8.521211e-02
-122.09 37.60 8.626734e-02
-122.08 37.60 8.735392e-02
-122.07 37.60 8.846950e-02
-122.06 37.60 8.960968e-02
-122.05 37.60 9.078866e-02
-122.04 37.60 9.200494e-02
-122.03 37.60 9.325340e-02
-122.02 37.60 9.455036e-02
-122.01 37.60 9.589540e-02
-122.00 37.60 9.728258e-02
-121.99 37.60 9.873110e-02
-121.98 37.60 1.002420e-01
-121.97 37.60 1.018085e-01
-121.96 37.60 1.034012e-01
-121.95 37.60 1.048550e-01
-121.94 37.60 1.062892e-01
-121.93 37.60 1.077015e-01
-121.92 37.60 1.090889e-01
-121.91 37.60 1.104480e-01
-121.90 37.60 1.117749e-01
-121.89 37.60 1.130650e-01
-121.88 37.60 1.143131e-01
-121.87 37.60 1.155136e-01
-121.86 37.60 1.166602e-01
-121.85 37.60 1.177461e-01
-121.84 37.60 1.187643e-01
-121.83 37.60 1.197072e-01
-121.82 37.60 1.205674e-01
-121.81 37.60 1.213373e-01
-121.80 37.60 1.220098e-01
-121.79 37.60 1.225781e-01
-121.78 37.60 1.230361e-01
-121.77 37.60 1.233790e-01
-121.76 37.60 1.236026e-01
-121.75 37.60 1.237044e-01
-121.74 37.60 1.236832e-01
-121.73 37.60 1.235393e-01
-121.72 37.60 1.232743e-01
-121.71 37.60 1.228913e-01
-121.70 37.60 1.223947e-01
-121.69 37.60 1.217898e-01
-121.68 37.60 1.210830e-01
-121.67 37.60 1.202812e-01
-121.66 37.60 1.193917e-01
-121.65 37.60 1.184221e-01
-121.64 37.60 1.173798e-01
-121.63 37.60 1.162722e-01
-121.62 37.60 1.151063e-01
-121.61 37.60 1.138887e-01
-121.60 37.60 1.126255e-01
-121.59 37.60 1.113222e-01
-121.58 37.60 1.099838e-01
-121.57 37.60 1.086145e-01
-121.56 37.60 1.072182e-01
-121.55 37.60 1.057981e-01
-121.54 37.60 1.043569e-01
-121.53 37.60 1.028840e-01
-121.52 37.60 1.012498e-01
-121.51 37.60 9.964817e-02
-121.50 37.60 9.807986e-02
-122.20 37.61 7.699117e-02
-122.19 37.61 7.789839e-02
-122.18 37.61 7.881574e-02
-122.17 37.61 7.974284e-02
-122.16 37.61 8.069266e-02
-122.15 37.61 8.165642e-02
-122.14 37.61 8.263350e-02
-122.13 37.61 8.363798e-02
-122.12 37.61 8.466113e-02
-122.11 37.61 8.570201e-02
-122.10 37.61 8.677622e-02
-122.09 37.61 8.787498e-02
-122.08 37.61 8.899708e-02
-122.07 37.61 9.016005e-02
-122.06 37.61 9.135507e-02
-122.05 37.61 9.258061e-02
