rup_mag,rup_rake,rup_hypo_depth,dist_rjb,site_vs30,result_type,damping,pgv,pga,0.01,0.02,0.03,0.04,0.05,0.075,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4
5.0,-90.0,5.0,0.0,300.0,MEAN,5,9.74321939E+00,2.14124264E-01,2.19165019E-01,2.25255786E-01,2.55190535E-01,2.30302035E-01,2.64268280E-01,4.38775523E-01,5.47034510E-01,5.61446364E-01,5.71939080E-01,5.73987761E-01,5.38113793E-01,5.52471961E-01,5.28759629E-01,4.96386228E-01,4.66788237E-01,4.47185771E-01,4.36176512E-01,3.64530473E-01,2.93651746E-01,2.56996205E-01,2.26927214E-01,2.27077584E-01,1.86786757E-01,1.76778507E-01,1.79591170E-01,1.67711844E-01,1.58551238E-01,1.46272602E-01,1.38693303E-01,1.31602647E-01,1.31460868E-01,1.19583232E-01,1.07553610E-01,1.17355660E-01,1.14577664E-01,9.24115028E-02,7.31312572E-02,6.68989350E-02,6.11204800E-02,5.59329940E-02,5.28113600E-02,5.08902295E-02,4.28849725E-02,3.90943014E-02,3.63960996E-02,3.05112511E-02,2.82797561E-02,2.82731221E-02,2.28762262E-02,1.95098515E-02,1.68191141E-02,1.50532794E-02,1.19233967E-02,9.71960021E-03,8.65053602E-03,7.67542739E-03,7.20011891E-03,6.47942876E-03,5.90480507E-03,5.29070048E-03,5.02097676E-03,4.68814228E-03
5.0,-90.0,5.0,0.1,300.0,MEAN,5,9.74321939E+00,2.14124264E-01,2.19165019E-01,2.25255786E-01,2.55190535E-01,2.30302035E-01,2.64268280E-01,4.38775523E-01,5.47034510E-01,5.61446364E-01,5.71939080E-01,5.73987761E-01,5.38113793E-01,5.52471961E-01,5.28759629E-01,4.96386228E-01,4.66788237E-01,4.47185771E-01,4.36176512E-01,3.64530473E-01,2.93651746E-01,2.56996205E-01,2.26927214E-01,2.27077584E-01,1.86786757E-01,1.76778507E-01,1.79591170E-01,1.67711844E-01,1.58551238E-01,1.46272602E-01,1.38693303E-01,1.31602647E-01,1.31460868E-01,1.19583232E-01,1.07553610E-01,1.17355660E-01,1.14577664E-01,9.24115028E-02,7.31312572E-02,6.68989350E-02,6.11204800E-02,5.59329940E-02,5.28113600E-02,5.08902295E-02,4.28849725E-02,3.90943014E-02,3.63960996E-02,3.05112511E-02,2.82797561E-02,2.82731221E-02,2.28762262E-02,1.95098515E-02,1.68191141E-02,1.50532794E-02,1.19233967E-02,9.71960021E-03,8.65053602E-03,7.67542739E-03,7.20011891E-03,6.47942876E-03,5.90480507E-03,5.29070048E-03,5.02097676E-03,4.68814228E-03
5.0,-90.0,5.0,1.0,300.0,MEAN,5,8.07335361E+00,1.88823647E-01,1.93332890E-01,1.95688484E-01,2.17527788E-01,1.94172802E-01,2.24058759E-01,3.83229279E-01,4.79773627E-01,4.92626414E-01,5.04444944E-01,5.08212857E-01,4.81911578E-01,4.99588972E-01,4.82076545E-01,4.58279234E-01,4.35134901E-01,4.18402665E-01,4.05020232E-01,3.39974496E-01,2.77282691E-01,2.43351976E-01,2.15251369E-01,2.16694712E-01,1.78453235E-01,1.67839219E-01,1.70193893E-01,1.57999377E-01,1.47761058E-01,1.35101039E-01,1.28424645E-01,1.21951396E-01,1.21849022E-01,1.10736977E-01,9.85320493E-02,1.05250539E-01,1.01731516E-01,8.16374181E-02,6.38840003E-02,5.78608520E-02,5.26414133E-02,4.79507221E-02,4.51219631E-02,4.31895842E-02,3.61649630E-02,3.27415395E-02,3.01367274E-02,2.52309777E-02,2.32514971E-02,2.32917101E-02,1.88389532E-02,1.61561349E-02,1.39756434E-02,1.24790503E-02,9.88240341E-03,7.96297386E-03,7.04020916E-03,6.19422387E-03,5.78819654E-03,5.21746803E-03,4.76877145E-03,4.28495398E-03,4.04638176E-03,3.75982607E-03
5.0,-90.0,5.0,20.0,300.0,MEAN,5,1.70631133E+00,3.44560423E-02,3.51864308E-02,3.47863906E-02,3.69317836E-02,3.33339142E-02,3.73790956E-02,5.99692923E-02,7.51347007E-02,7.80314391E-02,8.10589205E-02,8.29298605E-02,8.14315502E-02,8.72394048E-02,8.64889822E-02,8.54823586E-02,8.35078156E-02,8.21480976E-02,8.10883480E-02,7.32644971E-02,6.37457150E-02,5.78634175E-02,5.28612325E-02,5.29565086E-02,4.57688444E-02,4.44705259E-02,4.51575250E-02,4.23938367E-02,3.97993557E-02,3.66433557E-02,3.50713407E-02,3.35180549E-02,3.33260094E-02,3.06946906E-02,2.74980754E-02,2.84871711E-02,2.73171534E-02,2.25574141E-02,1.81298096E-02,1.63958227E-02,1.49726513E-02,1.36571629E-02,1.29675081E-02,1.25662949E-02,1.06390418E-02,9.69469202E-03,8.78381386E-03,7.37037099E-03,6.66326902E-03,6.53902912E-03,5.33518309E-03,4.60980456E-03,4.02085289E-03,3.59148149E-03,2.79062956E-03,2.20365837E-03,1.91220044E-03,1.65840876E-03,1.51213114E-03,1.33554952E-03,1.21350756E-03,1.07871582E-03,9.97507546E-04,9.14874674E-04
5.0,-90.0,5.0,50.0,300.0,MEAN,5,4.65726782E-01,7.43426882E-03,7.56867505E-03,7.42706218E-03,7.68522748E-03,7.08592431E-03,7.67756899E-03,1.11881207E-02,1.39103279E-02,1.45805460E-02,1.52717796E-02,1.57935461E-02,1.58531531E-02,1.73432743E-02,1.74889346E-02,1.77239394E-02,1.76203346E-02,1.76587853E-02,1.78988619E-02,1.72856979E-02,1.58184473E-02,1.48203911E-02,1.39677593E-02,1.38640796E-02,1.25682309E-02,1.26944161E-02,1.29408855E-02,1.23649785E-02,1.17833624E-02,1.10407933E-02,1.06230297E-02,1.02163740E-02,1.01159083E-02,9.45727368E-03,8.64216445E-03,8.89042677E-03,8.56474007E-03,7.32020354E-03,6.11663737E-03,5.59230906E-03,5.15543262E-03,4.73835606E-03,4.56210672E-03,4.51179214E-03,3.89470563E-03,3.60225709E-03,3.25958985E-03,2.75251525E-03,2.46166537E-03,2.36803578E-03,1.95235994E-03,1.69369028E-03,1.48635025E-03,1.33225486E-03,1.02109050E-03,8.02077565E-04,6.89375849E-04,5.95810086E-04,5.33651767E-04,4.61995920E-04,4.16583382E-04,3.66018392E-04,3.33826404E-04,3.04100353E-04
5.0,-90.0,5.0,200.0,300.0,MEAN,5,9.89940277E-02,9.54961587E-04,9.67481389E-04,9.45493028E-04,9.53323183E-04,9.07635199E-04,9.36940502E-04,1.16382882E-03,1.38037685E-03,1.44623928E-03,1.52199994E-03,1.58758128E-03,1.62577487E-03,1.79986280E-03,1.83083869E-03,1.90188772E-03,1.91755105E-03,1.96488810E-03,2.05894015E-03,2.14707186E-03,2.08328559E-03,2.04959195E-03,2.02697816E-03,1.99985446E-03,1.95362612E-03,2.08473220E-03,2.13847089E-03,2.10047979E-03,2.04645234E-03,1.99131190E-03,1.94206087E-03,1.88977150E-03,1.86759769E-03,1.79062234E-03,1.70568705E-03,1.75414268E-03,1.72557824E-03,1.55935142E-03,1.38977773E-03,1.31078630E-03,1.23523941E-03,1.15886987E-03,1.15150479E-03,1.18464462E-03,1.06464438E-03,1.01368376E-03,9.32321948E-04,8.11105386E-04,7.24713608E-04,6.85702660E-04,5.80382846E-04,5.14566365E-04,4.59664112E-04,4.16188400E-04,3.23913391E-04,2.58312473E-04,2.22298336E-04,1.94669811E-04,1.72879815E-04,1.47028150E-04,1.32154403E-04,1.15617970E-04,1.04784169E-04,9.53102494E-05
5.0,-90.0,5.0,1.0,500.0,MEAN,5,6.75547329E+00,2.09074908E-01,2.14479981E-01,2.17561810E-01,2.44771407E-01,2.23909036E-01,2.63346170E-01,4.73079367E-01,6.22538448E-01,6.45022291E-01,6.63951468E-01,6.67646591E-01,6.26883337E-01,6.43811176E-01,6.14099798E-01,5.76189035E-01,5.40977824E-01,5.13667320E-01,4.92207588E-01,4.02774807E-01,3.19266961E-01,2.74843628E-01,2.37259839E-01,2.33727322E-01,1.88965027E-01,1.74446531E-01,1.73161153E-01,1.58090940E-01,1.45999819E-01,1.30615321E-01,1.21482578E-01,1.13317629E-01,1.11610093E-01,9.97475565E-02,8.50573775E-02,8.76610134E-02,8.18273367E-02,6.34706332E-02,4.85206397E-02,4.29774489E-02,3.84716987E-02,3.44611202E-02,3.20784749E-02,3.07476701E-02,2.54965596E-02,2.28874241E-02,2.08554979E-02,1.74100263E-02,1.61311932E-02,1.61936979E-02,1.32088153E-02,1.14153890E-02,9.88729581E-03,8.84287971E-03,6.99984305E-03,5.65623889E-03,5.04639699E-03,4.44990933E-03,4.12774232E-03,3.69601878E-03,3.39839093E-03,3.05415529E-03,2.88269152E-03,2.68003468E-03
5.0,-90.0,5.0,20.0,500.0,MEAN,5,1.24161104E+00,3.07920288E-02,3.14865949E-02,3.12290480E-02,3.35360774E-02,3.11700537E-02,3.54352250E-02,5.84385254E-02,7.62488279E-02,7.97831473E-02,8.32721323E-02,8.50271170E-02,8.26961546E-02,8.76503801E-02,8.57791761E-02,8.37384385E-02,8.08662817E-02,7.86854001E-02,7.71513832E-02,6.83711259E-02,5.80554923E-02,5.19754757E-02,4.65934668E-02,4.56500487E-02,3.90822470E-02,3.75052412E-02,3.72986833E-02,3.45538374E-02,3.21266190E-02,2.91139599E-02,2.73133581E-02,2.56762612E-02,2.51640113E-02,2.28635609E-02,1.97492393E-02,1.97676765E-02,1.83783421E-02,1.47708586E-02,1.16978945E-02,1.04017698E-02,9.37739623E-03,8.43966931E-03,7.96612701E-03,7.77674110E-03,6.55952072E-03,5.95172105E-03,5.36052847E-03,4.51060563E-03,4.10683279E-03,4.03536774E-03,3.33487874E-03,2.91565631E-03,2.55366891E-03,2.28881037E-03,1.78757804E-03,1.42232234E-03,1.24805682E-03,1.08910471E-03,9.86658031E-04,8.64708821E-04,7.90700694E-04,7.03493980E-04,6.50803712E-04,5.97770082E-04
5.0,-90.0,5.0,50.0,500.0,MEAN,5,3.22047087E-01,6.00751167E-03,6.12252472E-03,6.03044935E-03,6.31301960E-03,6.00859432E-03,6.58901586E-03,9.76075102E-03,1.25185633E-02,1.31845684E-02,1.38622564E-02,1.42945929E-02,1.42004787E-02,1.53281729E-02,1.52198788E-02,1.52251446E-02,1.49440906E-02,1.48180378E-02,1.49246143E-02,1.41431207E-02,1.26389352E-02,1.17126707E-02,1.08637102E-02,1.05519873E-02,9.52434208E-03,9.52241202E-03,9.50428376E-03,8.97304527E-03,8.47284913E-03,7.84493659E-03,7.41116115E-03,7.01670617E-03,6.84946906E-03,6.32818341E-03,5.59497495E-03,5.55990683E-03,5.20685495E-03,4.34756990E-03,3.59593109E-03,3.24431003E-03,2.95873767E-03,2.68939231E-03,2.58335815E-03,2.58340336E-03,2.23000478E-03,2.05805428E-03,1.85698061E-03,1.58091131E-03,1.42657863E-03,1.37491774E-03,1.15232155E-03,1.01604927E-03,8.97794708E-04,8.08504557E-04,6.27253765E-04,4.98609732E-04,4.34299686E-04,3.79081490E-04,3.38062272E-04,2.90612494E-04,2.64061697E-04,2.32683058E-04,2.12652166E-04,1.94201271E-04
